real,knn
"[[[0.0, 0.024869364354556677], [0.0, 0.14093379241155252]], [[0.10963723851847453, 0.0], [0.019368369707839325, 0.0]], [[-0.0061682419067268495, 0.0], [0.010410199206065169, 0.0]], [[0.0, 0.0], [0.020476840911717087, 0.0]], [[0.22385757755490113, 0.0], [0.27178179401893565, 0.0]], [[0.0, 0.0], [0.00014438714192742389, 0.0]], [[0.1404103950041595, 0.04318324589754266], [0.0, 0.02498539810991164]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.7460629227797563, 0.0]], [[0.0, 0.040525902450340344], [0.0, 0.06525293238764958]], [[0.0, 0.0], [0.00039674321833935383, 0.1178963731156599]], [[0.0, 0.0627692527442823], [0.0, 0.00995528034683138]], [[-0.002059325318198964, 0.0], [0.035599828968798305, 0.0]], [[0.02326814233932951, 0.0], [0.07529588703491381, 0.0]], [[0.053920673751685855, 0.0], [-0.0009840366447678144, 0.0]], [[0.0, 0.14639131318293447], [0.0, 0.0013326200888449976]], [[0.0, 0.0], [0.09941782600626024, 0.016514272128785222]], [[0.0, 0.11519276758115492], [0.0, 0.12748026638064694]], [[0.2109603113892264, 0.1941674263930932], [0.0, 0.0]], [[0.0, 0.011075207452615018], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.20282126600456485, 0.0]], [[0.0051452166181421045, 0.0], [0.10600482465466639, 0.008923536687684395]], [[0.0, 0.0], [-0.004904685917393521, 0.0]], [[0.029726469723077475, 0.0], [0.03981746972654223, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.5040768702410753, 0.0], [0.03938420035897095, 0.0]], [[0.46557870011786995, 0.0], [0.0, 0.0]], [[0.19917111124651266, 0.0], [0.11465217186124506, -0.0020191757289272226]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.10214466971674488], [0.20955028779363613, 0.004604056907946919]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.3658367905794424], [0.0, 0.271816770304819]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.45094230165394783], [0.0, 0.30600690071217046]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.11100732313241567], [0.0, 0.36780002518660143]], [[0.00382057711386255, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.06622686808971917, 0.0]], [[0.0, 0.0], [0.6619975779898015, 0.0]], [[0.0, 0.5440205914310015], [0.0, 0.40896840124381484]], [[0.09498706577339273, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.6855085816913675, 0.15771845915905522]], [[0.0, 0.46989060844025465], [0.0, 0.3662333563964541]], [[0.0, 0.0], [0.2377596889560108, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.7266899778192595], [0.0, 0.0]], [[0.0, 0.0], [0.37173317006142825, 0.17017914132167533]], [[-0.006000238440182465, 0.0], [0.4519286580395855, 0.0010397853490090418]], [[0.0, 0.5093656920281423], [0.24875061635656212, 0.022801818069493957]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.024889064349966714]], [[0.0, 0.03320955833434048], [0.0, 0.0]], [[0.24110378789234035, 0.0], [0.21395741808581928, 0.0]], [[-0.005648891315045631, 0.0], [0.619998052174424, 0.0]], [[-0.0010336992116672088, 0.0], [0.5986178737815853, 0.05535566680435826]], [[0.0, 0.011318903237678785], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.22154364277871005, 0.0], [0.07529902390526551, 0.0]], [[0.0, 0.3848788057526308], [0.0, 0.12797048744478584]], [[0.0, 0.6733658274919655], [0.0, 0.9642019270447897]], [[0.0, 0.0], [0.0, 0.07606968174967421]], [[0.8815710510888192, 0.0], [0.39486942412542303, 0.0]], [[0.0, 0.003901912304377201], [0.0, 0.11437195732075915]], [[0.0, 0.0], [0.12678482692484963, 0.0]], [[0.4920395451220465, 0.06826844879439245], [0.2426961675850344, 0.1254294378934334]], [[0.0, 0.0], [0.0, 0.0]], [[0.666263971169061, 0.0], [0.9428484089082185, 0.0]], [[-0.019301725342350463, 0.0], [0.8407173515989591, 0.016419665633236227]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.11390604941397736, 0.0], [0.1364573010435131, 0.0]], [[-0.0006718309093786376, 0.20709391914336053], [0.0075364011748601245, 0.0]], [[0.4674771851703494, 0.36309516104643735], [0.26630361448875406, 0.0]], [[0.0, 0.0], [0.0004852781936148647, 0.0]], [[0.0, 0.05698935534653977], [0.1210780384075772, 0.0]], [[0.0, 0.0], [0.0, 0.30794717523601917]], [[0.0, 0.0], [0.0, 0.0]], [[0.018557516673684975, 0.0], [0.019892566096597182, 0.0]], [[0.0, 0.07915892123996712], [0.0, 0.013279070282772079]], [[0.11291391586412358, 0.0015156302773948463], [0.07670924212284357, 0.0]], [[0.10156486282108458, 0.4819541191780855], [0.0, 0.43153706763811095]], [[0.0, 0.016001722039544725], [0.0, 0.020700736762444265]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0057429602628273155], [0.2737876740597616, 0.06845182655865412]], [[0.0, 0.09985876025029394], [0.10424381864382187, 0.3362988472282579]], [[0.44608128084423093, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.04091075265344347], [0.0, 0.0]], [[0.7188500342720456, 0.08461291079224663], [0.4666296310518614, 0.0]], [[0.0, 0.14417208426662764], [0.5808579634529698, 0.0]], [[0.05521040273924761, 0.0018940995735746513], [0.02015388507061657, 0.08259970450137932]], [[0.0, 0.0], [0.7559936415491217, 0.0]], [[0.7140825764255581, 0.07528625943836666], [0.6108843771509196, 0.20165190014389814]], [[0.0, 0.0], [0.4366544507865674, 0.0]], [[0.16782251522396574, 0.23830444199412862], [0.0301069180141043, 0.0]], [[0.010689956087457864, 0.4217902875116045], [0.0, 0.0]], [[0.0, 0.0778347326386685], [0.40470127291494795, 0.12485022045110025]]]","[[[-0.09309613439984955, -0.07499167029201093], [0.08570121116983215, -0.008480779387865251]], [[0.16543961268657306, 0.161882912285215], [0.1984135731101857, 0.1467648986772118]], [[-0.06349692288187699, -0.07579132950961479], [-0.007792693188979419, 0.03944865385313156]], [[-0.022302173448185157, 0.00543925461776128], [0.011562728441499784, 0.009531479360313087]], [[0.2128224928918542, 0.03543940128718703], [0.40281372211143723, 0.0570439655502717]], [[0.014980832393613114, 0.09855403776166734], [-0.11862432419234126, -0.05658249836990672]], [[0.16906918594883696, 0.1714118694012799], [-0.04917865606971489, 0.0927487145499777]], [[0.1806023644832019, 0.18085379172356442], [0.11440251796588803, 0.11776094909461339]], [[-0.19546068756234844, 0.05419543503878233], [0.5533092016608904, -0.10812177127211595]], [[0.07278027981521516, 0.09280464128194774], [-0.005216725247176549, -0.07648271806325464]], [[0.13262445061659484, 0.10038134685899047], [-0.024716956139923328, 0.13200719993783233]], [[0.053946533231401, -0.022596131416634815], [-0.05050221530953854, -0.06099440179152155]], [[-0.04044793604677288, -0.1274931186115647], [0.09667692955825492, -0.004385456225701033]], [[-0.09864183360524587, -0.09333373624429997], [-0.09417258542258888, -0.1052922570247438]], [[0.034764879696240064, 0.04895154853540277], [-0.24563306923487027, 0.03991433517713086]], [[0.012017270168003176, 0.0289851014865936], [-0.05597809637117472, -0.12346860348703434]], [[-0.0492949563768465, -0.10659212788370051], [0.21033743545947692, 0.08031919539456624]], [[0.1722355799573625, 0.2583497946340162], [-0.09817132433636876, -0.06553003758124407]], [[0.10381465823053646, 0.0602838776421531], [-0.20650691444060257, -0.026896838850909984]], [[0.042044725181818045, 0.03994739193263104], [0.042434256691876934, -0.003736310759963573]], [[0.1060161501435315, 0.08403736262581864], [-0.07436648631417234, -0.03501707360428759]], [[-0.15654255468907965, -0.19909122187580183], [0.06095276667649283, -0.1831713351113621]], [[0.02419667498253162, -0.11768299732636127], [-0.10689328277976876, -0.17066317145309995]], [[-0.015452275311180956, -0.16789977628145658], [-0.03609636427775915, -0.054161773704153586]], [[-0.0496065064283107, 0.030852504810935502], [0.19144184844546458, 0.15608866054648038]], [[-0.10097140530089425, -0.044792292871223736], [-0.12236661350659836, -0.14653536768427364]], [[0.4730727977602352, -0.10089000174428116], [-0.06402164036065336, -0.24257998601340997]], [[0.32263738873894554, -0.02557162988584562], [0.10026822458923229, 0.07146914469865386]], [[0.31322648001685455, 0.14980534951792424], [0.05604983635074049, -0.2150995564986062]], [[0.027725129255293513, 0.07075894301907497], [-0.13123644010553479, -0.12442679077630332]], [[-0.14221119604770413, -0.027117068238699648], [0.09688809730872787, -0.046744332284321545]], [[-0.05232543301170206, -0.0516583553703798], [0.09231704759418356, 0.13804197044091177]], [[-0.038901087332124114, 0.40588289829411867], [-0.06341703136563666, 0.20081446258179095]], [[-0.10953290636081388, -0.07954079327409615], [-0.013755431396178594, -0.0994049565210339]], [[-0.004718114811660726, 0.4479258070669391], [0.1344248853024863, 0.4054112496515888]], [[0.020863026021769836, 0.05342307561145686], [0.11595582663752284, 0.09262105633024825]], [[-0.0034422002995989653, 0.044274270100324344], [-0.12934932013670458, 0.32887366073551827]], [[0.02129364530292479, 0.08344406201763033], [0.02108370068176482, -0.018327865399576468]], [[0.05509909699509165, -0.04792347051939507], [0.0007268560159334411, -0.16113982723309944]], [[-0.013845869169190795, 0.14033111475836665], [0.36330936060922736, -0.006548471851961608]], [[0.11009511086109695, 0.47492132947830223], [0.0368549239952045, 0.22978859044277408]], [[0.044713346204008755, 0.00586185212267345], [0.09356056917924616, 0.1474089145171988]], [[-0.13484001642939433, -0.06462375404356224], [0.3694382607664139, -0.08262454316625335]], [[-0.01876127639200753, 0.32645072130039426], [-0.00435296251819461, 0.19781621907575642]], [[-0.09846629152733591, 0.1282170143432117], [0.017349900218156248, 0.05525393689844303]], [[-0.15024272979102238, -0.022005739562889436], [-0.16726001837910617, -0.06282322984755355]], [[0.010129358143365385, 0.5077837917259347], [0.06975925479114395, -0.07691270944675736]], [[-0.31229027101222095, -0.14416882827079375], [0.17565351740360893, 0.07683175079956439]], [[0.11760992469380277, 0.09010267339281183], [0.3915678383365516, -0.03428785210484687]], [[0.08041975272079827, 0.5307809718229209], [0.1683655514413593, -0.082336414443909]], [[-0.03967227786148381, -0.04613807241341711], [-0.11438039061099489, -0.19188000733888808]], [[-0.11693400891959008, -0.11104622014372342], [-0.017749335793358734, -0.10196789909104854]], [[0.012379728634444689, 0.005028689620776], [0.06952194355987844, 0.05696312555991442]], [[0.008203059000189033, -0.06070225260860134], [0.06174661448528138, -0.020471576514056882]], [[-0.03731860545635478, -0.3154291552861663], [0.5389008957215027, -0.027814669859708416]], [[-0.2750029687492491, -0.05658247513973127], [0.4691073564261412, -0.12299586906962943]], [[0.010972011317549903, 0.048992762052994576], [-0.14222686051542996, -0.11872633040100175]], [[-0.17998843582519808, -0.07355937348212917], [-0.03632756504273849, 0.07512200429974454]], [[-0.05418868724383674, -0.17339868206463097], [-0.15605514179186114, -0.03656839903499532]], [[-0.02367814976319446, -0.03433745296666031], [0.01178523296345918, -0.028852366285064924]], [[0.26022008120620527, -0.1522498223705479], [0.08172561122474707, 0.016788398586667124]], [[0.011634578902027378, 0.35112819094273034], [-0.10477230763557033, 0.026989316827838974]], [[-0.01839945515397554, 0.322193668266686], [-0.04403842820454108, 0.6489779679490509]], [[-0.14071048647125683, 0.0020215165467449767], [-0.008255099942541004, -0.026318268226668346]], [[0.7122527653404063, -0.026904981018607846], [0.27135160415891685, 0.063226185115288]], [[-0.12234117564459558, -0.1822102047400978], [0.05398601788399965, 0.12217501456243685]], [[0.03446290255272485, 0.06716916120669653], [0.03699655115582583, 0.1078503532472837]], [[0.4548053779214181, -0.06498345922543622], [0.10760486301779933, 0.05429209455792622]], [[-0.10640414064353101, 0.049405740483192066], [0.01942609922237137, 0.02753682850394968]], [[0.22721212123171633, -0.13230752350306332], [0.40750407700359115, -0.1344658759799293]], [[-0.29648005410328554, -0.07943263315326592], [0.526781823805247, -0.03860001113510724]], [[-0.009627500862319496, 0.02783792331657043], [-0.010015185924877615, -0.05976411446172079]], [[0.09324958475041625, 0.07956960115422675], [-0.09260097491204347, 0.009331608429062157]], [[0.1556124755268741, 0.03437593357443011], [0.259406235548386, 0.020233090914652776]], [[-0.10110467143101234, -0.09056441067371808], [0.09387807117227484, -0.1564822105464064]], [[0.32776147392536265, 0.3754338409642636], [0.19993006867646862, 0.03924627861550332]], [[-0.11046879435079325, -0.026811819099956766], [0.12890904548609453, 0.12242685069773313]], [[-0.0848472190566361, -0.10409794905074449], [0.1752914435237958, -0.01434205796267954]], [[0.059908412819744836, 0.07368415059398438], [-0.005895913491468498, 0.27784691716853177]], [[-0.15585658632435628, -0.08782023596600819], [-0.0011211441270116591, 0.023051125834835796]], [[-0.12961345113547476, -0.19731277168392103], [-0.06931911290467264, -0.10981709349942995]], [[0.11298077358488756, 0.20862103888673827], [-0.018018745073421685, 0.15932426974427635]], [[0.15635593492362976, -0.08906682729656437], [0.17998921077521748, -0.005044020157170394]], [[0.14027280945837617, 0.49378909838762564], [0.07811342575450536, 0.36240834300594255]], [[-0.04395873490785018, -0.0641760074713022], [-0.015683857195070452, -0.09081033320307563]], [[-0.039860039714243796, -0.048692424872413466], [-0.19874885928592687, 0.03360936727790793]], [[-0.04106265408709824, -0.20641565582644106], [0.06782117480982171, -0.17450924602192097]], [[0.14716478500854002, 0.23181542890906473], [0.15170085289415422, 0.21449463784316594]], [[0.2396893364700891, -0.14106280062253873], [-0.0641998767543617, -0.07355331321467477]], [[-0.014705119792392765, -0.19310671392335674], [-0.012717686784144058, -0.14454931539181307]], [[0.07037865795152072, 0.06251604168054688], [0.0858720662218443, -0.05637478580885264]], [[0.5885883206332553, 0.01980545439067857], [0.15538300199332414, -0.13529795830865965]], [[-0.30703050185607783, 0.08128050192854341], [0.40128568648560214, -0.07139527728934576]], [[0.2395274126773134, 0.1513249226783918], [-0.07196346137160102, 0.10403086952938738]], [[-0.15304511216722322, -0.1320881699188997], [0.4854749029850604, -0.0833270646543557]], [[0.6191813304017009, -0.04724735714069776], [0.4804211867146383, 0.25598718632031625]], [[0.047730879445146035, 0.0669534466823556], [0.3771338913901757, -0.06980749602016244]], [[0.10811682702528592, 0.1651069003116042], [-0.055361774775224366, 0.16456905711942998]], [[-0.01661569755627927, 0.37969528497248306], [0.13190368829730087, 0.015105817338994966]], [[0.16867512657015404, 0.2001279594754347], [0.46258073603891775, 0.301940600654209]]]"
