real,knn,knn_sqrt
"[[[0.0, 0.0], [0.0, 0.928254480285255]], [[0.0, 0.0], [0.0, 0.0]], [[0.7739105288182755, 0.9911578088829731], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [1.77776782114044, 0.6975332613649322]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.7724553112581177, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.19982379139587314], [0.0, 0.0]], [[1.033338808234976, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.8349229464009958]], [[0.8267414995308243, 0.0], [0.0, 0.0]], [[0.7066804804815928, 0.9675053453309539], [0.0, 0.0]], [[0.0, 0.0], [1.0812354076133999, 0.769932466992506]], [[0.0013289593832243225, 0.0], [0.0, 0.6118085121661957]], [[0.0, 0.0], [0.41670764539473865, 0.0]], [[0.0, 0.24815647880545338], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.006658585125954072], [0.0, 0.0]], [[0.0, 0.7687312763517267], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [1.2077459241910955, 0.8911013403682223]], [[0.047559546076777634, 0.0], [0.0, 0.8216193017497843]], [[0.7253166309014085, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.8660089818535986, 0.0], [0.0, 0.0]], [[0.0, -0.004957162989492823], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.6980741759034698], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.9947602631275289, 0.0], [0.0, 0.023941471344983912]], [[0.0, 0.8577044646943359], [0.8562659941252749, 0.0]], [[0.0, 0.28842598740771885], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.7575940831248898]], [[0.8225040156812525, 0.0], [0.0, 0.0]], [[0.6920319442083233, 0.3359381298470805], [0.0, 0.0]], [[0.7209300823181364, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.935427615489935]], [[0.0, 1.0618996004801802], [0.5451214558811438, 0.0]], [[0.0, 0.0], [1.1642257888124048, 0.0]], [[0.0, 0.0], [0.0, 0.9745119497483443]], [[0.0, 0.022922888273314852], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.09688772401279769, 0.0]], [[0.0, 0.546388768127648], [1.8845873041239207, 0.0]], [[0.8188316818762887, 0.0], [0.0, 0.0]], [[0.0, 0.040598131322024465], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 1.0162440365891647]], [[0.0, 0.0], [0.0, 0.0]], [[1.1258442922870529, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.5552640728794255]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [1.2506463156494108, 0.6689247617327548]], [[0.0, 0.0], [0.0, 0.8081144798719049]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.25610147195624555], [0.0, 0.0]], [[0.0, 0.0], [0.7531133659929465, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.9085625300726856, 0.7222478445126083], [0.0, 0.0]], [[0.0, 0.1283021628934613], [0.0, 0.0]], [[0.0, 0.0], [2.5736735320660498, 0.9753578048304764]], [[0.8960881342820356, -0.0013248461291205324], [0.0, 0.0]], [[0.8821374977965059, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.8318625427895938, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.6495329100429872]], [[0.7593557690953763, 0.4749672594585089], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.8701338420667859]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.6570755893318198], [1.1801050403786333, 0.0]], [[0.0, 0.0], [0.0, 0.7696571329458284]], [[0.0, 0.0], [0.0, 0.5613354825914136]], [[0.7626721292650298, 0.0], [0.0, 0.18605096502332358]], [[0.6818551531742976, 0.0], [0.0, 0.3251109991445213]], [[0.0, 0.7860305499797743], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.631079041880442], [2.0751280965168286, 0.0]], [[0.0, 0.5940213275915018], [1.3006953740126428, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.8283230128017295, 0.46725124743691787], [0.0, 0.0]], [[0.5636577171075616, 0.0], [0.0, 0.0]], [[0.6150458657278065, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.7121036618994853]], [[0.0, 0.5429234489673395], [0.0, 0.0]], [[0.0, 0.375438053486655], [0.0, 0.0]], [[0.6530022049458146, 0.7607429895352946], [0.0, 0.0]], [[0.0, 0.004397638423547394], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0]], [[0.9702167546621995, 1.5779972294463354], [0.0, 0.0]]]","[[[-0.014423404579397467, -0.052953601423520874], [-0.050974606565197984, 0.8444540551286444]], [[0.023562861906096046, -0.009589968612481792], [0.06562252954286953, 0.027200825898741995]], [[0.29320532840482466, 0.4648229481467705], [-0.12225857041772827, -0.04515901095720211]], [[-0.06443343781009837, -0.009253355069340895], [-0.010117681657333736, -0.051756995545983626]], [[-0.587119401949794, -0.16754024008388066], [0.3806492266000928, 0.11816771141698014]], [[-0.09157065165164957, -0.04963133086141184], [0.045235195872599096, -0.02847897988913522]], [[0.03767794564979166, 0.05570696179871663], [0.00569065385371133, 0.0628628792198366]], [[0.7876281415463838, 0.018148279962584637], [-0.05177495198228927, -0.01976063208259264]], [[-0.002323619234842652, 0.02990588219467005], [0.008994112305792827, -0.00465391372227983]], [[-0.0484841049189384, 0.17958002872710838], [0.0006759937961429241, -0.030338066118589684]], [[0.9218853142868015, -0.06383822909810438], [-0.03733905348997356, 0.013379692788744072]], [[-0.0056066170695983, -0.03686517316118118], [-0.053827796700013086, 0.7947545034246958]], [[0.7767229013126683, -0.03575909188890627], [0.0006359461112971898, 0.03289136793685507]], [[0.2550081340847471, 0.45535051953146144], [-0.09265718955162831, -0.10554767545176823]], [[-0.11013140574444966, -0.07408570317636926], [0.49281247410481954, 0.3471906378918332]], [[-0.05786852095564809, -0.06502850321730222], [-0.058683157226055965, 0.5607135927255122]], [[-0.10049853653693948, -0.039539196405823665], [0.4186212526593, 0.04006229648067947]], [[0.015639478829958676, 0.23429789678619414], [0.024641622625466292, -0.0463268034475617]], [[0.025614092804869888, -0.015547065561165184], [-0.0023842661929282896, 0.11790059708362559]], [[0.10492835452064775, -0.0015690594826886204], [0.04538870336748918, 0.019082077705239037]], [[-0.031449715362229, 0.5801408061326461], [0.01140498029763163, -0.026166624572146475]], [[0.00815358916951834, -0.03831613005400417], [0.026161398312081818, -0.015104258109895323]], [[-0.08708223361769954, -0.08057269188356064], [0.43448540243226397, 0.27410471846549905]], [[0.0164244048320737, 0.00891122519219341], [-0.06127999056332637, 0.7351283597089072]], [[0.7203651382506333, -0.037110414656244206], [-0.04884963683975575, -0.08180062003456018]], [[-0.0007815089825019733, 0.004365540774870758], [-0.01724594530150194, -0.011415143695725211]], [[0.8594867618977589, 0.011811251894561874], [-0.018419968825381758, -0.05047236623058728]], [[-0.07402047054889777, -0.03750294034380897], [0.009758997695500997, 0.03246541843301598]], [[0.021382676086593718, 0.008306991065432078], [0.0934686295751317, 0.07871269485378227]], [[0.001212008866642017, 0.5171700892459895], [-0.03430262929917028, -0.05277225194843236]], [[-0.08729816652715093, -0.051653916428694296], [-0.06458566665435177, -0.07230839036969143]], [[0.9893691857248104, -0.0653025061592057], [-0.016205161543308984, -0.01139474274208929]], [[-0.11916498740093961, 0.8194519088206801], [0.7447162257101975, -0.07995285749197871]], [[0.007046991337228802, 0.15498701636642379], [-0.022817104345395217, -0.0529688231373043]], [[-0.16516387369179908, -0.08210910669296913], [0.007181545083655103, 0.7463980737783665]], [[0.7398012816689669, 0.032317664378501136], [-0.047714795886482676, -0.04711536503428817]], [[0.4504318584550918, 0.1210725759637089], [-0.07269334405475894, 0.01794105085276013]], [[0.6444459526798298, -0.04067473315269985], [0.024123894052941682, -0.03666657931628313]], [[-0.0632523806567244, -0.1370911731315546], [0.009071287061059908, 0.8727626327149577]], [[-0.03175181517171453, 0.8216748648316436], [0.4790155277417866, -0.2204801620773621]], [[-0.4324652088709244, -0.042683590586783796], [0.7213537400971277, -0.029734355147752696]], [[0.028993068203538305, -0.09059296794526048], [-0.011353873782443173, 0.8195514422444851]], [[-0.054733784219527744, -0.023535637110539624], [0.03903685609592196, 0.016833406730269264]], [[-0.07198577494099723, -0.09283308003200508], [4.84417967951318e-06, -0.002328801287295266]], [[-0.004162287111091231, 0.05804242767333722], [0.07911973893570211, -0.025737492089969262]], [[-0.9403240156471617, 0.42081625853027177], [0.6068048426510168, -0.026911281323707615]], [[0.8630745977498817, 0.06933839024935887], [-0.05919423409684783, -0.0855985664205107]], [[-0.11854774850850187, 0.006358007776130832], [-0.005917786034748891, 0.028305615466488878]], [[-0.013738841194764347, 0.05646143921562001], [0.02000680368322565, 0.058800041121759246]], [[-0.09156587968620496, -0.07650050420253704], [-0.06425571465541677, 0.9576680615636791]], [[-0.10483954049417107, -0.014245973282597274], [-0.040328275460186955, -0.009464718367115604]], [[1.0126459420827767, -0.096371335413516], [-0.04321797792469213, -0.06517215680761719]], [[0.038552641625035515, -0.04607830784019927], [0.0262858467216511, -0.02991595963224179]], [[0.01923788916107625, -0.036852734540599105], [-0.04019061473891137, 0.5144086162841074]], [[-0.08328849221038069, -0.08877777017836794], [-0.024632393817608, -0.047430696161771424]], [[-0.25752330519197614, -0.0543246532233162], [0.7104206299316953, 0.32436539964217304]], [[-0.11730952161784095, -0.03172995673659022], [-0.03634906436144964, 0.7852026713311309]], [[-0.02541309472758293, -0.08796195578549394], [0.007904891084565505, -0.016124943262506408]], [[-0.02077602041322469, 0.275689153574833], [-0.04207381669599574, 0.014155385578744382]], [[-0.135137063551952, -0.02470184179669288], [0.6036817773176415, 0.012575221865574214]], [[-0.059507168125001106, 0.02409180959640512], [-0.12221900946374899, -0.029913913265932627]], [[-0.038051351208161784, -0.0837029920705867], [0.026044853092030158, 0.030030914833560816]], [[0.008750493063938864, 0.046053762807839745], [0.008989041550268041, 0.04844795045446784]], [[0.47081996689498956, 0.3651888544731542], [0.03416994130233783, -0.01421622249081085]], [[0.01319695275572785, 0.16616378311581592], [0.004879026213974396, 0.020258127639749844]], [[-0.9361157513886385, -0.2243532153780375], [0.1173695771909765, 0.0687429825449629]], [[0.9552411685106604, 0.05505170479274804], [0.05723732057052053, 0.015143568351586053]], [[0.8429273238277016, -0.0016451982966841257], [-0.013042607939514676, 0.023747971942631382]], [[-0.03933837805445094, 0.02062622387210819], [-0.05836047128134496, -0.010238538135685144]], [[-0.14627874148867148, -0.007282910570949718], [0.6534764582431889, -0.03185021616548227]], [[0.016159077363370192, 0.035053410724060596], [0.08071234840022116, -0.001528529678535511]], [[-0.05448989611333547, -0.044381998718099044], [0.019549243748209818, -0.006089459380834347]], [[-0.022344296376611616, 0.02352081219499203], [-0.06903363848014936, 0.596647527231121]], [[0.5812414971990456, 0.3576402336844165], [0.05880842148306549, 0.09519053728525104]], [[-0.06471433344585303, -0.016840441222184227], [-0.07427373385330419, 0.8085857992498204]], [[-0.014384096979632598, 0.0064665296539427744], [0.04962429738208122, 0.07880213276516315]], [[-0.2902839339434141, 0.5197520932274705], [0.8863319515459283, -0.0425263805611807]], [[0.006580991809570713, -0.006377613470134005], [-0.07815519167776225, 0.6843872197526338]], [[-0.021456554964222625, -0.06251626553158775], [-0.057767770817742176, 0.4981824443197421]], [[0.6826185728305019, -0.09610120748647259], [-0.07780055912238482, 0.054486293263230914]], [[0.5712955944061542, -0.08547384641299273], [-0.08373898135890566, 0.23956723660718016]], [[0.0008418732631033534, 0.656059557848565], [-0.012137735887310685, -0.1334560773330825]], [[0.03449068939513706, 0.10789137506908708], [-0.025625587471758523, -0.011169878323319367]], [[-1.2568503439260945, 0.5691695322165505], [0.5800734107155134, -0.08230114527544276]], [[-0.2511179857083493, 0.5115300695865288], [0.7989103882524844, -0.07519902428809355]], [[0.01275662353841646, 0.005705018006097545], [0.039571329149801174, -0.02006822769634389]], [[-0.07651849750083313, -0.101032248681474], [-0.07407398148654878, -0.034374462895502916]], [[-0.02816279080424444, 0.04565697663296648], [-0.043359050777720454, -0.004918393877571099]], [[-0.09664489645473477, -0.08448848966018528], [-0.08518838515008592, -0.09471403585272382]], [[0.5157144747223904, 0.23425089673668553], [-0.11346264712142388, -0.08047716009018932]], [[0.4399009034767964, -0.0408029802904765], [0.009153066876586931, 0.0067198441290880285]], [[0.6401774312196868, 0.004132251959564476], [-0.011991192041998054, -0.0009480239723054345]], [[-0.013985973196225443, 0.076793766990007], [-0.10271364277283572, -0.08236099267864508]], [[-0.00480359707224243, -0.02062269859176463], [0.030104618565498512, 0.7188186982964994]], [[-0.026697023335810005, 0.40498306883085705], [-0.00472987819204633, -0.10091283238629994]], [[0.03260924457800803, 0.31999863619927493], [-0.10075256158014738, -0.08097946439445483]], [[0.26566771783788945, 0.3457122339523361], [-0.02330036354474653, -0.06981488250647368]], [[-0.03192520795717938, 0.003536864711563637], [-0.027043873522676662, -0.08194621195837347]], [[-0.02845572119691788, -0.0015650205330883067], [-0.2202240443342455, -0.1217419197679548]], [[0.28506690741091334, 0.5024548727824829], [-0.07671838120871367, -0.20816723371955817]]]","[[[-0.0014444172302723716, -0.058619963874459856], [-0.07717775364762404, 0.8068240790529801]], [[-0.05147285760320973, -0.07265105991902604], [-0.020793595460907987, -0.010726090452145636]], [[0.25271114723665916, 0.34641642200102024], [-0.08473798574499464, -0.06853263105687486]], [[-0.02477976689492481, -0.0252246439380067], [0.029379503940696033, 0.0006475735747468759]], [[-0.6687973108766775, -0.23050291810902498], [0.1123742985594005, 0.05988784026992954]], [[-0.06860208855685608, -0.03550045936049081], [-0.04117614740118349, -0.07057470433114518]], [[-0.0483760940596299, -0.04986824359043105], [-0.03202491033036863, -0.003950179453881448]], [[0.7200489196786918, -0.024575103947878804], [-0.0770292570754876, -0.02078638325982188]], [[-0.05355992818871841, -0.03704218204679807], [-0.04098789988775882, -0.06084263482501584]], [[-0.035880796227386325, 0.12279322019452249], [-0.05392871883866533, -0.09461893784871546]], [[0.9501717134578758, -0.11187433281711923], [-0.05847425868412584, -0.03154438419127408]], [[-0.08491382348476802, -0.12539705447396485], [-0.036551939741579345, 0.7161009214541912]], [[0.699698590929379, -0.06785834671630837], [-0.11415561543417549, -0.06291739853559927]], [[0.19069507038798422, 0.3198839741396168], [-0.08679964597186264, -0.1715200183619872]], [[-0.13869162687434303, -0.11271702757700748], [0.3447098862795206, 0.2552009886730969]], [[-0.05734006626396828, -0.056545774829992776], [-0.05439361780056635, 0.5191248164363089]], [[-0.08274146918340518, -0.030078104567479037], [0.34725891803817616, 0.004849528154037101]], [[0.007035292990318715, 0.2252358325236559], [-0.01678769279405977, -0.06860106599020623]], [[-0.01167759648278523, -0.08852948911387988], [0.02695336814401576, 0.02609960990043105]], [[-0.027079934800051147, 0.010735547853908988], [-0.04205444128794195, 0.032958282727776886]], [[-0.05122313188806759, 0.45462884067058285], [-0.05413286202525596, -0.1950643338489935]], [[-0.07502162554262759, -0.05950332756755565], [-0.0495515214361217, -0.0757175528002039]], [[-0.14067470780079072, -0.10701258284815775], [0.4015040832752013, 0.22701301234085572]], [[0.025125324616293375, -0.05665883617809093], [-0.03702944497146597, 0.7073914642446619]], [[0.6313530708394481, -0.059831218218020114], [-0.050869631074256794, -0.046711670244721074]], [[-0.006590788712565738, 0.02841966837452074], [-0.02714032295656469, 0.010648837017013354]], [[0.7702229464246246, -0.041082855038282226], [-0.07973915536461741, -0.08245959754983201]], [[-0.04005372243830548, -0.05421871729117273], [-0.042469642867215794, 0.002747207397564147]], [[-0.026285588027594488, -0.009925146066757384], [-0.031714870377125635, -0.04488297090786745]], [[-0.02302657632569678, 0.3932630206048545], [-0.034233505489415804, -0.24131569245349144]], [[0.0006502167696820878, 0.014548554641242384], [-0.04157815242277485, -0.06691761195746018]], [[0.9221092922193042, -0.1093111897916936], [-0.07062152940244532, -0.039645651145115604]], [[-0.1554857486839387, 0.6895794526207253], [0.6782796949550054, -0.15722839818026893]], [[-0.017768075904607317, 0.23222243085720728], [-0.042111830309973536, -0.02476553680106865]], [[-0.08780721850055405, -0.06501773760489966], [0.013101566820527355, 0.7721618121175238]], [[0.7051114415995977, -0.060836275969635395], [-0.06689746452411574, -0.03277232375479295]], [[0.4223078509788873, 0.15811047271171502], [-0.05556274010043757, -0.01900347994835558]], [[0.6338456780661431, -0.05555850295202722], [-0.025480313256920285, -0.029974221304100233]], [[-0.042458027485870284, -0.06575080559147721], [-0.029996954274686356, 0.7769413594775325]], [[-0.07927881753194277, 0.618362723834054], [0.35684164196399165, -0.3518142414013627]], [[-0.6029125130195596, -0.12025323317059888], [0.442931665369134, -0.0614904651832946]], [[-0.05306612244817935, -0.0497302475119698], [-0.0017531730055253235, 0.870163449949667]], [[-0.08130622428428794, -0.09452154156932865], [-0.016033150183369815, -0.05294861926487963]], [[-0.05959388820451155, -0.01618776317831129], [-0.0525591834775553, -0.017062531569060783]], [[-0.02431856861751673, -0.015403179599779266], [0.07955877689892471, 0.00573830671428361]], [[-0.9100209545689704, 0.3728359011475229], [0.2873328151094153, -0.08255248409570379]], [[0.6970130658569047, -0.08878679581465279], [-0.10898692198182097, -0.08555413076715537]], [[-0.07105756378301009, -0.04134660783079538], [-0.05415810452292753, -0.045416389447656864]], [[-0.023736981294968904, -0.006596552573682555], [-0.022825569303591885, -0.022330469431847095]], [[-0.06791037132166891, -0.11294250648415752], [-0.04860601813320631, 0.9355365597021943]], [[-0.02474680148788702, -0.022260838537649943], [0.006569637206893643, -0.013685244640338363]], [[1.0396464183099265, -0.053551084742267614], [-0.022005843175477, -0.05687211993805271]], [[-0.031639115340851676, -0.053799053269044925], [0.005012370248498074, -0.006889747868375795]], [[-0.030701252564211932, -0.03005156084118758], [-0.06742207439886237, 0.4651593404202994]], [[-0.035917923261086504, -0.05850428639630465], [-0.014777797661400173, -0.02067403293224765]], [[-0.2939048498444849, -0.15032844811516358], [0.514885346515877, 0.17756273758370814]], [[-0.04197030843404388, -0.08851371255986001], [-0.07698550085706754, 0.7258601071466363]], [[-0.08280506564608194, -0.06842026283902199], [-0.0640816438044263, -0.02499296406027832]], [[-0.03053832605076512, 0.15605543225975016], [-0.05015371431237158, -0.0447615970144777]], [[-0.23225690777037053, -0.025925805039502283], [0.43896288897530694, -0.07621565392919977]], [[-0.02550326900901385, 0.01607765593841673], [-0.04680487443003612, -0.05143025697598541]], [[0.0039210943252942455, -0.025252316329097642], [-0.005016925869039327, 0.0018951171187328885]], [[-0.053437131677645584, -0.008186317730140976], [0.005461309420569777, -0.01797444931954557]], [[0.3867008968296827, 0.3101375564105838], [-0.06049177149909889, -0.06492015617189216]], [[-0.05303793502133069, 0.12641755381483943], [-0.030588633635709715, 0.004636707257917752]], [[-0.8247995134028913, -0.3584329385741244], [-0.14780880194317958, 0.07119815308243209]], [[0.789809266851578, -0.03582212232060001], [-0.0777299472518265, -0.0389468177760387]], [[0.7766764820159027, -0.07349107957344166], [-0.06378736566538376, -0.04725557251575053]], [[-0.0714194267945476, -0.030553383947794437], [-0.09271976195243452, -0.04636534195058066]], [[-0.2825423308061483, -0.03633074275428473], [0.43318773045524134, -0.048982927379582895]], [[-0.034240746671537946, -0.01438256044330915], [-0.054070514241530705, -0.06333154316420733]], [[-0.02700115606361127, -0.023940682196641257], [-0.0015827575002534283, 0.029807860581146917]], [[-0.05253321088016745, -0.05567829103480018], [-0.09252833414393337, 0.5386948800641206]], [[0.4589185411420064, 0.21702093479901505], [-0.09298158586282612, -0.04194369932038963]], [[-0.07798244101451902, -0.0820947234525413], [-0.1055670618866317, 0.7660396599601044]], [[-0.05526965694997699, -0.03968023003401001], [-0.029689766274995297, 0.0010991002391583214]], [[-0.39447961560819844, 0.49124586976965834], [0.7061972729677981, -0.09251935433205657]], [[-0.032146342682875646, -0.08394363122990335], [-0.0358504594772487, 0.6356987890576061]], [[-0.06591965337476442, -0.06567211105031469], [-0.1068224823447281, 0.42643218315098647]], [[0.6287847936140304, -0.09186376666969434], [-0.1350380693435952, 0.038720276117124704]], [[0.5432843184759693, -0.09569231240013215], [-0.11322351680857684, 0.19327596599449676]], [[-0.026431030162575475, 0.5405653685046568], [-0.025553900009580962, -0.22835514773848783]], [[-0.015409758304892277, -0.02072529297036702], [-0.05650903661790513, -0.030339039825908]], [[-1.2539205831538545, 0.43648633390043884], [0.1782765083855328, -0.13604673377349458]], [[-0.40955451405829707, 0.4549428840583722], [0.6271476438895381, -0.09581561834623642]], [[0.03580916169078846, 0.0036834135376820278], [-0.05813257777054753, -0.07600454133609384]], [[-0.07293971775544895, -0.08484443524952519], [-0.015589950719928069, -0.024404154250984453]], [[-0.01022277930490577, 0.007092886792711898], [-0.048285207337153656, 0.002839609914464427]], [[-0.032792686208161156, -0.02469223226173507], [-0.08079115345250294, -0.03747240832859281]], [[0.45976840975937483, 0.15917134731880755], [-0.05607533881974886, -0.057437522882406236]], [[0.45699464440705845, -0.050815691418850145], [-0.08265759242092464, -0.054930562249520615]], [[0.5669527879646672, -0.04092294712946617], [-0.0648348367063788, 0.015062029497872251]], [[-0.02008765508743205, -0.021303062884665845], [-0.028396502197644356, -0.02498471715876946]], [[-0.047478766954562726, -0.07835651112318025], [-0.0175429812564307, 0.6528926713658413]], [[-0.052072568122067224, 0.3288406454976285], [0.04780845483762648, -0.10981976615286353]], [[-0.05266446244223585, 0.27873473140610244], [-0.03638871699633028, -0.09880402891889825]], [[0.22064023876938144, 0.3034706997353332], [-0.1177279238895103, -0.10095331487876044]], [[-0.03701539888369425, -0.026186814675095302], [-0.07502191562618772, -0.02527896560573364]], [[-0.05066453308624998, -0.032852134263668266], [-0.11510118919140257, -0.04792042112493178]], [[0.0913354310602085, 0.2536896628840571], [-0.2570307366802008, -0.37374156886330867]]]"
