coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1586986521133806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5072252940682787, 0.0, 0.9909764326611775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.12100922884560404, -0.23557489872232568, 0.0, 0.9145650287882129, 0.0, 0.0, -0.627822811101309, 0.0, -0.12257521427229451, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.24096838785835073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0809015940153803, 0.23968986749431048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4240787627358828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.1338983823284634, 0.0], [0.0, 0.8199830252509306, 0.0, 0.0, -0.5105355653210596, 0.0, -1.1188848627611832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3963932131562881, 0.0, 1.8028205150778676, 0.0, 0.0, 0.0, -0.42529753096709794, 0.18020825953838468], [0.9675415315382553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8029929214095624, 0.0, 0.0, 0.0, 0.4061699727877457, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5368955391259043, 0.6832907968171351, 0.0, 0.7244945531135121, -0.15850488470534263, -0.4639798976072922, -0.7523055558228239, 0.11597980751764861, 0.0, 0.0, -0.4396960857360448, 0.0, 1.2043966228064567, 0.0, -2.0937381526863192, 0.0, 0.0, 0.0, 0.0, 0.0], [1.5380039347874093, 0.49626535919873943, 1.2020270931015549, 0.4968034599148724, 0.0, 0.0, 0.0, 0.0, -0.4462739760824327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.3943022494095819, 0.0, 0.0, -1.540747310077138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.24409584273039972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.4172686366255285, 0.0, 0.0, 0.0, 0.0, 0.4103362858337733, -1.3522945591028395, 0.0, 0.0, 0.0, 1.349433701188155, 0.0, 0.0, -0.6906694262297793, 0.0, 0.2110744802384446, 0.4642610511901534], [1.2140961019474963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19148662971878222, 0.0, 0.0, -0.7810888076044568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9456258487954778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.760210860918637, -2.244237176725203, 0.0, 0.0, -0.3269991166170707, 0.5833860718272658, 1.7738125967425693, 0.0, 0.0, -1.0813505315616738, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7511801020465323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.5891878758568845, 0.0, 0.9086490336842775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.12599142423881612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2986514733902356, 0.0, 0.12807884176017156, 0.5938500400904742, 0.0, 0.0, 0.0, 0.0, 0.4394110808017645, 0.3110846814275361, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2839008321038525, 0.0, 0.0, 0.23854836376846125, 0.06506668246623948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.676685221936673], [0.0, 0.0, 1.3055847442603858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 1.4807450441515597, 0.5953494281834807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4254820734627369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26066271780922484, 0.11129711759791293, 0.0, 0.0, 0.0, 0.06487785671627776, 0.0, 0.0, 0.0, 0.34121071138473025], [0.0, 0.0, 0.0, 0.06028429495509676, 0.057405892994064914, 0.0, 0.0, 0.25042515386887965, 0.0, 0.0, 0.01616676216733089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4125873804880598, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09168657892108398, 0.0, 0.6275372240548861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6101210822582112, 1.4198739389154176, 0.0, 0.0, 1.0578267853275327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1027264307989584, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14261785125662185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3933719781380445, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.2182340991743824, 0.0, 0.0, 0.0, 0.21178225490294864, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0060512230089786526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.5206857388439821, 0.021965400010262346, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4634813644154481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8859827163489982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6606979692920759, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0797644365448973, 0.0, 0.0], [0.0, 0.07364870010801759, 0.8348614806790144, 0.0, 0.0, 0.0, 0.0, 0.2928504314769847, 0.0, 0.0, 1.0630641159290244, 0.0, 0.1408550857810165, 0.0, 0.0, 0.0, 0.6852424178551064, 1.4514834303735356, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.5320624904867863, 0.0, -1.1102230246251565e-16, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.678777719152096, 0.2182171163166631, 0.0, 0.8252507705396717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0], [0.0, 0.0, 0.7432514905845385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2204460492503128e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2301764183892274, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2204460492503128e-16, 0.0, 0.0, 0.0, 0.0, 0.6720342170454622, 0.0, -1.1102230246251565e-16, 0.0, 0.0], [0.0, 0.0, 0.6047925314175766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2204460492503128e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2204460492503128e-16, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.241348662146667, 0.1495103387773896, 0.15415490117149952, 0.0, 2.2204460492503128e-16, 0.0, 0.0, 0.0, 0.0, 0.05669488729483694, 0.0, -1.1102230246251565e-16, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04652499875837765, 0.0, 0.0, 2.2204460492503128e-16, 0.0, 0.0, 0.0, 0.0, 0.3672851071213594, 0.0, -1.1102230246251565e-16, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.01929689806403384, 0.0, 0.0, 0.0, 0.1710623950950542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1256858329497826, 0.0, 0.0, 0.0], [0.0, 0.019607912299651788, 0.0, 0.0, 0.028095041468472564, 0.0037697605275341757, 0.0, 0.0, 0.0, 0.0007850208437090446, 0.0, 0.0, 0.018226002659130616, 0.0, 0.015582803308603376, 0.0, 0.0, 0.0, 0.0, 0.37119974427076907], [0.0, 0.0, 0.16702821827817935, 0.0, 0.0, 0.009050908593377684, 0.0, 0.00517811520437874, 0.0, 0.0, 0.019408765502114084, 0.6376180543025072, 0.24287016844660786, 0.0, 0.0, 0.0, 0.010445915250331003, 0.0, 0.0, 0.0], [0.019215649744053452, 0.0, 0.0, 0.005536972706084162, 0.426600305705445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06442153270727545], [0.010418606530971116, 0.0, 0.0, 0.05346623107313998, 0.0, 0.0, 0.001060209262592207, 0.03056959787175213, 0.0, 0.0, 0.0, 0.0, 0.004870579347578483, 0.0, 0.02023399278939023, 0.0, 0.0, 0.0, 0.3670433396160567, 0.0], [0.0, 0.0, 0.0, 0.0, 0.013273280090269887, 0.004720322737516866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30505646034619516, 0.0004913323365621828, 0.007173115574780207, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0812136791649407, 0.5041006695214666, 0.0, 0.0, 0.16942900075275683, 0.00566837671031516, 0.017200337447602212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.019299633190606475, 0.0, 0.0, 0.050664130262675064, 0.0, 0.0, 0.03026226647360675, 0.011506155323229187, 0.0, 0.0, 0.0026052219756757854, 0.0, 0.0, 0.5774619841626054, 0.0020802338163424744, 0.0026025913722549482], [0.003851878825590255, 0.0, 0.0, 0.0, 0.0022085787745178952, 0.0, 0.0, 0.0325946949120477, 0.008814086096069196, 0.0, 0.017171862413513202, 0.008072228300583816, 0.018631046817505728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022687123948090136], [0.0002592568555465034, 0.0, 0.0, 0.0, 0.005209237304387225, 0.003185240774391609, 0.0, 0.0, 0.0, 0.012685839538339438, 0.0, 0.0, 0.0, 0.0, 0.023483426602040253, 0.0693338527766486, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02053817111838504, 0.0, 0.0, 0.0, 0.0, 0.01665426829010277, 0.0, 0.0, 0.07443643660434429, 0.05836591412861465, 0.027633499528340013, 0.0, 0.0, 0.0, 0.0, 0.10888596452481343, 0.0, 0.004854008892334522], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01819252575008126, 0.0, 0.0, 0.054138787210603105, 0.08937424508479001, 0.04600424492151552, 0.0, 0.0, 0.0, 0.03270347543653868, 0.0017669140774303595, 0.0, 0.0], [0.00470213112632048, 0.056536622617927565, 0.06084396600001333, 0.0, 0.0038296366760146353, 0.009972392066796456, 0.0, 0.01709500276737565, 0.00777036523272741, 0.0, 0.1822437084948157, 0.00023574025973726296, 0.0, 0.0, 0.009916737478042285, 0.0, 0.36427469162599463, 0.0, 0.0, 0.0020415595522785225], [0.0, 0.0, 0.0, 0.0, 0.0028356466404990013, 0.0027623590729401203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00426172077369132, 0.019642637963350668, 0.055774979699470026, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03420288645905549, 0.0, 0.0, 0.006538888069900791, 0.08991798871595987, 0.0069085711410462524, 0.0250265651514767, 0.0, 0.0025187274934782055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.015736707206850876, 0.0, 0.1400736345498919, 0.0, 0.004327356080039025, 0.0, 0.0027151249328457596, 0.02452011940613899, 0.0, 0.0, 0.038926307330837615, 0.004714758507684801, 0.01519183132396346, 0.0, 0.028268855422706, 0.015259682057727535, 0.0, 0.0, 0.0095090715515264, 0.0], [0.022689651958130497, 0.0, 0.0, 0.0, 0.012954210204729633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028679459487652393, 0.015976097536795946, 0.01768544482830183, 0.0, 0.003388655002778699, 0.10420622703667498, 0.04366378035507991, 0.0, 0.0, 0.003994134245628845], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019096453598522318, 0.0, 0.0, 0.0, 0.09491233533854015, 0.029214694489191412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005262063841994537, 0.0, 0.0, 0.0, 0.027584190125603668, 0.0, 0.9490875121134518, 0.026781204614263494, 0.055860312843555554, 0.011947992301993707, 0.0, 0.001647277541316597, 0.03332949166049388, 0.0, 0.009936379421178029, 0.0, 0.0, 0.0, 0.005423092077529907, 0.0], [0.01620553588327747, 0.0, 0.0, 0.0, 0.01891277688934936, 0.0, 0.0, 0.017256718358293153, 0.004064025525124659, 0.0, 0.02206958186235892, 0.004608496819118466, 0.028388492316466226, 0.0, 0.014202767076992334, 0.07737934607180624, 0.0, 0.0, 0.0443507441123355, 0.013275452133404139]]"
