coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[-0.7329195091565268, 0.0, 0.26208941445181144, 0.0, 0.0], [0.0, 0.8138438417444421, -0.6961167102873952, 0.0, 0.0], [0.0, 0.1672381601488676, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.49571795556003273, 0.0, 1.9523062063692127, 0.0]]]","[[0.368579832849558, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6016471866743139, 0.03794003885324805, 0.0, 0.30839775538192443], [0.022836749719257442, 0.24015600680776894, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8048267009858587], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.35280141239971846, 0.0, 0.0, 0.0, 0.0], [0.0, 0.475853684593353, 0.05491611578036802, 0.0, 0.046200640955123974], [0.005168441137432195, 0.1323251597060335, 0.0, 0.024811141179903313, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4764388870497052], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.3605793456321507, 0.0, 0.022036145831559353, 0.0, 0.0], [0.0, 0.39506501848069636, 0.05491611578036802, 0.0, 0.08891201874433378], [0.005168441137432195, 0.18964575607380393, 0.0, 0.024811141179903313, 0.0], [0.011948909839972193, 0.0, 0.03171474796966923, 0.0, 0.5195944876325225], [0.0, 0.0, 0.013298804262019041, 0.0, 0.0]]","[[0.35280141239971846, 0.0, 0.0, 0.0, 0.0], [0.0, 0.47585368459335303, 0.05491611578036802, 0.0, 0.046200640955123974], [0.005168441137432195, 0.1323251597060335, 0.0, 0.024811141179903313, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4764388870497051], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.23885911393884085, 0.0, 0.0, 0.0], [-0.2414555794406304, 0.0, 0.0, 0.0, -1.3903221146787084], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.803213335526038, -0.2470602340023658], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.03557285686258922, 0.0, 0.0, 0.0], [0.08731453580639396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5151203555999483, 0.0], [0.0, 0.5376734934123296, 0.0, 0.05041799149443682, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.06738514323155156, 0.0, 0.0, 0.0, 0.023009269191719712], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00864994647214222, 0.4500798366452086, 0.0], [0.0, 0.42404481045547254, 0.012396015820391026, 0.01755258070177484, 0.0124328449553565]]","[[0.004692634129648466, 0.0, 0.0, 0.0, 0.012738532258990697], [0.07446218361790795, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00864994647214222, 0.5070109495355546, 0.0], [0.0, 0.4716468648254719, 0.012396015820391026, 0.022830498401729817, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.06738514323155156, 0.0, 0.0, 0.0, 0.023009269191719712], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00864994647214222, 0.4500798366452087, 0.0], [0.0, 0.42404481045547243, 0.012396015820391026, 0.01755258070177484, 0.0124328449553565]]"
"[[[0.0, 0.0, 0.0, 0.1046097282060047, -1.4418363729161106], [0.0, 0.4269464621754949, 0.0, 0.0, 0.17792190242169406], [0.0, 0.0, 0.5313636954979517, 0.35655694560845186, 0.816140183052692], [0.0, 0.0, -0.37736670881044687, 0.0, 0.0], [0.0, 0.0, 0.0, -0.8553714022887406, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09796269891994457, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3193357650532428, 0.1851504613738625, 0.0], [0.0067430290327849885, 0.0, 0.08082265768461762, 0.0, 0.3357693879348225], [0.8164963642110583, 0.03669351943119381, 0.4038018365010199, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05136351386858489, 0.0, 0.0, 0.0], [0.0, 0.0, 0.059692168949855906, 0.07742999225892373, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2228480377106071], [0.6488126274207268, 0.0, 0.23287449654333509, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08481397488583764, 0.0, 0.0, 0.0], [0.0, 0.0022943944183924842, 0.06974689053538512, 0.12445161752543164, 0.0], [0.0, 0.023080211230148685, 0.0, 0.0, 0.2228480377106071], [0.7312819041170745, 0.04228066203794126, 0.23630725320849805, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05136351386858488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05969216894985588, 0.07742999225892376, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2228480377106071], [0.6488126274207268, 0.0, 0.2328744965433352, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.5076748748279383, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4133379323920233], [0.7262087045077853, 0.0, 0.0, 0.0, 0.0], [-0.2030270050548699, 0.0, 0.2542253794988958, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.20171442553429017, 0.009072092723825297], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6252127080497191, 0.0, 0.0, 0.028495928620159202], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09759979952731725, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.14602985703832258, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.005245491375607402, 0.524959380955805, 0.002671589350786027, 0.0, 0.014192884704208307], [0.011962885730201487, 0.0, 0.0, 0.0, 0.0], [0.0007450783665423359, 0.0, 0.08390398019939238, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.22972538447718185, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.005245491375607402, 0.5854642771952541, 0.015389177709680789, 0.0, 0.04472514772856672], [0.011962885730201487, 0.0, 0.0, 0.00240226730712837, 0.0], [0.0007450783665423359, 0.0, 0.11250606583136312, 0.0, 0.01335031807857435]]","[[0.0, 0.0, 0.0, 0.14602985703832247, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.005245491375607402, 0.524959380955805, 0.0026715893507860103, 0.0, 0.014192884704208307], [0.011962885730201487, 0.0, 0.0, 0.0, 0.0], [0.0007450783665423359, 0.0, 0.08390398019939238, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, -1.7280608574747776], [0.0, 0.0, 0.0, 0.0, 0.0], [-1.186055700923208, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5306610699850242, -0.7810599701079918, 0.0, 1.3518198078080284], [0.0, 0.0, 0.0, 0.39866171869863226, 0.0]]]","[[0.0, 0.0, 1.3350593665275001, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13638139279433228, 0.0], [0.0, 0.0, 0.0, 1.1905538917653025, 0.0], [0.0, 0.0, 0.0, 0.0, 0.526745322989669], [1.185312169452016, 0.0, 0.0, 0.9432422621583486, 0.0]]","[[0.0, 0.0, 0.8866076773188175, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7111769192172304, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3754989157297277], [0.663147862847314, 0.0, 0.0, 0.4672847542198345, 0.0]]","[[0.0, 0.0, 0.8866076773188175, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6637979693759526, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5111594458215658], [0.663147862847314, 0.004908946081465641, 0.0, 0.43378967746316444, 0.0]]","[[0.0, 0.0, 0.8866076773188175, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7111769192172304, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3754989157297277], [0.663147862847314, 0.0, 0.0, 0.4672847542198346, 0.0]]"
"[[[0.0, 0.0, 0.6599590928297457, 0.0, 0.0], [0.0, 0.0, 0.5054939125226958, 0.0, 0.0], [0.0, 1.1143044031024025, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.1780566321970922], [0.24727309181501067, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.06567551721587069], [0.0, 0.0, 0.5604611768805277, 0.0, 0.0], [0.4445786652950773, 0.24686384409254158, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5110695912850284, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.03742105481284742], [0.0, 0.0, 0.33908338468792426, 0.0, 0.003498369101944229], [0.3629721621281284, 0.21826329964845484, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3268327140863582, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.035149438395542076], [0.0, 0.006963526188929437, 0.39506491921346976, 0.0, 0.0012267526846388697], [0.4308847544287798, 0.27199498729103416, 0.0, 0.0, 0.003071272777585761], [0.0, 0.0, 0.0, 0.0, 0.001504053430617748], [0.0, 0.0, 0.0, 0.48838938348847444, 0.013436911225308178]]","[[0.0, 0.0, 0.0, 0.0, 0.03742105481284742], [0.0, 0.0, 0.3390833846879243, 0.0, 0.003498369101944229], [0.3629721621281285, 0.21826329964845484, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3268327140863582, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.5951322331169768, -0.6192065743943579, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4833670985846187]]]","[[0.0, 0.0, 0.138612967400593, 0.0, 0.0], [0.0, 0.0, 0.17646043094635258, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1357414339413799]]","[[0.0, 0.025956503261402666, 0.09806728616773171, 0.0, 0.0], [0.03757858718508666, 0.0, 0.12679142180529063, 0.0, 0.0], [0.02273195727398561, 0.031628298374548974, 0.0, 0.017426974472754687, 0.0], [0.001880342465115957, 0.0, 0.0, 0.0, 0.01624917143019609], [0.027709645270788334, 0.0229639154719433, 0.0, 0.001993877313524668, 0.13425382159954938]]","[[0.0, 0.025956503261402666, 0.09806728616773171, 0.0, 0.020592722124796767], [0.03757858718508666, 0.0, 0.12679142180529063, 0.0, 0.023726550460473624], [0.02273195727398561, 0.031628298374548974, 0.0, 0.0, 0.0], [0.001880342465115957, 0.0, 0.0, 0.011877757539272745, 0.01624917143019609], [0.027709645270788334, 0.0229639154719433, 0.0, 0.0, 0.08827222497373778]]","[[0.0, 0.025956503261402666, 0.09806728616773171, 0.0, 0.0], [0.03757858718508666, 0.0, 0.12679142180529063, 0.0, 0.0], [0.02273195727398561, 0.031628298374548974, 0.0, 0.017426974472754687, 0.0], [0.001880342465115957, 0.0, 0.0, 0.0, 0.01624917143019609], [0.027709645270788334, 0.0229639154719433, 0.0, 0.001993877313524668, 0.13425382159954938]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.6355787091231115, 0.0, -0.6488780601173069, -0.44716928752490465, 0.0], [0.0, -1.59800336984501, 0.5283290042453231, 0.0, -0.9112347288365287], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.20399222413789408, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6230371588539719, 0.0], [0.0, 0.0, 0.4575288118791011, 0.36280781386538824, 0.0], [0.0, 0.0, 0.3576330522727339, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3071170635477646, 0.0]]","[[0.007337093898240267, 0.0, 0.12554915545893472, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3539494845842674, 0.0], [0.0, 0.0, 0.38560287619780437, 0.10572189934570604, 0.0], [0.0, 0.0, 0.2609634099913543, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11593999812741586, 0.0]]","[[0.007337093898240267, 0.0, 0.12554915545893472, 0.0, 0.014616070049413152], [0.0, 0.0, 0.0, 0.3539494845842675, 0.0], [0.0, 0.0, 0.38560287619780437, 0.10572189934570604, 0.0], [0.0, 0.0, 0.2609634099913543, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11593999812741586, 0.011081834626159666]]","[[0.007337093898240267, 0.0, 0.12554915545893472, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3539494845842675, 0.0], [0.0, 0.0, 0.38560287619780415, 0.10572189934570612, 0.0], [0.0, 0.0, 0.2609634099913543, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11593999812741586, 0.0]]"
"[[[0.0, -0.4215456587121046, 0.0, 0.0, 0.7913804022533433], [0.0, 0.0, 1.796927994374405, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.41639025303483596], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5890989022601958, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.4247561548846402], [0.332833702686201, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8279490116518289, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.45429402794270474, 0.0, 0.18216921850630674, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.012837951620751383, 0.3334377276580146], [0.21046785106961421, 0.0, 0.0, 0.0, 0.0], [0.0, 0.42407446262683923, 0.0, 0.002494491637532827, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3399271822423291, 0.0, 0.13960744928476748, 0.0007609608803921212, 0.0]]","[[0.0, 0.0, 0.0, 0.012837951620751383, 0.3334377276580146], [0.21046785106961421, 0.0, 0.0, 0.0, 0.0], [0.0, 0.526932171953496, 0.0, 0.002494491637532827, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3399271822423291, 0.0, 0.13960744928476748, 0.0007609608803921212, 0.0]]","[[0.0, 0.0, 0.0, 0.012837951620751383, 0.3334377276580146], [0.21046785106961421, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4240744626268391, 0.0, 0.002494491637532827, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3399271822423291, 0.0, 0.13960744928476748, 0.0007609608803921212, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.5502731923877165, 0.0], [0.0, 0.749667351139487, 0.0, -0.5314353900473776, 0.5676552915400611], [0.29050166329134947, 0.0, 0.0, 0.8104653276450419, 0.0], [0.0, 0.0, 0.0, 0.0, 0.15774832746136816], [0.0, 0.0, 0.28712739168468837, 0.0, 0.0]]]","[[0.0, 0.0, 0.029453632728785567, 0.0, 0.0], [0.0, 0.5262820661007961, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07382666125097191], [0.1341419521547981, 0.13206144487984653, 0.2198838117371989, 0.0, 0.0], [0.0, 0.13991625231567215, 0.0, 0.016632209515590073, 0.0]]","[[0.0, 0.0, 0.002316238491087647, 0.0, 0.0], [0.0, 0.43182465449184226, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.017023164406488947], [0.11386198540142578, 0.06702947066541538, 0.17951723274324352, 0.0030967173251375333, 0.0], [0.0, 0.05953207693062571, 0.0, 0.006749637247783659, 0.0]]","[[0.0, 0.0, 0.002316238491087647, 0.0, 0.0], [0.0, 0.36906732667527525, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.02203750313155605], [0.11386198540142578, 0.043958441842744306, 0.17951723274324352, 0.01962125325463137, 0.0], [0.0, 0.07166350485110413, 0.0, 0.006749637247783659, 0.0]]","[[0.0, 0.0, 0.002316238491087647, 0.0, 0.0], [0.0, 0.43182465449184226, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.017023164406488947], [0.11386198540142578, 0.06702947066541551, 0.17951723274324352, 0.0030967173251375333, 0.0], [0.0, 0.05953207693062572, 0.0, 0.006749637247783659, 0.0]]"
"[[[0.0, 0.0, 0.0, -1.1315416810942933, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.1490796450779135, 0.0], [0.0, 1.480085657811749, 0.0, -0.46092829352893, 0.0], [0.0, 0.7527592351277029, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5632553530957269, 0.17453564892434614], [0.0, 0.0, 0.0, 0.0, 0.0], [0.9456986460904623, 0.0, 0.038252139243970015, 0.32576942626464356, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.001638261760950364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.30577461809876955, 0.1655443793148774], [0.0, 0.016146806698838008, 0.0, 0.0, 0.0], [0.6092522018088122, 0.0, 0.0, 0.08465886602518223, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.001638261760950364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43155808110872257, 0.1655443793148774], [0.0, 0.016146806698838008, 0.0028076481632924133, 0.0, 0.0], [0.7227589392745747, 0.0, 0.0073408303498078, 0.19338739903572633, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.001638261760950364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3057746180987696, 0.1655443793148774], [0.0, 0.016146806698838008, 0.0, 0.0, 0.0], [0.6092522018088122, 0.0, 0.0, 0.0846588660251823, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.1712215663591056, -1.390151388938678, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36380090383774466, -0.896102263195635, 0.25075531521151284], [0.0, 0.0, 0.0, 0.0, 0.31208477641548393]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.014445791963720091, 0.0, 0.0, 0.0, 0.0], [0.5625359097107444, 0.0, 0.0, 0.050379880826892216, 0.0], [0.0, 0.0, 0.0, 0.9005473369360719, 0.0], [0.0, 0.0, 0.0, 0.033836770606496626, 0.05334530213329133]]","[[0.0, 0.0014610806845801651, 0.008967783631711182, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5182411108233193, 0.01060384319358192, 0.004669521294977476, 0.0, 0.02604656857935386], [0.0, 0.007807307531642173, 0.0, 0.8022058672681901, 0.0], [0.0, 0.01885403450617626, 0.0, 0.0, 0.04303819338785517]]","[[0.0, 0.0014610806845801651, 0.008967783631711182, 0.0, 0.0169382231481562], [0.0, 0.0, 0.0, 0.0, 0.03239918182274], [0.5182411108233193, 0.01060384319358192, 0.004669521294977476, 0.020902320939381432, 0.02604656857935386], [0.0, 0.007807307531642173, 0.0, 0.8414509258406593, 0.0032221201487982964], [0.0, 0.01885403450617626, 0.0, 0.0, 0.004338897078568173]]","[[0.0, 0.0014610806845801651, 0.008967783631711182, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5182411108233193, 0.01060384319358192, 0.004669521294977476, 0.0, 0.02604656857935386], [0.0, 0.007807307531642173, 0.0, 0.8022058672681901, 0.0], [0.0, 0.01885403450617626, 0.0, 0.0, 0.04303819338785517]]"
"[[[-0.31139911409639354, 0.0, 0.0, 2.2093264708333296, 0.0], [0.0, 0.0, 0.0, 0.3225266844398257, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.38671270114021417, 0.13291022762750923, 0.0], [-0.7544123554424219, 0.0, 0.0, -0.7327564576146169, 0.0]]]","[[0.24181066069449253, 0.0, 0.0, 0.0, 0.8143898109122563], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06972299186988944, 0.0], [0.9417613034233242, 0.06570657844967667, 0.0, 0.011674104394441723, 0.2720567493867721], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.05084258266385321, 0.0, 0.0, 0.0, 0.6162095083315398], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05114360893796224, 0.0], [0.7910403199201405, 0.07006532943280673, 0.0, 0.0010559203678730106, 0.1276053642646889], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.05084258266385321, 0.0, 0.0, 0.0, 0.6622828607497387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.003997640776969292, 0.0, 0.05114360893796224, 0.0], [0.7910403199201405, 0.07006532943280673, 0.0, 0.04401327930454625, 0.1354697395107208], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.05084258266385321, 0.0, 0.0, 0.0, 0.6162095083315395], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05114360893796224, 0.0], [0.7910403199201405, 0.07006532943280673, 0.0, 0.0010559203678730106, 0.12760536426468894], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.8884728367400133, 0.0, -1.24406198231191, 1.1124910530254484, 0.0], [0.0, 0.0, 0.2743192762895353, 0.18736474431999792, 0.0], [0.0, 0.0, 0.0, 0.0, -0.6394308338521627], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2520281180478579, 0.0, 0.0]]]","[[1.364935169725435, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.9523176635027404, 0.1217565243711843, 0.0, 0.0, 0.9422544536502123], [0.4009724499220631, 0.024948876521657528, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6239190682703142, 0.0, 0.0]]","[[0.7726718618359013, 0.0, 0.0, 0.02914717726510186, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.456715829756537, 0.08188300090305711, 0.0, 0.0, 0.6341536414548807], [0.04148123295193349, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.40385068787265466, 0.0, 0.0]]","[[0.8428962200908628, 0.0, 0.0, 0.02914717726510186, 0.0], [0.0, 0.0, 0.0, 0.015697405101943465, 0.0], [0.5430597274392956, 0.12297967089157796, 0.0, 0.025760449777799205, 0.8664765475410057], [0.13439012373291725, 0.0039020008605074384, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47962108068517906, 0.008515535566017366, 0.0]]","[[0.7726718618359014, 0.0, 0.0, 0.02914717726510186, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.45671582975653674, 0.0818830009030571, 0.0, 0.0, 0.6341536414548807], [0.04148123295193356, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4038506878726546, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -2.317415151105702, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.26750496733010887, 0.0], [0.0, 0.0, 0.0, 0.0, -0.8063664300664608]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9708223212671717, 0.0, 0.03333030088675886, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4872014532374562]]","[[0.01831700988950509, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.00745017760277071, 0.0, 0.0, 0.00808224037315561, 0.0], [0.009283019009354842, 0.7735633788432916, 0.0, 0.01020872829239253, 0.0], [0.0, 0.0, 0.0, 0.014177630460505243, 0.41033438212876594]]","[[0.0, 0.0, 0.026161343380363175, 0.0, 0.0], [0.0235867421734821, 0.0, 2.7639042827066164e-05, 0.0, 0.00671119018151076], [0.00745017760277071, 0.0, 0.0, 0.00808224037315561, 0.015865049024738946], [0.0, 0.7735633788432916, 0.006073101438584513, 0.01020872829239253, 0.0017149520878207108], [0.004865116233120492, 0.0, 0.0, 0.014177630460505243, 0.44196336484190013]]","[[0.01831700988950509, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.00745017760277071, 0.0, 0.0, 0.00808224037315561, 0.0], [0.009283019009354842, 0.7735633788432916, 0.0, 0.01020872829239253, 0.0], [0.0, 0.0, 0.0, 0.014177630460505243, 0.41033438212876583]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2680422157639286, 0.0, 0.0], [0.0, 0.0, 0.0, 2.005830318931728, 0.23933190557070194], [-0.7687383756719293, -0.11673615503844299, 0.0, 0.0, 2.0176898469826106], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.22717001737737375, 0.0], [0.0, 0.0, 0.0, 0.01982214305842997, 0.0], [0.0, 0.52239897322109, 0.0, 0.0, 0.0], [0.0, 0.0, 1.54285259726682, 0.0, 0.0], [0.0, 0.0, 0.034685854728421506, 0.7694735315827884, 0.0]]","[[0.0, 0.0, 0.0, 0.00795530232271966, 0.009399361501420967], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.47876075769263354, 0.0, 0.0, 0.0], [0.0, 0.0, 1.14789534633261, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25316958939609036, 0.008890540597735216]]","[[0.0, 0.0, 0.0, 0.06463304291046054, 0.009399361501420967], [0.0014713596448092112, 0.0, 0.0, 0.0, 0.008141083619902427], [0.0, 0.47876075769263354, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1629235513943057, 0.0, 0.0074405678264440715], [0.0, 0.0, 0.0, 0.539760853744385, 0.0]]","[[0.0, 0.0, 0.0, 0.007955302322719673, 0.009399361501420967], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.47876075769263354, 0.0, 0.0, 0.0], [0.0, 0.0, 1.14789534633261, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2531695893960904, 0.008890540597735216]]"
