coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.0, 0.0, 1.2017289445251487, 0.0], [0.0, 0.0, -1.2164890850606351, 0.0], [0.0, 0.0, -0.4123758610432171, 0.39762236413210206], [0.0, 0.0, 0.0, 0.25108651691937034]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.517836894578074, 0.5060784645886829, 0.10528067144491621, 0.0], [0.0, 0.0, 0.08061376779760702, 0.035094875860112534]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.34992328391925515, 0.34374257902623745, 0.07450358516649304, 0.00447260605216101], [0.0, 0.0, 0.028469972291230793, 0.0]]","[[0.0, 0.0, 0.005324330718335112, 0.0], [0.0, 0.0, 0.01873851975241598, 0.0], [0.471257917644578, 0.4663405504898841, 0.0510453708676221, 0.00447260605216101], [0.0, 0.0, 0.08207048560276899, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3499232839192553, 0.34374257902623745, 0.07450358516649307, 0.00447260605216101], [0.0, 0.0, 0.02846997229123079, 0.0]]"
"[[[0.0, 0.0, 0.0, 1.4837699204510069], [0.0, -0.880161868689027, 0.0, 1.0799599335024568], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.0653893655350175, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6142206170532217, 0.38167151419127826, 0.0, 0.0]]","[[0.0, 0.0, 0.022714695048601637, 0.0], [0.0, 0.8460582186472364, 0.022337989622771885, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5377071980776135, 0.23180906784399072, 0.032716791979086515, 0.0]]","[[0.0, 0.0, 0.022714695048601637, 0.0], [0.0, 0.9888373086838663, 0.022337989622771885, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5377071980776135, 0.3082926898343615, 0.032716791979086515, 0.0]]","[[0.0, 0.0, 0.022714695048601637, 0.0], [0.0, 0.8460582186472364, 0.022337989622771885, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5377071980776135, 0.23180906784399072, 0.032716791979086515, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.1328854784293935, -0.7576676517000054]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00641906873803822], [0.0, 0.0, 0.0, 0.41046330296010414]]","[[0.022866808212798094, 0.00424948406597301, 0.0062107534904744435, 0.0], [0.0, 0.005938154002507149, 0.03286665712527106, 0.0], [0.0, 0.021866284343277625, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4004858440514032]]","[[0.022866808212798094, 0.00424948406597301, 0.0062107534904744435, 0.0], [0.0, 0.005938154002507149, 0.03286665712527106, 0.0], [0.0, 0.021866284343277625, 0.0, 0.0], [0.0, 0.0, 0.0, 0.40196106607433235]]","[[0.022866808212798094, 0.00424948406597301, 0.0062107534904744435, 0.0], [0.0, 0.005938154002507149, 0.03286665712527106, 0.0], [0.0, 0.021866284343277625, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4004858440514032]]"
"[[[0.0, 0.0, 0.19750304042481673, 0.0], [0.0, 0.549839441642053, -1.5384133038856833, 0.0], [0.0, -0.13270204687032688, 0.0, 0.33095469423411084], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5861790395389576, 0.052096414484999805, 0.0], [0.024683890593864548, 0.6883927498585902, 0.0, 0.0], [0.0, 0.0, 0.044543391087468534, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4134710558567865, 0.010920590272244762, 0.0051546188670433], [0.04178397717653863, 0.5004957804685458, 0.0, 0.0], [0.0, 0.0, 0.018158094048811694, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5045821458087327, 0.02238576230845301, 0.0051546188670433], [0.04178397717653863, 0.5718955615529235, 0.0, 0.0], [0.0, 0.0, 0.02971119259015465, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.41347105585678645, 0.010920590272244776, 0.0051546188670433], [0.04178397717653863, 0.5004957804685458, 0.0, 0.0], [0.0, 0.0, 0.018158094048811732, 0.0]]"
"[[[0.0, 0.28702506107470926, 0.0, -0.10545065143183427], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.7962304799867258, 0.16265373339992517], [0.0, 0.0, 0.0, -0.668083548389648]]]","[[0.0, 0.0, 0.0, 0.0], [0.04083611655153114, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4969858745594712, 0.0], [0.014253938166526692, 0.0, 0.031256644380165594, 0.3661000820430671]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.021648393640446004, 0.4589003908509703, 0.0038618715283196014], [0.0, 0.019148889822263485, 0.0, 0.31605657414475974]]","[[0.05549445980534963, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.021648393640446004, 0.5256808882080651, 0.0038618715283196014], [0.0, 0.019148889822263485, 0.0, 0.31605657414475974]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.021648393640446004, 0.4589003908509703, 0.0038618715283196014], [0.0, 0.019148889822263485, 0.0, 0.31605657414475974]]"
"[[[0.0, 0.0, -1.086749805406298, -1.0972376332477272], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.485796786072407], [0.0, 0.0, 0.0, 0.12762457743000338]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.8164999079135838, 0.0, 0.0, 0.0], [0.4270106281244416, 0.0, 0.6190203035074593, 0.013764971342071407]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.000596842885680633, 0.0, 0.0], [0.5857052562837622, 0.0, 0.0, 0.0], [0.26549398284491, 0.0, 0.44425158124298436, 0.02013557472812807]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.000596842885680633, 0.0, 0.0], [0.5857052562837622, 0.0, 0.0, 0.0], [0.26549398284491, 0.0, 0.5720233306931161, 0.02013557472812807]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.000596842885680633, 0.0, 0.0], [0.5857052562837622, 0.0, 0.0, 0.0], [0.26549398284491, 0.0, 0.44425158124298436, 0.02013557472812807]]"
"[[[-0.8060061185028871, 0.0, 0.20954750522160095, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.8861712760922481, -0.44207467968107833], [0.0, 0.0, 0.0, 0.16380873742913926]]]","[[0.8065895677857619, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.09571687591573852, 0.0, 0.7692701183164304, 0.0], [0.0, 0.0, 0.10620384667925893, 0.010805697118352163]]","[[0.7132910534672927, 0.0, 0.0, 0.008027921124097153], [0.0, 0.0, 0.0, 0.0], [0.03704313291978085, 0.007219712226574522, 0.5965899660838807, 0.011059259003523447], [0.0, 0.0, 0.014632886583812439, 0.0]]","[[0.7132910534672927, 0.0, 0.0, 0.008027921124097153], [0.0, 0.0, 0.0, 0.0], [0.03704313291978085, 0.007219712226574522, 0.5467928122320641, 0.011059259003523447], [0.0, 0.0, 0.014632886583812439, 0.0]]","[[0.7132910534672927, 0.0, 0.0, 0.008027921124097153], [0.0, 0.0, 0.0, 0.0], [0.03704313291978085, 0.007219712226574522, 0.5965899660838808, 0.011059259003523447], [0.0, 0.0, 0.014632886583812439, 0.0]]"
"[[[0.0, 0.0, 0.5345075806091049, -1.636552066794109], [0.0, 0.2442756309681627, 0.0, 0.0], [0.7588396102270755, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.6471492022138512, 0.0], [0.0, 0.028935322200138558, 0.0, 0.0], [0.3527858421265249, 0.0, 0.0, 0.0], [0.6291016877907406, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6287631814504393, 0.0040513808304173116], [0.0, 0.026857875661201708, 0.0, 0.005038274277485241], [0.17561043637808998, 0.0, 0.0, 0.010027173753916003], [0.423141057157279, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6287631814504393, 0.0040513808304173116], [0.0, 0.026857875661201708, 0.0, 0.005038274277485241], [0.17561043637808998, 0.0, 0.0, 0.010027173753916003], [0.423141057157279, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6287631814504393, 0.0040513808304173116], [0.0, 0.026857875661201708, 0.0, 0.005038274277485241], [0.17561043637808998, 0.0, 0.0, 0.010027173753916003], [0.423141057157279, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [-0.40511039954455763, 0.7684654572953094, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14995697608791106, 0.0]]]","[[0.0, 0.06744062856090732, 0.0, 0.0], [0.0, 0.5021786105444862, 0.0, 0.0], [0.0, 0.0, 0.0, 0.006339803740240816], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0399169189988324, 0.0, 0.0], [0.0, 0.4457875358634724, 0.0, 0.0], [0.031671112034083085, 0.0, 0.0, 0.004910976122044301], [0.016159241113201214, 0.0, 0.03490453030593657, 0.005472375796223177]]","[[0.0, 0.040692425423895916, 0.033081956322146194, 0.01446432676536991], [0.0, 0.4377733894001199, 0.018132001875255207, 0.0], [0.031671112034083085, 0.0, 0.0, 0.004910976122044301], [0.016159241113201214, 0.0, 0.03490453030593657, 0.0]]","[[0.0, 0.0399169189988324, 0.0, 0.0], [0.0, 0.4457875358634725, 0.0, 0.0], [0.031671112034083085, 0.0, 0.0, 0.004910976122044301], [0.016159241113201214, 0.0, 0.03490453030593657, 0.005472375796223177]]"
"[[[0.0, -0.291213939974346, 0.0, -1.2168357342796694], [0.0, 0.0, 0.36919617287804424, 0.0], [-1.3313663345561546, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.8175024266060407, 0.0], [0.09560644683887483, 0.0, 0.0, 0.0], [0.0, 0.2908864928098346, 0.0, 0.0], [0.4484920248984949, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.7770077968830308, 0.0], [0.004503525252453856, 0.0, 0.0, 0.0], [0.0, 0.2591125402492523, 0.0, 0.0], [0.35267499033157323, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.7770077968830308, 0.0], [0.004503525252453856, 0.0, 0.0, 0.0], [0.0, 0.2591125402492523, 0.0, 0.0], [0.3746172044416139, 0.0, 0.0, 0.014990623004278428]]","[[0.0, 0.0, 0.7770077968830308, 0.0], [0.004503525252453856, 0.0, 0.0, 0.0], [0.0, 0.2591125402492523, 0.0, 0.0], [0.35267499033157323, 0.0, 0.0, 0.0]]"
"[[[0.637343978114374, 0.0, 0.0, -1.218085021521178], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.44367174578628527, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.46467920325024753, 0.0, 0.0, 0.0]]","[[0.3748634926694708, 0.004563073936212782, 0.0, 0.0], [0.0, 0.0037600308458944163, 0.0, 0.012497566869872656], [0.0, 0.0, 0.0, 0.014313537657068645], [0.40068006227737923, 0.001583949269913004, 0.009799591439400457, 0.0]]","[[0.3748634926694708, 0.004563073936212782, 0.0, 0.0], [0.0, 0.0037600308458944163, 0.0, 0.012497566869872656], [0.0, 0.0, 0.0, 0.014313537657068645], [0.40068006227737923, 0.001583949269913004, 0.009799591439400457, 0.0]]","[[0.3748634926694708, 0.004563073936212782, 0.0, 0.0], [0.0, 0.0037600308458944163, 0.0, 0.012497566869872656], [0.0, 0.0, 0.0, 0.014313537657068645], [0.40068006227737923, 0.001583949269913004, 0.009799591439400457, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [2.032231356091619, 0.0, -0.7933669036767971, 0.0], [0.0, 0.0, -1.1802906884633972, -0.8652110533396933]]]","[[0.0, 0.0, 0.8066997493319116, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1654906702798709, 1.4864760501221783], [0.0, 0.0, 0.0, 2.96020888742039]]","[[0.0, 0.0, 0.028141297657414226, 0.0], [0.0, 0.012882299514190239, 0.0, 0.0], [0.0, 0.0, 0.35874358270755435, 0.7098813907814502], [0.0, 0.0, 0.0, 2.166570886427091]]","[[0.00518259049830333, 0.0, 0.028141297657414226, 0.0], [0.0, 0.012882299514190239, 0.0, 0.0], [0.0, 0.0, 0.35874358270755424, 0.585926232291237], [0.0, 0.0, 0.0, 2.03726530427627]]","[[0.0, 0.0, 0.028141297657414226, 0.0], [0.0, 0.012882299514190239, 0.0, 0.0], [0.0, 0.0, 0.35874358270755424, 0.7098813907814502], [0.0, 0.0, 0.0, 2.166570886427091]]"
"[[[0.0, 0.9713076992150758, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3894011952287887, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.34797317497123254, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08884417521714046, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0013890398240917594, 0.0008461800945111499, 0.03428283748462069], [0.3546098354371849, 0.0, 0.0, 0.03425823025601378], [0.0, 0.0, 0.08435520573980428, 0.030508708904122318], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0013890398240917594, 0.0008461800945111499, 0.03428283748462069], [0.3546098354371849, 0.0, 0.0, 0.03425823025601378], [0.0, 0.0, 0.08435520573980428, 0.030508708904122318], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0013890398240917594, 0.0008461800945111499, 0.03428283748462069], [0.3546098354371849, 0.0, 0.0, 0.03425823025601378], [0.0, 0.0, 0.08435520573980428, 0.030508708904122318], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.4783837101846738, 0.7250342345707863], [0.0, 0.0, -1.3443245195439664, 0.0], [-0.7209948742710119, 0.0, 0.0, -0.48227058733408695], [0.9764298738262662, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.3473687556026711, 0.5617345016953229], [0.0, 0.0, 0.0, 0.0], [0.21473536747520333, 0.8361176741226644, 0.0, 0.0], [0.4828220653883099, 0.0, 0.24953887066733166, 0.0]]","[[0.0, 0.0, 0.23261620318449916, 0.4397882965394989], [0.0, 0.0, 0.0, 0.0], [0.08333727781946249, 0.4334701802882174, 0.0, 0.0], [0.31088362738293795, 0.0, 0.11970684181673806, 0.0]]","[[0.0, 0.0, 0.23261620318449916, 0.4789816368766806], [0.0, 0.0, 0.0, 0.0], [0.08333727781946249, 0.5332563649283785, 0.0, 0.0], [0.23008084143796784, 0.0, 0.11970684181673806, 0.0]]","[[0.0, 0.0, 0.23261620318449916, 0.4397882965394989], [0.0, 0.0, 0.0, 0.0], [0.08333727781946249, 0.43347018028821716, 0.0, 0.0], [0.31088362738293795, 0.0, 0.11970684181673806, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.8063047006633723], [0.0, 0.0, -0.17039371005435533, 1.8178812228071035], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0528705426896941, 0.0], [0.0, 0.29134741050075075, 0.7909556246775313, 0.0]]","[[0.00847143994380265, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.016191224278364044, 0.2599252642934961, 0.6083612422986286, 0.0]]","[[0.00847143994380265, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.016191224278364044, 0.2599252642934961, 0.7050438290650408, 0.0]]","[[0.00847143994380265, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.016191224278364044, 0.2599252642934961, 0.6083612422986286, 0.0]]"
"[[[0.7865575540733792, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-1.0257999407831413, -0.6929591375125498, 0.0, 0.0], [-1.2893081176281669, 0.0, 0.0, 0.13583338160150069]]]","[[0.5014556504903763, 0.0, 0.6283267468563717, 0.8232660231545541], [0.0, 0.0, 0.20481381461288636, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06628647622433907]]","[[0.21295356689253883, 0.0, 0.22696984051808974, 0.370073101923006], [0.0, 0.0, 0.09625100049292176, 0.0], [0.0, 0.0072833280705269276, 0.0, 0.0], [0.0, 0.03632677542538828, 0.0, 0.0]]","[[0.21295356689253883, 0.0, 0.22696984051808974, 0.3822314404100702], [0.0, 0.0, 0.09625100049292176, 0.0], [0.0, 0.0072833280705269276, 0.0, 0.0], [0.0, 0.03632677542538828, 0.0, 0.0]]","[[0.2129535668925389, 0.0, 0.22696984051808974, 0.37007310192300596], [0.0, 0.0, 0.09625100049292182, 0.0], [0.0, 0.0072833280705269276, 0.0, 0.0], [0.0, 0.03632677542538828, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.1913518664502036], [1.7682636031406263, 0.0, 0.0, -2.102600763640174], [0.0, 0.0, 0.0, 0.0], [0.7032867228912699, 0.0, 1.0529335617573048, 0.0]]]","[[0.0, 0.7346473056824427, 0.0, 0.20120502064728085], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3650681197414606], [0.03478596152378979, 1.2829452215883352, 0.0, 0.0]]","[[0.0, 0.21003029713450697, 0.0, 0.12674706754185106], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2982195712724251], [0.0, 0.7528585060011561, 0.0, 0.0]]","[[0.042987010489872905, 0.21003029713450697, 0.0, 0.12674706754185106], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009438506391916077, 0.2982195712724251], [0.0, 0.7528585060011561, 0.0, 0.0]]","[[0.0, 0.21003029713450697, 0.0, 0.12674706754185106], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2982195712724251], [0.0, 0.7528585060011561, 0.0, 0.0]]"
"[[[0.29236856765169283, 0.0, 0.0, 0.0], [0.0, 0.0, -1.3376016751871185, 0.0], [0.0, 0.0, 0.0, 0.6339073779004919], [0.0, 0.0, 0.0, 0.0]]]","[[0.048261527870162496, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6311312493962975, 0.0, 0.0], [0.0, 0.0, 0.1455151120760419, 0.0]]","[[0.015761518026866133, 0.0, 0.0, 0.0035832471986172796], [0.0, 0.0, 0.0, 0.003357039836851729], [0.0, 0.6047924429261957, 0.0, 0.0], [0.0, 0.0, 0.08447025931503623, 0.0]]","[[0.05879778499641078, 0.0, 0.0, 0.0035832471986172796], [0.0, 0.0, 0.0, 0.003357039836851729], [0.009583684185289949, 0.6047924429261957, 0.0, 0.0], [0.0, 0.0, 0.12639635627212678, 0.0]]","[[0.015761518026866133, 0.0, 0.0, 0.0035832471986172796], [0.0, 0.0, 0.0, 0.003357039836851729], [0.0, 0.6047924429261957, 0.0, 0.0], [0.0, 0.0, 0.08447025931503623, 0.0]]"
"[[[0.0, 1.7315418110600354, 0.0, 0.0], [0.0, 0.0, 0.3813822353750641, 0.0], [0.0, 0.4948055656044783, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.7600589192875382, 0.0, 0.1342933068188735, 0.0], [0.0, 0.08384912985821372, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.003371992208336475], [0.709659211673719, 0.0, 0.09779847374785779, 0.0], [0.0, 0.03880678248158058, 0.0, 0.0020554551466282446], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.003371992208336475], [0.709659211673719, 0.0, 0.09779847374785779, 0.0], [0.0, 0.08644961626873052, 0.0, 0.0020554551466282446], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.003371992208336475], [0.709659211673719, 0.0, 0.09779847374785779, 0.0], [0.0, 0.03880678248158058, 0.0, 0.0020554551466282446], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.38631133391061667, 1.3272350003587223], [0.0, 0.31366660313620154, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5731921454234847]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.07243907058785067, 0.0, 0.0], [0.07594868372837892, 0.0, 0.0, 0.0], [0.6352121341956657, 0.0, 0.0, 0.1799260497099442]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.1041534279467907, 0.001514484330987473, 0.0], [0.005941470721078565, 0.0, 0.0, 0.0], [0.4647655984166171, 0.0, 0.0, 0.12520052824996486]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.1041534279467907, 0.001514484330987473, 0.027019182908039327], [0.005941470721078565, 0.0, 0.010362824043531971, 0.0009793392972085623], [0.48051021868911636, 0.0, 0.0, 0.12761021872786057]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.1041534279467907, 0.001514484330987473, 0.0], [0.005941470721078565, 0.0, 0.0, 0.0], [0.4647655984166171, 0.0, 0.0, 0.12520052824996486]]"
"[[[0.0, 0.0, 0.10289062058537593, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.0498471344964568, -0.6165826334968708, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.39848643229499825, 0.0], [0.019545812275318375, 0.0, 0.4069171341169883, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.32760253782567605, 0.0], [0.018050533202206526, 0.0, 0.33667626891279795, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.334455719230968, 0.0], [0.018050533202206526, 0.0, 0.361346508922277, 0.0], [0.004043175382850468, 0.0, 0.0, 0.007531904709408532]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.32760253782567605, 0.0], [0.018050533202206526, 0.0, 0.3366762689127979, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.1250942269610218, 0.0, 0.809003846995633]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.001986334215786698], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5346525004686264]]","[[0.02108222485164378, 0.000480828695612435, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0057274344633863605], [0.0011131620085658917, 0.008138071986686212, 0.019287777223267032, 0.0], [0.0, 0.0, 0.0, 0.5443086266544267]]","[[0.02108222485164378, 0.000480828695612435, 0.0, 0.0015217808237858016], [0.0, 0.0, 0.0, 0.0057274344633863605], [0.0011131620085658917, 0.008138071986686212, 0.019287777223267032, 0.0], [0.0, 0.0, 0.0, 0.4960478349989097]]","[[0.02108222485164378, 0.000480828695612435, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0057274344633863605], [0.0011131620085658917, 0.008138071986686212, 0.019287777223267032, 0.0], [0.0, 0.0, 0.0, 0.5443086266544267]]"
"[[[-0.8131213313273287, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -0.2251775147899757, 0.48094013022390164, 0.0], [0.0, 0.0, 0.0, -0.8107773751381604]]]","[[0.46629295763581247, 0.0, 0.0, 0.0], [0.0, 0.0, 0.024425459087267173, 0.0], [0.0, 0.0, 0.14254724133865082, 0.0], [0.0, 0.0, 0.0, 0.5912571885904957]]","[[0.4678694388197852, 0.012987996139857898, 0.0, 0.0], [0.006741460092158669, 0.0, 0.015929282604341604, 0.0], [0.0, 0.0023074019678486616, 0.14014646139492737, 0.0], [0.0, 0.006472121949078306, 0.0, 0.5968094229557056]]","[[0.4678694388197852, 0.012987996139857898, 0.0, 0.0], [0.006741460092158669, 0.0, 0.015929282604341604, 0.0], [0.0, 0.0023074019678486616, 0.1397517538596044, 0.0], [0.0, 0.006472121949078306, 0.0, 0.5770685577024335]]","[[0.4678694388197852, 0.012987996139857898, 0.0, 0.0], [0.006741460092158669, 0.0, 0.015929282604341604, 0.0], [0.0, 0.0023074019678486616, 0.14014646139492737, 0.0], [0.0, 0.006472121949078306, 0.0, 0.5968094229557056]]"
"[[[0.8507621186109717, 0.0, 0.0, 0.0], [0.0, -0.6865541870886339, 0.0, 0.0], [-0.6154321074567366, 0.0, 0.0, 0.0], [-0.25850657999768095, 0.0, 0.0, 0.0]]]","[[0.6950541285575788, 0.0, 0.47416640951785416, 0.1254186841213712], [0.0, 0.3398091780577897, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.39793034092996504, 0.010781795717807416, 0.22745491960402991, 0.044341047011512195], [0.0, 0.30804852743099803, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.019204189546815183, 0.0, 0.0]]","[[0.39793034092996504, 0.010781795717807416, 0.21587500692044392, 0.044341047011512195], [0.0, 0.30804852743099803, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.019204189546815183, 0.0, 0.0]]","[[0.3979303409299651, 0.010781795717807416, 0.22745491960402991, 0.044341047011512195], [0.0, 0.30804852743099803, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.019204189546815183, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.8440176377163247, 1.1766652534392494], [0.35394122818997936, 0.0, 0.0, 0.9727290177202026], [1.158849708381268, 0.0, -0.13116581482591913, 0.0]]]","[[0.0, 0.0, 0.06162040661083572, 0.4582425520275284], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6342856794843854, 0.0, 0.03905671444025012], [0.0, 0.7364315326581257, 0.6433651099390201, 0.0]]","[[0.0, 0.0, 0.0, 0.26500674345624214], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3168322640342529, 0.0, 0.0], [0.0, 0.5503653168178182, 0.5070338424598239, 0.0]]","[[0.0, 0.0, 0.0, 0.407387225685487], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3168322640342529, 0.01339867637885196, 0.0], [0.0, 0.5503653168178182, 0.5964701577773531, 0.0]]","[[0.0, 0.0, 0.0, 0.26500674345624214], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3168322640342529, 0.0, 0.0], [0.0, 0.5503653168178182, 0.5070338424598239, 0.0]]"
