coefficients,di_exact,knn_subset_pairwise
"[[['tanh', '', '', '', '', ''], ['', 'cos', '', '-0.139', '', 'log'], ['**0.914', '', '', '', 'sin', ''], ['', '', '', '**0.224', '', ''], ['', '', 'log', '**0.444', 'tanh', ''], ['sigm', '', '', '', '', '']]]","[[0.6885393052063079, 0.0, 0.8743559107009914, 0.0, 0.0, 0.09443693758773294], [0.0, 0.5404710620681424, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.4618810547016752, 0.0], [0.0, 0.0015217260141471831, 0.0, 0.027470531117756134, 0.11552473970137346, 0.0], [0.0, 0.0, 0.9612089410322581, 0.0, 0.05373590628906396, 0.0], [0.0, 1.1735211066942348, 0.0, 0.0, 0.0, 0.0]]","[[0.6478590694058223, 0.0410117133964402, 0.26796450067499633, 0.013718445644917586, 0.07465065655496853, 0.05493023655932055], [0.0, 0.0943766391894834, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03267260752602203, 0.286439554591973, 0.015678089380031412, 0.6950916124799545, 0.021678348037134337], [0.013948281224071964, 0.0, 0.0, 0.008052721328431267, 0.0, 0.0], [0.0, 0.0, 0.37638453076482004, 0.0, 0.08314321608544056, 0.0], [0.0, 0.621078705978411, 0.0, 0.00490285584619667, 0.0, 0.03215612914997799]]"
"[[['', 'cos', 'cos', 'log', '', ''], ['', '**0.620', '', '', '', '0.007'], ['**0.615', '', '', 'sin', '', ''], ['cos', '', 'tanh', '', 'sigm', ''], ['', '', '', '', '**0.184', 'sigm'], ['', '', '', '', '', '']]]","[[0.0, 0.0, 1.3726467959243929, 1.0314482132831542, 0.0, 0.0], [0.38503377587033183, 0.27328949744920966, 0.0, 0.0, 0.0, 0.0], [1.0382738008553818, 0.0, 0.0, 0.7200976390189605, 0.0, 0.0], [1.0647007711579612, 0.0, 0.49645359093564273, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.018150875793719295, 0.012371830610121573, 0.0], [0.0, -9.499029291351016e-05, 0.0, 0.0, 0.03202001069822148, 0.0]]","[[0.01288171127979571, 0.0, 0.807053765363465, 0.5791224513431628, 0.0, 0.0], [0.030762648365226464, 0.27537968093526943, 0.0, 0.0, 0.0, 0.011321589535351341], [0.64640863815887, 0.0, 0.018479947134867284, 0.31196415594411586, 0.0, 0.0], [0.6072093890989848, 0.0, 0.1798575447051983, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02378129332580112], [0.0, 0.0, 0.0, 0.0, 0.04765922398938745, 0.0]]"
"[[['', '**0.191', 'tanh', '', 'tanh', ''], ['', '', '', 'tanh', '', 'sin'], ['', '', '', '', '', 'tanh'], ['', '', '', '', '', ''], ['sin', 'log', 'sigm', '', '', ''], ['', '', 'log', 'log', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.5042433609866883, 0.0], [1.1492787179892545, 0.0, 0.0, 0.0, 1.3506242676329523, 0.0], [0.18836651881531571, 0.0, 0.0, 0.0, 0.031120465278710808, 0.799491845467634], [0.0, 0.326727195922364, 0.0, 0.0, 0.0, 1.5247352441520452], [0.6924941971465146, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9569332279867065, 0.15913128768458648, 0.0, 0.0, 0.0]]","[[0.035321966827875105, 0.0, 0.0, 0.0, 0.1297019459324676, 0.0], [0.3427900141482295, 0.0, 0.0, 0.0, 0.5240928848305497, 0.0], [0.0, 0.0, 0.0, 0.022871211915760845, 0.0, 0.0406950724740122], [0.0, 0.08850371351858127, 0.0, 0.0, 0.0, 0.1022952295952528], [0.30906274973852405, 0.00115635604280303, 0.0, 0.0, 0.0, 0.0013465553105695741], [0.0, 0.5571800073673995, 0.10289572549938034, 0.0, 0.0, 0.0]]"
"[[['tanh', '', '', 'sin', '', ''], ['log', '', '', 'sigm', 'log', ''], ['', 'sin', '', '', '', 'sigm'], ['', '', '', '', '', ''], ['', '-0.226', 'log', '**0.985', '', ''], ['**0.482', '', 'sin', '', '', '']]]","[[0.7543566543166924, 1.4664037741673521, 0.0, 0.0, 0.0, 1.0737759793241224], [0.0, 0.0, 1.0562441459132175, 0.0, 0.5785611594509258, 0.0], [0.0, 0.0, 0.0, 0.0, 1.5414330700588212, 0.8939670808531265], [0.2981368979867488, 0.022529017857458162, 0.0, 0.0, 0.3745312849902245, 0.0], [0.0, 1.5674768829663714, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3029344079157424, 0.0, 0.0, 0.0]]","[[0.5200413755840045, 0.0813188589013714, 0.04953378390773115, 0.012248077453223934, 0.0, 0.24192752744075083], [0.0, 0.022800568682948788, 0.7505386251281735, 0.0, 0.07961758357226766, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4571708037797657, 0.4139084833842679], [0.2600007993227442, 0.0, 0.01798028362225585, 0.0, 0.0, 0.0], [0.0, 0.3157259967934603, 0.008723788474469621, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10739821388638465, 0.0, 0.0, 0.20790697941323466]]"
"[[['-0.051', '', '', 'log', '', '**0.784'], ['', '**0.603', 'sigm', '', '', ''], ['', '0.168', 'cos', '', '', ''], ['', '**0.965', 'sin', '', 'sin', ''], ['', '', '', '', '', 'sigm'], ['', '', '', '**0.245', '', '']]]","[[0.006968859252544864, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1197556679756508, 0.024037870027007777, 0.37618914591279223, 0.0, 0.0], [0.0, 0.05670399841149492, 0.43718890620215806, 0.3446455809682585, 0.0, 0.0], [0.1154237086356188, 0.0, 0.0, 0.0, 0.0, 0.02020751466678674], [0.0, 0.0, 0.0, 0.2062312646586045, 0.0, 0.0], [0.21432128317171065, 0.0, 0.0, 0.0, 0.018207938361616924, 0.0]]","[[0.0, 0.0, 0.0, 0.0016285175715941302, 0.0, 0.0], [0.05020228214127639, 0.08123250678142073, 0.0, 0.15878722732008657, 0.0, 0.0], [0.022031027658668552, 0.012140528460868164, 0.4370109725365416, 0.1570651463214862, 0.0, 0.0], [0.09528376225297674, 0.0, 0.0, 0.0, 0.0, 0.021145836813233287], [0.020612629377932002, 0.0, 0.0, 0.07795402258428243, 0.011233110406989995, 0.0], [0.19229734857246603, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', 'sin', '', '', ''], ['', '', '', '', '', ''], ['log', 'sigm', '', '', '', ''], ['', '', '', '**0.279', '', ''], ['', '', '', '', 'sigm', '']]]","[[0.0, 0.0, 0.0, 1.4965443778199612, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06260532549976094, 0.0, 0.0], [0.0, 0.365019090797923, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5505407288110173, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0630876733689301], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.01663688143290327, 0.0, 0.0, 0.24439797719141163, 0.0, 0.0], [0.0, 0.009878996756320318, 0.010591803432115288, 0.0, 0.0, 0.0], [0.007088944759971791, 0.352794452297666, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34073456909544175, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0029691366576267944, 0.0712562829969694], [0.0, 0.006408149858687896, 0.0015989026860526335, 0.0, 0.0, 0.0]]"
"[[['sigm', '', '', 'sigm', 'log', ''], ['log', 'sigm', '', '', '', ''], ['', '', '', 'log', '', ''], ['', 'sigm', 'tanh', '**0.231', '', ''], ['', '', '', '', '', ''], ['', 'sin', '', '', '', '']]]","[[0.24671155538819203, 1.565312224203944, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2968435843801354, 0.0, 0.3320677769476213, 0.0, 1.0245826451839133], [0.0, 0.0, 0.0, 0.19403580305492862, 0.0, 0.0], [0.004819951969182272, 0.0, 0.18937389666576074, 0.02943494603847898, 0.0, 0.0], [1.5537979664584574, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.9033883066909324, 0.007799402837182513, 0.0, 0.0, 0.0], [0.017461823895662216, 0.020335902443791985, 0.011172955215413127, 0.24523782508717515, 0.0, 0.8562007754531158], [0.0, 0.0, 0.0, 0.11424482288654064, 0.01412349086868801, 0.0], [0.0, 0.0, 0.20286883560772057, 0.02524068043064937, 0.010228735105601688, 0.0], [0.26637583850727004, 0.0, 0.02000663217224321, 0.003275289334817402, 0.0, 0.0], [0.0, 0.0, 0.04682090108831013, 0.014839730141020913, 0.0017287463025895643, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0031821654558679365, 0.0, 0.005139597257890774, 0.00966037261252598, 0.01923506751740012, 0.0], [0.0, 0.0, 0.015134703281014756, 0.017047185810874915, 0.007567857780214516, 0.04463482327765352], [0.0, 0.005884490296496643, 0.0, 0.014598360213994716, 0.01739628834005052, 0.014142860154418468], [0.0, 0.0, 0.023235153754878595, 0.0, 0.02324563119974579, 0.0], [0.0, 0.0, 0.020134990709964308, 0.029094933917481167, 0.0, 0.022077997842439596], [0.0, 0.023334679415100573, 0.018223147146807315, 0.02158860796043756, 0.024521358132937168, 0.0]]"
"[[['sigm', '', '', 'sin', '**0.932', ''], ['', '', '', '', '', ''], ['0.055', '0.078', '', '', '', ''], ['', '', 'sin', 'tanh', '', '-0.100'], ['', '**0.895', '', '', 'log', ''], ['log', '', '', '', '**0.903', '']]]","[[0.29094722935301015, 0.0, 0.029424129629078092, 0.0, 0.0, 1.5099340727861095], [0.0, 0.0, 0.0019319208887052495, 0.0, 0.3953939823721478, 0.0], [0.0, 0.0, 0.0, 0.3183067256620401, 0.0, 0.0], [0.7514736130693074, 0.0, 0.0, 0.6710351529239451, 0.0, 0.0], [1.5498486868107162, 0.0, 0.0, 0.0, 1.507166363949307, 1.5357185297166909], [0.0, 0.0, 0.0, 0.13954256845838997, 0.0, 0.0]]","[[0.03975003650659193, 0.0039324854662202546, 0.008715642437492635, 0.008426804105216833, 0.0, 0.28174109201486036], [0.0, 0.0, 0.005342107387088456, 0.0, 0.18594572678496774, 0.0], [0.0, 0.014001768857646589, 0.0, 0.2199601404051306, 0.0, 0.0], [0.20864465865530815, 0.01385671316949341, 0.0005293042010445895, 0.4038043656433682, 0.0, 0.021896212464666987], [0.7702494440939662, 0.0051898899053752145, 0.010973660151545175, 0.0, 0.9376815631074238, 0.3637111846665786], [0.05643608638108245, 0.0, 0.0, 0.0, 0.0, 0.1636082947686089]]"
"[[['', '', 'tanh', 'tanh', 'sin', ''], ['', '', '', '', '', ''], ['', '', 'sin', '', '', ''], ['cos', '0.204', 'cos', '', '', ''], ['', '', '', '', '', ''], ['sigm', '', 'sin', '', '', '']]]","[[0.0, 0.0, 0.0, 0.549049782552625, 0.0, 0.10932921629212719], [0.0, 0.0, 0.0, 0.02458860536858784, 0.0, 0.0], [0.6815648371605701, 0.0, 0.7535953743046784, 0.18387062312567365, 0.0, 0.7222553832871365], [0.12863992483689884, 0.0, 0.0, 0.0, 0.0, 0.0], [0.29502465206236045, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0759325599515849, 0.0, 0.0, 0.34032716632346127, 0.0, 0.07550055799372099], [0.0, 0.013284783598491882, 0.0, 0.021154467939587557, 0.00027852812984815767, 0.0], [0.281993274715038, 0.0, 0.742918050313148, 0.14682283494111367, 0.0, 0.33953992476682865], [0.023600708845571867, 0.0, 0.0, 0.015409569033612987, 0.0, 0.0], [0.13224087979679552, 0.003597771320139248, 0.0, 0.022596168725307588, 0.006477246892651591, 0.0], [0.06829044804317366, 0.0, 0.0, 0.1124075838851968, 0.0, 0.394845051392078]]"
"[[['', '0.166', '', '0.094', '', ''], ['', 'cos', 'sin', '', '', ''], ['**0.490', '', 'tanh', '', '', 'sigm'], ['', '', '', '', '', ''], ['', '', '', '', '', '-0.196'], ['', 'cos', '', '', '', '']]]","[[0.0, 0.0, 0.6439871232740813, 0.0, 0.0, 0.0], [0.05759754409252047, 0.6704573895056786, 0.0, 0.0, 0.0, 0.7143655325833087], [0.0, 0.14151306136551958, 0.0548917990195893, 0.0, 0.0, 0.0], [0.0012455407595803316, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12632215266682773, 0.0, 0.06894438090116932, 0.0]]","[[0.0, 0.0, 0.42888494442876546, 0.0, 0.0, 0.016569391496079167], [0.060243656537137244, 0.5614175978067455, 0.0, 0.0, 0.032576302229446054, 0.4284839572967296], [0.0, 0.0916362885344224, 0.016557781881163254, 0.0, 0.0, 0.0], [1.9002546745443575e-05, 0.0012825001113923812, 0.0, 0.004426739689907848, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0357532454900762, 0.0, 0.0, 0.0, 0.07286239765254132, 0.2658093730846018]]"
"[[['', '', 'sin', '', '0.153', '-0.061'], ['', '**0.928', '**0.822', 'tanh', '', ''], ['', '**0.812', 'cos', 'log', '', ''], ['', '', 'sigm', '0.000', '', ''], ['', 'cos', '', '', 'sin', ''], ['', 'sigm', '**0.219', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2294302926423137, 0.725619580676555, 0.0, 0.9358356965763345, 0.0], [1.0402204333027871, 0.9397686495365701, 0.8433936510461989, -2.2204460492503154e-15, 0.0, 0.0048084150890692805], [0.0, 0.30433543544504965, 1.529617603036692, 7.816079607472887e-06, 0.0, 0.0], [0.21618251613985198, 0.0, 0.0, 0.0, 1.1013051841457862, 0.0], [0.0017804092481949526, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.035649603655118, 0.0], [0.033388461432393615, 0.5930003867076649, 0.08857074403857318, 0.0, 0.5304206103018353, 0.0], [0.7271365618388999, 0.4834763731981781, 0.12333705103393845, 0.0, 0.0, 0.0], [0.0, 0.017122876563172306, 0.06293636247131484, 0.04996562492396646, 0.0, 0.00548316012622579], [0.026162306499420203, 0.0, 0.0, 0.0, 0.6885954745334342, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
