coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.9127208028349054, -0.507553745650864, 0.0, 0.0, 1.5613296043535223, 0.0], [0.0, 0.29219733453010427, 0.0, 0.0, 0.0, 0.0], [0.9033099956104341, 0.0, 0.3267182895588818, 1.520739629359085, 0.0, 0.0], [-0.5309673827946543, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9549583114887166, 0.0, 0.2919531637940891, 0.0, 0.8391184632374238], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[1.4786146306860952, 0.0, 1.4262395632836538, 0.9851205285043819, 0.0, 0.0], [0.11541117602170466, 0.026584579541269686, 0.0, 0.0, 0.32595908374176574, 0.0], [0.0, 0.0, 0.39579324986744285, 0.0, 0.0, 0.0], [0.0, 0.0, 1.3975226053401166, 0.0, 0.21341105215994133, 0.0], [1.0799581329653725, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.27586918219241263, 0.0]]","[[0.5085358250404152, 0.0, 0.4838171805674362, 0.487236207544561, 0.0, 0.0], [0.0, 0.034487994941661944, 0.0, 0.0, 0.11020724902030662, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.440307051423785, 0.0, 0.0, 0.0], [0.4312325762134108, 0.0, 0.0, 0.0, 0.0, 0.022825092978313102], [0.0, 0.0, 0.0, 0.0, 0.09501336194477228, 0.0]]","[[0.5085358250404152, 0.0, 0.11153297264580282, 0.49790944775781676, 0.0, 0.0], [0.0, 0.05295230960756413, 0.0, 0.0, 0.11020724902030662, 0.0], [0.0, 0.0, 0.029966459729492533, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5082831950285956, 0.0, 0.0, 0.0], [0.4312325762134108, 0.0, 0.0, 0.0, 0.0, 0.022825092978313102], [0.0, 0.0, 0.0, 0.0, 0.0950133619447723, 0.0]]","[[0.5085358250404152, 0.0, 0.48381718056743633, 0.48723620754456093, 0.0, 0.0], [0.0, 0.034487994941661944, 0.0, 0.0, 0.11020724902030672, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.440307051423785, 0.0, 0.0, 0.0], [0.4312325762134108, 0.0, 0.0, 0.0, 0.0, 0.022825092978313102], [0.0, 0.0, 0.0, 0.0, 0.09501336194477242, 0.0]]"
"[[[0.0, 0.0, 0.0, -3.206739215915935, 0.0, 0.0], [0.7918176602904128, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.6362156541121952, 0.0, 0.4987793487895084, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 1.0592517383573004, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.31891507342648373, 0.0, 0.0, 0.0], [1.235331855532839, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12365755919989316, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 1.0026577900428997, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.015649719726091076, 0.0], [0.0, 0.0, 0.31170886321924757, 0.0, 0.015522023453031285, 0.016383692728032473], [0.8511634947684199, 0.0, 0.0, 0.00296302299033, 0.013672051893388073, 0.008975583437814738], [0.0, 0.0, 0.09372503616480699, 0.033656689329338664, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009524502837821105, 0.0]]","[[0.0, 1.0026577900428997, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0037600690315495147, 0.0, 0.0], [0.0, 0.0, 0.31170886321924757, 0.022862212139953528, 0.0, 0.016383692728032473], [0.8511634947684199, 0.0, 0.0, 0.0, 0.013672051893388073, 0.008975583437814738], [0.0, 0.0, 0.09372503616480699, 0.033656689329338664, 0.00533362327641973, 0.0], [0.0, 0.0, 0.0, 0.01661201784101656, 0.0, 0.0]]","[[0.0, 1.0026577900428997, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.015649719726091076, 0.0], [0.0, 0.0, 0.31170886321924757, 0.0, 0.015522023453031285, 0.016383692728032473], [0.8511634947684199, 0.0, 0.0, 0.00296302299033, 0.013672051893388073, 0.008975583437814738], [0.0, 0.0, 0.09372503616480699, 0.033656689329338664, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009524502837821105, 0.0]]"
"[[[0.0, -1.1214115737798918, 0.0, 0.0, -0.8254500384132917, 0.0], [0.0, -0.5573056552706149, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.8327054244274527, 0.22030794797177192, -1.9919576638239638, 0.0], [0.0, 0.0, -0.9828991636237226, -0.3824801360486486, 0.4351560621333645, 0.0], [0.0, 0.0, 0.1597715069973497, 0.0, 0.6278116314254594, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.48687124632156903, 0.19487673321078072, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.86610217471931, 0.9547901741416376, 0.08711426228369495, 0.0], [0.0, 0.0, 0.20197141714339273, 0.4966785144492595, 0.0, 0.0], [0.30052273111798283, 0.0, 0.9308131033245471, 0.08579024484525424, 0.20786324914633608, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.013301611777481034], [0.270843914649043, 0.17008473740035726, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21422802605398295, 0.6360608782213728, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2584707195329121, 0.0, 0.0], [0.09130139334457486, 0.0, 0.2903397291633088, 0.00041889961734569754, 0.09565317604174198, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.013301611777481034], [0.3340660630450377, 0.21539145300258278, 0.0, 0.0, 0.0, 0.019321167924430744], [0.0, 0.0, 0.44710011055912385, 0.6988109077277359, 0.03390372740667495, 0.028379272936654928], [0.0, 0.0, 0.0, 0.29992619659647424, 0.0, 0.0], [0.20010673212076505, 0.0, 0.5550258203329382, 0.0, 0.118970710772901, 0.02236768544349008], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.013301611777481034], [0.27084391464904306, 0.17008473740035726, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21422802605398297, 0.6360608782213727, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25847071953291206, 0.0, 0.0], [0.09130139334457492, 0.0, 0.29033972916330886, 0.0004188996173456951, 0.09565317604174198, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.20047644463959352, 0.0, 0.0, 0.0, 0.0], [0.6661560290375188, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.35751347252770976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.17146457198949028, 0.0, 0.0, 0.0], [0.0, 0.019978877459106145, 0.0, 0.0, 0.05508272852603175, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.00854463598885821, 0.18095738449752594, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.032302112278686186, 0.0], [0.0, 0.003987393515699813, 0.0017894832111155184, 0.0, 0.0, 0.0], [0.0, 0.033062073326871506, 0.0, 0.006875070085921759, 0.0, 0.0], [0.0, 0.04524924338806462, 0.0, 0.0, 0.0, 0.0], [0.0, 0.030003676161321075, 0.0, 0.0, 0.0, 0.003923527805993673]]","[[0.0, 0.00854463598885821, 0.18095738449752594, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03988027021777834, 0.0], [0.0, 0.003987393515699813, 0.0017894832111155184, 0.0, 0.008008891944050456, 0.0], [0.0, 0.033062073326871506, 0.0, 0.001482672578994359, 0.0040655119107073584, 0.0], [0.0, 0.04524924338806462, 0.0, 0.002290886465140997, 0.023527291882300187, 0.0], [0.0, 0.030003676161321075, 0.0, 0.0062331623652479, 0.0, 0.0020020661827014575]]","[[0.0, 0.00854463598885821, 0.18095738449752594, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.032302112278686186, 0.0], [0.0, 0.003987393515699813, 0.0017894832111155184, 0.0, 0.0, 0.0], [0.0, 0.033062073326871506, 0.0, 0.006875070085921759, 0.0, 0.0], [0.0, 0.04524924338806462, 0.0, 0.0, 0.0, 0.0], [0.0, 0.030003676161321075, 0.0, 0.0, 0.0, 0.003923527805993673]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.239184782933061, 0.0, 0.0, 0.0, 0.0], [-1.544962214027251, 0.0, 0.0, 0.0, 0.0, 0.45585581354050514], [0.0, 0.1726861195424887, 0.0, 0.0, 0.0, 0.0], [-0.30881913528303, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9078742178263807, 0.4294759282851495, 0.0, 0.0]]]","[[0.0, 0.0, 0.5919271413423434, 0.0, 0.04963014886330531, 0.0], [0.0, 0.030734472051379212, 0.0, 0.005460172348302706, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7312149035315217], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07725489342389649], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3151283445050023, 0.0, 0.0, 0.0]]","[[0.01707870333119116, 0.0, 0.3509507869489351, 0.0, 0.016644697932293617, 0.0], [0.003460581630455923, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6141500439779821], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14231776291646034, 0.0, 0.0, 0.0]]","[[0.01707870333119116, 0.0, 0.4110454593336228, 0.0, 0.020679060747829874, 0.0], [0.003460581630455923, 0.03161103385939414, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0007449920616113254, 0.0, 0.0, 0.0, 0.6003277009068465], [0.0, 0.0, 0.0, 0.002089789495914913, 0.0, 0.02857003974400598], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15809891054552527, 0.0, 0.0, 0.0]]","[[0.01707870333119116, 0.0, 0.35095078694893506, 0.0, 0.016644697932293617, 0.0], [0.003460581630455923, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6141500439779821], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14231776291646034, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.17397834178550117], [0.0, 0.43015470637485875, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.1128417939728577, 0.0, 1.6043094507494444, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.2916865702211022, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.004168631162890854, 0.0, 0.0], [0.0, 0.11825926979034052, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6433929589865441, 0.0, 0.49664881560963453], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03521450636501436, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.013629791202546948, 0.008751881456416323, 0.0, 0.0, 0.0], [0.0, 0.10942983212500963, 0.030126178010230084, 0.0, 0.0, 0.0], [0.0, 0.022021197487280816, 0.0, 0.584160024148989, 0.0, 0.4029452363302063], [0.0, 0.0, 0.019551012579842708, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020113670513569895, 0.0, 0.0, 0.0]]","[[0.0, 0.013629791202546948, 0.008751881456416323, 0.0, 0.0, 0.0], [0.0, 0.1277216764879008, 0.030126178010230084, 0.0, 0.0038443277579946265, 0.0], [0.0, 0.0, 0.0, 0.584160024148989, 0.0, 0.47269262468934536], [0.0, 0.0, 0.019551012579842708, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03720025556562231, 0.0, 0.020113670513569895, 0.0, 0.0, 0.0]]","[[0.0, 0.013629791202546948, 0.008751881456416323, 0.0, 0.0, 0.0], [0.0, 0.10942983212500963, 0.030126178010230084, 0.0, 0.0, 0.0], [0.0, 0.022021197487280816, 0.0, 0.584160024148989, 0.0, 0.4029452363302063], [0.0, 0.0, 0.019551012579842708, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020113670513569895, 0.0, 0.0, 0.0]]"
"[[[-0.6222445580778563, 0.0, 0.0, 0.807717302960147, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.5152423674707788, -0.8404320208735888], [0.0, 0.8367733575899133, 0.0, 1.4930864399729298, 0.0, 0.27444732424913765], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.430904353242462, 0.0, -1.5727336427818632, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8790401309084287, 0.0, 0.0, 0.0]]]","[[0.39602972762319016, 0.0, 0.0, 0.0, 0.9837438886732702, 0.0], [0.0, 0.0, 0.6308318458536941, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.4421190260054368, 0.8523283952491743], [0.2512999190387804, 0.0, 0.6156906118960065, 0.0, 0.0, 0.0], [0.0, 1.015501011493507, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7858350349414827, 0.1820820120627378, 0.0, 0.0, 0.0]]","[[0.1733869805467874, 0.0, 0.0, 0.0, 0.2501552692942701, 0.0], [0.0, 0.0, 0.23098851548652535, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7910537486535435, 0.6578541562107304], [0.061239056664215544, 0.0, 0.1489928715615343, 0.0, 0.0, 0.0], [0.0, 0.05878569122164155, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15788915312423663, 0.0, 0.0, 0.0, 0.0]]","[[0.3358775151583791, 0.0, 0.0, 0.0, 0.33316754063191667, 0.0], [0.0, 0.0, 0.3284681176884524, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8493084084476582, 0.8133565434306562], [0.20885445103917077, 0.0, 0.25918545206400556, 0.0, 0.0, 0.0], [0.0, 0.06930298190605799, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22681723198550374, 0.0, 0.0, 0.0, 0.0]]","[[0.17338698054678736, 0.0, 0.0, 0.0, 0.25015526929427007, 0.0], [0.0, 0.0, 0.2309885154865254, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7910537486535432, 0.6578541562107306], [0.06123905666421556, 0.0, 0.14899287156153423, 0.0, 0.0, 0.0], [0.0, 0.0587856912216416, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15788915312423668, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.5433408914049886, 0.0, -0.9002234635743764, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1004404752456897, 0.6100433544826572, 0.6006714683747939], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.2047382772932402, 0.0, 0.0, 0.0, 0.0, 0.48878924482561714]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.8425076889829296], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3542049801340174, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011710366826755402, 0.0, 0.0, 0.0], [0.2749742939700406, 0.0, 0.14770694286030472, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5526749931394179, 0.0, 0.0, 0.446644277805709]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.6157567035787462], [0.0, 0.001944581350875465, 0.0, 0.0, 0.0, 0.0], [0.19817499239714748, 0.0006691779982343851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0047589320447262735, 0.0, 0.0, 0.0, 0.0], [0.1355732099325023, 0.0, 0.06150480501790752, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3853357283945573, 0.0, 0.0, 0.21672372249395472]]","[[0.0, 0.0, 0.0, 0.0, 0.007473460847766552, 0.7140004885523921], [0.0, 0.001944581350875465, 0.0, 0.0, 0.0028844760371588354, 0.0], [0.2743754103126123, 0.0006691779982343851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0047589320447262735, 0.0, 0.02008239992556788, 0.0, 0.0], [0.17334938136238084, 0.0, 0.07960905689897296, 0.0, 0.0, 0.0], [0.0, 0.0, 0.39746016590608124, 0.014572557815762536, 0.0, 0.3354778125071746]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.6157567035787462], [0.0, 0.001944581350875465, 0.0, 0.0, 0.0, 0.0], [0.19817499239714742, 0.0006691779982343851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0047589320447262735, 0.0, 0.0, 0.0, 0.0], [0.1355732099325023, 0.0, 0.06150480501790752, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3853357283945573, 0.0, 0.0, 0.21672372249395475]]"
"[[[0.0, 0.0, 0.904802767623362, 0.6083332230812268, 0.0, 0.0], [0.0, 0.11069773198222813, 0.0, 0.0, -1.9551340206285714, -1.8464418535626523], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.2824325996793328, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14844782473151089, 0.0, 0.0, 0.13169462609399257, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.040255553636747154, 0.0, 0.2618145908497042, 0.0, 0.09955357438445976], [0.31019998059246756, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2506060030178665, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.814849673580538, 0.0, 0.0, 0.0, 0.011143196653630809], [0.0, 0.8089336258503367, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.012718874633484655, 0.0], [0.0, 0.0, 8.967171856668845e-06, 0.21536170435115437, 0.038586826116562875, 0.053483414124408483], [0.15556007107930006, 0.0, 0.0, 0.0, 0.0015823216360362807, 0.0], [0.1218866685367207, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3332179231914054, 0.0, 0.0, 0.0, 0.01409874063837443], [0.0, 0.3363838931326772, 0.0, 0.0, 0.0007938645650169562, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.012718874633484655, 0.0], [0.0, 0.0, 8.967171856668845e-06, 0.21536170435115437, 0.038586826116562875, 0.04402960607719714], [0.23100561792272195, 0.0, 0.0, 0.0, 0.0015823216360362807, 0.0], [0.1899221516432644, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.46012697740986863, 0.0, 0.0, 0.0, 0.01409874063837443], [0.0, 0.4244253420047795, 0.0, 0.0, 0.0007938645650169562, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.012718874633484655, 0.0], [0.0, 0.0, 8.967171856668845e-06, 0.21536170435115437, 0.038586826116562875, 0.053483414124408483], [0.15556007107929998, 0.0, 0.0, 0.0, 0.0015823216360362807, 0.0], [0.12188666853672062, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.33321792319140525, 0.0, 0.0, 0.0, 0.01409874063837443], [0.0, 0.3363838931326772, 0.0, 0.0, 0.0007938645650169562, 0.0]]"
"[[[0.0, -1.4430060009567063, 0.0, 0.0, 0.24792034178982317, 0.0], [0.0, 0.0, -1.1230128011722547, 0.0, 1.0652783321812158, 0.0], [0.0, 0.0, 0.0, 0.41822087330907787, 0.0, 0.0], [0.0, 0.0, 1.5209416262655386, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0545592330995852, 0.262223188685397, 0.0], [0.0, 0.0, 0.0, 2.679809998648388, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.385786428883527, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6721563675250443, 0.0, 0.8812238213651624, 0.0, 0.0], [0.0, 0.0, 0.35232533588305076, 0.0, 1.0182844844795482, 1.8728246822237684], [0.22387656377512588, 1.1722627475570209, 0.0, 0.0, 0.2051780249659237, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7582777466382691, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08396718271832905, 0.0, 0.19640848503159053, 0.0, 0.0], [0.0, 0.0, 0.23241473895479495, 0.0, 0.704325255382441, 0.911220936293965], [0.0, 0.09883471152775988, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9044459425986209, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1236868593286423, 0.0, 0.24700852669438908, 0.0, 0.0], [0.0, 0.0, 0.32380444209419373, 0.0, 0.9306435744053739, 1.1715736357036362], [0.0, 0.0864854695038272, 0.0, 0.0, 0.12196265469455349, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7582777466382693, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08396718271832902, 0.0, 0.19640848503159064, 0.0, 0.0], [0.0, 0.0, 0.232414738954795, 0.0, 0.7043252553824411, 0.911220936293965], [0.0, 0.09883471152775983, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.2167773172999528, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.962413553823302, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6049832665797202, 0.0, 0.721690824424582, 0.0, 0.0, 0.4869699930819481], [0.0, 0.0, 0.0, 0.0, 0.8487674675517677, 0.0], [0.17522516130303317, 0.0, 0.0, -0.9986260276070653, 0.0, 0.0]]]","[[0.0, 0.0, 0.3604793143902498, 0.16335064904598406, 0.0, 0.012526308449296003], [0.025116343037270294, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3343913792281591, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7149822394932449], [0.0, 0.0, 0.0, 0.0, 0.7117946004979041, 0.0], [0.0, 0.0, 0.0, 0.32163185351006507, 0.0, 0.0]]","[[0.0, 0.004070176979559413, 0.35027128907381133, 0.08017065840321283, 0.0034976261806997874, 0.0], [0.01834981500822616, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00477830909289114, 0.0, 0.0, 0.21303749011637474, 0.0, 0.0], [0.0, 0.004067114387462069, 0.0, 0.0, 0.0, 0.5510145514848309], [0.0, 0.0, 0.0, 0.0, 0.7154232889185256, 0.0], [0.0, 0.01098244358269137, 0.0, 0.20672800506873212, 0.0, 0.0]]","[[0.0, 0.004070176979559413, 0.35027128907381133, 0.08017065840321283, 0.0034976261806997874, 0.0], [0.01834981500822616, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0038361309961049287, 0.0, 0.0, 0.21303749011637474, 0.0, 0.0], [0.01097466061636862, 0.004067114387462069, 0.0, 0.0, 0.0, 0.6286184744307467], [0.010469269416793147, 0.0, 0.0, 0.0, 0.7154232889185256, 0.0], [0.0, 0.01098244358269137, 0.0, 0.20672800506873212, 0.0, 0.0]]","[[0.0, 0.004070176979559413, 0.35027128907381133, 0.08017065840321276, 0.0034976261806997874, 0.0], [0.01834981500822616, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00477830909289114, 0.0, 0.0, 0.21303749011637474, 0.0, 0.0], [0.0, 0.004067114387462069, 0.0, 0.0, 0.0, 0.5510145514848309], [0.0, 0.0, 0.0, 0.0, 0.7154232889185256, 0.0], [0.0, 0.01098244358269137, 0.0, 0.20672800506873207, 0.0, 0.0]]"
"[[[-0.10921338063339328, 0.0, 0.0, 0.0, -0.7674993849386751, 0.28590150464371344], [0.0, 0.0, 0.0, 0.0, 0.0, 0.35611422215013183], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.28314002654531456, -0.9732986565977051, 0.0, 0.0, -1.9838377150592128, 0.0]]]","[[0.006414862951302375, 0.0, 0.0, 0.0, 0.0, 0.0791346679022204], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4935018529156623], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.22895291571109913, 0.0, 0.0, 0.0, 0.0, 0.7904310411050353], [0.2354853993622934, 0.30961993130391174, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.027973079616061186, 0.0, 0.0, 0.1607342807321516], [0.0, 0.0, 0.007397738358817843, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0010503046118981976, 0.0, 0.0031678423810758615, 0.0], [0.17989556951571753, 0.0, 0.025637185304578623, 0.0, 0.0, 0.47266623663033014], [0.14184707095277996, 0.20532449708202313, 0.0012730668761592578, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.027973079616061186, 0.0, 0.0, 0.1607342807321516], [0.0, 0.0, 0.007397738358817843, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0010503046118981976, 0.036072217605687656, 0.0031678423810758615, 0.0], [0.17989556951571753, 0.0, 0.025637185304578623, 0.0, 0.0, 0.47266623663033014], [0.14184707095277996, 0.19941001697007654, 0.0012730668761592578, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.027973079616061186, 0.0, 0.0, 0.1607342807321516], [0.0, 0.0, 0.007397738358817843, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0010503046118981976, 0.0, 0.0031678423810758615, 0.0], [0.17989556951571753, 0.0, 0.025637185304578623, 0.0, 0.0, 0.47266623663033014], [0.14184707095277996, 0.205324497082023, 0.0012730668761592578, 0.0, 0.0, 0.0]]"
