coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.16083846550047212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.4351816519557617, 1.5576603905852948, 0.0, 0.3289844807115394, 0.7783243374302533, 0.0, 0.0, 0.0, 1.039186580543777], [0.0, -1.2884245593711636, 1.5493456376690715, 0.0, 0.0, -0.13954540397776424, 0.0, -0.4872051140635088, 1.8968562126676243], [0.0, 0.0, 0.0, 0.10001905304459552, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.074642982825487, 0.0, 0.0, 0.0, 0.0, -1.0264679977846125, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7544212983485613, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.10604319722552927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6561268038220255, 0.5099347863062387, 0.0, 0.41667034400338065, 0.0, 0.0, 0.0], [0.0, 0.08598679871519009, 0.0, 1.4137561810176251, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6305964503183729, 0.0, 0.09860062923189507, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30642990058768427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.040822471844475156, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5028947534291414, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1279554582913615, 0.0, 0.0, 0.21999148823712425, 0.0, 0.0], [0.0, 0.0, 0.39669183821812637, 0.7664446133843213, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01214492169204098], [0.0, 0.0, 0.13492900118075632, 0.01680741515545672, 0.0, 0.13278341049261397, 0.0, 0.0, 0.006670962712612658], [0.0, 0.008439611407732073, 0.0, 0.6902377757794219, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07569858461186431, 0.0, 0.0054180798514509194, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03167946580575403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24641556202452278, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14205058929989275, 0.0, 0.022902310584081015], [0.0, 0.0, 0.05345015610357053, 0.0906487481902069, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.016160695035207572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012573184230591332, 0.01214492169204098], [0.0, 0.0016690396057639733, 0.16685466673041852, 0.025516380882221197, 0.0, 0.30078223707975255, 0.0, 0.008105860753469234, 0.006670962712612658], [0.0, 0.0733012836687753, 0.0, 0.6431711673182967, 0.0, 0.0, 0.0, 0.008409636890618835, 0.0], [0.0, 0.0, 0.09082645261898917, 0.0, 0.030214689995603936, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.029616722344987103, 0.0, 0.0, 0.0, 0.0, 0.018821169089102335, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008526854564703427, 0.0], [0.007274072111929431, 0.0, 0.0, 0.0, 0.0, 0.38277250717238437, 0.015218289884790081, 0.029294723801889924, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24670173242248336, 0.0, 0.022902310584081015], [0.0, 0.0, 0.08215276297491071, 0.10143957744766573, 0.0, 0.0, 0.0, 0.0299098419559482, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01214492169204098], [0.0, 0.0, 0.1349290011807564, 0.016807415155456723, 0.0, 0.13278341049261408, 0.0, 0.0, 0.006670962712612658], [0.0, 0.00843961140773207, 0.0, 0.6902377757794217, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07569858461186438, 0.0, 0.005418079851450939, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03167946580575414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24641556202452294, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14205058929989275, 0.0, 0.022902310584081015], [0.0, 0.0, 0.05345015610357067, 0.09064874819020693, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 1.1648608016076432, 0.0, 0.0, 0.47381129389583077, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.127916066138854, 0.0, 0.0, 0.0, -0.2837174771580892, 0.0, 0.0, -0.7299695844465927, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2242697352637028, 0.0, 0.0], [0.0, 0.0, 0.0, -1.2866984619096593, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.1110119136139125, 0.3920907070003881, 0.0, 0.0, 0.0, 0.0, 0.31014309740216117], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7777447475649717], [0.0, 0.0, 0.0, -1.0593265717695288, 0.5873811030674356, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8205510584480602, -0.37191662454451146, 0.38608579174879837, 0.0, 0.0, 0.0, 0.6254307072645444, -0.18738722527759366]]]","[[0.0, 0.0, 1.1762268286535087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25661777073879005], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05075150993171975, 0.0, 0.0, 0.421911781885062], [0.0, 0.0, 0.0, 0.0, 0.5189952844173159, 0.12352094054277889, 0.0, 0.38922739190923217, 0.09294564379636246], [0.8472270567791633, 0.0, 0.12313614002318043, 0.0, 0.0, 0.0, 0.0, 0.35503677575314385, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10269708886030535, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2936343933751356, 0.0, 0.5678471619338371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4642071542285896], [0.0, 0.0, 0.0, 0.0, 0.0, 0.21583941166257617, 0.7046336929690177, 0.0, 0.08094969218789858]]","[[0.0, 0.0, 0.43240328347531204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04150377363585883], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17370631396433758], [0.0, 0.0, 0.0, 0.0, 0.27664969931979144, 0.010183734924954172, 0.0, 0.15141790633416954, 0.0001054548575549783], [0.33596920286605025, 0.0, 0.1043552046514785, 0.0, 0.0, 0.0, 0.0, 0.09133616042879229, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02999211422771293, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05363975854355321, 0.0, 0.059887866559673514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08691507289396382], [0.0, 0.0, 0.0, 0.0, 0.0, 0.059743934069103395, 0.4380926287828735, 0.0, 0.0]]","[[0.0, 0.0, 0.41582404421141916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0477103204980705], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1763674121054534], [0.0, 0.0, 0.0, 0.0, 0.5062003605403285, 0.034325372507582136, 0.0, 0.31609377897009916, 0.00010545485755497874], [0.4608748704803948, 0.0, 0.1434731617849096, 0.0, 0.0, 0.0, 0.0, 0.20940270237769942, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11722910565693455, 0.0, 0.0, 0.0, 0.0, 0.0], [0.055283428252588966, 0.0, 0.03789277236673266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13882808351204623], [0.0, 0.0, 0.0, 0.0, 0.0, 0.08481513159339621, 0.4911516058347119, 0.0, 0.0]]","[[0.0, 0.0, 0.43240328347531204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04150377363585887], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17370631396433753], [0.0, 0.0, 0.0, 0.0, 0.27664969931979144, 0.010183734924954117, 0.0, 0.15141790633416957, 0.0001054548575550103], [0.33596920286605003, 0.0, 0.10435520465147845, 0.0, 0.0, 0.0, 0.0, 0.09133616042879245, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.029992114227712908, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05363975854355317, 0.0, 0.05988786655967358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.086915072893964], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05974393406910338, 0.4380926287828739, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3020986225180688, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.9628114208459984, -0.5823939587390677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2665346138860296], [0.0, 0.49390480995839486, 0.0, 0.0, 0.6191297062464174, 0.0, 0.0, 0.0, -2.1683003006276875], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.1736284499548316, 0.0, 0.0, 0.0, -0.5147900623667075, 0.0, 0.0, 0.0, 0.0], [0.5218814943955714, 0.0, 0.0, 0.0, 1.0405657007340765, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0899544832277857, 0.0, 0.0, -0.2406705237766893, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033855426894642965, 0.18613704493814956, 0.0], [0.0, 0.0, 0.0, 0.2952408823218019, 0.12904996831469098, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15409621943450877, 0.0, 0.0, 0.0, 0.0, 0.4253473010417699], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0542292964819098, 0.0, 0.9005026008564482, 1.5204904251049478, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00848378195076971], [0.2296193223180142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08637536216970994, 1.2523648176506585, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006417721842139161, 0.0], [0.0, 0.0, 0.0, 0.119234274571772, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0019344308235712596, 0.03842150559124565, 0.0, 0.006643534850315575, 0.0, 0.0, 0.36543753391535], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.21408986293711146, 0.0, 0.5823830395846133, 1.0031816093395771, 0.0], [0.0, 0.0, 0.0037625812725222054, 0.0, 0.0, 0.021733407710648866, 0.0, 0.0, 0.0], [0.02246814758882627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5660559408291566, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013558223102668493, 0.0], [0.0, 0.0, 0.0, 0.22267982181612303, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0019344308235712596, 0.09629165256628176, 0.0, 0.006643534850315575, 0.0, 0.0, 0.3992821100676883], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008860753722372064, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.21843761209446, 0.0, 0.606042548830532, 1.0469836997054678, 0.0], [0.0, 0.002973023238661079, 0.0037625812725222054, 0.0, 0.0, 0.004852430027581488, 0.0, 0.0, 0.0], [0.011508313952221905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.007881690708380506, 0.5157742081351222, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0064177218421391105, 0.0], [0.0, 0.0, 0.0, 0.11923427457177208, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0019344308235712596, 0.03842150559124565, 0.0, 0.006643534850315575, 0.0, 0.0, 0.36543753391535], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.21408986293711146, 0.0, 0.5823830395846133, 1.0031816093395773, 0.0], [0.0, 0.0, 0.0037625812725222054, 0.0, 0.0, 0.021733407710648866, 0.0, 0.0, 0.0], [0.022468147588826228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5660559408291571, 0.0, 0.0, 0.0, 0.0]]"
"[[[-0.11762021950425523, 0.0, 0.8036865538114052, -1.0448469602629156, 0.0, 0.0, 1.0175061636261278, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.29600290778086336, 0.0, 0.0, 0.0, 0.0, -0.5663088745072311, 0.0, -0.7207970205072719], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7746133494730375, 0.0, 1.1856967326012176, -0.2606287283942249, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.3497913547025369, 0.0, -1.2071075515349676, 0.0, 0.0, 0.0, 0.0, -0.35749763227725323], [0.0, -0.4569590149465103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.5809505939227934, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.07789484090493559, 0.0, 0.0, 0.0, 0.0, 1.039799698967969, 0.0, 0.0, 0.0], [0.0, 0.0, 0.045980127955258805, 0.0, 0.0, 0.0, 0.5438642381462794, 0.08602881725114223, 0.0], [0.6097249526197823, 0.0, 0.0, 0.0, 0.0, 0.8932102888636947, 0.0, 0.0, 0.0], [0.33394477642630405, 0.0, 0.0, 0.0, 0.0, 0.03303243021188659, 0.4726303680784251, 0.0, 0.15568883368234243], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.8697336436909012, 0.0, 0.43375119150817276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2819223658690676, 0.0, 0.0, 0.0, 0.07806324150391053, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.491207070759897, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.004781171665904111, 0.0, 0.35702298615371053, 0.07228045939159936, 0.0], [0.17997973349964555, 0.0, 0.0, 0.0, 0.0, 0.34618364109747074, 0.0, 0.0, 0.0], [0.047591315507826575, 0.021744197312284944, 0.0, 0.0, 0.012963756079754708, 0.0, 0.2746695913841636, 0.0, 0.08443880787410567], [0.0, 0.007400597574985226, 0.0, 0.010089825079169475, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.013762719501639714, 0.0, 0.0, 0.01893597166296562, 0.0, 0.0, 0.0, 0.0], [0.4136443217712227, 0.029286139681460786, 0.2533535224015929, 0.0031709577162160867, 1.6020661938380237e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.010047825416037806, 0.0, 0.041443621144210595, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.009052487707320032, 0.15115963922757564, 0.0, 0.0043140427674051105, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.13234007621086805, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.004781171665904111, 0.0, 0.3604053969266169, 0.07228045939159936, 0.0], [0.17819539079272673, 0.0, 0.0, 0.0, 0.0, 0.4776049330562876, 0.0, 0.0, 0.0], [0.0868614485455074, 0.021744197312284944, 0.0, 0.0, 0.012963756079754708, 0.0, 0.28044448652893295, 0.0, 0.15707071142048423], [0.0, 0.007400597574985226, 0.0, 0.010089825079169475, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.013762719501639714, 0.0, 0.0, 0.01893597166296562, 0.0, 0.0, 0.0, 0.0], [0.42887493277841854, 0.029286139681460786, 0.30155419811039075, 0.0031709577162160867, 1.6020661938380237e-05, 0.028333942853724304, 0.0, 0.0, 0.0], [0.0, 0.010047825416037806, 0.0, 0.041443621144210595, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.009052487707320032, 0.1850803061912764, 0.0, 0.0043140427674051105, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.4912070707598974, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.004781171665904111, 0.0, 0.35702298615371053, 0.07228045939159936, 0.0], [0.17997973349964563, 0.0, 0.0, 0.0, 0.0, 0.34618364109747063, 0.0, 0.0, 0.0], [0.04759131550782662, 0.021744197312284944, 0.0, 0.0, 0.012963756079754708, 0.0, 0.27466959138416347, 0.0, 0.08443880787410567], [0.0, 0.007400597574985226, 0.0, 0.010089825079169475, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.013762719501639714, 0.0, 0.0, 0.01893597166296562, 0.0, 0.0, 0.0, 0.0], [0.4136443217712223, 0.029286139681460786, 0.25335352240159326, 0.0031709577162160867, 1.6020661938380237e-05, 0.0, 0.0, 0.0, 0.0], [0.0, 0.010047825416037806, 0.0, 0.041443621144210595, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.009052487707320032, 0.15115963922757558, 0.0, 0.0043140427674051105, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, -1.078967469502442, 1.3044427037653445, 0.0, 1.7024294214075382, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.18148645007508346, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9961924178980605, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9607819733570002, 1.7844168710183363, -1.1237642617833692, 0.0, 0.0, 0.0, 0.28500234710981054, 0.0], [0.744215292686838, 0.0, 0.0, 0.24809632483685204, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.42588270697742614, 0.0, 0.0, 0.8504393513424574, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12915201529648604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.396068668229917, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4046665967941606, 0.0, 0.10136888776205608, 0.003457833468857685], [0.0, 0.0, 0.0, 0.0, 0.0, 0.707699071985895, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3600094907931121, 0.40438640159971484, 0.026155803128073335, 0.0, 0.0], [0.6197700685936499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44855417886515575, 0.0], [1.3206384718948208, 0.10481026887312106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.1398504619037277, 0.0, 0.0, 0.0, 0.0, 0.11442661645160165, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0961026510569623, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022871533203037298, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14003935235582957, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0064877409801189076, 0.274434119362603, 0.03479404389712632, 0.0, 0.0, 0.0], [0.040821466519682346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22273687753997007, 0.0], [0.5175596551643437, 0.0375050390247585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.23099017790309065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1427294571320028, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14308118983795834, 0.0, 0.03418349654117639, 0.0], [0.0, 0.0, 0.003567158331496079, 0.0, 0.0, 0.33081141370391537, 0.0, 0.0, 0.004390857503689956], [0.0, 0.0, 0.0, 0.0, 0.3880781874266464, 0.11306960022361102, 0.0, 0.0, 0.0], [0.05131302897888647, 0.0, 0.0, 0.00879441118176753, 0.0005838801738882123, 0.0, 0.0, 0.3729365731438151, 0.010095049282538307], [0.5677441658531476, 0.1104575160425548, 0.006463494883584816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3322358887662075, 0.0, 0.00957894936214124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0961026510569625, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022871533203037323, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14003935235582957, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0064877409801189076, 0.2744341193626029, 0.034794043897126245, 0.0, 0.0, 0.0], [0.040821466519682395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22273687753996999, 0.0], [0.5175596551643437, 0.03750503902475846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.23099017790309062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
