coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15763917456802712, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13584425588271704, 0.4199062391178614, -1.9354183034096646, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1573200624551316, 0.530322406569285], [0.0, 0.0, 0.0, 0.0, -0.46024316242947355, 0.0, 0.0], [0.0, -1.39905352894805, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5427868903213335], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06120835262247052, 0.0, 0.04418862443102919, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.14001954815327522, 0.0, 0.16319605389233466, 0.0], [0.0, 0.0, 0.0, 0.8609003596485233, 0.04005199541535653, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2975273694265463, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24616909759879949], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.08109509803484984, 0.0], [0.0, 0.0, 0.0, 0.39588821231212756, 0.008686598603160324, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2258140412505182, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29002845278618866], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0074083041328469506, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10270731593005539, 0.0], [0.0, 0.0, 0.0, 0.460987824039318, 0.005817966421191363, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.22943457862402475, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3568565704224314], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014974820564479971, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10804496626059096, 0.0], [0.0, 0.0, 0.0, 0.5329463853671039, 0.017837744994365815, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23502006088741814, 0.0, 0.0]]"
"[[[0.0, 1.8326803431502998, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1895533766426279, 0.0, 2.2817806536568392, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.5170095842375613, 0.0, 0.7853868045693797, -0.3526059867277909, 0.0, 0.0, -1.538305137786321], [-0.5590304492539575, -0.5949202076860837, 0.0, 0.0, 1.4150354310692175, 0.0, -1.1942095688547147], [0.0, 0.0, 0.7623709640849442, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 1.0397713961055068, 1.0832237903440185, 0.0], [1.5357935877243551, 0.09931669541261616, 0.0, 0.0, 0.0, 0.627283341163952, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2743438409801546, 0.0, 0.24707069778958674], [0.0, 0.9262955596913409, 0.0, 0.0, 0.043688147739594715, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.6551920010376964, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8227091453714802, 0.5981510032448447, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3675018081560921, 0.25306336036032434, 0.0], [0.6902310181984124, 0.0022057763898291017, 0.0, 0.0, 0.0, 0.09269357057242163, 0.0], [0.0, 0.0, 0.003944382795833628, 0.00980796979849699, 0.0, 0.0, 0.03237163842057244], [0.0, 0.06801104344417923, 0.012934446419386712, 0.013288292948808428, 0.0, 0.0, 0.005333606596254925], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6641894572583709, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0011537559614177193, 0.08291351231453793, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3756225303946577, 0.2827254530211763, 0.0], [0.7910096949781948, 0.0, 0.0, 0.0, 0.0, 0.09109543779752813, 0.0], [0.0, 0.0, 0.004006698816774231, 0.005157766301083021, 0.004284356843737556, 0.0, 0.03392976128878846], [0.0, 0.11244763032742905, 0.005401288113873762, 0.0004544683936583345, 0.0, 0.0, 0.0014160937514846425], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7424705239707174, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0002692179572575616, 0.0, 0.13645581180986197, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.43590385781567553, 0.35200872323320187, 0.0], [0.9251945419407809, 0.0, 0.0, 0.0, 0.0, 0.12000130902768465, 0.0], [0.0, 0.0, 0.0, 0.0, 0.004284768319773086, 0.0, 0.04099924552847049], [0.0, 0.1652121379475832, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.8220224555580125, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00980791605947348, 0.0, 0.2045231497339517, 0.030583945701922893, 0.0]]"
"[[[0.0, 0.44928506441201743, -0.7363950602686805, 0.0, 1.3353206725034865, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3147989132975023, 0.0, 0.0, 0.0, -0.7290845891679211, 1.9715159030292564, -1.1233677839364535], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9955234343022402, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.742768729835624, 0.0, 0.0, 0.0], [-0.28797087383501335, -1.2026956173742118, 0.18442374891979774, 0.0, 0.0, 0.0, -0.11735790453304382]]]","[[0.0, 0.0, 0.4073662088544386, 0.0, 0.0, 0.0, 0.3512167403706173], [0.11109473522191321, 0.0, 0.0, 0.0, 0.3684427519829311, 0.0, 0.44950606052997644], [1.1214132793551335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18516341779116682], [0.0, 0.0, 0.0, 0.0, 0.0, 0.234307012901071, 0.0], [0.7757935310931278, 0.0, 0.34570378875382807, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9473427111393143, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8767196464445519, 0.0, 0.0, 0.0, 0.024774286927913388]]","[[0.0, 0.0, 0.04262940793101375, 0.0, 0.0, 0.0, 0.11625916680043415], [0.0, 0.0, 0.0, 0.0, 0.0888759801491304, 0.0, 0.10195251373413419], [0.6989882508914704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01978160790054324], [0.0, 0.0, 0.0, 0.0, 0.0, 0.06319578532451878, 0.0], [0.19275927763808845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22330628279007642, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1554528184282489, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.01180193816238901, 0.0, 0.0, 0.0, 0.12377183447671279], [0.0, 0.0, 0.0, 0.0009915894085835654, 0.13036370411241302, 0.0, 0.14578419802760828], [0.7302764548115077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022803114251553885], [0.0, 0.0, 0.0, 0.0, 0.0, 0.08833404697661758, 0.0], [0.23200655747055596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30071811558897543, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19082284243776465, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12642695486642463], [0.0, 0.0, 0.0, 0.014001187835078555, 0.18331090557694993, 0.0068174098898528684, 0.18642636820411665], [0.7626910332293799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03821071689220509], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1260372659734405, 0.0], [0.29357066831248524, 0.0, 0.0, 0.0, 0.0, 0.00010949942348288474, 0.0], [0.0, 0.0, 0.3634374576006733, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21533055699395096, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.6133785153155971, 0.0, 0.0, 0.0, 0.0], [0.0, -0.7431443426274378, 1.049259876671803, 0.0, 0.0, 1.4232470109824216, 0.0], [0.0, 0.0, 0.0, 0.0, 0.16942740849988622, 1.454327805703546, 0.0], [0.0, -1.4616938576661374, 0.17301376977337374, 0.0, -0.10929765347585697, 0.0, 0.0], [0.0, 0.47184171588152735, 0.0, 0.0, 0.0, 0.0, 0.32446871069503264], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7734103036713676, 0.0, 1.3798599682895771, 0.4667837194725085, 0.0, 0.0], [0.373847821572497, 0.7094207623832045, 0.0, 0.046343723452530496, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.041240266583985274, 0.013255250767596247, 0.0, 0.0, 0.0], [0.0, 0.5356092755651561, 0.5430147074257725, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.040766749806668647, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.10981668627045402, 0.0, 0.7059214556234015, 0.17933508470208917, 0.0, 0.0], [0.15782422999341206, 0.1735533963911083, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.10545307508133824, 0.17750835725486316, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0010724442805305537, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14166263245135222, 0.0, 0.7508743986394533, 0.20685146877898136, 0.0, 0.0], [0.18194223407443705, 0.21167063137515657, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13283113725693863, 0.22291573186180308, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00266658896740207, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.004506879445707847, 0.0007075320350787463, 0.0], [0.0, 0.20454751633964371, 0.0, 0.7828718106680884, 0.21198386629972263, 0.0, 0.0], [0.18328185503468394, 0.2473338604239489, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19530818792426916, 0.25895775575993357, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009641493599884688, 0.0, 0.0042299914840791914]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.2624330058990252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.1452483367710389, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5431513057069433, 0.12073346160777376, 0.0, 0.0, 0.0, 0.0], [0.0, -1.1521711151681449, 0.0, 0.0, -1.20834737196694, 0.2609520750356009, 3.190238758789475], [0.0, 0.0, 0.0, 0.0, 1.1059864840673133, 0.0, 0.0]]]","[[0.0, 0.5014411264339564, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3198561639397595, 0.80438267432304, 0.0], [0.0, 0.0, 0.0, 0.0, 0.023332284641952635, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5910520231382, 0.0, 0.0, 0.6797949880244665, 0.6054823146552148], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6878989676460369, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.8183676593621538, 0.0]]","[[0.0, 0.1430908960652466, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1559784899408757, 0.02012374992769856, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22569314607973698, 0.0, 0.0, 0.0, 0.22263219905020618], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.333336483391171, 0.0]]","[[0.0, 0.17921902129154332, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.18644168687736012, 0.034878895812994776, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.27799999897858785, 0.0, 0.0, 0.001795560064798795, 0.27547854987088743], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.41101157829343493, 0.0]]","[[0.0, 0.23274963648165506, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23314461220296853, 0.09278936032108, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.346956286892885, 0.0, 0.0, 0.05104001487937837, 0.34909622438455506], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5328515729355646, 0.0]]"
"[[[0.0, 0.0, 0.6944040941262146, 0.0, 0.9290756928663864, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.616608662263106], [0.0, 0.0, 0.10430392900513298, 0.0, 0.722464825254812, -1.9371185944187765, -0.8172970887139895], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.28890046498156674, 0.0, 0.0], [0.0, -1.5257978955177256, 0.8777430683353304, -0.1896024943076672, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.611490122498803], [0.4582765637317582, 0.0, 0.0, 0.01875384132662964, 0.0, 0.0, 0.5916139054594373], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14347686978769345], [0.3054382755745782, 0.0, 0.0, 0.20444924912677614, 0.0, 0.04614171864022167, 0.0], [0.0, 0.0, 0.0, 0.7825397708568815, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4980892268661991, 0.7252415297879604, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16261012752543683], [0.16246836057405725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16767869106700387], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08872350204064813, 0.0, 0.0, 0.0, 0.0, 0.005375435700121832, 0.0], [0.0, 0.0, 0.0, 0.17950120228199026, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35364044274523015, 0.24016194418084566, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21251186883600487], [0.19124545910507967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2052372692778635], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11407793860596942, 0.0, 0.0, 0.0, 0.0, 0.002152342072718819, 0.0], [0.0, 0.0, 0.0, 0.24681106633263714, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3656280653966144, 0.24665616371625834, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.272600166360019], [0.2341154938787994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24279228725702975], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.14201375218976234, 0.0, 0.0, 0.010296496804025838, 0.0, 0.0, 0.0], [0.0, 0.0034044759428554605, 0.0, 0.3074204044526294, 0.0, 0.0, 0.0], [0.0, 0.0, 0.40749511886412026, 0.29596356522750056, 0.0, 0.0, 0.0]]"
"[[[0.4854216024002759, 0.0, 0.0, 0.0, 0.7840705907755833, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.785140833344202, -0.576195975630151, 0.0, 0.0, 1.610806724895917, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7951707408207515, -0.12059952366358764, 0.0, 0.0, 0.41590521975438793], [-0.15148297111156472, 0.0, -1.0312410877024578, 0.0, 0.0, 0.0, 0.0]]]","[[0.1876167699030571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022466576244764606], [0.0, 0.0, 0.0, 0.22359806009987138, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1566292944964303, 0.0, 0.2541394931581125, 0.3687048607303776], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0554468752398768, 0.0], [0.22038918328119797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9523722091244838, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14423590229439534, 0.0]]","[[0.09469089889300532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.003347597714200829, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10018569286450085, 0.1590657573787171], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08189241695471312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4250212996735584, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04858540817542328, 0.0]]","[[0.09587819232435082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03632278205365374, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.010125157536795036, 0.0, 0.1018360840812811, 0.19414840617393606], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08795754491499438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4880235310460426, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04091710218926827, 0.0]]","[[0.10010392738262876, 0.0025121761680519075, 0.0017178862089066887, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04836741225095548, 0.0, 0.0, 0.0], [0.0, 0.006993553046836629, 0.0, 0.03428210226684594, 0.010348326963867253, 0.1523844369273988, 0.22766611098383954], [0.0, 0.0, 0.0002780478961964624, 0.0, 0.0, 0.0, 0.0], [0.10001296766405778, 0.0, 0.005902459724047332, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014495999554498245, 0.0, 0.5369159073454405, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.051967855216100436, 0.0]]"
"[[[0.0, 1.2970728684446367, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5507036306409427], [0.0, 0.0, -0.2703166099185984, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7076778915752835], [0.0, 0.0, -0.2299742112453302, 0.34723001418950805, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5378392651079681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03909108108100139, 0.0, 0.030947676462228194, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0683907340516171, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11629536578689828, 0.0, 0.20397273208407163, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3097160048860419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0184679621199302, 0.0, 0.0014963636254015286, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.019293026422239377, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05571962312787096, 0.0, 0.10835100398473245, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3452932309658134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02331387487503467, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.02057458483008983, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05881544390585596, 0.0, 0.11529003850882673, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009222948694223075], [0.37772051415126084, 0.0, 0.0, 0.0, 0.0036477710823545986, 0.01800515619685299, 0.0008550016991886407], [0.0, 0.0, 0.02668077852905585, 0.0, 0.009730359865241728, 0.004504982967934026, 0.0], [0.0, 0.0, 0.0, 0.0, 0.048192590914414, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09777377751842047, 0.007151574955257483, 0.15811012308368017, 0.0012199005960166539, 0.0, 0.009132916924311882]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3815908273752817], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10012224657855438], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.7863683821935814, -1.3877302552657342, 0.0, -0.5151673850605566, -0.2838694616209779, 0.0, 0.0], [0.0, 0.14367226450816004, 0.0, 0.0, 0.0, -0.18825136490504288, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.5281940094174544, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.8235125182795534, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5318131562570595, 0.0026938034634472773, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6103801043313746, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04516701095314496, 0.0, 0.0, 0.1420769925274033], [0.0, 0.0, 0.0, 0.0, 0.02086010623693264, 0.0, 0.0], [0.08130030859302438, 0.0090140459804852, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.3296604195137197, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11717939289205498, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13658323890847476, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065107088090704], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04180512624465252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.39324223897058763, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1657974141635767, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.18937239594702632, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07875844087141198], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04682095427115509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.43018828289904815, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20827226019146383, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.23167875542077496, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07609614612328862], [0.0, 0.0, 0.0, 0.0, 0.012648990754665015, 0.0, 0.0], [0.047665890835289965, 0.0, 0.0, 0.0, 0.009601589881546429, 0.0, 0.0]]"
