coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.4489471681790525, 0.0, 0.0, -0.2650908069670038], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.5758682926494244, 0.0, 0.0, 0.3770481512181933, 0.0], [0.0, -0.616207569320883, 0.0, 0.0, 0.0], [0.0, -0.23060658367888734, -0.1683977683008064, 0.0, 0.0]]]","[[0.0, 0.0, 0.19144063851405477, 0.0, 0.0], [0.08008199723517925, 0.0, 0.0, 0.14354868945323424, 0.021601262871986694], [0.0, 0.0, 0.0, 0.0, 0.023979068568571658], [0.0, 0.0, 0.07691813487787598, 0.0, 0.0], [0.038352763839628976, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.015264304471304273, 0.19965588437183565, 0.0, 0.015999979413669655], [0.09396310620090582, 0.0, 0.011414493566362859, 0.11389015999177128, 0.066707745264733], [0.015765163807237935, 0.0, 0.01592425792288959, 0.0, 0.030504976225113608], [8.627325013630158e-05, 0.004586831970233511, 0.07508360320882988, 3.181327379743739e-05, 0.03269768835493994], [0.03954403858410289, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.5883195501875935, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.21021512802651637], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.8874145302381258, 0.0]]]","[[0.2095852835516518, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2748982884098778], [0.0, 0.0320615016989056, 0.0, 0.0, 0.0]]","[[0.1988717763998991, 0.03317524378679928, 0.024268461661858712, 0.0, 0.023936738564196335], [0.0, 0.0, 0.010641494711041736, 0.0006782380971505146, 0.008174473997331864], [0.0, 0.0, 0.0, 0.009460346918807393, 0.05313054046116427], [0.007918652944944501, 0.016688724084268042, 0.025202945875695177, 0.0, 0.2827889910162019], [0.0, 0.027136239020131143, 0.04520754257586645, 0.018154779137152056, 0.0]]"
"[[[0.0, -0.8808539100708296, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.886032181868357, 1.0165315241001114, -0.1991880074626489, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.44415019379947135, 0.0, 0.0], [0.2962476104191437, 0.0, 0.38667324728081104, 0.0, 0.0], [0.0, 0.0, 0.05388079478228711, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.18871215675355035, 0.0, 0.024745891856706385], [0.30062478491511546, 0.0, 0.18320864872917983, 0.006598393912190245, 0.013699503532502148], [0.006470812982464365, 0.0, 0.0, 0.0, 0.007715163469991736], [0.0, 0.008698398526659377, 0.008608883459852812, 0.004887623759214221, 0.0013617534192772636], [0.004019102567741807, 0.022172322868859493, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.9341559081811515, 0.0], [-0.5488543146203737, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.18054302424727436, 0.0], [0.0, 0.9398221322089342, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.11663913601082421, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7981947961460638], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8386316499338932, 0.0, 0.006715614491278462, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03622541210253754, 0.0, 0.12109587023834563, 0.007740038568188304, 0.0], [0.0, 0.005334275540903031, 0.03185576247262724, 0.0, 0.723060139644258], [0.0, 0.004932289077904648, 0.0, 0.0, 0.0], [0.0, 0.7193910249903094, 0.0, 0.015045663753705153, 0.0011152163595434192], [0.0, 0.0, 0.015300780995277305, 0.0, 0.01962802966271909]]"
"[[[0.0, 0.0, -0.6432585800948054, 0.0, 0.0], [1.4267375703957939, 0.0, 0.0, 0.0, -1.0166980259023224], [0.0, 0.0, -0.8186383271962913, 0.0, 0.0], [1.923297698409845, -0.2136460439427286, 0.0, 0.5877967279586562, 0.0], [0.0, 0.0, -0.687333476303246, -1.3547401661896397, 0.0]]]","[[0.0, 0.822983200986196, 0.0, 1.1199754642594266, 0.0], [0.0, 0.0, 0.0, 0.366743105690564, 0.0], [0.40143133611807513, 0.0, 0.47076055836131653, 0.0, 0.39956358807043196], [0.0, 0.0, 0.0, 0.719284669848477, 1.410109471999739], [0.0, 1.4179926476069582, 0.0, 0.0, 0.0]]","[[0.08575062072632152, 0.102727161478803, 0.01049296469539726, 0.6847537624407163, 0.0], [0.0057974403094688326, 0.0, 0.0, 0.011606381282747593, 0.05906018842409769], [0.30577003137340164, 0.009639098125347035, 0.4571736593552211, 0.0783843315422466, 0.0], [0.029237206450613205, 0.0035105434539414193, 0.0, 0.05982750834655686, 0.8596639808474835], [0.03221828398356156, 0.7045243917457107, 0.0, 0.0, 0.05750156647088344]]"
"[[[0.0, 1.5695679547247905, 0.0, 0.0, 0.0], [0.0, -0.10059305502621618, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.785538934477543, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.5864958447638592, 0.005244260591314127, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.24233625280387996], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.011626269257779034, 0.0, 0.0, 0.004536375391415024, 0.007415317606350882], [0.5304427966096533, 0.0, 0.01365293717894449, 0.00647764535986876, 0.00033723313171019623], [0.0, 0.015805428686993788, 0.0, 0.0, 0.01443440644457302], [0.0, 0.005331274973937983, 0.004170572824955173, 0.0, 0.23249351595720263], [0.0, 0.0, 0.014958886939850197, 0.012479673947055004, 0.0]]"
"[[[0.0, 0.0, -0.24608196876137395, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5703244687594904, 0.0, 0.0, 0.0, 0.3686297048241275], [0.0, -0.45530316954056377, 0.0, -0.34831983145776, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.15779760759916217, 0.0, 0.0], [0.0, 0.0, 0.0, 0.09922643620825643, 0.0], [0.04117470014481574, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08363235456952452, 0.0], [0.0, 0.0, 0.05176550947777255, 0.0, 0.0]]","[[0.0, 0.021177743562272075, 0.14479275345185652, 0.0, 0.0], [0.01566653398093343, 0.0, 0.00384179382988735, 0.0822641804210082, 0.0], [0.04565888356892347, 0.031185382754400283, 0.0, 0.0, 0.0], [0.0, 0.031218177935810075, 0.0, 0.10056752451519135, 0.0], [0.0, 0.019457403799202373, 0.04120709009642698, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.9762145145547444, 0.401092738237564, 0.0, 0.0, 0.6539148782605788], [0.0, 0.0, 0.0, -0.3866790101659663, 0.0], [0.26196753854536836, -0.22059619484197934, 0.0, 0.0, -0.6213659500424212]]]","[[0.0, 0.0, 0.3374509570782171, 0.0, 0.03832605125330529], [0.0, 0.0, 0.07321497460927535, 0.0, 0.016359031348972344], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08382401287973662, 0.0], [0.0, 0.0, 0.2946514168463011, 0.0, 0.2721164677422391]]","[[0.0, 0.02583794532858814, 0.18359989381694475, 0.0, 0.03292402127788], [0.013294026989683296, 0.0, 0.0072454893693131225, 0.021547767925114997, 0.0], [0.0020896232609322386, 0.0, 0.023391543074126497, 0.0, 0.0], [0.004169175849202058, 0.007795427419102427, 0.0, 0.06048246349097554, 0.008259028696637437], [0.00413975838091856, 0.009157366890531949, 0.12851027768605233, 0.023206748244825333, 0.2496120263662617]]"
"[[[0.0, -1.7059912897669058, 1.3669215809194009, 0.7304219101178502, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.11925665743060915, 0.0, 1.5985080403148686], [0.9933854746713864, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.37402012750546676]]]","[[0.0, 0.0, 0.0, 1.6474913030407705, 0.0], [0.6929745101247488, 0.0, 0.0, 0.0, 0.0], [1.0750980002968644, 0.0, 0.024050389940486184, 0.0, 0.0], [1.3924580127882475, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.745108696497159, 0.0, 0.09565847141179677]]","[[0.08130225098392661, 0.0, 0.0, 1.3524947315234124, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01719550959755567], [0.16118165555126135, 0.01101979439210958, 0.037387856675485845, 0.0, 0.0019050365875905033], [0.33938290382630193, 0.0, 0.0, 0.0696585680930982, 0.0], [0.0, 0.0, 0.5955206445125777, 0.0, 0.07573242640767665]]"
"[[[0.0, 0.0, -1.9049274067787418, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6476550366219334], [0.0, 0.0, 0.0, -0.6957606908219, 0.0], [-0.2967562718431819, -2.040713686795796, 0.0, 0.0, 0.492889474823523], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.5146295498836425, 0.0], [0.0, 0.0, 0.0, 0.995987080252682, 0.0], [1.4378285713546086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8414717451869087, 0.0, 0.0], [0.0, 0.18682298497472505, 0.0, 0.12530869540906697, 0.0]]","[[0.0, 0.0, 0.0, 0.0945172355445876, 0.0], [0.0, 0.0402609183070583, 0.0, 0.45227115244747945, 0.0], [1.1419340613727886, 0.0, 0.0131807198914415, 0.0, 0.0], [0.0010806439982216911, 0.0, 0.7957631798564911, 0.0, 0.0], [0.0, 0.1433117947528058, 0.0, 0.0, 0.010811255977498024]]"
"[[[0.0, 0.0, 0.0, -2.140692314121255, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.20558589585614978, -0.630137948244644, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017472267825834494, 0.0], [1.095851216622009, 0.0, 0.0, 0.2532843010737548, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.1691301992183491, 0.0, 0.012163281724843367, 0.0, 0.0], [0.0, 0.011863483753299665, 0.007997122701784832, 0.0, 0.0], [0.0, 0.0, 0.0, 0.013702494658549473, 0.003683346815809563], [0.7374572893194957, 0.0, 0.029972184015867275, 0.26556004415185536, 0.0], [0.0, 0.0, 0.039065964457282165, 0.0, 0.0038178883522619793]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.3887275732675166], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.458786247714422, 0.0, 0.12832438964141119, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0075910472883904, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0651085715121477, 0.0], [0.0, 0.5425563560348402, 0.0, 0.0, 0.0]]","[[0.035836209710281355, 0.0, 0.019187325718297562, 0.0, 0.015269925615671321], [0.0, 0.007058428013313745, 0.03352671877508415, 0.8976051121968218, 0.009568057178192847], [0.007825662933460834, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02863368195509982, 0.0, 0.005328858170865041], [0.0, 0.4908856103612957, 0.02086796375223025, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 1.1923962221799262], [0.0, -0.6591904414299824, 0.0, 0.0, 0.5041751717507191], [0.0, 0.0, 0.0, -0.22924961685012082, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.18481384312543123, 0.0, -0.5335964230231985]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.43479208327004837, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.029692269826444056], [0.0, 0.0, 0.0347883105303359, 0.0, 0.0], [0.5466670329377943, 0.14766121412771233, 0.0, 0.0, 0.14405330578270073]]","[[0.07078933077186336, 0.0, 0.019081905986658484, 0.0, 0.0], [0.0, 0.4294420267986047, 0.04313929907289213, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.030997212353520858], [0.0, 0.005251616570390803, 0.09467564941028526, 0.0, 0.016883888975394078], [0.45042376244630494, 0.10355353158045381, 0.08151715364897484, 0.009440230364560532, 0.1260182623707993]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.1242516313077425, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.7766932775816783, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0033045020056945294, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2350522793057133], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.00881115952693649, 0.0, 0.0034617471805387994, 0.0, 0.004507046518252627], [0.0, 0.0, 0.010247392190731988, 0.0, 0.001560436681891034], [0.0, 0.0020054833497354582, 0.004145202244365527, 0.00041348672914206554, 0.0016221732771716192], [0.0, 0.0, 0.0, 0.009723670044075481, 0.25466751896048945], [0.0, 0.009115076928880556, 0.0018449230317345029, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.32646395617083, 0.0], [0.39230662964595714, 0.0, 0.42380071104908257, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.07532635027847041], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07899574569691206], [0.0, 0.0, 0.0, 0.03212438552384879, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.015034593132028946, 0.0, 0.0, 0.0, 0.0810811267133809], [0.0, 0.012929471945678384, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02244811884842131, 0.0029967358436884615, 0.07942217957961027], [0.0, 0.0, 0.0, 0.022325972947742845, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [-0.22014227677149317, 0.0, 0.0, 0.0, -0.11725077830532789], [1.3401038710816144, 0.0, 0.0, 0.13609637593289442, 0.16600053921320676], [0.0, 1.309279888159436, 1.941408873768305, 0.0, -0.2076838517542657], [0.0, 2.2872339743749577, 0.0, 0.0, 0.0]]]","[[0.0, 0.023975739449565877, 0.48835932706892976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5292477334997536, 0.9700478836889452], [0.0, 0.0, 0.0, 1.2749836612673335, 0.0], [0.0, 0.0, 0.1298229755800429, 0.0, 0.0], [0.0, 0.044193483613382614, 0.09629497858929094, 0.12557808711275364, 0.0]]","[[0.0, 0.03913830882217428, 0.35645408635652365, 0.0, 0.0], [0.02621451010408376, 0.0, 0.008145117976758116, 0.0, 0.794788086794508], [0.03265786966896579, 0.004575181595032496, 0.0, 0.619255412553637, 0.027200784563098337], [0.0, 0.0, 0.09497061583516048, 0.01352887172786111, 0.02113144562965086], [0.001411582681150694, 0.035295895317235294, 0.05910447020279967, 0.012330764635471397, 0.0]]"
"[[[-1.2640681776561817, 0.7911848002831415, 0.0, -1.3696763656011735, 0.0], [0.0, 0.0, 0.0, 1.4905804971174925, 1.3711623105285027], [0.9023185744446849, 1.2877642709333188, 0.0, 0.0, -1.292211935708459], [0.508526034934266, -0.365593474863701, 0.0, 0.4879275553782784, 0.0], [0.0, 0.0, 0.0, 0.0, -0.2834940751466447]]]","[[1.68264038669758, 0.0, 1.3741276441503258, 0.8544188613427345, 0.0], [1.0819799953764029, 0.0, 1.5453659497509544, 0.4719630998861886, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [1.082491204257698, 1.126375039618939, 0.0, 0.3224230520877071, 0.0], [0.0, 0.5748255927981154, 0.5457605150784857, 0.0, 0.04120448170352387]]","[[0.2327082797400015, 0.34099492855720653, 0.45003170492267214, 0.17303979443362336, 0.0], [0.56298842708182, 0.026262132129307267, 0.39671248246462487, 0.2269111539650666, 0.0], [0.12687094901303647, 0.020951038898250954, 0.07287451386310656, 0.060312821693366575, 0.0], [0.0686353762882072, 0.5943216814944766, 0.26151508889653335, 0.04714903460470799, 0.01163524364608119], [0.0, 0.04940170371947201, 0.0, 0.0, 0.023163501783851785]]"
