coefficients,di_exact,knn_subset_pairwise
"[[['', '', '', '', '', '**0.168', ''], ['', '', '', '', '', '**0.845', ''], ['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', '', '**0.234', '', '', '**0.602', 'cos'], ['', '', 'cos', '', '', '', ''], ['', '**0.298', '', '', '**0.357', 'log', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11468974325074621], [0.0, 0.0, 0.0, 0.0, 1.0612835606688542, 0.012456283092438254, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1940111105593947], [0.017989624806494218, 0.28274525683503193, 0.0, 0.0, 0.1786497122343737, 0.0, 0.42018010020437707], [0.0, 0.0, 0.0, 0.0, 1.0055349895451489, 0.0, 0.0]]","[[0.031127441062896367, 0.0020031514480145633, 0.041735731169958996, 0.007520908009844581, 0.0, 0.0034756365904013947, 0.0], [0.0, 0.0, 0.04471495977768722, 0.01697868062036376, 0.011845135810610483, 0.0, 0.0030964383508412336], [0.0, 0.0, 0.0, 0.0037055072607696245, 0.2704449301603626, 0.011385918474408303, 0.0], [0.0, 0.028205281302553873, 0.032659412673036306, 0.0, 0.005857661672391246, 0.005709255184966571, 0.0], [0.0, 0.0, 0.036074601748785046, 0.0, 0.0, 0.0, 0.5495874405534078], [0.0004694107540778172, 0.26976381405498023, 0.04692564713318696, 0.008357561003069894, 0.029337416277800198, 0.0, 0.0765915959121754], [0.0, 0.0, 0.036108106969527216, 0.008431688451989718, 0.39412802348211456, 0.0, 0.0371535477771597]]"
"[[['', '**0.936', '-0.072', '**0.479', '', '', 'tanh'], ['', '', '', '', '', '', ''], ['', '', 'sigm', '', '', 'sin', ''], ['', 'cos', '', '', '', '', '**0.713'], ['cos', '', '', 'sigm', '', '', ''], ['', 'tanh', '', 'tanh', 'tanh', '', ''], ['', '', 'tanh', '', 'log', 'tanh', '0.087']]]","[[0.0, 0.0, 0.0, 0.0, 0.9702552877972385, 0.0, 0.0], [0.39195533190520043, 0.0, 0.0, 0.014159305586448356, 0.0, 0.33863248530906875, 0.0], [0.0031663315915035975, 0.0, 0.02201992896058993, 0.0, 0.0, 0.0, 0.08956521500659997], [0.9736057771697568, 0.0, 0.0, 0.0, 0.19110648171029201, 0.6247604474600326, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5797192589289059, 1.5602154243596638], [0.0, 0.0, 0.44761643819353597, 0.0, 0.0, 0.0, 0.43322621644995696], [0.9336922164539716, 0.0, 0.0, 1.3991046443904496, 0.0, 0.0, 0.08633194288841643]]","[[0.15386498902713147, 0.0, 0.08375692834726813, 0.0, 0.6045815391046365, 0.08233538339071167, 0.0038789887995693906], [0.07266296951824006, 0.0, 0.0, 0.0, 0.0, 0.09996649777050008, 0.0], [0.0, 0.0038410702738915403, 0.0, 0.0, 0.0, 0.0, 0.0], [0.14813567639255754, 0.0, 0.0021285726750820038, 0.019114146533850858, 0.1108808486604288, 0.18978714570416125, 0.015790154785624927], [0.0, 0.018539125442677044, 0.025803110883791433, 0.004695882464000388, 0.05955899121409524, 0.21586103659123335, 0.6388771683011861], [0.07193694584839032, 0.00047307459947370817, 0.3136527506426482, 0.15103313445063452, 0.05025146395599494, 0.0, 0.0], [0.40034633637330014, 0.0, 0.0, 1.0741143036090417, 0.0, 0.0081081429259254, 0.03965510231257058]]"
"[[['', '', '', '', 'sigm', 'sigm', '-0.080'], ['', '', '', '', '', '', ''], ['', 'cos', 'sin', '', '', '', ''], ['', '', '', '', '', '', ''], ['sin', '**0.417', 'sigm', '', '', '', ''], ['log', '', '', '', '', '', ''], ['', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.036089496798504775, 0.2549289783825995, 0.0], [0.0, 0.0, 0.01292190898558, 0.0, 0.8048863440821016, 0.0, 0.0], [0.0, 0.0, 0.0755787201799582, 0.0, 0.004871582818534466, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.031048434374741366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04512483517083326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006258975772835902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.025865527693601495, 0.0, 0.0, 0.0, 0.2341907110483672, 0.0], [0.007345946393911462, 0.0, 0.0, 0.0, 0.6213167992584213, 0.0, 0.011733334828308168], [0.02326702319278185, 0.009842130036527603, 0.07840470370019623, 0.0, 0.0, 0.018662820618332406, 0.0], [0.0, 0.0016006199977693695, 0.0, 0.03801125345515779, 0.00425105592149361, 0.0, 0.0], [0.0, 0.0234432974778519, 0.0, 0.0, 0.003403889686796196, 0.009115197131005889, 0.003311710803621509], [0.04433971116350453, 0.006760717195563546, 0.0, 0.0, 0.01263718306830387, 0.0035088060892424816, 0.0157428497201832], [0.0006310791001678076, 0.02068645444182644, 0.0, 0.0, 0.0, 0.007393791783711107, 0.0]]"
"[[['-0.009', '', '', '', '', '', ''], ['tanh', '', 'log', '', 'cos', '', ''], ['tanh', '', '', 'tanh', 'log', '', 'tanh'], ['tanh', '', '', 'tanh', 'sin', '', ''], ['', 'sin', '', '', 'sigm', '', ''], ['', 'sin', '', '', '', '**0.200', ''], ['sigm', 'sin', '-0.047', '', '', '', '']]]","[[0.00015609196511640982, 0.266318802123677, 0.3294630607714563, 0.3263233777032743, 0.0, 0.0, 0.031568393986710075], [0.0, 0.0, 0.0, 0.0, 0.8085439306032177, 0.8215577855688881, 0.803141235296809], [0.0, 1.0367736667520342, 0.0, 0.0, 0.0, 0.0, 0.02698260841210154], [0.0, 0.0, 0.06909762961058491, 0.08342605866155277, 0.0, 0.0, 0.0], [0.0, 0.6554759086160159, 1.2911016111199778, 0.4128267430918223, 0.060275117628606795, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4027228295679619, 0.0], [0.0, 0.0, 0.5868737079704913, 0.0, 0.0, 0.0, 0.0]]","[[0.003146453560086392, 0.0, 0.012741181064757691, 0.21634941959431403, 0.0, 0.0, 0.017305758877018743], [0.0, 0.03473622246995704, 0.0, 0.0, 0.6593642510273923, 0.6184014510732342, 0.6820116082981602], [0.0, 0.2506660922320721, 0.0, 0.0, 0.013229279081796273, 0.0, 0.02978386243703691], [0.0, 0.036985940296686774, 0.0, 0.0, 0.0, 0.0009699287070407031, 0.022088353053872842], [0.0, 0.2427261371253942, 0.5806189951009221, 0.2277344381995338, 0.016785372050909644, 0.0, 0.0], [0.0, 0.10766815519427476, 0.34757428784058647, 0.13549210135494827, 0.0, 0.0472888945139911, 0.005293625590869242], [0.0, 0.15092992246178383, 0.45005145665144775, 0.14259114397786993, 0.0, 0.0, 0.0]]"
"[[['', '', '', 'cos', '', '', ''], ['', '', '', '', '', '', ''], ['', 'log', '', '', 'cos', '', 'cos'], ['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', '', '', '', '-0.131', '', ''], ['**0.228', '', 'sigm', '', 'tanh', '', 'log']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03654694867897144], [0.0, 0.0, 1.5685317207882312, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2021972298028988], [0.008037028196708313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00922385278609962, 0.0, 0.0, 0.010471994760897517, 0.2866224079283149], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6581623667619515, 0.0, 0.0, 0.0, 0.4352584152687535]]","[[0.0, 0.00458212279118404, 0.0, 0.025238226401098213, 0.00961506391070735, 0.0, 0.007750000353317162], [0.0, 0.003118540853770976, 0.09593509076274269, 0.015921794334722978, 0.0, 0.0, 0.0038683762240061623], [0.0, 0.0, 0.0, 0.000512801135207071, 0.0, 0.0, 0.07848656959535746], [0.000332761786548225, 0.0, 0.0, 0.0, 0.01040753441655162, 0.0, 0.0], [0.0010201268844095709, 0.0, 0.0, 0.03564935705952112, 0.0, 0.0, 0.18702508954788574], [0.0, 0.008336600003798586, 0.0, 0.030107109947389337, 0.03803283086345588, 0.024563704020348003, 0.0], [0.005137216425192069, 0.0138267506808246, 0.06455196872786934, 0.010413820904866297, 0.008490394911138462, 0.0, 0.179603900771245]]"
"[[['0.098', 'sin', '', '', '', '', ''], ['sigm', '', 'cos', '', '', 'tanh', '0.293'], ['sin', '', '', 'sin', '', '**0.591', ''], ['', '', 'sigm', '', '', '', ''], ['', 'cos', '', 'sigm', '', 'sigm', 'log'], ['', '', '', '', '', '', 'sigm'], ['cos', 'log', '', '', '', '', '']]]","[[0.013364930816469755, 0.05102519240101019, 0.5468332261960074, 0.0, 0.0, 0.0, 0.32818480712150344], [0.5898520701855017, 0.0, 0.0, 0.0, 0.6753539640864673, 0.0, 1.3779833336094225], [0.0, 0.6923957701348752, 0.0, 0.044096097420143233, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14002342814084676, 0.0, 0.02809940853311713, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.32923496729997426, 0.4333992597642879, 0.0, 0.029804114830491845, 0.0, 0.0], [0.0, 0.37660035306864975, 0.0, 0.0, 1.464999749302035, 0.22009237540158735, 0.0]]","[[0.039032002131247655, 0.08314437269001872, 0.24131456821255323, 0.0, 0.0, 0.057090134262947914, 0.0], [0.4988082023041866, 0.0, 0.0, 0.0, 0.06756419588672932, 0.0, 0.7036711659975108], [0.022283263508927304, 0.30452076457303084, 0.05727132167153094, 0.016702651564323934, 0.0, 0.0, 0.0], [0.0, 0.004579706832810087, 0.05055133305443437, 0.05422404369341997, 0.0, 0.0, 0.0], [0.0, 0.020372560577629935, 0.0, 0.0, 0.06158147620196368, 0.0, 0.012028075374878912], [0.0, 0.047571659798292545, 0.09892617243626965, 0.0, 0.0, 0.0181624711799851, 0.0], [0.0, 0.19001080248891286, 0.03681186958071549, 0.0, 0.5180179046901495, 0.17514565363151036, 0.03384710117735854]]"
"[[['', 'tanh', 'sin', '', '0.059', '', 'sigm'], ['', '', '', '', '', '', ''], ['', 'cos', '', '', '', 'sin', ''], ['log', '', 'cos', '', 'cos', '', ''], ['', '-0.017', 'tanh', '**0.385', '', '', ''], ['', 'log', '', '', '', '', ''], ['', '', 'log', '', '', '', '']]]","[[0.0, 0.0, 0.0, 1.5218170236552195, 0.0, 0.0, 0.0], [0.3057631630288471, 0.0, 0.012019878209404412, 0.0, -0.00011449343547165387, 1.475882462159586, 0.0], [0.6007307091168925, 0.0, 0.0, 0.5514858372948717, 0.571869256683892, 0.0, 1.616201320190154], [0.0, 0.0, 0.0, 0.0, 1.293087037609726, 0.0, 0.0], [0.021859645076610184, 0.0, 0.0, 0.7519293420567488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.817742185519823, 0.0, 0.0, 0.0, 0.0], [0.19092718220618796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.019859392644147496, 0.0, 0.0, 0.36605550079381466, 0.0, 0.0, 0.0], [0.09122748025175158, 0.005093264778119484, 0.0, 0.0, 0.0, 0.23064698742425127, 0.0], [0.363461633603676, 0.0, 0.0, 0.015161400416645265, 0.18372701010069684, 0.0, 0.6785181863580525], [0.0, 0.0, 0.001485785338498683, 0.0, 0.574946946176522, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10470765573869685, 0.01616986328019253, 0.0, 0.0], [0.0, 0.0, 0.6008347302241891, 0.0, 0.0, 0.005095916887434883, 0.0], [0.0375905210344864, 0.0, 0.0, 0.0356808864258389, 0.0, 0.0, 0.0]]"
"[[['sigm', 'log', '', 'tanh', '', '', ''], ['', '', '', '', '', '', ''], ['', '', 'log', '**0.662', '', '', ''], ['tanh', '', '', '', '', '', ''], ['', '', '', '', '', '', 'cos'], ['tanh', '', '', '', '', '', ''], ['tanh', '-0.277', '', 'sigm', '', '', '']]]","[[0.030299800131492107, 0.0, 0.0, 0.036638679557572086, 0.0, 0.03785032568443319, 0.050494525974452954], [1.4984856723349653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03935343899124176], [0.0, 0.0, 1.5114393683443086, 0.0, 0.0, 0.0, 0.0], [0.09742862590760554, 0.0, 0.2121319693334247, 0.0, 0.0, 0.0, 0.02020760718851569], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.21868687757493815, 0.0, 0.0]]","[[0.010072621290062065, 0.009125434762985296, 0.0, 0.009262061817845266, 0.0, 0.0, 0.01883925150750703], [0.24486874063199188, 0.0, 0.0, 0.0, 0.0, 0.025146085784523875, 0.054906744863448466], [0.0002903222527028074, 0.004378939036667239, 1.0987874658181433, 0.0, 0.0, 0.0, 0.0], [0.0, 0.012454553307511213, 0.049672619559725725, 0.003959721278539341, 0.0, 0.01870283457737282, 0.02653611480817003], [0.0, 0.003846893107146948, 0.0, 0.0, 0.003543926131187724, 0.0, 0.0], [0.0, 0.04152243280830278, 0.0, 0.006833803885335581, 0.0, 0.023055985554153027, 0.0], [0.0, 0.02268297349863075, 0.0, 0.0, 0.20189196102831397, 0.0, 0.0]]"
"[[['', '', 'sigm', '', '', '', ''], ['', '', '', '', 'cos', 'log', 'log'], ['sin', '', '', '', '0.053', '', ''], ['', '', '', 'tanh', '', '', ''], ['', '', '', '', '', '', ''], ['', '**0.914', 'log', '', '', '', 'cos'], ['**0.986', '', '0.151', '0.050', '', '', '']]]","[[0.0, 0.0, 0.2583726240436879, 0.0, 0.0, 0.0, 0.3890213677440598], [0.0, 0.0, 0.0, 0.0, 0.0, 1.6095167749365076, 0.0], [0.02652244284734547, 0.0, 0.0, 0.0, 0.0, 1.2198251854718836, 0.016905367295889036], [0.0, 0.0, 0.0, 0.68300060574858, 0.0, 0.0, 0.003015958965848202], [0.0, 0.009987821755226473, 0.003840279366929173, 0.0, 0.0, 0.0, 0.0], [0.0, 1.4930986658465923, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.153180569969052, 0.0, 0.0, 0.0, 0.30104514939668736, 0.0]]","[[0.026640069740523704, 0.0, 0.2752267550234628, 0.0, 0.015100697582778681, 0.0, 0.35517800382221265], [0.0, 0.0, 0.0, 0.0, 0.014738971415440168, 0.6222988170678122, 0.00989460316959218], [0.032687352044980654, 0.0, 0.0, 0.0, 0.015916503329018547, 0.056273546825977995, 0.022395165037458406], [0.0, 0.0, 0.0037411831819381806, 0.6767801669325265, 0.03220277844924799, 0.0, 0.01967214340670177], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4335526259048907, 0.0, 0.0, 0.008489008203612935, 0.010412556450117122, 0.03431638305372746], [0.0, 0.1487124498674968, 0.005714835979712971, 0.0, 0.0022117245281438494, 0.0, 0.0]]"
"[[['', '', '', '', '', '', ''], ['sigm', '', '', 'sin', '', 'log', 'log'], ['', '', '', '', '', '', ''], ['', '', '', '', '', '-0.295', ''], ['', 'tanh', '', '', '', '', ''], ['', '', 'tanh', '', 'tanh', '', '**0.329'], ['', 'sigm', '', '', '', '', '']]]","[[0.0, 0.02427588903970485, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6492564200322317, 0.0, 0.1961469883083321], [0.0, 0.0, 0.0, 0.0, 0.0, 0.301327778081429, 0.0], [0.0, 0.5065641321790741, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5201961790209516, 0.0], [0.0, 1.5583113992211466, 0.0, 0.36644538652230874, 0.0, 0.0, 0.0], [0.0, 1.5270183213111124, 0.0, 0.0, 0.0, 0.8139787292793893, 0.0]]","[[0.03288161480261065, 0.0, 0.023914069323853884, 0.023540254916566444, 0.0, 0.0, 0.004215169345350231], [0.0, 0.008685561238273838, 0.0, 0.009763536521277861, 0.44626806651749, 0.03163961594236336, 0.1717077944944678], [0.0, 0.0, 0.0, 0.03648937331404893, 0.0, 0.048526986413081744, 0.017440832145311964], [0.0, 0.0, 0.006500992704211055, 0.0, 0.048440412048691726, 0.04185424909991195, 0.0293983562492218], [0.0, 0.0, 0.013428797948268796, 0.024303736279899034, 0.0, 0.3573999272345112, 0.001930985570605514], [0.0, 0.19516599931698314, 0.0, 0.3558811847793192, 0.04280037757061993, 0.0, 0.013427529880557143], [0.0, 0.0, 0.010169144856242837, 0.0, 0.006517365776438336, 0.4903119780221368, 0.0]]"
"[[['', '', '', '', '', '', ''], ['', '', 'sin', '**0.436', '', '', 'log'], ['', '', '', '-0.125', '**0.989', '', ''], ['', '0.122', '-0.003', 'sin', '', '**0.485', ''], ['', '', '-0.316', 'sin', '**0.487', '', ''], ['', '', '', '', '', '', ''], ['sin', '**0.484', '', 'log', '', '-0.029', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31877351624243333], [0.0, 0.0, 0.0, 0.3205514332481625, 0.0, 0.0, 1.614884433942508], [0.0, 1.168479422473438, 0.0, -0.0003363674816132186, 0.6520255803838515, 0.0, 0.0], [0.0, 1.2657752151252903, 0.09368247991625447, 1.0666915706877387, 1.099763463561202, 0.0, 1.3992811502449143], [0.0, 0.0, 1.7088749527766598, 0.0, 1.512783841408853, 0.0, 0.0], [0.0, 0.0, 0.0, 0.735850720171464, 0.0, 0.0, 0.0003199652027851709], [0.0, 1.3433736652937158, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.02465398285872376, 0.0, 0.0, 0.0, 0.0, 0.042229093206122184, 0.0], [0.0, 0.39812429491367757, 0.05191748133959732, 0.0, 0.0, 0.0, 0.21722259067186234], [0.0, 0.0725598741224493, 0.5855381572189947, 0.0, 0.052044600854642305, 0.003608648406300763, 0.029972034604867488], [0.0, 0.2278679132921271, 0.07965736912228344, 0.6070190843420904, 0.3939840066063233, 0.0075942760646502926, 0.33744892700622947], [0.0, 0.1070462536721043, 0.7042987993397447, 0.0, 0.7380790853142246, 0.02433355361284091, 0.04992456866831409], [0.0, 0.0, 0.0, 0.40389985650339416, 0.0, 0.0, 0.0], [0.0, 0.35377528580260126, 0.06603634459142284, 0.0, 0.0, 0.010422287317747856, 0.32378022540273577]]"
"[[['', '**0.512', '', '0.074', '', '', ''], ['', 'sin', 'sigm', '', '', '**0.264', 'cos'], ['', '', '**0.560', '', 'sin', 'sigm', ''], ['sigm', '', 'cos', '', '0.125', '', 'sigm'], ['tanh', '', '', '-0.121', '', '', ''], ['', '', '', '', '', '', 'log'], ['', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.021811039530716884, 0.055226660365415806, 0.0, 0.0], [0.15031394430760736, 0.0678040212045806, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01043910604679775, 0.14340111509200726, 0.2551189403047853, 0.0, 0.0, 0.0], [0.0042934179360797926, 0.0, 0.0, 0.0, 0.013193269485899918, 0.0, 0.0], [0.0, 0.0, 0.21411823836879332, 0.014812030968778915, 0.0, 0.0, 0.0], [0.0, 0.26737734538781427, 0.10891810554479862, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01743339938809179, 0.0, 0.03516178103696684, 0.0, 1.5322939672201281, 0.0]]","[[0.031565447059304884, 0.0, 0.00030213718322973505, 0.006978222062546203, 0.07696072804749657, 0.0, 0.0], [0.09513323173247747, 0.043869138188750184, 0.0, 0.0, 0.0, 0.0, 0.0025436169332267275], [0.0, 0.0, 0.06016781672949207, 0.22186100483991233, 0.013549134422744689, 0.0, 0.0], [0.0, 0.0, 0.025129419733154662, 0.006446725737086222, 0.01898025256425499, 0.0, 0.024253705127806995], [0.0, 0.0, 0.201335114475638, 0.01638216921733285, 0.0, 0.0, 0.0], [0.0, 0.1802077866185649, 0.053365834847761875, 0.0, 0.0, 0.008245564060361293, 0.0], [0.0, 0.006637260598715313, 0.0, 0.0156570704456633, 0.0, 0.21177330108896203, 0.0]]"
"[[['', '', '', '', 'sigm', '', ''], ['', 'cos', '', '', '0.200', 'cos', ''], ['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', '', '', '', 'sin', '', ''], ['', 'log', '', '', '', '', ''], ['', 'sigm', '', '', 'log', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6424038947618547, 0.0, 0.0, 0.0, 0.8889954053995844, 0.08750779861020855], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.12336283914023748, 0.08608621395659843, 0.0, 0.0, 0.7540244000631385, 0.0, 1.4208422901506614], [0.0, 0.4300250832435977, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.013928460072938846, 0.0, 0.010336319998032688, 0.0, 0.0, 0.00502083721341868, 0.0], [0.0, 0.4484413244545246, 0.0, 0.0, 0.0, 0.47018866740837956, 0.00824697714280759], [0.005522163996331985, 0.0, 0.0, 0.006416279278434114, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0015542910281746223, 0.0, 0.0, 0.0015655846576649393, 0.0], [0.10620928155645662, 0.01630802503817781, 0.004126236489742408, 1.5773031530741298e-05, 0.7347840283046635, 0.002309911242925967, 0.4831195606127478], [0.0, 0.15393745323881913, 0.0, 0.0, 0.0, 0.08624545926799954, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15014037539887656]]"
"[[['', '', '**0.821', 'sin', '', 'sin', 'sin'], ['', '', '', '', '', 'sin', ''], ['', '', '0.145', '', '', '', ''], ['', '', '', 'log', '', '', ''], ['**0.600', '', '', '', '', '', ''], ['', '-0.182', '', '', '', '', ''], ['', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 1.2091676994106735, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03471592993215707, 0.0], [0.49355927872776584, 0.0, 0.007343811062142913, 0.0, 0.0, 0.0, 0.0], [0.9896428738549662, 0.0, 0.0, 1.5799935177951117, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.38856750923190897, 0.3525821623314291, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3477827574272727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.019508894976871114, 0.0, 0.0, 1.017826728135853, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.016326908709675042, 0.036120561857151255, 0.0], [0.07902981464423348, 0.0, 0.007781918089105207, 0.0, 0.0, 0.0, 0.0], [0.370527009914917, 0.0, 0.0, 1.302035986850416, 0.020578315170827928, 0.0, 0.0], [0.003854897018775813, 0.012019122272972702, 0.0, 0.0, 0.02205225014890756, 0.0, 0.0], [0.04491607100746452, 0.34323843469351, 0.01127148029077286, 0.0, 0.0, 0.0, 0.0], [0.03242844976701904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0055655097063084785]]"
"[[['', '', '', 'log', '', '', ''], ['-0.116', '0.139', '', '', 'log', '', ''], ['', '', 'sin', 'tanh', '', '', 'log'], ['sin', 'log', '', 'log', '', '', ''], ['', '**0.040', '', '', '', '', ''], ['', '', 'cos', 'cos', '', '', ''], ['', 'sin', 'sin', '', '', '', 'sin']]]","[[0.0, 0.15848044263523486, 0.0, 1.0591681551043737, 0.0, 0.0, 0.0], [0.0, 0.023503614356347794, 0.0, 1.4859249104831613, 1.3385313385089832, 0.0, 0.5719921874672826], [0.0, 0.0, 0.9081292879259961, 0.0, 0.0, 0.9031994610140467, 0.9159162784866747], [1.520071781567297, 0.0, 0.8937017388025948, 1.5609521160644289, 0.0, 1.0406487347823883, 0.0], [0.0, 0.4430663103089691, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.3161562019342872, 0.0, 0.0, 0.0, 0.7661016314149213]]","[[0.11177543794115279, 0.0670476494547027, 0.02847574696775155, 0.13896118454729148, 0.0, 0.0, 0.004270457930628285], [0.0, 0.0, 0.0, 0.10763364191642062, 0.5572316830988069, 0.005681134226241795, 0.18862004994414855], [0.0, 0.0, 0.06672185628795797, 0.0, 0.0, 0.2577248914863806, 0.3617666190414458], [0.9414893315988546, 0.0, 0.3174376460379056, 0.1859465633767377, 0.0, 0.34113472902869263, 0.0], [0.0, 0.27883973083183305, 0.0, 0.0, 0.025021766832692825, 0.0, 0.0], [0.0, 0.02929591088493249, 0.036167169384245815, 0.014812794298855205, 0.0, 0.0, 0.0], [0.01737467008611259, 0.0, 0.44946074653827495, 0.0, 0.0, 0.010802499120300497, 0.2460763244642742]]"
"[[['', 'sigm', 'sin', '0.005', '', '', ''], ['0.070', '', '', 'cos', '', '', ''], ['', '', 'sin', 'tanh', '', 'tanh', ''], ['', '', '', '', '', '', ''], ['', '', 'tanh', 'sigm', '', '', 'cos'], ['log', '0.117', '', '-0.062', '**0.646', '', ''], ['', '', '', '', '', '', '']]]","[[0.0, 0.004494718014684059, 0.0, 0.0, 0.0, 0.20524278099745905, 0.0], [0.011616889879742917, 0.0, 0.0, 0.0, 0.0, 0.00689204045760269, 0.0], [0.11800319284459825, 0.0, 0.11420635697006083, 0.0, 0.014478979042177507, 0.0, 0.0], [-0.00023747890114182477, 0.01791051645666219, 0.31898118958642757, 0.0, 0.02189335620198661, -0.0003954445203589382, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.13124331601304448, 0.0], [0.0, 0.0, 0.00613647496365126, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009355964353724457, 0.0, 0.0]]","[[0.0, 0.01860399085802951, 0.0035201796877369278, 0.0, 0.0, 0.1430940536839136, 0.015937401325691544], [0.015590973805882879, 0.0, 0.005603263300970928, 0.0, 0.0, 0.0, 0.016402991946969005], [0.12420620236665947, 0.004965320293731992, 0.06370002983823311, 0.0, 0.0, 0.0, 0.006319765594468993], [0.0, 0.05141754444310958, 0.2923168112303572, 0.017990787409283313, 0.0, 0.0, 0.01323067792842561], [0.026825515477511403, 0.0, 0.006013883017308109, 0.0, 0.023615030956592106, 0.08108535789774816, 0.020444137758193984], [0.0, 0.0, 0.0, 0.0, 0.0046744060427024395, 0.007995095741835413, 0.0037202089235391428], [0.02136459841115946, 0.01032977671736741, 0.0, 0.0, 0.0, 0.0, 0.0]]"
