coefficients,di_exact,knn_subset_pairwise
"[[['', '', '', '', 'sin', '', 'cos', '', 'sin'], ['', '', '', '', '', '', '', '', ''], ['-0.118', '', '', '-0.092', 'cos', 'cos', '', '', ''], ['', 'tanh', '', '**0.656', '', '', '', '', ''], ['cos', 'log', '', '', '', '**0.270', 'cos', '', 'sigm'], ['', '', 'log', '', '', '', '', '', ''], ['', '', '**0.562', '', '', 'tanh', '', '', ''], ['sin', '', '', '**0.822', '-0.101', '', '', '**0.525', ''], ['', '', '', '', '', '', 'cos', '', '']]]","[[0.0, 0.0, 0.13811112945257417, 0.0, 0.9299264540236775, 0.0, 0.0, 0.9704356877380461, 0.0], [0.0, 0.0, 0.0, 0.31782799139919826, 1.609705123592212, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.4045393223538012, 1.046986727107577, 0.0, 0.0], [0.0, 0.0, 0.06956774172102821, 1.3984147205687156, 0.0, 0.0, 0.0, 1.4224784607923948, 0.0], [1.0817633843555066, 0.0, 0.9658200397226226, 0.0, 0.0, 0.0, 0.0, 0.14860629941423212, 0.0], [0.0, 0.0, 0.7677872010410431, 0.0, 1.2988855771371548, 0.0, 0.891356218567999, 0.0, 0.0], [0.798477427412651, 0.0, 0.0, 0.0, 0.8231695712670315, 0.0, 0.0, 0.0, 0.8103145916430007], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8156026807136991, 0.0], [0.7492409096124878, 0.0, 0.0, 0.0, 0.1429923378676333, 0.0, 0.0, 0.0, 0.0]]","[[0.0779155369510531, 0.0, 0.0, 0.0, 0.06143593383680375, 0.0, 0.0, 0.3091168115879467, 0.0], [0.0, 0.0, 0.0, 0.27248930012106026, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.018362375855646658, 0.7675067316490408, 0.3566224151668652, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8981071511389015, 0.0, 0.0, 0.0, 0.14407393350599257, 0.0], [0.23283566024636757, 0.0, 0.39281888576433543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14656248842699157, 0.0, 0.1022466823429811, 0.0, 0.1611211644252157, 0.0, 0.08455437686145513], [0.10307396143874085, 0.0, 0.0, 0.0, 0.01011966527298243, 0.0016054477554387247, 0.2212470623095776, 0.0, 0.6239766715500676], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.911338932987641, 0.0], [0.15244540321278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06486255242860224]]"
"[[['', '', '', '', 'tanh', 'log', 'cos', '', ''], ['cos', '', '', 'sin', 'sigm', 'sigm', 'log', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', 'cos', 'tanh', '', 'tanh', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', '', '', '-0.239', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['tanh', '', '', '', '**0.851', '**0.656', '', '', '']]]","[[0.0, 0.9995441371560624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7266941757054259], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6025661838178801, 0.0, 0.40373819062900634, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3229767051412625, 0.024188140886290083, 0.0, 0.339408144594191, 0.0, 0.0, 0.0, 0.0, 0.39733246587257165], [1.4696522849718043, 0.03725242671364393, 0.0, 0.0, 0.0, 0.0, 0.029063972479099153, 0.0, 0.5714809275862968], [0.01743474989508145, 1.507039311399594, 0.0, 0.35578904257500293, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.14420997587538814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26513162212479335], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018788533268352114], [0.0, 0.0, 0.0, 0.0, 0.0080923112940903, 0.02670748082864232, 0.025488983987944337, 0.003039655806677281, 0.0], [0.0, 0.05097733330655531, 0.0, 0.1604867739632791, 0.0, 0.01310210482925195, 0.0, 0.0, 0.014594771597698267], [0.0, 0.0, 0.009378511111963608, 0.16049415455789812, 0.0, 0.017850185555151773, 0.006813151025847683, 0.008077685521492014, 0.08015560986828475], [0.18694129252892536, 0.0, 0.002793520793450042, 0.01804035072574386, 0.007107009489693955, 0.0, 0.04907614273825898, 0.0, 0.1619770576446095], [0.0, 0.0, 0.014904562968655995, 0.19526718942709187, 0.024464471140106803, 0.032205631433803894, 0.0, 0.0, 0.01297677393882083], [0.0, 0.0, 0.0, 0.017414228877742705, 0.006914922737512665, 0.006919241342409803, 0.024344172373594826, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.010167181153966684, 0.014530906643138868, 0.0, 0.0]]"
"[[['sigm', '', '', 'sigm', '', '', '', '', ''], ['cos', '**0.566', '', '', '', 'sin', 'tanh', '', 'tanh'], ['', '', 'sin', '', '', '**0.114', '', '**0.438', ''], ['', '', 'tanh', '', 'cos', '**0.635', 'cos', '', ''], ['', 'sigm', '**0.652', '', '', '', '', '', 'cos'], ['cos', 'log', '', 'sigm', '-0.098', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', 'sigm', '', '0.020', 'sigm', '', 'sigm', 'log'], ['sin', 'cos', 'log', '', '', '', 'sigm', '', 'sin']]]","[[0.005842790693865476, 0.33427850279008753, 0.0, 0.0, 0.0, 0.33123771312457656, 0.0, 0.0, 0.04146606812328948], [0.0, 0.16205702146022716, 0.0, 0.0, 0.0006893889568422082, 0.08117844661637043, 0.0, 0.0, 0.3917084753560656], [0.0, 0.0, 0.6692672394299352, 0.0006177558252942074, 0.3001281687896673, 0.0, 0.0, 0.008167100149434602, 0.17549983969307612], [0.0014947927548829261, 0.0, 0.0, 0.0, 0.0, 0.0035180908996344427, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.48542175728225917, 0.0, 0.02385815823638482, 0.0, 0.000873597778095451, 0.0], [0.0, 0.10877635087202482, -0.000349460106237086, 0.23803861055519834, 0.0, 0.0, 0.0, 0.01959689467448638, 0.0], [0.0, 0.33118477110198874, 0.0, 0.01576411573200534, 0.0, 0.0, 0.0, 0.0, 0.04430782484857963], [0.0, 0.0, 0.060671065488436426, 0.0, 0.0, 0.0, 0.0, 0.0013113698215110779, 0.0], [0.0, 0.0224346292363179, 0.0, 0.0, 0.5624967362814907, 0.0, 0.0, 0.3804306083545058, 0.5611876740289485]]","[[0.002653083765307602, 0.19551710744886686, 0.0, 0.005101230035188281, 0.0, 0.2845430210217149, 0.0, 0.010720011953009452, 0.022666048031150195], [0.0, 0.030406251892639333, 0.0, 0.025026422955735816, 0.012951396275122698, 0.05448877919811064, 0.014415136186318555, 0.0488601752218482, 0.2246741920207878], [0.0, 0.0, 0.6459239261181703, 0.05532474395868918, 0.17496694870333726, 0.0004168767103028831, 0.014044127689287712, 0.044834374030515066, 0.07355938142882444], [0.0, 0.0, 0.0, 0.003959541333607209, 0.0016488573347906686, 0.0, 0.0, 0.030352337451835344, 0.0], [0.0, 0.0, 0.0, 0.29753618237657176, 0.207198065528924, 0.016337857360515812, 0.007231291662275318, 0.03772388744616417, 0.03334509726258809], [0.0, 0.033404655189509434, 0.0, 0.08738895126491866, 0.0, 0.0, 0.0, 0.06202540712196589, 0.011877618596251176], [0.0, 0.18963459489131015, 0.0, 0.0, 0.0, 0.012291280800712963, 0.0, 0.0, 0.0], [0.0, 0.0012908854627058733, 0.008983269699145124, 0.04916309447935257, 0.0, 0.03895353334516339, 0.0, 0.0, 0.0], [0.008189833522149602, 0.009407440412857368, 0.0, 0.0659751519843964, 0.31612416203555177, 0.0, 0.0, 0.31444044362071033, 0.3209131368733521]]"
"[[['sigm', '', '', '', '', '', 'tanh', 'sin', ''], ['-0.116', '**0.660', 'cos', '', '', '', 'sigm', 'log', ''], ['', 'tanh', 'sigm', 'sigm', '', 'sigm', '', '', ''], ['', '', 'sin', '', '', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['**0.756', '', '', '', 'sin', '', '', '', ''], ['', '', '', '', 'log', 'cos', '', '', 'sin'], ['', '**0.777', '', '', '', 'tanh', '', 'tanh', '']]]","[[0.2519681053989801, 0.07304630338498627, 0.0, 0.0, 0.0, 0.0, 1.2318166371751655, 0.0, 0.0], [0.0, 1.6791113770617385, 1.1592691370801997, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7552382692112563], [0.0, 1.0109865098174273, 0.05240795737858621, 0.6429469427859038, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08187784872816874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3057397011517336, 1.5356459464777625, 0.0], [0.0, 0.0, 0.03272923747415897, 0.0, 0.0, 0.0, 0.0, 0.018222607457193202, 0.34463194272738507], [0.9054229942945685, 0.2439950136326154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0022698355998798, 1.6063338374794844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9256674743235621], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0994388265094464, 0.0]]","[[0.12941354648998746, 0.0, 0.0, 0.0, 0.011335175805112958, 0.0, 0.7404199856492438, 0.027694510583825296, 0.03978559829734519], [0.0, 0.23708432124695022, 0.7675187541642555, 0.07426008297088466, 0.0, 0.0, 0.0, 0.007837496667532503, 0.6853976114374052], [0.0, 0.1423693250016767, 0.13457750691304884, 0.5240508415451649, 0.01304566086058706, 0.009411532793902843, 0.0, 0.06565447655926866, 0.04931053559059605], [0.007722844247025867, 0.012344006231668045, 0.05888703048282113, 0.05022808950745323, 0.0, 0.015321915060876256, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03481507391929101, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.017094866961574452, 0.0, 0.0, 0.0, 0.0], [0.26925406755542136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10957875308531538, 0.0, 0.0], [0.4843447315016072, 0.543815631680745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0456885311453575], [0.0, 0.07971988751139676, 0.04290782323141109, 0.1636666694202831, 0.0, 0.013685202138624113, 0.0, 0.23147226336968824, 0.0927273671259807]]"
"[[['', 'log', 'log', 'sigm', '', 'cos', '', 'sin', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', 'sin', 'cos'], ['', '', '', '', 'log', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', '', '', 'sin', '', '', '', ''], ['cos', '-0.081', '', '', '', '**0.262', '', '', ''], ['**0.681', 'sigm', '', '', 'sigm', '-0.001', '', '', 'tanh'], ['', 'sin', '**0.485', '', 'cos', '', 'cos', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.095824754688055, 1.558514306064373, 0.0], [1.5898974087587223, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0021549653057610432, 0.02560284519947465, 0.33915966196813885], [1.5677218380855689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2823611315271446], [0.09648441461226992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.5737272718969082, 0.0, 0.30866408870554124, 0.0, 0.029267849083618982, 0.011747953915633718], [0.05465338365009953, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0805369308474082, -2.6552340135619495e-05, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7457251756754456], [0.9156351206541381, 0.0, 0.9093828587786718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0966902203205835, 0.0, 0.0, 0.0, 0.0, 0.4940677914956463, 0.0]]","[[0.0030840118956158634, 0.0, 0.0, 0.0, 0.0, 0.011999607355184079, 0.3581109550175238, 1.0227435091863013, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0046640083668491195, 0.028403153116348622, 0.0, 0.0, 0.0], [0.1311128329790598, 0.014236268280658763, 0.0, 0.0, 0.0, 0.043716574142378256, 0.0, 0.0, 0.5533047278957832], [0.0, 0.0, 0.011281666120835131, 0.0015701692018860673, 0.0, 0.004077521512762777, 0.0, 0.0, 0.0042998528579593865], [0.0, 0.028831889763767722, 0.0, 0.21440943281224192, 0.0, 0.32130729422745574, 0.0, 0.0, 0.0], [0.0, 0.038199897287597734, 0.0, 0.0, 0.0027522135848725986, 0.0, 0.2829936366508983, 0.0, 0.0], [0.0, 0.007762157114369719, 0.01217994543333887, 0.0, 0.0, 0.041799084946472435, 0.0, 0.0, 0.1319431707332718], [0.03546721998685098, 0.016459337464632188, 0.24725409283196437, 0.0, 0.007171785292954067, 0.015876261556222893, 0.0, 0.0, 0.0300776234180943], [0.0, 0.01374395557888478, 0.45591975018661784, 0.0, 0.004739581018866373, 0.023293074665339218, 0.0, 0.054371581654353796, 0.0]]"
"[[['', '', '', '', '', '', '', '', '**0.828'], ['', '', '', '', '', '', '', '', ''], ['log', '', '**0.106', '', 'cos', 'sigm', '', '', ''], ['sigm', 'log', '', 'cos', 'sin', '', '', '-0.001', ''], ['sin', '', '', '0.078', '', '', 'sin', '', ''], ['-0.081', '-0.178', '**0.568', '', 'tanh', '', '', '', 'tanh'], ['', 'sin', '', '', '', '', '', '', ''], ['', '', '**0.600', '', '', '0.020', '', '', '**0.962'], ['log', 'sigm', '', 'log', '', '', '', '', '']]]","[[0.0, 0.0, 1.3767636129170835, 0.3827784840178542, 1.1097766770249327, 0.12098864056981608, 0.0, 0.0, 1.3568048201744032], [0.0, 0.0, 0.0, 1.554818748361287, 0.0, 0.0028547221520693147, 0.35761488613365766, 0.0, 0.02815861046236578], [0.0, 0.0, 0.6141304179358931, 0.0, 0.0, 1.000438173866064, 0.0, 1.059072743232439, 0.0], [0.0, 0.0, 0.0, 1.0541278251369663, 0.11736679881654333, 0.0, 0.0, 0.0, 1.5349847614663836], [0.0, 0.0, 0.45991237107537475, 1.0111730892539506, 0.0, 0.9347705571883602, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2379215561373517, 0.0, 0.0, 0.0, 0.0, 0.009330678443375297, 0.0], [0.0, 0.0, 0.0, 0.0, 0.551565660842372, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.00019802536907628695, 0.0, 0.0, 0.0, 0.0, 0.0], [1.7453275110127822, 0.0, 0.0, 0.0, 0.0, 1.096688667117921, 0.0, 1.8675341011639255, 0.0]]","[[0.024231508258798915, 0.0, 0.5750899071502115, 0.006265078797406929, 0.5674515852369775, 0.003919235059163212, 0.0, 0.0, 0.1884941281389], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3432525514962842, 0.0, 0.0], [0.16305601816361678, 0.0, 0.057836311719948005, 0.0, 0.009128522224666157, 0.46224054381134444, 0.0, 0.32175655536442566, 0.0], [0.039319711580325094, 0.0, 0.0, 0.17706533310642478, 0.02011478154454284, 0.0, 0.0, 0.0034204375760214425, 0.3292977832804989], [0.02783894104013562, 0.0, 0.021694783428556682, 0.16530375004061915, 0.0, 0.26058174876676166, 0.004786037088215999, 0.001966217481765257, 0.0], [0.0, 0.0, 0.01591259205900634, 0.0, 0.23765358827349575, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.16051959292864557, 0.0, 0.004748686814528529, 0.0, 0.0], [0.0, 0.0, 0.2510462456890516, 0.0, 0.4375137459657356, 0.0, 0.0, 0.008501005484662377, 0.09353996708519377], [1.3799634934892802, 0.0, 0.0, 0.0, 0.0, 0.39435531315412187, 0.0, 1.151492319587208, 0.05924197007515032]]"
"[[['', '', 'sin', '', '', '', 'cos', '', 'tanh'], ['', '', '', '', '', 'cos', '-0.018', '', ''], ['', '', '', '', '', '', '', '-0.075', ''], ['', '', 'sigm', '', 'log', '', 'cos', '', ''], ['', 'log', '', '', '', '', '', '', ''], ['', 'sigm', 'log', 'log', '', '', '', '', ''], ['', 'sigm', '', '', 'sigm', 'sigm', '', 'tanh', ''], ['-0.014', '', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017159285777247828, 0.0], [0.0, 0.0, 0.0, 0.0, 1.262964123674937, 0.16802892219736315, 0.18702831493397012, 0.0, 0.0], [0.3512748216893001, 0.0, 0.0, 0.03550403545596531, 0.0, 1.4772419816951283, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.5769718451917007, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.6530727249196193, 0.0, 0.0, 0.14174432418794244, 0.0, 0.0], [0.0, 1.1238594204398804, 0.0, 0.0, 0.0, 0.0, 0.20814844816754377, 0.0, 0.0], [0.609279320886716, 0.0019075876285218822, 0.0, 0.5512966654041977, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.001465215598583767, 0.0, 0.0, 0.0, 0.32827241410330554, 0.0, 0.0], [0.3214380728090541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.024386477672036937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017920227472863794, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6462327491386411, 0.0, 0.0791203337844937, 0.0, 0.0], [0.08448647437838328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020201554244645197, 0.0, 0.0], [0.008850695742688092, 0.0, 0.0, 0.0, 0.0, 0.20415641706267654, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6771192084900528, 0.0, 0.0, 0.036636172322917895, 0.0, 0.0], [0.0, 0.889187634170748, 0.0, 0.0, 0.0, 0.03298154509920538, 0.052934008708998434, 0.0, 0.0], [0.26334555605042576, 0.0, 0.0163403063901362, 0.0015993208710793601, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018385874547213812, 0.0, 0.0, 0.0, 0.20442792150351274, 0.015864479465522795, 0.0], [0.0572020189399501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009167785240956156, 0.0, 0.036548688427328474]]"
"[[['', '', '', '', '', '', '', '', 'log'], ['tanh', '', '', '', 'log', '', 'cos', 'sigm', '-0.035'], ['', 'log', 'sigm', '', 'sin', 'sigm', '', '', 'log'], ['', '', '', 'cos', '', '', '', '', ''], ['', '', '', '', '', '', '', '', ''], ['', '', 'cos', '', '', 'log', '', '', '**0.388'], ['', '', '', '', '', '', 'sigm', '', ''], ['', '', '', '-0.123', '', '', '', '', 'sin'], ['', '', '', '', '', '', 'tanh', '', '**0.052']]]","[[0.0, 0.3313805329857288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.515425138503874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23093398582663355, 0.0, 0.0, 0.987974705802137, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2444574398155152, 0.0, 0.0, 0.0, 0.007511341496785567, 0.0], [0.0, 1.4991849865966278, 0.3366359792722276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23342866338455925, 0.0, 0.0, 1.2646779666632613, 0.0, 0.0, 0.0], [0.0, 0.13643886234098979, 0.0, 0.0, 0.0, 0.0, 0.031481211310350664, 0.0, 0.20112902642483316], [0.0, 0.03384209219933359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.28387091958806987, 0.00012601598860422023, 0.2708635244682546, 0.0, 0.0, 0.07989071600998898, 0.0, 0.02223867266740657, 0.002606374543445286]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005896739968134195, 0.024432308776053117], [0.014652399239032807, 0.006179181355062846, 0.6016436628218704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0007729719163781196, 0.0, 0.0, 0.0, 0.6017893073622118, 0.0, 0.0, 0.0], [0.007581799723799489, 0.0, 0.0, 0.24646015686076636, 0.008467008274198608, 0.0, 0.008255345767251666, 0.0, 0.0], [0.02111298136735125, 0.10114338786574861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014072222940730069, 0.0], [0.013391559732992884, 0.0031159582467054146, 0.02364422081460283, 0.0, 0.0, 0.4196608802499188, 0.0, 0.0, 0.0], [6.595281963636203e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049019885288924404, 0.00952000954327227, 0.17840551448832123], [0.01678912070376242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005105266270633721], [0.2701087849750818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01754226927631864, 0.0]]"
"[[['sin', 'sin', '', '', 'sigm', '', '**0.336', 'sigm', ''], ['', '', '-0.040', '', '', '', '', '', ''], ['', 'cos', '', '', '', '', '', '', '0.025'], ['', '', '', '', '', '', '', 'sigm', 'cos'], ['', 'cos', '', 'tanh', '', '', '', '', ''], ['', '', '', 'sin', '', '', '', '', ''], ['', '', 'cos', 'sin', '', 'log', '', '', 'sigm'], ['', '', '', '', '', '', '', '', ''], ['cos', '**0.624', 'cos', 'tanh', 'sigm', '', '', '', '']]]","[[0.8146236073429611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9087075796456616], [0.3833259365066911, 0.0, 0.013070542348895263, 0.0, 0.023495081031153192, 0.0, 0.0, 0.0, 0.5736837039340235], [0.0, 0.001235640490436853, 0.0, 0.0, 0.0, 0.0, 0.25641097653800277, 0.0, 0.25279126931675416], [0.0, 0.0, 0.0, 0.0, 0.7190226391459299, 0.7626238903572751, 0.8326961911881422, 0.0, 0.7191387401272501], [0.05258377206221725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04892649112948778], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4254110996047182, 0.0, 0.0], [1.1888520662576443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.028359120023209918, 0.0, 0.0, 0.03431548817217403, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004244991923337325, 1.0198714538800657, 0.0, 0.0, 0.17023129253811786, 0.0, 0.0]]","[[0.25541765216124446, 0.012467139172241046, 0.0, 0.0, 0.016585407920051722, 0.035497374272936075, 0.021868581973351016, 0.0, 0.2849066614887897], [0.12633446905287454, 0.0, 0.003233367347793637, 0.0, 0.02154944749811436, 0.009538884813704955, 0.0, 0.027450996906255284, 0.047790227481904764], [0.0, 0.005656489268154871, 0.0, 0.0012839989810064332, 0.0238488830372823, 0.006437272418537185, 0.0, 0.013341197550805164, 0.0], [0.013842119012656012, 0.011928719895655367, 0.0, 0.0, 0.6389192630696751, 0.6851079797270861, 0.17954364380778895, 0.0029242422473433186, 0.2510668987543314], [0.06945216415845809, 0.02818383942665991, 0.01812985716495248, 0.11581542618182647, 0.0, 0.009534892020802883, 0.10816667528897864, 0.017789977975168042, 0.0], [0.07118464455602802, 0.013590838396370855, 0.003005993308820461, 0.10928753966760665, 0.00020742622646534957, 0.0, 0.3535120776238979, 0.014747030680371311, 0.0], [0.5326617317397708, 0.0029923634505711802, 0.0, 0.03379600441962009, 0.05432811702385519, 0.06654572750316234, 0.008875488799823462, 0.004183198230672267, 0.05460018388691365], [0.0, 0.02793390647035683, 0.0, 0.0, 0.01641296641414017, 0.02171277169132561, 0.0, 0.0, 0.0], [0.0363345488879624, 0.0024846422776401817, 2.5191180451179495e-05, 0.8413232410431879, 0.0, 0.009090921967586785, 0.07980690209451796, 0.005923579063081751, 0.0]]"
"[[['-0.133', 'cos', '', '**0.380', '', '**0.715', '', 'cos', ''], ['tanh', 'cos', 'tanh', '', 'cos', '**0.562', '', '', ''], ['', '', '', '', '', '', '-0.082', '', ''], ['tanh', '', '', '', '', '', '', '**0.883', '-0.126'], ['', '', '', '', '', '**0.304', '', '', ''], ['', '', '', 'cos', '', '', '', '', 'log'], ['', 'log', '', 'sin', 'sigm', '', 'cos', '', 'sin'], ['-0.008', '**0.869', 'sin', 'sin', '', '', '', '', ''], ['', '', '', '', '', '', '', '', '']]]","[[0.10068995321225796, 0.03290187710206316, 0.0, 0.033583435378075226, 0.0, 0.0, 0.0, -0.0009412494096445879, 0.0], [0.4893529758833498, 0.4599427370894307, 0.0, 0.0, 0.0, 0.0, 0.41871823890851734, 0.8300707152364519, 0.0], [0.0, 0.30504137105904117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32529685877522313, 0.0], [0.2693196301927892, 0.0, 0.0, 0.0, 0.0, 0.443061456854814, 0.8544192162793952, 0.823063084894892, 0.0], [0.0, 0.407691179287739, 0.0, 0.0, 0.0, 0.0, 0.021124934456104513, 0.0, 0.0], [1.0042706241380008, 0.6680393214987919, 0.0, 0.0, 0.19103689743049204, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.045544458042048895, 0.0, 0.0, 0.0, 1.0800799462447828, 0.0, 0.0], [0.6121784773825578, 0.0, 0.0, 1.0157175614732852, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.006456418589967799, 0.0, 1.5744511217499901, 0.35771759396793423, 0.0, 0.0]]","[[0.0628646615990746, 0.0005074846494341427, 0.0, 0.07815041188008733, 0.0, 0.0, 0.10239255641248667, 0.011137295370778068, 0.0], [0.008033157992656715, 0.06083547186640723, 0.0, 0.041423976083994785, 0.0, 0.0, 0.04453537835035852, 0.20398783115841176, 0.0], [0.0, 0.061643783557713376, 0.0, 0.0009908892018137823, 0.01336946980099759, 0.0, 0.0, 0.02725836231429289, 0.0], [0.04889708545950465, 0.01612673121730613, 0.0006621052413991914, 0.0, 0.0, 0.015598737459481194, 0.4671255972574831, 0.30214584645728404, 0.0], [0.0, 0.09490287451472813, 0.005631199578316267, 0.0, 0.0, 0.0, 0.011715555295156688, 0.0, 0.0], [0.4687971582905238, 0.2712398745820623, 0.0, 0.011114738658702453, 0.1915142750613129, 0.020760516984361807, 0.0, 0.0, 0.0], [0.0055260879471155724, 0.008871361101629196, 0.021420263256583593, 0.028938289370440656, 0.0, 0.0, 0.2691084148972276, 0.011082454923347808, 0.0], [0.09726649564683527, 0.01980615957078763, 0.0, 0.9145065152197562, 0.016800012666767433, 0.0, 0.018028860201458052, 0.009932870458093138, 0.0], [0.0, 0.0, 0.011691979288728295, 0.0, 0.004298033008580173, 0.11750995844950515, 0.031693245662467326, 0.0, 0.014701851041517982]]"
