coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.4214556305637643, 0.0, -0.628139048878913], [0.0, 0.0, 0.0, 0.3732231869503777], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.14948291230691654, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2005328753633065, 0.0825506741023868, 0.0]]","[[0.0, 0.0014000727381246227, 0.002196100364994562, 0.0], [0.012516016629448635, 0.12733312971765218, 0.008598408908383502, 0.0], [0.004251714527269501, 0.0, 0.0, 0.0], [0.007174510131592569, 0.19365872768106676, 0.08121074491736273, 0.021978378245640473]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.716775329071687, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.31146302165149414, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.035637252891521906, 0.0, 0.0, 0.02055803526252095], [0.0, 0.3243368631057205, 0.0, 0.009842167241779269], [0.0, 0.0, 0.010734339217239795, 0.02785930218593493], [0.0, 0.0, 0.0036450825878319723, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.5418396812729396], [0.0, 0.7208662790844047, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0503163363382164, -0.23509360077363337]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.36716832586093595, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3696586619302784], [0.22341156238050036, 0.0, 0.0, 0.059424777239975544]]","[[0.0019548086184085303, 0.0, 0.0026802244012254545, 0.0], [0.005647788438678168, 0.3502941385516893, 0.016128274261122576, 0.0013659366237109547], [0.0, 0.015116018968006214, 0.0, 0.3278020542656826], [0.23179552442916868, 0.0, 0.01450031240428989, 0.035620532542315266]]"
"[[[-0.18222879834209857, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7382949605394907, -0.5207185145581801], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.011400474899882622, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2405708542225935, 0.0, 0.0], [0.0, 0.13913429400284982, 0.0, 0.0]]","[[0.00466241550018157, 0.0, 0.01770254989489386, 0.0], [0.0, 0.0, 0.021833529073377624, 0.0], [0.0, 0.1753008930921528, 0.0, 0.0], [0.0, 0.0844284509938503, 0.01226473601735253, 0.02775179436337322]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.28089787217534445, 0.0, 0.0], [0.18272753148450344, 0.0, 0.0, 0.0], [-0.1622746972776529, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.00916626322242847, 0.009454533551737901], [0.0, 0.05946726408659163, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.013364657183160012, 0.0, 0.057617144039622155, 0.016636268023939964], [0.0, 0.08790936784794637, 0.013708314141023114, 0.02285656705968911], [0.012140754637916697, 0.0, 0.0, 0.014231028468036484], [0.002329473253456126, 0.0, 0.01630965905148393, 0.0]]"
"[[[0.45684614882170643, 0.0, 2.805749124233971, 0.0], [0.8077922322678983, 0.0, 0.0, 0.5390526799658095], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.5872452318461028, 1.0618848390405942, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [1.0547174370848655, 0.0, 0.0, 0.0], [0.0, 0.12133566160706412, 0.0, 0.0]]","[[0.11503476011977495, 0.8208511517841885, 0.012554172055130949, 0.0], [0.0, 0.08492407444927595, 0.0, 0.0], [0.7727366451772576, 0.0, 0.0, 0.0021443924483349718], [0.0, 0.009098722622036136, 0.010288727323495764, 0.0]]"
"[[[0.0, -0.3597271917149626, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5231385051994449, 0.0], [0.0, 0.0, -1.3480125177424476, 0.42824564869542797]]]","[[0.0, 0.0, 0.0, 0.0], [0.07351980180314169, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19140307161846498, 0.5976352879095465], [0.0, 0.0, 0.0, 0.4124202286740423]]","[[0.018827180951994215, 0.0, 0.0, 0.0], [0.05300870325271239, 0.0035500607640210615, 0.0, 0.0], [0.0, 0.0, 0.2192257341251302, 0.4749016017492335], [0.0, 0.0, 0.0, 0.4161971190607423]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.608580887817549, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24984192560672766, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.01837567791598421, 0.009879336646081871, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.016157529104114162, 0.008690700237734246, 0.2761667432684338, 0.0], [0.0, 0.006939230849537745, 0.0, 0.021200069615727676]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.8398480913965157, 0.0, 0.0], [0.0, 0.0, 0.36983468941689657, 0.0], [-1.8155913789581257, 0.0, 0.4674841941590239, 0.0]]]","[[0.0, 0.0, 0.0, 0.7195099707402537], [0.0, 0.637315602741266, 0.0, 0.0], [0.0, 0.0, 0.07449078706307506, 0.1140855801863765], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.00845236252721626, 0.5582816272233815], [0.0, 0.6540372101254452, 0.013558050310493798, 0.0008654269166438117], [0.003258503744897077, 0.0, 0.02293839105988154, 0.008198863030405443], [0.004232318960076858, 0.0, 0.007514034982538452, 0.00041266348253787876]]"
"[[[0.0, 0.0, 0.27298211436716646, 0.0], [0.0, 0.0, 0.29944010766744206, 0.0], [-1.128671553669718, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.24166529308463314]]]","[[0.0, 0.0, 0.4360928850127885, 0.0], [0.0, 0.0, 0.0, 0.0], [0.08340393867588777, 0.08705442469255317, 0.0, 0.0], [0.0, 0.0, 0.0, 0.042116696150779016]]","[[0.0, 0.045901859563371165, 0.39022596887667294, 0.0], [0.0, 0.0, 0.0, 0.0074696786438887535], [0.06209893646165716, 0.12130286747362293, 0.0077586738965848305, 0.012687985181685721], [0.0090116774138274, 0.030351456373879822, 0.0, 0.03518978568636477]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5193637249811578, 0.0, 0.0], [1.5924290639172727, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.6192705302086143, 0.0], [0.0, 0.14287366447384964, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.535536033843254, 0.0], [0.0017133229508199098, 0.16368126858730453, 0.0, 0.0], [0.007615910091696614, 0.0, 0.016642085472818886, 0.0], [0.00016844897164438528, 0.0, 0.0, 0.006876474363411424]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.489157881600718, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13872192994021892, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0020801592773145227, 0.03333446581476687, 0.0, 0.025047954957578198], [0.0, 0.0, 0.0, 0.0], [0.009664752887491537, 0.0, 0.14256599623156385, 0.0], [0.0020604139804742795, 0.03518131837862012, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.49240358138678225, 0.0], [-0.3282775569881348, 0.0, 0.0, 0.0], [-0.28847951071061345, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.10412338941732796, 0.059798103516276915, 0.0], [0.0, 0.0, 0.0, 0.0], [0.10982628687178801, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.03627464809415004, 0.1287015468976583, 0.04981721754507134, 0.027188918024862768], [0.0, 0.0, 0.0, 0.03133804179106696], [0.08942197429192443, 0.016834316198634004, 0.032699986166159094, 0.03443567015409749], [0.0, 0.010152483100526926, 0.0, 0.0]]"
"[[[0.7190921200621733, 0.0, 0.0, 0.1317080682616649], [0.0, 0.0, 0.0, 0.0], [0.0, -1.9298749729002207, 0.0, 0.0], [-0.19958185773473924, 0.0, 0.0, 0.0]]]","[[0.318266308660355, 0.0, 0.0, 0.044409873404395096], [0.0, 0.0, 0.7771064479917371, 0.0], [0.0, 0.0, 0.0, 0.0], [0.006980571245501295, 0.0, 0.0, 0.0]]","[[0.29810936343463035, 0.0, 0.015576755947477558, 0.05495371532032307], [0.005465777387637678, 0.0, 0.6891053569637687, 0.0025307449688174487], [0.0, 0.0, 0.0, 0.004193914929750689], [0.01024114486820236, 0.001978932261930578, 0.023919038468151244, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -0.3104044009455357, 0.0, 0.0], [0.0, 0.0, -0.27904812133637946, 0.13463081236331026]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.055749541016430586, 0.0], [0.0, 0.0, 0.0, 0.038241289654085665], [0.0, 0.0, 0.0, 0.003025984476539417]]","[[0.0, 0.0002161783914154944, 0.007824180670688128, 0.021146484204578278], [0.0, 0.0, 0.06583640694932677, 0.019599168610498565], [0.0033795700220084035, 0.01763470183469022, 0.0, 0.05714535057843794], [0.009392973513239032, 0.016180902156494738, 0.011694480193387206, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5585174320504896, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.16678807687939304, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.015175090150451605, 0.0004987024397429537], [0.0, 0.15573135774942057, 0.028154494300221555, 0.0], [0.0008165835580488731, 0.0, 0.0, 0.0030579668143674915], [0.0, 0.00012070179748543806, 0.006088930886009166, 0.0]]"
"[[[0.0, 0.0, 0.3447865539031702, 0.0], [0.0, -0.47948971567969634, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.15440305088760206, 0.0, 0.0], [0.03828893120766286, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.05688068832051199, 0.0], [0.01892153825236415, 0.1628062361679179, 0.011416700667788961, 0.026255207824053377], [0.09183630265982445, 0.0, 0.0, 0.005638345685100479], [0.01347155894128875, 0.009290032156512867, 0.04525120033862644, 0.0]]"
"[[[0.7039793898253467, 0.0, -0.15186528380085051, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.6842298177848669, 0.5051784950030328]]]","[[0.3448223718596875, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.007816321780848894, 0.0, 0.0, 0.1934352050542147], [0.0, 0.0, 0.0, 0.19976527674851424]]","[[0.33045956743878624, 0.0032245736345801203, 0.004855789105663733, 0.001065276664616845], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16113036815927065], [0.010381031793745804, 0.002666193921020838, 0.0038224449453789482, 0.1442445303448433]]"
"[[[0.0, -0.7330499193196522, -0.4847809420775761, 0.0], [0.0, 0.0, -1.272441558124366, -0.4041839215587249], [0.0, 0.0, 0.0, -0.26371668690035116], [0.0, 0.0, 0.13771932558767858, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.46257839377099025, 0.0, 0.0, 0.0], [0.10458676274728107, 0.4380986443804239, 0.0, 0.010804409001819665], [0.0, 0.07152616148709383, 0.037082352083536385, 0.0]]","[[0.005289044641594986, 0.010206853974508465, 0.0, 0.0], [0.3737300555533223, 0.0, 0.0, 0.0053401693020922285], [0.03336332757863237, 0.3967790824805801, 0.002710212810106285, 0.03360890184962657], [0.0, 0.043239991035410374, 0.05019157654384683, 0.0]]"
"[[[0.0, 0.0, 1.2154644429428763, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -1.0442979033070399, 0.0, 0.2832908922542526], [0.720892720610934, -0.6008813169695665, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.6271998188711433], [0.0, 0.0, 0.3778929247767667, 0.16710122666042812], [0.7717316765335049, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11848705065140289, 0.0]]","[[0.0, 0.012169816621651721, 0.0, 0.48443013659650525], [0.0, 0.0, 0.3112219819990248, 0.025090541135389898], [0.7084352582124989, 0.0201378524643564, 0.012506490312608235, 0.0], [0.021174331406416155, 0.019158162195785047, 0.0363027409718542, 0.01818458177295835]]"
"[[[0.0, 0.0, 0.0, 0.0], [1.5408473441657256, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20030486170819972], [0.0, 0.0, -1.4672843745682522, 0.0]]]","[[0.0, 0.5977574391970426, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.628958068620468], [0.0, 0.0, 0.06091683074408504, 0.0]]","[[0.0, 0.530898169603521, 0.004818696324528547, 0.0], [0.00879487889062805, 0.03768482310840303, 0.01802769792540859, 0.0], [0.01018209140329738, 0.0, 0.0, 0.5545446644006861], [0.0, 0.0, 0.04773373498506941, 0.002002189435499911]]"
"[[[0.0, 0.0, 0.22353489846891827, 0.2952987605579152], [0.26676652214809526, 0.10856508645425195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.03776646690469121, 0.0, 0.0], [0.0, 0.0009316817765144687, 0.0, 0.0], [0.033563452466422936, 0.0, 0.0, 0.0], [0.050781974750908176, 0.0, 0.0, 0.0]]","[[0.008537909465248858, 0.044631046960449845, 0.012955065639081042, 0.018879539849599978], [0.006049897624244714, 0.0, 0.0, 0.03510441024949107], [0.019581683114479106, 0.0, 0.0, 0.039729891218475935], [0.02836240676988524, 0.006390707032530622, 0.0018477146656672768, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3627128396614098, -1.0619461701726718], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12884193289162232, 0.0], [0.0, 0.0, 0.34642386409566905, 0.0]]","[[0.0, 0.0, 0.00622678613055541, 0.0], [0.0016096153260916736, 0.0023229352570074756, 0.02614065446239158, 0.008303527978616271], [0.028487759137054428, 0.008560919712518747, 0.047050413812206995, 0.0], [0.004464163755404611, 0.012959442766248884, 0.3537427737392161, 0.0]]"
"[[[0.0, 0.0, 0.9588383169670935, 0.10614057148951096], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5853154424748029, 0.0, 0.0], [0.0, 0.0, 0.0, -0.62771952032125]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.16461763724191608, 0.0], [0.42353074352724485, 0.0, 0.0, 0.0], [0.010257752359356418, 0.0, 0.0, 0.2358688734564891]]","[[0.0, 0.0, 0.0, 0.026286108940185137], [0.0, 0.0, 0.1497871629943449, 0.02058556396806851], [0.40587621600737306, 0.008072697654650284, 0.0, 0.0], [0.04094284042334411, 0.04240264482889037, 0.0, 0.21398523812928577]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.41343374025784174], [0.0, 0.0, -1.2406688509763701, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6160292131479305], [0.0, 0.0, 0.2518478128011363, 0.0]]","[[0.010604224988145268, 0.0, 0.010380876460196507, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0004169164938531205, 0.022101562662849846, 0.5492922148473366], [0.0, 0.007163295690453208, 0.22334125699812016, 0.009431462509773753]]"
"[[[0.0, 0.3213909815114133, 0.0, 0.0], [-1.3995345822385166, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.5973931293205029, 0.0, 0.0], [0.1537704172541845, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5887305958324748, 0.011246441686366591, 0.0], [0.19712566633806414, 0.0, 0.01211853004592098, 0.0], [0.02786481558525255, 0.01763153474450888, 0.0, 0.0], [0.04660170748417393, 0.025158793583718034, 0.0020055287252963546, 0.01305744969317986]]"
"[[[0.0, 0.7867370079740433, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.3805243215491867, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.26457635872527263, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05628726697169063, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.018582146474430055, 0.0028315334548483537, 0.0], [0.2867523079132922, 0.0, 0.02603491499766478, 0.016411323886094165], [0.0200180610292325, 0.01241144144095846, 0.02145305444941641, 0.0], [0.03198213220639794, 0.00846879885802036, 0.008699399672132825, 0.006097462308975224]]"
"[[[0.0, 0.0, 0.0, 0.0], [-0.7032551897379499, 0.0, -2.8431499811521532, 0.0], [-0.4422009074245177, 0.0, 0.0, -1.1287301951463455], [0.0, 0.18243405775684135, 0.0, 0.0]]]","[[0.0, 0.2089426345407528, 0.08797869270413139, 0.0], [0.0, 0.0, 0.0, 0.4126435519981312], [0.0, 1.797389213702259, 0.0, 0.0], [0.0, 0.0, 0.6723608703760788, 0.0]]","[[0.0, 0.0, 0.013849013551485498, 0.007822665868341053], [0.0, 0.013191425755174478, 0.0, 0.364957461982382], [0.0, 1.0411502660650989, 0.0, 0.0], [0.020818851622553508, 0.0, 0.5728118027669555, 0.026711650544586085]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.629345663930964, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.18073218592008242, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.02228484142616404, 0.0], [0.0, 0.15043399517654177, 0.0016634603223338533, 0.0], [0.0, 0.0, 0.0, 0.0008281490453370151], [0.007078846799332018, 0.005063642069649309, 0.0, 0.005292590212220729]]"
"[[[-0.6019159664095756, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.7311786170634507], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.22092942494387474, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.7134612603419505, 0.0, 0.0]]","[[0.2171659898487818, 0.0, 0.006065372461180054, 0.0020146765941455773], [0.0, 0.01694612952416965, 0.0, 0.0], [0.005867324055537699, 0.0, 0.0, 0.017505683520880395], [0.007163943970837837, 0.6218476847232998, 0.00699657254980689, 0.0]]"
"[[[-0.38628062375933403, -1.8428505263858177, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.41289532442452, 0.0, 0.20947857685736124]]]","[[0.32465992111944836, 0.0, 0.0, 0.0], [0.7505777906311538, 0.0, 0.0, 0.5696444900965223], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06695109182633255]]","[[0.07427612728394078, 0.0, 0.0, 0.030810112618846357], [0.6169257896132598, 0.0012849564345836502, 0.002622688997562069, 0.5400156286852031], [0.0, 0.0, 0.004096100349902944, 0.030175300250953857], [0.0, 0.00026597054832977165, 0.0, 0.0]]"
"[[[-0.6695503976893296, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.28388473614228493, 0.0], [-1.3773587933366507, 0.0, 0.0, 0.0]]]","[[0.24060679643260952, 0.0, 0.0, 0.6492128395884285], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.041161567905002326, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.22268791779562497, 0.007291938142100025, 0.0, 0.49566488800612385], [0.0015678354534628823, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04692863609557608, 0.005036674825643531], [0.0, 0.000991607734921099, 0.0014451920757573406, 0.08799110978984051]]"
