coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, 0.0, 1.0408200081506531, 0.0, 0.0], [0.0, 0.0, 0.595284818231031, -0.9744858159865852, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6584944026275538, -0.35660955748417483, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.8027841989007872, 0.11244755549024979], [0.0, 0.0, -2.2060022991313666, 0.0, 0.0, 0.5629727716719972]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5062115638497297, 0.0, 0.0], [0.0, 0.15193920812722708, 0.0, 0.05809329951289579, 0.0, 0.9182248042269121], [0.7442812099875629, 0.6432554495649582, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5152404184968662, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05024799161104009, 0.6724722251625792]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.14439563682046844, 0.0, 0.0], [0.0, 0.008316702118221993, 0.0, 0.0, 0.0, 0.20637613488794462], [0.4405733115908741, 0.3560356399521022, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2890344931847534, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17047373091000667]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17269877759266683, 0.0, 0.0], [0.0, 0.03205873984681197, 0.0, 0.015002219284405259, 0.0, 0.28087844284553976], [0.5150745014130096, 0.4323282714791243, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34093343538913706, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20009716133293873]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1719809348114191, 0.0, 0.0], [0.0, 0.03888862377800039, 0.007629609705452002, 0.0, 0.0, 0.36272656114914553], [0.5348819662457635, 0.4560750365703426, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.37308691613718137, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.21129376554692336]]"
"[[[0.0, 0.0, 0.12598621785677036, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.6467424818693588], [-0.5224856275683814, 0.0, 0.0, 0.0, 0.19772007562541574, 0.0], [0.0, 0.0, -0.8574407673363215, -0.2330465186147299, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.09505656171835858, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007577890995795778, 0.0, 0.0, 0.0, 0.0, 0.30680667055623745], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05761764617872991], [0.0, 0.0, 0.0, 0.0, 0.021154280463493755, 0.0], [0.0, 0.0, 0.0, 0.30250487879358545, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.03682688915364743, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17978567860531044], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.22865286762110792, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.046413982042975095, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20408688570332598], [0.0, 0.0, 0.0, 0.0, 0.0, 0.002615039252832991], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.24175067635354214, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.047310381261438904, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2377730903838576], [0.0, 0.0, 0.0, 0.0, 0.0, 0.007075770942270489], [0.0, 0.0, 0.0, 0.0, 0.002379026949527871, 0.0], [0.0, 0.0, 0.0, 0.24378727771847153, 0.0, 0.0]]"
"[[[0.0, 0.699490811425236, 0.0, 0.0, 0.0, 1.580232897462822], [0.0, 0.0, -0.1569502133027028, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.3541073414508384, 0.0, -0.7642166830405444, 0.0], [0.0, 0.0, 0.0, -0.672259428831443, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.21272956925679995, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.008479443193958205, 0.0, 0.0, 0.5397760947849489, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.19966088984861244], [0.0, 0.0, 0.0, 0.0, 0.8170627343192314, 0.0], [0.793654311571473, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014966457642238133, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19297491346941362, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0870280466336], [0.0, 0.0, 0.0, 0.0, 0.5166444634204884, 0.0], [0.38774749073822184, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.034598833400876744, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.25925754695368175, 0.0], [0.0, 0.0032696512225609702, 0.001457534958743494, 0.0, 0.0, 0.12828709799233168], [0.0, 0.0, 0.0, 0.0, 0.5681807447373266, 0.0], [0.44429618914049834, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05477236799575686, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2976663599600122, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.13379509977381965], [0.0, 0.0, 0.0, 0.0, 0.6153825979988802, 0.0], [0.522842514076547, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.2823826578958652, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.4879029925233423, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.32955746590653917, -2.335416879860195, 0.0, 1.1800435976116146], [1.989066740052451, 0.0, 0.0, 0.0, -0.20225863490109586, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.8521557095021586], [0.0466081854136922, 0.0, 0.0, 0.10820271086639126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05314010171554987, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0028620683765943, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2683406447204877], [0.0, 0.0, 0.0, 0.0, 1.0793341836685832, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.28186277436348744], [0.006543450005690919, 0.0, 0.0, 0.04308087131106839, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.27455035458861526, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.47360016142506717, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.3559734787752702], [0.0012170065408704895, 0.0, 0.0, 0.05257150122194905, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3729493287701846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5115271244538968, 0.0]]","[[0.002762318740719992, 0.0, 0.0, 0.0, 0.0, 0.45187656711250573], [0.022349305208723046, 0.0, 0.0, 0.07260553189361875, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4714915087289374, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5755226980486424, 0.0]]"
"[[[0.0, -0.5653889577069823, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.265045980236063, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.6269562551228537, 0.0, 0.0], [0.0, -0.29188525090201345, 0.0, 0.0, 0.0, -1.6507583786385982], [0.5048470238048318, 0.7432711111100464, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.16135268550108064, 0.0], [0.1600670733999962, 0.0, 0.0, 0.04737007075540839, 0.2719275051789213, 0.0], [0.0, 0.08446995293796349, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.43034096740225936, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6101697005102519, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0469362282476713, 0.0], [0.08587456727748145, 0.0, 0.0, 0.0, 0.14136013647357681, 0.0], [0.0, 0.03988314424374936, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35482080784435593, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.27226724209622705, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0507895196397842, 0.0], [0.06847556273010301, 0.0, 0.0, 0.0, 0.15004411851350388, 0.0], [0.0, 0.027463676025080416, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3560865384876523, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.30874022176091614, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.09792757191446914, 0.0], [0.14554304698345805, 0.0, 0.0, 0.008838313321036077, 0.212783498214436, 0.0], [0.0, 0.060775938961729926, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.37529556334830483, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3584739903282117, 0.0, 0.0]]"
"[[[0.39053585084935133, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-2.6982912313318423, 0.5833032392721672, 0.0, 0.0, 0.0, 0.11204305458453051], [-0.3987253413368193, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.43168558309646504, 0.5691017976198075, 1.2937601736066862, 0.0, 0.0]]]","[[0.05945003917860785, 0.0, 0.0, 1.1647299697809173, 0.08082742521824306, 0.0], [0.0, 0.0, 0.0, 0.15052972102446868, 0.0, 0.08859604805061716], [0.0, 0.0, 0.0, 0.0, 0.0, 0.15313624027687792], [0.0, 0.0, 0.0, 0.0, 0.0, 1.4956108119027105], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11738220112142371, 0.0, 0.0]]","[[0.003663226964360344, 0.0, 0.0, 0.2831647659897938, 0.021232740974000807, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0800839120094097], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.006142917421732496, 0.0, 0.0, 0.3786619295913689, 0.017516583957407433, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.131614581411268], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.010383415519336548, 0.0, 0.0, 0.4742178274590494, 0.029426650108945736, 0.0], [0.0, 0.0, 0.001838032708152881, 0.0, 0.0, 0.0005623187288346561], [0.0, 0.00516981968658561, 0.009486402865651848, 0.0, 0.0, 0.02559633094752527], [0.0, 0.0, 0.0, 0.0, 0.0, 1.2038287532590293], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4546596842935238, -1.1228457258892184, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.5628405792280127], [0.0, 0.0, 0.2636631379186712, 0.0, 0.5684621142473761, -1.2437275578170763], [4.230976596377726, 0.0, -0.2831618840790209, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.5684141240884818, 0.0, 0.0, 1.4459726318136232], [0.0, 0.0, 0.44630082571010754, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.13689184823636844, 0.1664450258845615], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.2526183320939335, 0.0], [0.0, 0.0, 0.0, 1.9163452378266193, 1.7033033905541968, 0.0]]","[[0.011039739662469131, 0.001395805952665055, 0.024664920548542628, 0.0, 0.0, 0.013570736225731116], [0.008080373114899344, 0.002283440064102915, 0.016390217442111454, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2547865460812543, 0.0], [0.0, 0.0, 0.0, 1.0575746303669566, 0.8576944999471318, 0.0]]","[[0.0, 5.659770081830014e-05, 0.06259766611224107, 0.0, 0.0, 0.08562155262633661], [0.002265925266573249, 0.002097959503832179, 0.03960249814107333, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3323285262476514, 0.0], [0.0, 0.0, 0.0, 1.1362459388925412, 0.946732672905181, 0.0]]","[[0.0, 0.0, 0.09187157616083597, 0.0, 0.0, 0.16069541790629988], [0.0, 0.0, 0.06595846929388545, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.37579349860782507, 0.0], [0.0, 0.0, 0.0, 1.1937372230509586, 1.0332541830478514, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.5406492395504117, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.6029409211159491, 0.0, 0.0, 0.0, 0.0, 0.24684195010692644], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5234242112883832, 0.0, 0.0, 0.17690558690401945], [-0.5436144760450312, 0.0, 0.0, 1.0682363285523615, 0.0, 0.0]]]","[[0.0, 0.0, 0.20177441600987567, 0.0, 0.0, 0.18826501214262098], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19607510652980764, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4051854597871349], [0.18574877122789568, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.061528622162971565, 0.0, 0.02836416160393383, 0.0]]","[[0.0, 0.0, 0.1281561181270379, 0.0, 0.0, 0.06692206536254772], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1001988109896434, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2012709219841477], [0.12026074799777949, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01508291562889005, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.12511884139878687, 0.0, 0.0, 0.06790955422990211], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11070688442456414, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.23378826543929654], [0.13831658956078513, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.014401614396522232, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.1532380739443481, 0.0, 0.0, 0.09014883043464808], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 8.164003992715256e-05, 0.16159285927005201, 0.0], [0.0, 0.0, 0.004846432358227503, 0.009250832090280894, 0.0, 0.2879390258377633], [0.14288962281493509, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020837467322921396, 0.0, 0.015100190712289765, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6068430245935165, -0.7643234103940614, -0.2273523715419078, 0.0], [-1.267721855684376, 0.0, 0.0, 0.0, 0.31767102374200246, 0.8609262911320819], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8135320512961639, 0.0, 0.0, 0.0], [-0.6068092241313412, 0.7284112494429995, 0.0, 0.0, 0.0, -0.21545730329452514]]]","[[0.0, 0.0, 0.47308561584278497, 0.0, 0.0, 0.13735869939228357], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5478305447889187], [0.0, 0.5513626018877923, 0.0, 0.0, 0.8337699357818859, 0.0], [0.0, 0.25575403187863344, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12014411327475864, 0.2042996590511711, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6813916519794903, 0.0, 0.0, 0.08073056040974144]]","[[0.0, 0.0, 0.10595553229629924, 0.0, 0.0, 0.01770963940557693], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1790437736726626], [0.0, 0.35963250589772244, 0.0, 0.0, 0.6530631614191338, 0.0], [0.0, 0.0670714603251317, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3286289539381275, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.1464226604678363, 0.0, 0.0, 0.023299973474127048], [0.0, 0.0, 0.0, 0.0, 0.0, 0.21159593162254242], [0.0, 0.3852183684039557, 0.0, 0.0, 0.6881277254006103, 0.0], [0.0, 0.09008650540395183, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3784824878955441, 0.0, 0.0, 0.007771890901730964]]","[[0.0, 0.0, 0.2225677815586184, 0.0, 0.0, 0.0470122801289111], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2522498668987054], [0.0, 0.4058605626411516, 0.0, 0.0, 0.7176429207290005, 0.0], [0.0, 0.10770836303334329, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0036066651364608108, 0.012938273284800435, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4354322989776205, 0.0, 0.0, 0.0019721636482166733]]"
"[[[0.0, 0.0, -0.43707212516028754, 0.0, -0.43633792826730833, -0.3515890252431109], [0.0, 0.0, 0.19467153197826648, 0.0, 0.0, -0.7811621544924754], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3903772668031239, -0.5243074910907987, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.1013079711684486, 0.0, 0.1539752423337451, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.5579097995040562], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07702812216308987, 0.014455191310751028, 0.0, 0.06968500117245505, 0.0, 0.01197163725979521], [0.0, 0.0, 0.0, 0.19627408927085066, 0.0, 0.0], [0.07378541066985046, 0.0, 0.0, 0.0, 0.0, 0.0], [0.16403034347211531, 0.48842799745429655, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.3098076623114681], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024747467210214428, 0.0, 0.0, 0.004794298961656323, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11148598807748425, 0.0, 0.0], [0.011539431713070744, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09100982809791525, 0.3757321358215671, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.33063767773384756], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.033864978609055324, 0.0, 0.0, 0.02606632853160808, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1288770407864556, 0.0, 0.0], [0.028444300986378873, 0.0, 0.0, 0.0, 0.0, 0.0], [0.10366691593163363, 0.4027473906948208, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.3503039193080005], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.023841507117431604, 0.0, 0.0, 0.04375020684593984, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12661927745416585, 0.0, 0.0], [0.011241205959940366, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09969490062913668, 0.3850944231566414, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19742318690505825, -0.40303231843654197], [0.0, 0.0, 0.0, 0.0, 0.8274207296790469, 0.0], [0.0, 0.0, 0.0, -0.3931908547301401, -0.4600811352417747, 0.0], [-1.9481298671915284, -0.5056013905441655, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.7694046521340648, 0.0], [0.0, 0.0, 0.0, 0.0, 0.14304003563554982, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11978476036507403, 0.0, 0.0], [0.0, 0.062333561480021824, 0.7412320816388482, 0.3379156346486309, 0.0, 0.0], [0.0, 0.041877507451180754, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3015766578899504, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.01898700989499559, 0.0, 0.0], [0.0, 0.013904222318121934, 0.6029870062849966, 0.268247358045355, 0.0, 0.0], [0.0, 0.006563049824014371, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.36327877465528857, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00628844128698024, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04413766701117977, 0.0, 0.0], [0.0, 0.022171601139646255, 0.6388006176574952, 0.2899763663602679, 0.0, 0.0], [0.0, 0.013486532893450948, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.43804700540545943, 0.0], [0.0, 0.008099348418824632, 0.0, 0.0, 0.013453606764586363, 0.0049785757499591415], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03741632094157176, 0.0, 0.0], [0.0, 0.006848328936357367, 0.6243727633322718, 0.26089930637532643, 0.0, 0.0], [0.0, 0.02280423523200844, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.6342233728764832, 0.0], [-0.5026293507663475, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9336308541577791, 0.0, 0.0, 0.0, 0.36991006134028104], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.8480866064098781, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.4430711448659541, 0.7250506693179251, 0.0]]]","[[0.0, 0.21188022786600036, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4630399044869826, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6022643351896155, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5736116306513717], [0.40186253021576773, 0.0, 0.0, 0.0, 0.0, 0.46974126862796833], [0.0, 0.0, 0.26413436684527225, 0.0, 0.0, 0.0]]","[[0.0, 0.09295020437548293, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23247348725993358, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.39905325486067034, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.19794217375374398], [0.27368854864725156, 0.0, 0.0, 0.0, 0.0, 0.19200237061374947], [0.0, 0.0, 0.06813369003787596, 0.0, 0.0, 0.0]]","[[0.0, 0.10882278985497885, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.27020446576437035, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4315694513202421, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24097930669647924], [0.3006116707182748, 0.0, 0.0, 0.0, 0.0, 0.22066462958316552], [0.0, 0.0, 0.07868516120235412, 0.0, 0.0, 0.0]]","[[0.0, 0.13255029287478334, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3145999989768391, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4864307045329593, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2966879530820325], [0.319005516656978, 0.0, 0.0, 0.0, 0.0, 0.21464263191092675], [0.0, 0.0, 0.14003692916325242, 0.0, 0.0, 0.0]]"
