coefficients,di_exact,knn_subset_pairwise
"[[['', '', 'sigm', '', 'cos', '', '-0.027', ''], ['', '', '', '', '', '', '', ''], ['', '', 'cos', 'sigm', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', 'tanh', '', 'cos', 'tanh'], ['', '', '', '', 'cos', '', '', ''], ['', 'sigm', 'log', '', 'sigm', '', '', ''], ['', '', '', 'sigm', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01531594068845417, 0.0], [0.07103769486748046, 0.0, 0.495078169464045, 0.0, 0.0, 0.0, 1.0307548150869723, 0.0], [0.0, 0.0, 0.03061874710988164, 0.0, 0.0, 0.0, 0.0, 0.04010323146451752], [0.7260643948403207, 0.0, 0.0, 0.0, 0.12295659891505721, 0.738197889297875, 0.0508017696421469, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0014757293947015519, 0.0, 0.0, 0.0, 0.675912886863062, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2684263583726781, 0.0, 0.0, 0.0]]","[[0.0060029050422425135, 0.0, 0.0, 0.0, 0.04717996311109163, 0.021940719456725672, 0.0, 0.0], [0.0008634459016149425, 0.01967596683353999, 0.008729175881354705, 0.011959857497006225, 0.02419847831453243, 0.0, 0.0, 0.0], [0.12482856991332522, 0.0, 0.4566791930747863, 0.002293171114157363, 0.13738917722750393, 0.03737893164048194, 0.46837873356677767, 0.0], [0.0, 0.0, 0.049605281395314005, 0.0, 0.003738259954615383, 0.0, 0.0, 0.026205303562727943], [0.6821531502237582, 0.0, 0.0, 0.0, 0.0, 0.7226233188316509, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.024450539257240077, 0.0, 0.0, 0.0], [0.08140901380391402, 0.0, 0.0, 0.0, 0.43351152950661814, 0.06068071429408814, 0.18732574510368719, 0.0], [0.0, 0.0, 0.0, 0.0010677985716252146, 0.07252269710864137, 0.0, 0.0, 0.014319806384286426]]"
"[[['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', 'sigm', 'sin', '', '', '', '', ''], ['-0.043', '', '', 'cos', 'sigm', '', '**0.508', ''], ['', '', '', '0.050', '', '', '', '-0.207'], ['', '', '', '', '', '', '', ''], ['', '**0.247', '**0.701', 'log', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.00018797164478496933, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.027744213543466432, 0.0, 0.0, 0.0, 1.0408949723477146], [0.0, 0.0, 0.0, 0.31761457168010776, 0.0, 0.0, 0.0, 0.5361179257506], [0.0, 0.0, 0.0, 0.0, 0.18745273785119185, 0.0020961697372571964, 0.0, 1.3685809113560956], [0.0, 0.0, 0.0, 0.0, 0.04671425642710847, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6895811021827734, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3168551320043496, 0.0, 0.0]]","[[0.0, 0.02204636915344445, 0.0032206747945060076, 0.018014198221006656, 0.0, 0.0, 0.01636510614120668, 0.0], [0.0, 0.0, 0.0037008342479593597, 0.0443820872744446, 0.0, 0.0, 0.007453359717410908, 0.14259784565886707], [0.0, 0.019046736324206476, 0.0054633308763116836, 0.32127503517576567, 0.0, 0.0, 0.0, 0.0], [0.0023616174155365495, 0.0, 0.0, 0.0, 0.01119133776383835, 0.0228937987147743, 0.0, 0.1912757832970969], [0.003958871667799827, 0.0, 0.0, 0.002052788168639472, 0.05254225198305044, 0.005249522940186246, 0.0, 0.006544131187249791], [0.0, 0.007160245549832771, 0.0, 0.0189557237858286, 0.0, 0.0019660220850077053, 0.0, 0.0], [0.011819369992062656, 0.013670693226598883, 0.0, 0.0, 0.4690022570826557, 0.0, 0.02198205906252996, 0.0], [0.0, 0.0, 0.0, 0.0006998125595837662, 0.0, 0.2561737200144882, 0.0, 0.0]]"
"[[['sigm', 'tanh', 'log', 'log', '', '', '', ''], ['log', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '**0.741', '', '', '', 'tanh', '', '**0.148'], ['', '', 'tanh', 'log', 'sin', '', '', '-0.016'], ['', '', 'log', 'log', '', '**0.567', '', '**0.071']]]","[[0.05873511516708854, 0.853707358345363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.4816449943147003, 0.0, 0.0, 0.0, 0.0, 0.8176928508815611, 0.0, 0.0], [1.564090456114634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3034159862801859, 1.528317258079899], [1.4485126883974941, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4203649162414176, 1.416028199218557], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3225322393039179, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.38311351387736525, 0.0, 0.5967199552986571], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.01643475276080655, 0.006373667517604524, 0.005347471363447539]]","[[0.0, 0.7165204892599587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.029655379174393048, 0.0, 0.0, 0.0, 0.010272798561256766, 0.6163242674550686, 0.0, 0.0], [0.0, 0.0, 0.010196470377438099, 0.0, 0.02503332170930008, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00024045307190798985, 0.016389622099049567, 0.0, 0.16672986000818918, 0.0], [0.0, 0.003004465126466459, 0.011620451311108376, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02599885724744523, 0.0, 0.0, 0.013696843725636676, 0.10952708484023554, 0.001902881790767683, 0.0], [0.0, 0.18444696053319118, 0.0, 0.0, 0.004701416190127975, 0.0, 0.0008871332501173367, 0.0], [0.0, 0.46668851011321993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['sin', 'sin', '', '', 'sin', '', '', '**0.156'], ['', '**0.077', '', '', '', 'sigm', 'sin', 'cos'], ['', '', '', 'sigm', '', '', '', ''], ['**0.269', '', '0.098', 'cos', '', '', '', 'cos'], ['', '', '', '', '', '', '', ''], ['', '', '', '**0.039', '', '', '', ''], ['', 'cos', 'sigm', '', '**0.251', '', '', ''], ['', '', '', '', 'sigm', '', '', 'sin']]]","[[0.5447759730597694, 0.0, 0.0, 0.05557765493143596, 0.0, 0.0, 0.0, 0.0], [0.4875760390647585, 0.010504481592026542, 0.0, 0.0, 0.0, 0.0, 0.862427511178848, 0.0], [0.0, 0.0, 0.0, -0.0006087775239144913, 0.0, 0.0, 0.03953216553421387, 0.0], [0.0, 0.0, 0.06079484468311783, 0.8559563566783452, 0.0, 0.15582042453636055, 0.0, 0.0], [0.3489528298304472, 0.0, 0.0, 0.0, 0.0, 0.0, 1.020327350977339, 0.024085475196704603], [0.0, 0.035331854903521406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9766612579813514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004521228078219842, 0.39011733672261983, 0.0, 0.3707892660267111, 0.0, 0.0, 0.0, 0.03742390622646661]]","[[0.12998542102566937, 0.0592236766841906, 0.009885212410780442, 0.0, 0.01854707368551142, 0.0017730650454795003, 0.0, 0.0], [0.27051770435241734, 0.014536111803542083, 0.0, 0.0, 0.0, 0.0, 0.33159291161123816, 0.0], [0.013983517510011156, 0.0, 0.007428554450558291, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014867446239386635, 0.0, 0.07470803746433868, 0.5598600476622912, 0.0029099389680180697, 0.021429625823265505, 0.0, 0.0], [0.18847213690623377, 0.0, 0.0036945033484370336, 0.0, 0.0, 0.0, 0.27422573158805646, 0.024978693234357037], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006551190906371226], [0.010095612659328311, 0.5821383411567935, 0.0, 0.0, 0.0032748794475479298, 0.0, 0.0, 0.004815183456202629], [0.0, 0.03442078143306619, 0.0, 0.2698671152686604, 0.010024981108949092, 0.011524011508908789, 0.0, 0.014863233661498271]]"
"[[['log', '', '', '', 'sin', '', '', ''], ['log', '', '', '0.114', '', '', '', ''], ['**0.761', '', '', '', '', '', 'cos', ''], ['cos', 'tanh', '', '', '', 'sin', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '-0.107', '', '', '0.159', 'sigm', '', '-0.026'], ['sigm', '', '', '', '**0.921', '', '', '']]]","[[1.5829114063783571, 1.5517648163837752, 1.4407566824248725, 0.8954289730985596, 0.0, 0.0, 0.0, 0.2629655664885662], [0.0, 0.0, 0.0, 0.9615071970504377, 0.0, 0.0, 0.13380334965687368, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11292203786613689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3447549010489063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008046720882251687, 0.37613484667983654], [0.0, 0.0, 0.0, 0.30369183527810095, 0.0, 0.0, 0.028085131103093908, 0.0], [0.0, 0.0, 0.16014696267870027, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038313287367775285, 0.0]]","[[1.0150124411314139, 0.5390485849931665, 0.7427039789838096, 0.5378584270151014, 0.0, 0.02732055403213411, 0.07528693788878096, 0.10982044814922515], [0.0, 0.5214754497723132, 0.270793700525504, 0.5495674312478601, 0.0, 0.0, 0.08772049398360234, 0.11039179235707654], [0.0, 0.0, 0.4296639942065796, 0.14578313814257426, 0.0, 0.017928685835894725, 0.021752469083743495, 0.06538521584740281], [0.0, 0.0, 0.015235332166059332, 0.27176800052239897, 0.0, 0.012461286984856912, 0.026140952924457683, 0.04668151817538167], [0.14511615201270117, 0.0, 0.0, 0.0, 0.033083694214316735, 0.0, 0.0, 0.23369828959032588], [0.0, 0.0, 0.0, 0.002405916967807773, 0.0, 0.0, 0.010323312511064579, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.013548232960954072, 0.0016144026145380977, 0.0], [0.0, 0.010952920146789018, 0.012201540045682701, 0.0, 0.0, 0.003656476237760504, 0.0, 0.02678361488061321]]"
"[[['**0.436', '', '', '', '', '', 'sin', ''], ['', 'sigm', '', '', '', '', '', ''], ['', 'sigm', '', '', 'sin', '', '', '-0.222'], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', 'cos', '', '-0.096', '**0.542', 'sigm', '', ''], ['', '', '', '', '', 'cos', '', ''], ['cos', '', '', 'tanh', '', 'tanh', '0.098', '']]]","[[1.437644866935308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7435972335808918], [0.0, 0.020375196169115106, 0.03300551747910096, 0.0, 0.0, 0.1552335545562546, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.00016935038393287198, 0.0, 0.3239653047564044], [0.0, 0.0, 0.3288206536210275, 0.0, 0.0, 0.684942962735952, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03575854318598141, 0.7197108779050758, 0.1262563041087153], [0.7684515719816762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019681092436424744], [0.0, 0.0, 0.09486998386296756, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7452228363647864, 0.0, 0.0, 0.0, 0.032093054545357956, 0.0, 0.0, 0.3828347546059657], [0.0, 0.011241109853384071, 0.0, 0.0, 0.02030967085255626, 0.04440432704724795, 0.0, 0.0], [0.0, 6.838216442091746e-05, 0.012535884467738036, 0.0, 0.011253804114223647, 0.0, 0.09473140724896682, 0.0], [0.0, 0.0, 0.0, 0.017117899161062745, 0.03293763427711663, 0.009489058852390223, 0.01389437867681819, 0.0878591036418999], [0.0, 0.008727331052106567, 0.24269632275375685, 0.0, 0.0, 0.5229312754892772, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.015757688556896438, 0.0015116598891825063, 0.6724033969730518, 0.012377900186031372], [0.6344323586178405, 0.0, 0.0, 0.0, 0.031231651414385404, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03649322707086893, 0.0, 0.02983194870975354, 0.0, 0.0, 0.04870887489620516]]"
"[[['log', '', '', '**0.062', '', '', '', ''], ['', 'tanh', '', 'cos', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['**0.074', 'sigm', '', '', 'cos', '-0.113', '', ''], ['', 'cos', 'sigm', '', 'sin', '', 'tanh', ''], ['log', '', '-0.167', '', '', 'sigm', '', 'log'], ['', '', '', 'sigm', '', 'sigm', '', 'log'], ['', '', '', '', '', '', '', '']]]","[[1.003956537045535, 0.0, 0.0, 0.9421932226422974, 0.0, 1.0091236688195633, 0.0, 0.0], [0.0, 0.96799794770853, 0.0, 0.2636448356566223, 0.6173716668722949, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.04201779275542301, 0.015773271301981376, 0.0, 0.0], [0.6104814201454588, 0.9397936136184701, 0.0, 0.0, 0.0, 0.0, 0.11084286345312509, 0.0], [0.0, 0.0, 0.0, 0.9111805871548889, 0.6154145035498034, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1583259615930786, 0.0, 0.1536981153897421, 0.16610684414902224, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7027772013575421, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.555451665544169, 1.5655976743459414, 0.0]]","[[0.6257262698626191, 0.0, 0.0, 0.16920377066706763, 0.0, 0.08049075480710377, 0.0, 0.0], [0.0, 0.38607535151867833, 0.0, 0.017874418215683075, 0.15207514084394558, 0.0, 0.0, 0.0], [0.0, 0.0, 0.006957782048874077, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7871595894584513, 0.012175778313009065, 0.04901082111102132, 0.0, 0.006587209850007739, 0.02724215546857758, 0.005917863108505663], [0.0, 0.0, 0.0, 0.44206639752211163, 0.22931279628051265, 0.0013554725603232962, 0.0032689628810113015, 0.0], [0.0, 0.0, 0.0, 0.03625460978734155, 0.15513944082531156, 0.03917568731776425, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02186387401105175, 0.31177022146384065, 0.011297106942161269, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0437121042039606, 0.19227834997219026, 0.0]]"
"[[['**0.448', '', 'log', '', '-0.026', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['', '', 'sigm', '', '', '', '', ''], ['', '**0.662', 'sin', '', 'log', '', '', 'log'], ['**0.450', '', '', '', '', '', '', '**0.950'], ['', '', 'log', 'cos', '', '', 'sigm', ''], ['', 'sin', '', '', '', '**0.635', '', '']]]","[[0.3467001817969145, 0.0, 0.0, 0.0, 0.0, 0.34918707021638346, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5514419831551227, 0.0, 0.0, 0.33714305852369003], [1.5650001113186125, 0.0, 0.0, 0.0384615444294447, 0.26436288203444425, 0.0, 1.562494248533399, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09535515070993034, 0.0], [0.012350194171238024, 0.0, 0.0, 0.0, 1.428635533812258, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20217158867691773], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20963666119269583, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1871683422172361, 0.5453374078653523, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.12057593387901173, 0.0, 0.0], [0.0, 0.0, 0.0, 0.005606143237555741, 0.16832556796698808, 0.0, 0.0, 0.22741294932908276], [0.19392234325493493, 0.0005561148208064651, 0.004269747321920806, 0.037033077363777686, 0.0, 0.0, 0.15538157222103946, 0.0], [0.0, 0.019820867618102703, 0.003323020245256819, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0022567601075677286, 0.0, 0.0, 0.0, 0.6073210321937543, 0.01490803948582587, 0.0, 0.0], [0.0, 0.0, 0.0, 0.016159890027144682, 0.0, 0.004239415843099006, 0.0, 0.10000730109188678], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10446364693285502, 0.003749838688192412, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.32674311257514543, 0.0, 0.021019382073652993]]"
"[[['', 'sin', '', '', '', 'sin', '**0.484', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '0.107', '', '', 'log', 'log'], ['', '**0.889', 'sigm', '', '', '', '', 'sigm'], ['**0.777', '', '', '0.061', '', 'tanh', '', '0.018'], ['', '', '', '', '', '', '', ''], ['-0.095', '', '', '', '', '**0.426', '', ''], ['cos', '', '', '', 'log', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 1.2343642229881109, 0.0, 0.06186647820859056, 0.4454511494251779], [0.32060703829618664, 0.0, 0.0, 0.4270097253124045, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.18430292033047332, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.022227634677057247, 0.0, 0.006451786624002812, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.358189953981377], [0.3612648786564762, 0.0, 0.0, 0.0, 0.3131436467827204, 0.0, 0.8093115453468617, 0.0], [1.0902905603099071, 0.0, 1.3886442279001632, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.5450358962080424, 0.22219024153789765, 0.002485136825134609, 0.0, 0.0, 0.0]]","[[0.00663618579162115, 0.0, 0.0, 0.009981720384418424, 0.8267335651159158, 0.03435129473718201, 0.0, 0.08366287185142299], [0.0, 0.0, 0.0, 0.268827918869298, 0.0, 0.006585692845209201, 0.0, 0.0], [0.0, 0.0, 0.00047182804773432624, 0.03023384158595004, 0.0, 0.0007788804952219509, 0.0, 0.01010883783889955], [0.0, 0.005136088753420435, 0.0, 0.0, 0.0, 0.004215005079487006, 0.0, 0.02235348867573213], [0.016597528623385423, 0.0, 0.0, 0.0, 0.043773136950947825, 0.013686755637275045, 0.0, 0.5203555713679043], [0.07057881834556372, 0.0070232674626434935, 0.0, 0.0, 0.03217869925769267, 0.0, 0.6230717687807958, 0.0], [0.5227545595831999, 0.003232538441109554, 0.09436556595435805, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012603383609588743, 0.0, 0.35457476650849307, 0.08206789293435332, 0.0, 0.0, 0.0, 0.00023772390463009632]]"
"[[['', '', '', '-0.044', 'tanh', 'tanh', '', 'sin'], ['cos', '', 'cos', '', '', 'log', '', 'log'], ['cos', '', '', '', 'sigm', '', '', ''], ['tanh', '', 'sin', '', '', '', 'cos', ''], ['', 'log', '', '', '', '', 'sigm', ''], ['', '-0.040', 'tanh', '', '', 'cos', '', ''], ['0.057', '', '', '', '', 'log', 'tanh', ''], ['cos', '', '', '', '', '', '', '']]]","[[0.0, 0.9239806722841856, 0.9676360445270672, 0.787783165104564, 0.0, 0.0, 0.018132293956199703, 0.889549197685585], [0.0, 0.0, 0.0, 0.0, 1.503960347597462, 0.02550479346653761, 0.0, 0.0], [0.0, 0.6548071447059624, 0.0, 0.7060273652147202, 0.0, 0.6755141602185455, 0.0, 0.0], [0.005607791997127932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9976865384695266, 0.0, 0.28690720006312864, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5799906220956006, 1.2852666972301243, 0.0, 0.0, 0.0, 0.6939509431501755, 1.288332774325798, 0.0], [0.0, 0.0, 0.0, 0.6769130678443346, 0.1935591183383976, 0.0, 0.825547783141101, 0.0], [0.8629827192786114, 1.3767433654430392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.17562802705649996, 0.6674604815650126, 0.33542521086319294, 0.006107003640191887, 0.0, 0.0005606658896337092, 0.8148723795870632], [0.027336880696261542, 0.016808595118972813, 0.04817248758350421, 0.08861818013991209, 0.825133849837899, 0.044597690568690534, 0.021113298981319584, 0.029725452611619595], [0.14531547238588963, 0.05534213495874725, 0.0, 0.23828433087167875, 0.0, 0.50193384877278, 0.0, 0.055310288557648836], [0.008296185777418873, 0.0, 0.040376398398284434, 0.0, 0.0, 0.06829359649360793, 0.08475415991241919, 0.043862747806216094], [0.346172140021012, 0.02403347987983257, 0.10316458373265842, 0.006266900077920878, 0.0, 0.0, 0.0, 0.00037819759325221063], [0.05369027751078288, 0.11828484302969776, 0.05938469981881655, 0.0, 0.0, 0.35309956183419666, 0.6785720442825272, 0.05155204309801034], [0.024818479647987914, 0.006813961350343996, 0.018832953633092647, 0.1067505743602255, 0.00034036752404097647, 0.0, 0.14938328014582208, 0.0], [0.2279384121863733, 0.13932308982774214, 0.0, 0.07365316868545127, 0.009540656752749939, 0.2625600074795594, 0.0, 0.0]]"
"[[['', '', '', '', '', '', '', ''], ['', '', '', '', '', 'cos', '', ''], ['tanh', '', '', '', 'tanh', 'cos', '', ''], ['**0.067', 'sigm', '', '-0.089', '', '', '', 'log'], ['', '', '', '', 'sin', '', '', '0.034'], ['', '', '', '', '', '', '', ''], ['', 'tanh', '', 'cos', '', '', '-0.142', ''], ['cos', '', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.30887461217023365, 1.2956456993419394, 0.0, 0.0, 0.0, 0.01615712886871636], [0.0, 0.0, 0.0, 0.020415621811184014, 0.0, 0.0, 0.11759228929302518, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04999872544179454, 0.0, 0.0, 0.7926236147663912, 0.0], [0.0, 0.0, 0.6033688599285646, 0.0, 0.684049505011278, 0.0, 0.0, 0.0], [0.0, 0.020065665501314982, 0.013476771065270303, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06674233624192427, 0.0], [0.0, 0.0, 0.0, 0.48917297380022756, -0.0012022449556957616, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.15788309831676997, 0.43745447587501396, 0.0, 0.017634857511924888, 0.0, 0.004983736325819588], [0.015386040030858613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011180404167852202, 0.0], [0.004007411582033676, 0.0, 0.14785709360680646, 0.0, 0.0, 0.0, 0.004826790524884061, 0.0], [0.009847866760873304, 0.0, 0.0, 0.006832548099182632, 0.0, 0.0, 0.6071043892390062, 0.02135303509246045], [0.014706710520556143, 0.0, 0.2138187311275176, 0.0, 0.6586220118620637, 0.0, 0.0, 0.011485472359946286], [0.036696997054701856, 0.0, 0.010170634611922197, 0.0, 0.007287179711488529, 0.0, 0.0, 0.0], [0.033293082840312016, 0.0, 0.0005449811442710086, 0.0, 0.0, 0.021465697979618472, 0.0445276391932751, 0.00408046530750387], [0.0, 0.0, 0.0, 0.2790102215311198, 0.0, 0.004313233020011851, 0.0, 0.0]]"
"[[['', '', 'sigm', '', '', '', '', ''], ['', '', '', '', '', '', '', 'cos'], ['', '', '', '', 'tanh', '', '', ''], ['', '', '', '', 'tanh', '', '', '**0.531'], ['', '', '', '', '', '', '', ''], ['', '', 'sin', '', '', '', '', ''], ['', '', '', '-0.082', 'sigm', '-0.105', '', ''], ['', '', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05686127158096121, 0.0, 0.0, 0.0, 0.0, 0.4475655268456386, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01781206180808402, 0.0], [0.0, 0.0, 0.33364628169937155, 0.30139762067630027, 0.0, 0.0, 0.027693090823333034, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012545702336123383, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014146830804766216, 0.0, 0.6647204827876468, 0.0, 0.0, 0.0, 0.0]]","[[0.002979672040715139, 0.0, 0.016316375347310723, 0.0, 0.015513286267439298, 0.0, 0.0, 0.04450118602357311], [0.0, 0.005167215382582349, 0.00913225689821636, 0.0, 0.008949195961923069, 0.0, 0.006394489781027984, 0.03913055757600171], [0.044361841075652025, 0.0, 0.0, 0.0, 0.0067165320335780725, 0.4406012572930174, 0.0, 0.0335246001791605], [0.0, 0.0, 0.0035196922734452756, 0.006492612962131328, 0.0, 0.02998514205370754, 0.0, 0.027812229097620073], [0.007338568882608579, 0.0, 0.3278667289843129, 0.07720912306798292, 0.0, 0.0, 0.007043656311700158, 0.05802873409842047], [0.0, 0.0, 0.0076555849939478095, 0.0, 0.0, 0.0, 0.0, 0.0400455448721247], [0.0, 0.0, 0.015208897975510137, 0.0, 0.01779590931949217, 0.03789903750885724, 0.01602956476749679, 0.04565970004469151], [0.011177199684668623, 0.0025867375733826625, 0.005264074506245466, 0.3980835581387891, 0.008664815690682134, 0.017756563520424682, 0.0, 0.0]]"
"[[['', '', '', '', 'tanh', '', '', ''], ['sin', '**0.871', '', '', 'sin', '', 'sin', ''], ['', 'log', '', '', '', '**0.745', '**0.504', ''], ['', '', '0.102', '', '', '', '', 'sigm'], ['', 'tanh', 'tanh', '', '', '', 'cos', ''], ['', '', '', '', '', '', '', ''], ['', '', '', '', '', '', '', ''], ['tanh', '', '', '', '', '', '', '-0.039']]]","[[0.0, 0.12637492463891592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08560941098624075], [0.0, 0.7223773564484829, 0.07919330018562744, 0.0, -8.968079950931022e-06, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0172571824900358, 0.14180766982792595, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0005192178964629667, 0.36974145996645424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5165791598467914, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.35118920825687144, 0.7388468215808982, 0.0, 0.009712398981648438, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.019935372360440583, 0.0, 0.0, 0.0, -0.0015389047768454107]]","[[0.006945478763492261, 0.035508549841992684, 0.014487617580031238, 0.012438684759645107, 0.0, 0.0, 0.0, 0.09337619702535276], [0.0019050043729754698, 0.2995270956044432, 0.0, 0.0, 0.017577533225871637, 0.0, 0.0, 0.0018074096590031744], [0.015128454302852382, 0.0, 0.0, 0.017315677421629486, 0.11450276365055452, 0.0, 0.0, 0.0], [0.0, 0.006957534891582194, 0.0, 0.0, 0.0, 0.0, 0.0047680194525318055, 0.0], [0.01270519422852636, 0.19504293302603964, 0.0, 0.0, 0.0047027927503822155, 0.0, 0.0, 0.012784737796597981], [0.0, 0.0, 0.18865663150444256, 0.00037781090742695954, 0.0, 0.0026009365523781704, 0.0, 0.023352902243769135], [0.0, 0.18156154357250573, 0.36827353607816565, 0.022220000714684267, 0.0, 0.0, 0.009442158624511907, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
