coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[['', '', '', '', ''], ['', '', '', 'sin', ''], ['', '', '', '', ''], ['-0.436', 'log', '', '0.057', ''], ['', '', 'cos', '', '']]]","[[0.0, 0.0, 0.0, 0.09035632941658472, 0.0], [0.0, 0.0, 0.0, 1.4724448527790543, 0.0], [0.0, 0.0, 0.0, 0.0, 0.019130156400955174], [0.0, 0.7705017619200388, 0.0, 0.037603459278995936, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0036261851878806334], [0.0, 0.0, 0.0, 0.6111208457906433, 0.004097521641825412], [0.0, 0.0, 0.0, 0.0, 0.022463446596706852], [0.0, 0.6187654310912044, 0.0, 0.0, 0.0], [0.0033882234619718515, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0036261851878806334], [0.0, 0.0, 0.0, 0.6277568450205787, 0.004097521641825412], [0.0, 0.0, 0.0, 0.0, 0.022463446596706852], [0.0, 0.6461509057082852, 0.0, 0.0, 0.0], [0.0033882234619718515, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0036261851878806334], [0.0, 0.0, 0.0, 0.6111208457906433, 0.004097521641825412], [0.0, 0.0, 0.0, 0.0, 0.022463446596706852], [0.0, 0.6187654310912044, 0.0, 0.0, 0.0], [0.0033882234619718515, 0.0, 0.0, 0.0, 0.0]]"
"[[['cos', '', '', '', 'sigm'], ['', '', '', '', ''], ['', '**0.232', '', '', ''], ['', 'cos', '**0.786', '', 'cos'], ['', '', 'log', 'tanh', '**0.332']]]","[[0.5582489115316414, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0197944000418562, 0.01806186020088377, 0.0], [0.0, 0.0, 0.0, 1.1674541449606908, 1.1209763111909632], [0.0, 0.0, 0.0, 0.0, 0.6113613851478634], [0.31173881812521353, 0.0, 0.0, 0.8438945549806257, 1.3677506303146725]]","[[0.44353820798975313, 0.013020435050194306, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4745372451368284, 0.0, 0.0], [0.0, 0.012581567751533178, 0.0, 0.6708417031205892, 0.11586225541379559], [0.0, 0.0, 0.0, 0.0, 0.11249386603624659], [0.20005358723061276, 0.0, 0.0, 0.40045323377148623, 0.43293481631840136]]","[[0.44353820798975313, 0.013020435050194306, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6291771510595405, 0.0, 0.0], [0.0, 0.012581567751533178, 0.0, 0.7039763958306976, 0.11586225541379559], [0.0, 0.0, 0.0, 0.0, 0.003545789218160685], [0.20005358723061276, 0.0, 0.0, 0.42653743985492415, 0.4421657507868427]]","[[0.44353820798975313, 0.013020435050194306, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4745372451368284, 0.0, 0.0], [0.0, 0.012581567751533178, 0.0, 0.6708417031205897, 0.11586225541379566], [0.0, 0.0, 0.0, 0.0, 0.11249386603624659], [0.20005358723061276, 0.0, 0.0, 0.40045323377148623, 0.43293481631840147]]"
"[[['', '', '', '', ''], ['', '', '**0.555', 'cos', ''], ['', 'sin', 'sigm', '', ''], ['sigm', '', '', '-0.090', 'cos'], ['', '', '0.040', '-0.052', '']]]","[[0.0, 0.0, 0.0, 0.023436077311587176, 0.0], [0.0, 0.0, 0.05550825597305921, 0.0, 0.0], [0.0, 0.11776034305740818, 0.004687484061439042, 0.0, -9.349731861504754e-05], [0.0, 0.3357046677127819, 0.0, 0.0010781684604763602, 0.0015236111257521982], [0.0, 0.0, 0.0, 0.03496294941332313, 0.0]]","[[0.004082554095804388, 0.0, 0.0, 0.02535504869556857, 0.0], [0.0, 0.0, 0.0307199616298025, 0.0, 0.0], [0.0, 0.035032961679869634, 0.00785071966983625, 0.0, 0.0], [0.0, 0.27813319078405885, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015379787761872536, 0.0]]","[[0.004082554095804388, 0.0, 0.0, 0.01668742941883518, 0.009880549504322468], [0.0, 0.0, 0.0307199616298025, 0.0, 0.03003299741062231], [0.0, 0.035032961679869634, 0.00785071966983625, 0.0, 0.029518561768307052], [0.0, 0.27813319078405885, 0.0, 0.028356555498499546, 0.0], [0.0, 0.0, 0.0, 0.0067121684851391495, 0.0]]","[[0.004082554095804388, 0.0, 0.0, 0.02535504869556857, 0.0], [0.0, 0.0, 0.0307199616298025, 0.0, 0.0], [0.0, 0.035032961679869634, 0.00785071966983625, 0.0, 0.0], [0.0, 0.27813319078405885, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015379787761872536, 0.0]]"
"[[['', '-0.011', '', 'log', ''], ['', '', '', '', ''], ['', 'sigm', 'log', '', ''], ['sin', '**0.052', '', '', ''], ['**0.103', '', '**0.666', 'sigm', '']]]","[[0.0, 0.0, 0.0, 0.9060014798891076, 1.3748710480177], [0.0002491469301262406, 0.0, 0.037947068057457296, 1.3001902419943387, 0.0], [0.0, 0.0, 1.5580874693634073, 0.0, 1.4263804097245452], [1.5759720138949702, 0.0, 0.0, 0.0, 0.32580607524455985], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.42021615526802636, 0.3999674893827358], [0.0, 0.0, 0.0, 0.21467934242491662, 0.0], [0.0, 0.0, 0.7264309992013749, 0.0, 0.43427838833737403], [0.5404241568617869, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.42021615526802636, 0.3999674893827358], [0.0, 0.0, 0.0, 0.21467934242491662, 0.0], [0.0, 0.0, 0.7505931032132259, 0.0, 0.43427838833737403], [0.8693391834605751, 0.009349125028075281, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.42021615526802636, 0.3999674893827358], [0.0, 0.0, 0.0, 0.21467934242491662, 0.0], [0.0, 0.0, 0.7264309992013751, 0.0, 0.4342783883373739], [0.5404241568617869, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['log', '0.057', '', '', 'cos'], ['', '', '', '', ''], ['log', 'cos', '', '', ''], ['', '', '', 'tanh', '']]]","[[0.0, 1.5142054978963475, 0.0, 1.5305777556851916, 0.0], [0.0, 0.03482833165023725, 0.0, 1.0536044933109652, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.48088973821988046], [0.0, 0.3018469906690844, 0.0, 0.0, 0.0]]","[[0.0, 0.025495171669898224, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04458694719814865, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.14492371004693386], [0.0, 0.02561475771503675, 0.0, 0.0, 0.0]]","[[0.0, 0.025495171669898224, 0.01236516669996762, 0.0, 0.0], [0.0, 0.0, 0.03562784090487821, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.14492371004693386], [0.0, 0.0, 0.029771282562745773, 0.0, 0.0]]","[[0.0, 0.025495171669898224, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04458694719814865, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.14492371004693386], [0.0, 0.02561475771503675, 0.0, 0.0, 0.0]]"
"[[['cos', '', '', '', 'sin'], ['-0.155', '', '', '', 'log'], ['sin', '', 'log', '', 'sin'], ['log', '', '', '', 'cos'], ['', '**0.391', '', '', '']]]","[[0.5691074062959491, 0.09168802669777103, 0.8112062484780862, 1.6350743016029117, 0.0], [0.0, 0.0, 0.0, 0.0, 1.013037940776513], [0.0, 0.0, 1.5613345472818316, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.8958889329917413, 1.2914575812641387, 0.9292638992440457, 0.45354825357454215, 0.0]]","[[0.1083436992515896, 0.0, 0.06747874416415886, 0.19083276296029944, 0.0], [0.0, 0.0, 0.0, 0.0, 0.22885416277185178], [0.0, 0.0, 0.5132065394285139, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.39047405409157765, 0.37652008370939044, 0.18326462362061535, 0.0, 0.0]]","[[0.2346155229773207, 0.0, 0.1592331190659199, 0.1908327629602995, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2288541627718516], [0.0, 0.0, 0.6660457586026624, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5251764671962792, 0.702565382583574, 0.2985431996034079, 0.0, 0.0]]","[[0.1083436992515896, 0.0, 0.06747874416415886, 0.1908327629602995, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2288541627718516], [0.0, 0.0, 0.5132065394285139, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3904740540915777, 0.37652008370939055, 0.1832646236206153, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['', '', '0.060', '', ''], ['', '', '', 'sigm', '**0.305'], ['', 'sigm', '', '-0.258', 'sin'], ['log', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 1.5808747811390993], [0.0, 0.0, 0.0, 0.040437699774188006, 0.0], [0.0, 0.0010748303317432086, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12429887442617733, 0.16077413530653634, 0.0], [0.0, 0.0, 0.31172309003435306, 0.8397903709095469, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0797482350470534], [0.008363955600087718, 0.0, 0.0, 0.0, 0.0], [0.010038898760015071, 0.03153681789870671, 0.0, 0.0, 0.0], [0.0167068807685864, 0.0, 0.060482222093213266, 0.04584853592698165, 0.0], [0.0, 0.0, 0.19569110819640476, 0.5168256088079619, 0.0]]","[[0.0, 0.05092370508436811, 0.0, 0.0, 0.19293327481696199], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03153681789870671, 0.0, 0.0, 0.0], [0.0, 0.042710915131783676, 0.0790398789702813, 0.0854867917319149, 0.0], [0.0, 0.02255873869857546, 0.23947665301311577, 0.5441444251190569, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0797482350470534], [0.008363955600087718, 0.0, 0.0, 0.0, 0.0], [0.010038898760015071, 0.03153681789870671, 0.0, 0.0, 0.0], [0.0167068807685864, 0.0, 0.06048222209321326, 0.04584853592698166, 0.0], [0.0, 0.0, 0.19569110819640478, 0.5168256088079616, 0.0]]"
"[[['sigm', '', '', 'sigm', '0.189'], ['tanh', '', '', 'sin', 'tanh'], ['', '', '', '**0.471', '-0.427'], ['', 'sin', '', 'sin', '**0.552'], ['', '', '', '', '']]]","[[0.00530088821918997, 0.013083488513640133, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10747650889536005, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.046327150230009106, 0.20173032607827918, 0.26853685218283546, 0.21169210659902699, 0.0], [0.013077671228910402, 0.30288550196722214, 0.06924008585033962, 0.6611587089480624, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.016357367774845158], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.061690298876091065, 0.14869248719069889, 0.0, 0.0], [0.0, 0.17989994972094428, 0.021516513558726937, 0.37981971524542374, 0.02241033554714322]]","[[0.0, 0.0, 0.0, 0.0, 0.016357367774845158], [0.008547029295970295, 0.0, 0.0, 0.0, 0.04517629567361244], [0.0, 0.0, 0.0, 0.0, 0.025649710084043792], [0.06808775966507105, 0.05626867126365888, 0.11319907139809456, 0.0057688027782705565, 0.03237866521534901], [0.042757665908073825, 0.21483695588549817, 0.02271805761557859, 0.4280247158959581, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.016357367774845158], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06169029887609108, 0.14869248719069897, 0.0, 0.0], [0.0, 0.17989994972094422, 0.021516513558726903, 0.3798197152454239, 0.02241033554714322]]"
"[[['sigm', '', '', 'cos', ''], ['', '', '', '', 'cos'], ['', 'sin', 'log', '', ''], ['sigm', '', '-0.361', '', 'log'], ['', '', '', '', '']]]","[[0.13270582480297263, 0.0, 0.0, 0.14415862131725998, 0.0], [0.0, 0.0, 0.12651125329421076, 0.0, 0.0], [0.0, 0.0, 1.4115276304063362, 0.5662054723654804, 0.0], [1.0188163459241053, 0.0, 0.0, 0.0, 0.0], [0.0, 0.020121256822795353, 0.0, 1.5002741168068285, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.019152608698375935, 0.004539476992356214, 0.0, 0.0036768535813514053], [0.0, 0.0, 0.9319309499673811, 0.009859879897799479, 0.0], [0.7986071138372065, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0019469574409425117, 0.0, 0.0, 0.0]]","[[0.024851140010897232, 0.0, 0.0, 0.0, 0.0], [0.0, 0.019152608698375935, 0.02343018862505415, 0.0, 0.0036768535813514053], [0.0, 0.0, 0.9919239932765165, 0.0, 0.0], [0.8706666686727341, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0019469574409425117, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.019152608698375935, 0.004539476992356214, 0.0, 0.0036768535813514053], [0.0, 0.0, 0.9319309499673811, 0.009859879897799479, 0.0], [0.7986071138372063, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0019469574409425117, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', 'sin'], ['', 'log', '', 'tanh', '**0.744'], ['', '', '', '', ''], ['0.217', '', '', '', 'tanh'], ['', 'sigm', 'log', '', '**0.740']]]","[[0.0, 0.0, 0.0, 0.13711429538577805, 0.0], [0.0, 0.2675217810139715, 0.0, 0.0, 0.0060315935247196835], [0.0, 0.0, 0.0, 0.0, 1.564722387762232], [0.0, 0.13761214037534805, 0.0, 0.0, 0.0], [0.9702935574964173, 1.0142093551838085, 0.0, 7.049970138245921e-05, 1.001115025113858]]","[[0.0, 0.0, 0.0, 0.0061543959856702225, 0.0], [0.0, 0.05638333162638636, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010250485702122412, 0.0, 0.0], [0.0, 0.021196598892850995, 0.007425671461158878, 0.0, 0.0], [0.630559300857382, 0.7245744695051778, 0.0, 0.0, 0.07343559805558125]]","[[0.0, 0.0, 0.0, 0.1023354674777569, 0.0], [0.0, 0.11039973341331277, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010250485702122412, 0.0, 0.15750184460868175], [0.0, 0.025401650674724666, 0.007425671461158878, 0.0, 0.0], [0.6015871153779728, 0.7538015592982945, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.006154395985670239, 0.0], [0.0, 0.05638333162638635, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010250485702122412, 0.0, 0.0], [0.0, 0.021196598892850967, 0.007425671461158878, 0.0, 0.0], [0.630559300857382, 0.7245744695051779, 0.0, 0.0, 0.0734355980555812]]"
"[[['-0.129', '', '', 'sin', 'tanh'], ['tanh', '0.177', '', '', ''], ['', '', '', '', ''], ['', '', '', '', 'log'], ['', '', '', 'log', '']]]","[[0.133679222505123, 0.967733769674135, 0.0, 0.0, 0.0], [0.0, 0.09118712352267462, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.9715511038079562, 0.0, 0.0, 0.0, 1.5612743429202374], [0.979860456003577, 0.0, 0.0, 1.6202063852972308, 0.0]]","[[0.0, 0.43565372921380163, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.38309445852834134, 0.0, 0.0, 0.0, 0.6071821805742632], [0.37143824273160225, 0.0, 0.0, 0.5487488774244551, 0.0]]","[[0.0, 0.8079957567485676, 0.024397738255485323, 0.0, 0.0], [0.0, 0.03892616158952914, 0.019876833698837963, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4675871524679119, 0.0, 0.0, 0.0, 0.9135652555739281], [0.43172026335291835, 0.0, 0.0, 0.5487488774244551, 0.0]]","[[0.0, 0.43565372921380174, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3830944585283411, 0.0, 0.0, 0.0, 0.6071821805742632], [0.3714382427316023, 0.0, 0.0, 0.5487488774244551, 0.0]]"
"[[['', '', '', '', ''], ['', 'cos', '', '', ''], ['', '', '', '', ''], ['', 'log', 'tanh', '', ''], ['', '**0.821', 'cos', '', '**0.572']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.23243701640064424, 0.0, 1.0400511746708512, 0.44676736983355986], [0.0, 0.0, 0.0, 0.2872347465108281, 0.014570579102062359], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.10575520957558177]]","[[0.0, 0.0, 0.0035649727484175706, 0.0, 0.0], [0.007830332868009332, 0.11241088071734252, 0.0, 0.33668697310399426, 0.22570562270843653], [0.014734536851967232, 0.0, 0.02650778007677446, 0.10149845202625209, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.006093822970274434, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0035649727484175706, 0.0, 0.0], [0.007830332868009332, 0.15881066052558915, 0.0, 0.34171840551266347, 0.2627069055886362], [0.014734536851967232, 0.0, 0.02650778007677446, 0.10409666388037053, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.006093822970274434, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0035649727484175706, 0.0, 0.0], [0.007830332868009332, 0.11241088071734243, 0.0, 0.33668697310399454, 0.22570562270843642], [0.014734536851967232, 0.0, 0.02650778007677446, 0.10149845202625211, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.006093822970274434, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['', '', '', 'sin', ''], ['', '**0.801', 'tanh', '', 'sigm'], ['', '', '', 'log', ''], ['', 'sin', '', 'sin', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1058682854965949, 0.0, 0.9223341004844061], [0.0, 0.0, 0.9367708351090028, 0.0, 0.0], [0.0, 0.9682174548356401, 0.0, 1.6318833321721404, 0.9982140610586615], [0.0, 0.0, 0.20941642676338929, 0.0, 0.0]]","[[0.007416611757494494, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47979617760007653, 0.0, 0.13379850999545154], [0.0, 0.0, 0.44006056286977674, 0.0, 0.0], [0.0, 0.5743426797382483, 0.0, 0.6222671911741898, 0.4491400361838878], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.018875513274659434, 0.0, 0.19457817095632382, 0.0, 0.25750312354514104], [0.0, 0.0, 0.3747445828881176, 0.0, 0.0], [0.0, 0.7115242188140888, 0.0, 0.8725296770702762, 0.5609699310705354], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.007416611757494494, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47979617760007653, 0.0, 0.13379850999545156], [0.0, 0.0, 0.44006056286977674, 0.0, 0.0], [0.0, 0.5743426797382484, 0.0, 0.6222671911741898, 0.4491400361838878], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['cos', '', '', 'sigm', 'sigm'], ['tanh', '', 'log', '', 'log'], ['', '', '', '', ''], ['', '', '', '', ''], ['', '', 'tanh', '', 'sin']]]","[[0.6807977022118812, 0.2438874207628603, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.5332222912560387, 0.0, 0.0, 0.31352157315745754], [0.01679181407238989, 0.0, 0.0, 0.0, 0.0], [0.14656721199944167, 1.5089181700610323, 0.0, 0.0, 0.8966075313646683]]","[[0.4834313819382545, 0.0, 0.0, 0.017368945948589756, 0.0], [0.0, 0.004097048839665146, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.003934763817101416, 0.16721060249136105], [0.0, 0.0, 0.0, 0.0013916704390707381, 0.0], [0.0, 0.04852442614231949, 0.0, 0.0, 0.6991985081641985]]","[[0.6279694131794713, 0.0, 0.010816222233533844, 0.017368945948589756, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.003934763817101416, 0.2692647462852302], [0.0, 0.0, 0.0, 0.0013916704390707381, 0.0], [0.11422414008399123, 0.0017553963064004857, 0.009597304741933854, 0.0, 0.6378631787049209]]","[[0.4834313819382546, 0.0, 0.0, 0.017368945948589756, 0.0], [0.0, 0.004097048839665146, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.003934763817101416, 0.16721060249136105], [0.0, 0.0, 0.0, 0.0013916704390707381, 0.0], [0.0, 0.04852442614231949, 0.0, 0.0, 0.6991985081641987]]"
"[[['', '', '', '', ''], ['', '', '', 'log', ''], ['', '', 'cos', '', ''], ['', '', '', 'sigm', 'sin'], ['', '', 'sigm', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2652454022917891, 0.0, 0.044292410257233225], [0.0, 0.3515339152925767, 0.0, 0.02880375498964017, 0.0], [0.0, 0.0, 0.0, 0.25035191715574623, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014909360072500237, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2715746661917186, 0.0, 0.0882490697453868], [0.0, 0.33734274934288344, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20199544334795247, 0.0]]","[[0.01013890840255573, 0.0, 0.0, 0.0, 0.037635700296387055], [0.0, 0.014909360072500237, 0.0, 0.0, 0.028029889560575234], [0.004454952454584993, 0.0, 0.30405051998934973, 0.0, 0.0882490697453868], [0.0, 0.33734274934288344, 0.0, 0.06958721207724597, 0.0543424242092718], [0.00211786886203575, 0.0, 0.0, 0.24717508922222883, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014909360072500237, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2715746661917186, 0.0, 0.0882490697453868], [0.0, 0.33734274934288344, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20199544334795247, 0.0]]"
"[[['', '', '', '', 'sin'], ['', '', '-0.185', 'tanh', ''], ['', '', '', '', ''], ['cos', 'sigm', '', 'log', ''], ['', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.05891878289468746, 0.0], [0.0, 0.0, 0.0, 0.012104322908998329, 0.0], [0.0, 0.012252174029242615, 0.0, 0.0, 0.0], [0.0, 0.0006481023644678568, 0.0, 0.09945145767677492, 0.0], [0.31973570140504265, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.012330973051164646, 0.013847195568883176, 0.0], [0.0, 0.0, 0.0, 0.023309547285386773, 0.0], [0.0, 0.02102366260913352, 0.008913998041662746, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0895062157976608, 0.0], [0.24872241105056622, 0.0, 0.01441379507936364, 0.0, 0.000523094402732375]]","[[0.0, 0.009180448133778862, 0.012330973051164646, 0.052974226003432136, 0.0], [0.0, 0.0, 0.0, 0.023309547285386773, 0.0], [0.0, 0.02102366260913352, 0.008913998041662746, 0.0, 0.0], [0.0, 0.0015130279939626875, 0.0, 0.06273537801334562, 0.0], [0.28744620993703607, 0.014369808293418794, 0.01441379507936364, 0.0, 0.000523094402732375]]","[[0.0, 0.0, 0.012330973051164646, 0.013847195568883176, 0.0], [0.0, 0.0, 0.0, 0.023309547285386773, 0.0], [0.0, 0.02102366260913352, 0.008913998041662746, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0895062157976608, 0.0], [0.24872241105056622, 0.0, 0.01441379507936364, 0.0, 0.000523094402732375]]"
"[[['tanh', '', '', '', '-0.052'], ['', '', '**0.500', '', ''], ['**0.646', '', 'sin', '**0.608', ''], ['tanh', '', 'sin', '', ''], ['', '', '', 'tanh', '']]]","[[0.661464137144662, 0.0, 0.9619782574553131, 0.6584205796847327, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.6319239888489239, 1.2261181077058865, 1.189197674939976, 0.0], [0.0, 0.0, 1.370315711533459, 0.0, 1.023438575560704], [0.013414481112546443, 0.0, 0.0, 0.0, 0.0]]","[[0.3336677586400758, 0.0, 0.2841289605316792, 0.2210755195121177, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13639198312494322, 0.03192712470101879, 0.10855812543554272, 0.0], [0.0, 0.0, 0.09089388288479823, 0.0, 0.09933832870483526], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.36122298203030284, 0.0, 0.2841289605316792, 0.2210755195121177, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13639198312494322, 0.03192712470101879, 0.10855812543554272, 0.0], [0.0, 0.0, 0.09089388288479823, 0.0, 0.09933832870483526], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.3336677586400759, 0.0, 0.2841289605316791, 0.22107551951211782, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13639198312494327, 0.031927124701018786, 0.10855812543554279, 0.0], [0.0, 0.0, 0.09089388288479829, 0.0, 0.09933832870483525], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['sigm', '', 'log', '', ''], ['log', 'sin', '', '-0.073', ''], ['**0.967', 'cos', 'cos', '', ''], ['', '', '', '', ''], ['', '', '', '', 'sin']]]","[[0.2636076881340184, 1.327166733987822, 1.5541682113758435, 0.0, 0.0], [0.0, 1.0778948321335433, 0.7820109767937071, 0.0, 0.0], [1.626481955175352, 0.0, 1.1941167045833831, 0.0, 0.0], [0.0, 0.005155729126830839, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.742327224631994]]","[[0.0, 0.2974684527024979, 0.526393963448186, 0.0, 0.0], [0.0, 0.4141378309952434, 0.19585339699303395, 0.0, 0.0], [0.4042099110130853, 0.0, 0.20245581705152632, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015008258107267206, 0.7419771711803832]]","[[0.0, 0.2974684527024979, 0.526393963448186, 0.0, 0.0], [0.0, 0.4141378309952434, 0.19585339699303395, 0.0, 0.0], [0.4042099110130853, 0.0, 0.20245581705152632, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015008258107267206, 0.7419771711803832]]","[[0.0, 0.2974684527024979, 0.526393963448186, 0.0, 0.0], [0.0, 0.4141378309952434, 0.19585339699303395, 0.0, 0.0], [0.4042099110130853, 0.0, 0.20245581705152627, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015008258107267206, 0.7419771711803832]]"
