coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.8383424888811088, -0.8123963941748698, 0.0, 0.9130386971962045, 0.0], [1.2734199587708757, 0.0, 0.0, 0.0, 1.3334149236220654, -0.7979829265992129, 1.0340776817942958], [0.0, 0.0, 0.0, 0.0, -1.0697371920023095, 2.604773888938653, 0.0], [-0.4079182607433114, 0.0, 0.0, 0.3858720803272351, 0.6424706134640593, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.36794103338201656, 0.0, 0.5268956333867983, 0.0, 0.19597978763249302, -0.5806040639990676]]]","[[0.0, 0.0, 0.49469623659363926, 0.0, 0.0809102956308459, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45239205596928433], [0.0, 1.2090008228824725, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0238990778152701, 0.0, 0.0, 0.45642192750332783, 0.0, 0.6844931069969755], [0.0, 0.0, 0.9350963807852329, 0.7517515282868298, 0.40439854050868423, 0.0, 0.0], [0.0, 0.28333963147595337, 0.21596917413211833, 1.0125611478662808, 0.0, 0.0, 0.018635754751437385], [0.0, 0.0, 0.8601812537005272, 0.0, 0.0, 0.0, 0.4547288461904276]]","[[0.0, 0.0, 0.0, 0.0, 0.0011072514388824508, 0.0, 0.016052800914239492], [0.0, 0.0, 0.021664780572815016, 0.0, 0.0, 0.0, 0.063871514133342], [0.0, 0.21834384675693166, 0.010357939571367393, 0.0003947983875531764, 0.0584628594472616, 0.0, 0.10065183084663558], [0.0, 0.023601902195135062, 0.0, 0.0, 0.3370140554222437, 0.0, 0.26254536128287886], [0.0, 0.04256684625563171, 0.3540902248541612, 0.17679173923357722, 0.1413803991943062, 0.0, 0.013883143708038531], [0.007981942308758112, 0.039462932659252194, 0.0, 0.37041135792424645, 0.0, 0.003316604492301839, 0.014006940580901853], [0.0, 0.015531787792654274, 0.3509687746362029, 0.004793184795236065, 0.0, 0.0, 0.04396251696282891]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9508605309797136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.7079071255842898, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.9053512050728794, 0.0, 0.0, 1.1268803094100863, -1.7535123076914125, 0.0, -0.5860207113445969], [-0.8269956034730838, 0.0, 1.9794796047259937, 0.0, 1.3956505866588416, 0.0, 0.28821647351469865]]]","[[0.0, 0.0, 0.3563859722198284, 0.0, 0.0, 0.7793200280755838, 0.27688852580800066], [0.0, 0.0, 0.0, 0.0, 0.1737165477427754, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0539434872527629], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4427437077035037, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.8809713605353829, 0.6566051744669753], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7731373857862267, 0.2992801361699411]]","[[0.0, 0.0, 0.3517180786171877, 0.02458043017271834, 0.032589762730084425, 0.07711648108846779, 0.0], [0.0, 0.0, 0.0, 0.011354590597063998, 0.21240307331113858, 0.0, 0.0], [0.013963466469073737, 0.0, 0.0, 0.01954637117678784, 0.04684821411054888, 0.0, 0.3604152865205313], [0.0, 0.0, 0.0025534812172778643, 0.0, 0.03491814509267681, 0.0, 0.0], [0.0, 0.0, 0.011905208020010369, 0.023555168553161667, 0.0, 0.17634067543148652, 0.09625883074476457], [0.0, 0.0, 0.0, 0.0, 0.03013187911197803, 0.00922084454524019, 0.04336798211576708], [0.0, 0.0, 0.0, 0.0, 0.01980637288744771, 0.1480743167658637, 0.025420162816713974]]"
"[[[0.0, -0.7162422418671487, -0.26366560620953167, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.1594911364567488, 0.0, -1.3036466639488735, 0.4823612718470465, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6572759088067989, 0.47055921181388255, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5573135409151585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025568154426731868, 0.011136811998276817, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20977505502081709, 0.0, 0.0], [0.0, 0.6715284834073003, 0.0, 0.0, 0.16009841418903048, 0.0, 0.0], [0.0, 0.10871362376682399, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.05099967456845019, 0.0, 0.0, 0.0, 0.011643676943779291, 0.0, 0.0], [0.4822384865462395, 0.060986668719513415, 0.0, 0.0, 0.015511512252881702, 0.0, 0.0], [0.0, 0.0, 0.011498120835276215, 0.0004919194463463653, 0.008618195956828055, 0.0, 0.0], [0.0, 0.0, 0.0, 0.005323989047601449, 0.17859294335508538, 0.0, 0.0], [0.024132869863613668, 0.48024506980153614, 0.0, 0.0, 0.09594844174287372, 0.0, 0.0], [0.012867925544723524, 0.014895898140824019, 0.021533911822190645, 0.0, 0.0, 0.02740954556678162, 0.0005012562503124394], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019174986074604335]]"
"[[[0.0, 0.16203536875173857, 0.0, 1.19754035153936, 0.0, 0.0, 0.0], [0.24894218623512024, 0.0, 2.0766163514658227, 0.480646657547647, 0.0, 0.0, 0.0], [0.0, 0.19438347971981196, 0.1200456343302423, -0.9547085438027015, 0.0, -0.9336970375890232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.9609622156397235, 0.0, 0.0, -2.14842661960583], [0.4289347611610378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.09159509239547324, 0.0, 0.0, 0.0, 0.24485301545174668, 0.0], [0.20638900882982034, 0.0, 0.28360278909827025, 0.0, 0.0, 0.0, 0.0], [0.0, 1.5126078770467173, 0.03445885323814774, 0.0, 0.0, 0.0, 0.0], [0.4926318429410015, 0.1076916575499528, 0.3484412142149375, 0.0, 0.35339066080973675, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.43725600924305746, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8400884696570943, 0.0, 0.0]]","[[0.016196007898814754, 0.0, 0.0, 0.010279174044225764, 0.0, 0.25684913261196396, 0.0], [0.06242591426655083, 0.002667854891922621, 0.0947243607523289, 0.0, 0.0031154472689409593, 0.019129582229225586, 0.0], [0.0, 1.0414922838113376, 0.011321181174040244, 0.0298930012390682, 0.027254282659423153, 0.0230351648912727, 0.0], [0.3125872258643182, 0.0, 0.12673650072707943, 0.0, 0.0716341190065789, 0.010478775929502223, 0.004239544990759242], [0.0, 0.012347294528765705, 0.0, 0.012624708577777926, 0.0, 0.038403310967011245, 0.011731680288869563], [0.0, 0.0, 0.20413788607559605, 0.026195150519549015, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.004876479764716823, 0.5272379394274921, 0.019224078942867005, 0.0]]"
"[[[0.8727103554073504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2.1089551767604116, 0.0, 0.27782549526451084, 0.9571469964209094, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.1368438659806528, -1.254987692759838], [0.0, 0.6028143529361691, 0.0, 0.7573973782421581, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.4397711145391565, 0.0], [-0.5215617155854144, 0.0, 0.0, 0.0, 0.0, -0.5095900601769204, -0.629925270079424], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.7543590662262363, 0.0, 0.0, 0.0, 0.0, 0.4207251538882233, 0.0], [0.0, 0.0, 0.0, 1.3090730464002835, 0.0, 0.0, 0.0], [0.0, 1.6119164339553984, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.4915717285045773, 0.0, 0.0, 0.0], [0.0, 0.17035184596596775, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5436525024557023, 0.6988841047869141, 0.0, 0.9022847655061172, 0.24262714343236302, 0.0], [0.0, 0.0, 0.475549731746879, 0.0, 0.0, 0.17525285745964547, 0.0]]","[[0.7028424853836389, 0.002539951688037422, 0.08434433911033125, 0.0, 0.13850557531141847, 0.27362503185329323, 0.01952121073820581], [0.0, 0.022919247467064086, 0.043284609365342994, 1.0285212472240373, 0.006374828828224343, 0.0, 0.002458784843551901], [0.0, 0.8775196489005459, 0.0, 0.0, 0.0022670427835963934, 0.028708978120797913, 0.0], [0.0, 0.01471958889883838, 0.01879391246913513, 0.41925063619337216, 0.0, 0.01189651458212161, 0.0], [0.0, 0.33769645724994685, 0.036621200706966076, 0.0, 0.03176852802200552, 0.05720440795283407, 0.0], [0.015737024670843907, 0.0, 0.37094096443458485, 0.006067357687454772, 0.7699717927300479, 0.002679642627577092, 0.0], [0.01486016389886181, 0.0, 0.15671220635709487, 0.0, 0.0, 0.1004009648494737, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5457227138002025, 0.0, 0.0, 0.0, 1.316524097988039, 0.0], [0.42684557583561994, 0.0, 0.0, -0.30641544262315845, 0.0, 0.0, 0.0], [0.0, 0.0, -0.13740096751719627, 0.0, 0.0, 0.0, 0.8284831478184256], [0.0, -1.273283417994917, -1.2716613137067982, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.3398503105070487, -0.4663305345271729, 0.0, 0.0, 0.0, 0.7927272131784612, 0.5168446026755517]]]","[[0.0, 0.0, 0.09518232358517048, 0.0, 0.0, 0.0, 0.5331191008237894], [0.0, 0.3853663878235823, 0.0, 0.0, 1.0129990793120542, 0.0, 0.32365295216921197], [0.0, 0.0, 0.0, 0.01874584596942525, 0.6396928390059791, 0.0, 0.0], [0.0, 0.0, 0.17793353717523763, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5202193041429857, 0.0, 0.0, 0.0, 0.0, 0.24709681733970573], [0.0, 0.0, 0.0, 0.7927191909385605, 0.0, 0.0, 0.49185376705700334]]","[[0.0, 0.0, 0.07698226931187524, 0.024538498006455398, 0.0, 0.017425872649910728, 0.24360606761742548], [0.005443324906731125, 0.18431339692038584, 0.0, 0.013433999591228898, 0.43170695347570825, 0.0, 0.09163835445264518], [0.015530478287280054, 0.0, 0.0, 0.08722011029048463, 0.16231428312712726, 0.0, 0.0], [0.0033954022326774355, 0.0, 0.15444250373909751, 0.05201039956597334, 0.027662331762199607, 0.0, 0.0], [0.0, 0.0, 0.011581525848613685, 0.07301474364923229, 0.03035174998701061, 0.0, 0.009048811562924189], [0.011863467880560847, 0.45725617007666136, 0.0, 0.015225056798256205, 0.0, 0.0, 0.0], [0.02377882853378574, 0.012823151272563707, 0.0408962290635356, 0.6857825402088495, 0.03503857057688624, 0.0, 0.1727814800199268]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.334204811055709, 0.0, -0.31274190411475034, 0.0, 0.0, 0.0], [-0.9860867221561578, 0.0, -0.3860405931753837, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0993970835684803, 0.1929015604923439, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0244086050669825, 1.5967043043467852, 0.11542885976877357, 0.0, 0.0, 0.0, 0.3594597321894816]]]","[[0.0, 0.0, 0.0, 0.31193575180335903, 0.0, 0.42300592237440077, 0.34544526977519874], [0.0, 0.0, 0.5065437006403332, 0.0, 0.0, 0.024094429676825624, 0.6404452167812879], [0.0, 0.0, 0.0, 0.16813859687244465, 0.0, 0.0, 0.025295124838094894], [0.0, 0.0, 0.07868430698679608, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21891996513231046]]","[[0.0, 0.0, 0.001086601425215326, 0.1874412873176311, 0.005281121220846361, 0.42118040914092064, 0.11776778143700756], [0.017474894652347504, 0.0, 0.4176940304308274, 0.0, 0.009609175155869362, 0.01863742072386615, 0.36241652354767384], [0.0, 0.0, 0.0, 0.07107884242875714, 0.0, 0.007940965876456752, 0.0], [0.0, 0.0, 0.016264726746897197, 0.01653467524826593, 0.0, 0.01226622328304668, 0.0], [0.005235122705255786, 0.0, 0.0, 0.0, 0.0, 0.011479204882879042, 0.0], [0.007142565680149055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.019006768406248237, 0.0, 0.008134224221625104, 0.0, 0.014016866351799984, 0.020025232869122146, 0.06492570117426072]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 1.3196253620399732, 0.0], [0.7974727771305711, 0.0, 0.0, 0.0, 1.6532484305487338, -0.7113104588824726, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.4732021941476543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.7849877728073972, 0.0, 0.35050462375235136, 0.8292998570113056, 0.0, 0.38501309932718136]]]","[[0.0, 0.5117158910646833, 0.0, 0.0, 0.2292398659326019, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8485396994968013], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051933797205682024], [0.0, 0.8147888472526346, 0.0, 0.0, 0.0, 0.0, 0.3573799196645728], [0.5099929574193423, 0.2086481986059062, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32641203376030353]]","[[0.0, 0.11028135994049731, 0.03555681456176963, 0.0, 0.19345587864873212, 0.020661854004407954, 0.023214308510384946], [0.0, 0.024661311068824483, 0.013812012862459564, 0.0, 0.008194095921706343, 0.0, 0.5537218369231202], [0.003665900262694705, 0.0, 0.0, 0.0, 0.0, 0.004399918619336105, 0.0], [0.0, 0.0, 0.02146218066852206, 0.01291912540251485, 0.0, 0.018815904510457244, 0.0], [0.0, 0.3324795302704617, 0.013766258234432267, 0.0, 0.013961745143573078, 0.0010061556765984666, 0.2353975467361914], [0.48060622095129657, 0.032763307367646405, 0.013966160314382407, 0.0, 0.0, 0.0, 0.0], [0.006503115343788908, 0.017512452725109262, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 1.2026848360469307, -1.0254564289175423, 0.0, 0.0, -0.4134510680460249], [0.0, 0.0, 0.0, 0.0, 0.0, -0.15776441291550727, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.37689503754886405, -0.8320916190381241, -0.6161225539402438, 0.0, 0.0, -1.0989429910812765], [0.0, -0.6795621132395525, 0.5897106250986442, 0.0, 0.0, 0.44179890591164006, 1.165567146538408], [0.0, -0.41128839603953593, 0.0, 0.0, 0.0, -0.7728374416061343, 0.0], [0.0, 0.0, 0.0, 0.0, -0.33753235374692364, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06471673879382182, 0.20976389974930326, 0.10086045574428908, 0.0], [0.49779991668507273, 0.0, 0.0, 0.28090158070892923, 0.15595759918872992, 0.0, 0.0], [0.9309210787997404, 0.0, 0.0, 0.543448485916196, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1862304236078394], [0.0, 0.0602950362890228, 0.0, 0.0, 0.2640423946970291, 0.6245347679728774, 0.0], [0.1329735883601953, 0.0, 0.0, 0.537740046003429, 0.5946067409328849, 0.0, 0.0]]","[[0.009473707311183329, 0.0, 0.012695804790358015, 0.0, 0.033411540227989894, 0.0, 0.006984521671814119], [0.0, 0.0, 0.013882368232120568, 0.0, 0.03456483085554843, 0.08711670772591189, 0.00047819041610578777], [0.1355834503044219, 0.0, 0.0, 0.0645407860361122, 0.04143617631734875, 0.0, 0.009923707933253844], [0.44890341022140323, 0.0, 0.016976436558817986, 0.15983603684464656, 0.0009363568322009222, 0.0, 0.0687153328965144], [0.076194478560547, 0.0075787584450024426, 0.02181749629998192, 0.0, 0.0, 0.0, 0.1704332596727172], [0.01112516063100137, 0.05051453303586873, 0.0, 0.0, 0.05603822169049643, 0.5450589057169447, 0.010059824025845718], [0.0003950910864385048, 0.0, 0.016418170585239193, 0.3103524233288667, 0.306839156998971, 0.010285466338788046, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.8569108266913716, 0.0, 0.0], [0.8926276211252523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17599993083895807], [0.0, 0.0, 0.0, 0.0, -1.1429558270689029, 0.0, 0.51164435249093], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.1379643306493261, 0.7199400018775421, 0.0, 0.5784116969706032, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.2842163814773457, -0.357178642735314]]]","[[0.0, 0.4614087846268496, 0.0, 0.0, 0.0, 0.5547725082517352, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.39914934176784456, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1495543998995087, 0.0], [0.28225656111541453, 0.0, 0.4249870537595935, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.095337472924915], [0.0, 0.11504038461583473, 0.595681412216781, 0.0, 0.0, 0.0, 0.3713474588713886]]","[[0.006323571048544722, 0.38189474537949003, 0.0, 0.02575289848018406, 0.0, 0.3313788489447751, 0.0], [0.0005808430099777694, 0.0, 0.006712344180585858, 0.0, 0.0, 0.11676890829318134, 0.12407502812110957], [0.0, 0.05439685051924853, 0.000155831982498058, 0.0, 0.0, 0.011014469717201136, 0.01704045341039087], [0.0, 0.014591362900588434, 0.0, 0.0, 0.0, 0.03502396019086384, 0.0], [0.27541919769209455, 0.022604020971016818, 0.14372858304285138, 0.0, 0.01517226407595326, 0.0023884040023547056, 0.0], [0.010122039413492507, 0.022297563067337343, 0.007605429510644481, 0.0, 0.00019545883418823655, 0.029715198913982527, 0.9526447503922978], [0.0, 0.06429547332314027, 0.30019790094253435, 0.0, 0.0, 0.01708162090497342, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, -0.4421813828386744, 0.0, 0.0], [0.0, 0.0, 1.6957205848790824, 0.0, 0.0, 0.0, 0.27695476305712036], [0.0, 0.0, 0.0, 0.0, 0.0, -0.6914483885776078, 0.0], [0.0, 0.0, 0.0, 0.0, -0.39864040873605444, -0.6640655472296652, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0190926635805801, 0.0, 1.4123973062582325, 0.20450408267832598, -0.5482417703836852, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0380316341134703], [0.0, 0.8662817825135942, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7180468363240426], [0.08182418414738343, 0.0, 0.0, 0.07019576417470255, 0.0, 0.0, 0.020547501155438956], [0.0, 0.0, 0.2160549201712965, 0.20147092033249223, 0.0, 0.0, 0.11508360890974274], [0.0, 0.3471302303166039, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.021620304232369405, 0.0, 0.0, 0.0, 0.0, 0.014977013973605215, 0.0], [0.0, 0.029499273243528197, 0.0, 0.0, 0.004295310809735129, 0.02594641653357753, 0.4451211369284823], [0.0, 0.552466495001058, 0.0, 0.0007459790581016717, 0.007597616897633281, 0.028796920705269468, 0.010666397964253355], [0.0, 0.01892144211747882, 0.023445542998505278, 0.0, 0.0, 0.011538290778274908, 0.14357688986739833], [0.05403794513623513, 0.0, 0.0, 0.022789522599363954, 0.0, 0.02218231418627294, 0.0], [0.0, 0.0, 0.21821715692068092, 0.14667217516026282, 0.0, 0.0, 0.0], [0.0, 0.07551221704345527, 0.015226608980052861, 0.003223286768693823, 0.008589843726028718, 0.006699553016994886, 0.005770387478190612]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.6455033171064366, 0.0, 0.0, 0.0, 0.0, -0.4859631753941032, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.796314840260969, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5733339964294907, 0.9242640615154912, 0.0, -0.4480087739730667, -0.3750616797825552], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.676429087564665, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.15920936065284483, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7754428965063686, 0.0], [0.0, 0.0, 0.0, 0.7442422485081548, 0.0, 0.0, 0.0], [0.0, 0.4487213712480117, 0.0, 0.0, 0.0, 0.421339651665918, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0532337870567853, 0.0]]","[[0.0, 0.34490701998835743, 0.005990014177200426, 0.023825225284059736, 0.0049982095641978586, 0.0, 0.0], [0.004882259668719527, 0.02070221677310477, 0.030134305582101846, 0.0056181914750321775, 0.004389344172775883, 0.014236382317764548, 0.0028314258595486205], [0.00498928993868674, 0.0, 0.0, 0.0, 0.0, 0.024028293404168236, 0.0], [0.007089241941529742, 0.0, 0.01470921330543047, 0.0, 0.0, 0.5871241741889988, 0.006667814975626044], [0.02088632969588518, 0.0, 0.025564373633408313, 0.6604418054023834, 0.0016051314858690805, 0.0006203032521069037, 0.0], [0.0031189811227247725, 0.1575195930594859, 0.020902559908381826, 0.0, 0.0, 0.10442094135220235, 0.0], [0.005983816255529194, 0.0, 0.00990252535844228, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -1.0383537092687662, 0.0, 0.0, 0.0, 0.22335013025606346, -1.2314635433691894], [0.8305596465133755, -0.9547938553081323, 0.0, 0.0, 0.0, -0.35393406487689194, -0.9228616479698818], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.17942277853543534, 0.0, -1.274734860298368, 0.50957125809958, 0.0, 0.0, -1.54867216294377], [0.0, 0.0, 1.3036207221764338, 0.0, 0.0, 0.0, -0.2946296145145058], [0.0, -0.724006519789145, 0.0, 1.8428331592336038, 0.4636363907056181, 0.16150677246282882, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 1.229561455824734, 0.0, 0.21747217686324696, 0.0, 0.0, 0.0], [1.3804942856067772, 1.2724783865930513, 0.0, 0.0, 0.0, 1.060415370484862, 0.0], [0.0, 0.0, 0.0, 0.4502282516607386, 0.5039407073833477, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4836328071226591, 0.0, 1.6318474312604385, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.23820822449403606, 0.0], [0.47817164768808734, 0.8000323572238531, 0.0, 0.0, 0.0, 0.33194060945577336, 0.0], [0.4871190952631759, 0.2735430574344054, 0.0, 0.5965345356958578, 0.03972976250633341, 0.0, 0.0]]","[[0.08031138599700861, 0.24456749279185022, 0.03115420533921706, 0.0, 0.0032856721895239667, 0.0, 0.0], [0.6019269270673949, 0.2328399145981293, 0.029085143319847302, 0.0, 0.0, 0.11832302331275409, 0.0], [0.0, 0.0, 0.0, 0.11394158107933605, 0.4380961752123344, 0.0, 0.0021796250308819282], [0.0, 0.0, 0.0289215730843242, 0.10996418002274246, 0.0, 0.5008200176255231, 0.0], [0.0, 0.0, 0.02496203238833825, 0.0, 0.0, 0.0, 0.0], [0.00796674973562811, 0.0, 0.0, 0.0, 0.0, 0.07376961103802954, 0.0], [0.0, 0.0, 0.030215937815963722, 0.2293974495682601, 0.017302961899049105, 0.0, 0.008210135031901664]]"
"[[[0.0, 0.8398987105271826, 0.0, -0.292682019512469, 0.0, -0.36423465020065965, 0.0], [0.0, 0.0, 0.0, 0.0, -1.2985218889145553, 0.0, 0.0], [0.0, 1.8390163666325454, -0.5928389364902855, 0.0, -0.8628429862069825, 0.0, 0.0], [0.0, 0.0, -0.4788533721010121, 0.0, 0.0, 0.0, 0.4854129782690407], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3261567353861604], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5699130001665825, 0.0, 1.2152407652942891, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9074570893361946, 0.6813863403533184, 0.0, 0.0, 0.0], [0.14850553303558536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5530516696956082, 0.3162420865452496, 0.0, 0.0, 0.0, 0.0], [0.07087772305645104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.09286849498050773, 0.047325338412979055, 0.0, 0.0]]","[[0.0, 0.0030576248163004514, 0.0069090886899373346, 0.14585835912067535, 0.0, 0.037926903676432956, 0.004708371407741944], [0.45003449887454244, 0.0, 0.8014873362653412, 0.014634200992497648, 0.0, 0.05240593264782325, 0.0006997801876471034], [0.0, 0.012758733351124912, 0.04740888242725838, 0.5384580888703129, 0.0, 0.03987024559002459, 0.0], [0.0514877765621863, 0.0194707703293429, 0.0102336932218762, 0.048365693196596136, 0.0, 0.0611177555675546, 0.0], [0.0, 0.5288776700896592, 0.0, 0.0, 0.0010622570000277812, 0.02970694136525744, 0.0], [0.022231102573431187, 0.0054446921988784485, 0.0, 0.0, 0.0, 0.0, 0.03502039045436222], [0.0, 0.00724653406226159, 0.0, 0.004179129550434234, 0.014914686976502627, 0.0599328852035531, 0.0]]"
