coefficients,di_exact,knn_subset_pairwise
"[[['', '', 'sin', ''], ['', '', '', ''], ['tanh', '', '', '-0.410'], ['', '', '', '']]]","[[0.0, 0.0, 0.7304514193792836, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7458591507025847, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09972143499858986, 0.0]]","[[0.0, 0.0, 0.6366257647533484, 0.009990459621561577], [0.0, 0.0, 0.0, 0.0], [0.7024339049299538, 0.0, 0.0, 0.0236619118742348], [0.008307322762934062, 0.016256641087936296, 0.059441116971171534, 0.0]]"
"[[['', '', '', ''], ['', 'cos', 'log', ''], ['', '', '', ''], ['**0.733', 'cos', '', '']]]","[[0.0, 0.0, 0.0, 0.5251194672547648], [0.0, 0.9928275747051383, 0.0, 1.0075785359873155], [0.0, 1.4583280278080155, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0300466554787351, 0.0, 0.004646261370903002, 0.10414408433399674], [0.0, 0.1952400120674293, 0.0, 0.438716247316801], [0.0, 0.1624645850100447, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08809170955095787]]"
"[[['', '', '', ''], ['', '', 'sin', ''], ['-0.208', '', 'tanh', ''], ['', '', '', '']]]","[[0.0, 0.0, 0.02700872239483655, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.7082848418405434, 0.7319967041692902, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.007744371782739575, 0.0], [0.010547307442367735, 0.2852162377873988, 0.0, 0.0], [0.012926841815744421, 0.3796296187538045, 0.6708663932323571, 0.00276717567702649], [0.005138587332622509, 0.0, 0.01695059728458478, 0.008663704102760954]]"
"[[['', '', '', 'sin'], ['', '', '**0.223', 'tanh'], ['', '', '', ''], ['', '', '', 'cos']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.038232500538351, 0.0, 0.0], [0.2873643595926504, 0.26748760828696744, 0.0, 0.24167466205552252]]","[[0.01993370284483016, 0.004922620064446632, 0.0, 0.0], [0.023964198448209517, 0.0013072691777331748, 0.0, 0.0], [0.0, 0.5186948551740252, 0.0, 0.0], [0.24669756339336346, 0.12013288440326728, 0.0, 0.22423448275242613]]"
"[[['', '**0.407', '', 'cos'], ['', 'cos', '', ''], ['', '', '', ''], ['**0.421', 'log', '', '']]]","[[0.0, 0.0, 0.0, 0.3935873200296977], [0.31378002855498727, 0.28113420707760944, 0.0, 1.0045611131236787], [0.0, 0.0, 0.0, 0.0], [0.45288667395368565, 0.0, 0.0, 0.0]]","[[0.053345024560503634, 0.0, 0.0, 0.04551653933036666], [0.21180749930025067, 0.26926373692173156, 0.0, 0.43244651981657517], [0.0023051852707168283, 0.0, 0.011864366444134217, 0.0], [0.3219128667295526, 0.0, 0.0, 0.012549174865702338]]"
"[[['-0.793', '', '', ''], ['sin', 'sigm', '', ''], ['', '', '', ''], ['**0.069', 'cos', '', '']]]","[[0.48482150612582425, 0.5923520326429843, 0.0, 1.3450527724397003], [0.0, 0.05211527856899986, 0.0, 0.3847099232614081], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.4853528839503429, 0.4105041116325795, 0.02451536786437735, 0.4144258077680855], [0.0, 0.066188967790166, 0.0, 0.19896949297461017], [0.0, 0.0, 0.0, 0.0], [0.0, 0.018040981586000312, 0.0, 0.2668008080170157]]"
"[[['', 'log', '', ''], ['', '', '', ''], ['', 'log', '', 'sigm'], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [1.4641470171290318, 0.0, 1.5049546501538213, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02807478696690165, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.2467606018198219, 0.0, 0.22460329625958472, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.047725488319472625]]"
"[[['', '', '**0.457', ''], ['', '', '', ''], ['', '', '', ''], ['sigm', '', '', '']]]","[[0.0, 0.0, 0.0, 0.11235579670190012], [0.0, 0.0, 0.0, 0.0], [0.7589194319049402, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.024080823724202057, 0.0, 0.09907098524834299], [0.0, 0.0, 0.0, 0.0064190116881850685], [0.6582153127431883, 0.0, 0.010097747764008376, 0.0], [0.0, 0.011446372505725494, 0.0, 0.0]]"
"[[['', '0.211', '', ''], ['', 'log', '', ''], ['', 'cos', 'tanh', ''], ['', '-0.340', 'sin', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.3925262799682027, 1.6803746145977907, 0.8882511133709207, 0.7026376194476632], [0.0, 0.0, 0.4323872086036857, 0.4389429860537698], [0.0, 0.0, 0.0, 0.0]]","[[0.07315471818195185, 0.0, 0.0222740012418834, 0.0], [0.2523917974965294, 1.2639108649546578, 0.5780026605337835, 0.4951528574615007], [0.08254449508295139, 0.0, 0.16524801834588937, 0.30965272069439564], [0.05018708761060158, 0.0, 0.04126298433486554, 0.23822090255957892]]"
"[[['log', '', '-0.155', ''], ['', '', '', ''], ['', '', '', ''], ['', 'sigm', '', '']]]","[[1.606933693847863, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03165864561816811], [0.014095706094654834, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[1.2892885319256446, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0017216277690775483, 0.011431771708723046], [0.0, 0.0, 0.0, 0.0], [0.0, 0.019163536737165796, 0.0, 0.0]]"
"[[['', '', '', ''], ['0.053', '0.378', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.0014719233412846921, 0.0, 0.0], [0.0, 0.07761878263909149, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.00041381882119062346, 0.0005803065513079771, 0.0], [0.0, 0.0652469731036927, 0.003246001565427263, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0035876049431162824, 0.00338624775130331]]"
"[[['', '', '', ''], ['', 'cos', 'sigm', ''], ['', '', 'cos', '**0.369'], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5961779994851526, 0.0, 0.0], [0.0, 0.17034030045106513, 0.5955257161757277, 0.0], [0.0, 0.0, 0.8399890185028045, 0.0]]","[[0.003940584173191751, 0.024006731797507914, 0.0, 0.01741215606818205], [0.012674281231026903, 0.49739693842852517, 0.0, 0.0], [0.0, 0.15652609226109207, 0.2440123439569584, 0.02649429202785085], [0.005199870263705106, 0.0, 0.5911571649176863, 0.0]]"
"[[['log', '', '', ''], ['', '', '', ''], ['', '', 'sin', ''], ['**0.037', '', '', '']]]","[[1.569743672170285, 0.0, 0.0, 1.374074828793426], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7429858462160073, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[1.2926389260081323, 0.0, 0.0, 0.5054462529041334], [0.0, 0.0, 0.0, 0.0], [0.0, 0.009880660674189485, 0.7431137041970906, 0.0], [0.0, 0.02503853192164183, 0.0, 0.018457223407226688]]"
"[[['', '', '', ''], ['0.082', '', '', 'tanh'], ['', 'tanh', '', ''], ['', 'sin', '**0.929', '']]]","[[0.0, 0.0018021393029903807, 0.0, 0.0], [0.0, 0.0, 0.9684032044239944, 1.0209744807678116], [0.0, 0.0, 0.0, 1.0229179029698574], [0.0, 1.1491757738851447, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5285114943825681, 0.2738251556440308, 0.13056517475964002], [0.005742778303105844, 0.027107320138688145, 0.4409480190955904, 0.2876401005609255], [0.0035228676853406226, 0.17565941367637503, 0.0469071794286251, 0.5790373237043055]]"
"[[['', 'log', 'tanh', ''], ['sigm', '', '', ''], ['', '', '-0.017', '0.501'], ['-0.563', '', '-0.011', '']]]","[[0.0, 0.18099291898472547, 0.0, 1.012546081725462], [1.4455268214314116, 0.0, 0.0, 0.0], [0.501443922924522, 0.0, 0.0007199267575827918, -0.0008283647457247874], [0.0, 0.0, 0.5697336829903193, 0.0]]","[[0.042175560110939425, 0.16700615736926183, 0.0037788346243063623, 0.8568153000307575], [0.4098290061415525, 0.0, 0.07807099774606675, 0.0], [0.03749772672977947, 0.013113704221887248, 0.016206807127099637, 0.07511484361456913], [0.057081771736727994, 0.0, 0.5027313328998408, 0.0]]"
"[[['cos', '', 'cos', ''], ['', 'tanh', '', 'log'], ['', '0.243', 'cos', ''], ['tanh', '', '', '']]]","[[0.6733261974785129, 0.0, 0.0, 0.30759509874236596], [0.0, 0.2588529174973872, 0.18393807338378532, 0.0], [0.17183765876798607, 0.0, 0.16598257158045404, 0.0], [0.0, 0.993337345677257, 0.0, 0.0]]","[[0.5555467289406633, 0.0732012239790193, 0.0029722102945560235, 0.2628829450479204], [0.0, 0.05735770691608668, 0.14855994257849442, 0.0], [0.12879370877541454, 0.0, 0.09876931827711097, 0.0], [0.0, 0.5957563051770574, 0.01050722286762344, 0.01402545629325913]]"
"[[['', '', '**0.120', '0.115'], ['', '', '', '0.297'], ['', 'cos', '', 'sin'], ['', 'cos', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03744325542821737, 0.05498745850049381], [0.005031072110835489, 0.0, 0.0, 0.0], [0.0025726362289392336, 0.039906266362410445, 0.17925682666045598, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0133387659130616, 0.008660213160902435, 0.002072553849872569, 0.01524141342901061], [0.0410308380338588, 0.0, 0.023441696655051584, 0.0], [0.04774946186756212, 0.008170200988722185, 0.12538876483552103, 0.016209896624177544]]"
"[[['', '-0.235', '', ''], ['', '', '', ''], ['', '', '**0.976', ''], ['', 'sin', '**0.630', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.03942269045471901, 0.0, 0.0, 0.33473279284477525], [0.0, 0.0, 1.7765531139395465, 1.5645189836331506], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.03859072872750875, 0.0, 0.0, 0.09385143698499543], [0.0, 0.0, 1.727928392459874, 0.27341524518445026], [0.0, 0.0, 0.0, 0.7798672978327663]]"
"[[['', '', '**0.110', ''], ['', 'tanh', 'sin', ''], ['', '', '', ''], ['', 'cos', '', 'log']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7982908025281926, 0.0, 0.23162535291415742], [1.245835541872719, 0.3135288894551601, 0.0, 0.0], [0.0, 0.0, 0.0, 1.4016617508404885]]","[[0.013805361910111334, 0.0, 0.03207419436910318, 0.0], [0.0, 0.5627790941682227, 0.01581273008828144, 0.0], [0.5688704577695588, 0.2527742282619321, 0.0, 0.0], [0.0, 0.0, 0.013008010516789525, 0.9409296296394443]]"
"[[['sigm', '', '', '**0.305'], ['tanh', '', '', ''], ['', '', '', ''], ['**0.465', '', 'sigm', '']]]","[[0.005191329662919398, 0.001272021143684542, 0.0, 0.04619094724461705], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03753563506284171], [0.03314438954838199, 0.0, 0.0, 0.0]]","[[0.0, 0.0069600445893015445, 0.0, 0.03197820915042317], [0.026170812377520673, 0.0018569185457646697, 0.002296359517645052, 0.0], [0.028009957967492366, 0.0056970252961370095, 0.006892787047440893, 0.03534715143087123], [0.03723608218674304, 0.0, 0.0011812061601959726, 0.015897585621913863]]"
"[[['', '', '0.194', ''], ['**0.949', 'sigm', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.3676472596959275, 0.0, 0.0], [0.0, 0.059551739620207024, 0.0, 0.0], [0.010736934875309436, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.029132893117938916, 0.3467895885886311, 0.0, 0.0], [0.0, 0.0, 0.0, 0.004609679463804376], [0.0, 0.011097742314499896, 0.022574274163371894, 0.0], [0.0, 0.0, 0.0, 0.001865323081079271]]"
"[[['cos', '', '', 'log'], ['', '', '', ''], ['', '', '', ''], ['', 'sin', '', '']]]","[[1.0371321721839504, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3268238741806], [0.0, 0.0, 0.0, 0.0], [1.5355843307944719, 0.0, 0.0, 0.0]]","[[0.23631609261427933, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00784768981093871, 0.3023916005035753], [0.0, 0.004376899659542364, 0.0, 0.0], [0.30386177987713464, 0.0, 0.021428725386365744, 0.002365077983146924]]"
"[[['', '', 'tanh', ''], ['cos', '', '', ''], ['**0.656', '', '', ''], ['', '', '', '']]]","[[0.0, 0.212267264628302, 1.143298667769953, 0.0], [0.0, 0.0, 0.0, 0.0], [0.915197469110866, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.19360548866540309, 0.9652980452360488, 0.012663038379930049], [0.01502650688056959, 0.012906410738994874, 0.002872732894488553, 0.0], [0.7671049047618671, 0.0, 0.0, 0.0], [0.003282163177733391, 0.0, 0.01659985777276822, 0.0]]"
"[[['', 'log', '0.235', ''], ['', '', 'cos', 'log'], ['sin', '', 'log', ''], ['', '', '', '']]]","[[0.0, 0.0, 1.007454935225602, 0.0], [1.5152538853245903, 0.0, 0.0, 0.0], [0.46142099329825353, 0.9449288029711739, 1.4967601035848017, 0.0], [0.0, 1.4732860793394993, 0.0, 0.0]]","[[0.0, 0.0, 0.41611817712116145, 0.0], [0.8957041490951575, 0.0, 0.0, 0.0], [0.18772289131091582, 0.12712438138410972, 0.5841444456050874, 0.0], [0.0, 0.03744362473237495, 0.0, 0.017353101059972398]]"
"[[['', '', '', 'cos'], ['', '**0.012', '', '**0.564'], ['', '', '', 'sin'], ['tanh', 'tanh', '', '']]]","[[0.0, 0.0, 0.0, 0.5687519498495008], [0.0, -0.0002950186303381424, 0.0, 0.014911317140072114], [0.0, 0.0, 0.0, 0.0], [0.6047978374769268, 0.3373863441248871, 0.20993650747625145, 0.0]]","[[0.0, 0.0, 0.036180103145074895, 0.5448741176869561], [0.0, 0.0, 0.0315554730894627, 0.10896807325314722], [0.008954593484078335, 0.03012566563834555, 0.0, 0.07477625412947478], [0.5874050026642479, 0.3315742441458562, 0.21022395259166837, 0.0]]"
"[[['', '0.063', '', ''], ['', '', '**0.914', 'sigm'], ['', '', '', ''], ['0.560', '', '', '']]]","[[0.0, 0.0, 0.0, 0.15170435548544547], [0.0032671576408721194, 0.0, 0.0, 0.0], [0.0, 0.3691905209587914, 0.0, 0.0], [0.0, 0.03781785603059409, 0.0, 0.0]]","[[0.0, 0.009448425436606258, 0.009662582579454224, 0.14933164130442045], [0.026860398277929978, 0.0, 0.019168803469706546, 0.02200615380089262], [0.0, 0.3398768995021721, 0.0, 0.028269124869057454], [0.0, 0.01602511699620069, 0.015547309917832701, 0.0]]"
"[[['', 'log', 'sin', ''], ['', '', '', ''], ['', '', 'cos', ''], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [1.5250505789785551, 0.0, 0.0, 0.0], [0.3175292662076536, 0.0, 0.23441599696114673, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0035654178987287424], [0.15154662509103106, 0.0, 0.0, 0.034576565763384505], [0.009198549978356169, 0.0, 0.2431136297930633, 0.029039980531582466], [0.0, 0.0, 0.0, 0.0]]"
"[[['tanh', '', '', '**0.746'], ['', '', 'sin', ''], ['', 'cos', '', ''], ['', '', '', '']]]","[[0.7835930166127191, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2387301308921663, 0.0], [0.0, 0.3323884526495097, 0.0, 0.0], [0.4837294723006433, 0.0, 0.0, 0.0]]","[[0.45438097030853, 0.0, 0.0, 0.013715832252909316], [0.0, 0.016412000192573675, 0.21963432132382632, 0.008440118135312664], [0.0, 0.3052349051257402, 0.013537632344426164, 0.0], [0.42193272633418916, 0.0, 0.0, 0.0]]"
"[[['**0.862', '', '', ''], ['', '', '', 'sigm'], ['sin', '', '', 'sin'], ['', '', '', '']]]","[[1.2023982614726982, 0.0, 0.977672188692702, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.028158260772540175, 0.3010694207454654, 0.0]]","[[1.0470836806012473, 0.0, 0.2319778525717276, 0.0], [0.0, 0.0, 0.0, 0.037136138766051596], [0.0, 0.00707571580379296, 0.3846480331423736, 0.0], [0.0, 0.036368061278486324, 0.17379709723626155, 0.0]]"
"[[['', '', '', ''], ['', '-0.095', 'log', ''], ['-0.010', 'sigm', '', ''], ['', 'cos', '', '']]]","[[0.0, 0.0, 0.00011268283522802486, 0.0], [0.0, 0.07620494993188413, 0.11014239288408191, 0.9940151558637838], [0.0, 1.5080354123377353, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.015142676218184544, 0.0], [0.0, 0.0, 0.0928055982198131, 0.8504832385521303], [0.020298335114271523, 0.4959758866768756, 0.003643582651995137, 0.0], [0.014785212165119941, 0.03340636827027107, 0.01447370356868151, 0.003033752677399737]]"
"[[['', '', 'sigm', 'log'], ['', '', '', ''], ['', 'tanh', '', ''], ['log', '', 'tanh', '']]]","[[0.0, 0.0, 0.0, 1.5165158821176612], [0.0, 0.0, 0.3381159184454895, 0.0], [0.07244998840455444, 0.0, 0.0, 0.4860333931705476], [1.5899581128483973, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.6527171668417331], [0.0, 0.0, 0.27784523708420333, 0.0], [0.0, 0.0, 0.0276587060165572, 0.009772453266324536], [0.869778922828677, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['', '', '', ''], ['0.191', '', '', 'sigm'], ['', '', '', '']]]","[[0.0, 0.0, 0.012837724070194075, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02590047409997686, 0.0]]","[[0.0, 0.0046788877060235925, 0.0, 0.003896854037585933], [0.0, 0.0, 0.015002235535553651, 0.0], [0.0, 0.008758530096720786, 0.0003222445903835314, 0.0], [0.010373010615113708, 0.0, 0.008136504479819546, 0.0]]"
"[[['tanh', '', '', 'log'], ['', '0.054', '', 'sin'], ['', '', '', 'log'], ['', '', 'sigm', '']]]","[[0.02071727299138808, 0.0, 0.0, 0.0], [0.0, -0.0008889959512724637, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12367065659560833], [1.53237481640024, 0.35952676473075007, 1.5159847768270074, 0.0]]","[[0.011240529513252015, 0.0, 0.0, 0.052632571093319855], [0.0, 0.002612095542688335, 0.0, 0.025444830969736695], [0.0, 0.0, 0.004756362120103857, 0.07138162535295288], [0.4169607905142353, 0.34943730310296167, 0.4087818603165198, 0.025780341066735542]]"
"[[['', 'sigm', '0.130', ''], ['', 'log', 'log', ''], ['', '', '', 'log'], ['cos', '', 'tanh', '']]]","[[0.0, 0.0, 0.0, 0.14767216413179232], [0.393642366835024, 1.570322005167552, 0.0, 0.0], [0.20180153612068605, 1.5778399082192136, 0.0, 0.6443147316009727], [0.0, 0.0, 1.6398349492371798, 0.0]]","[[0.035675421142377955, 0.0, 0.03841110032494023, 0.14115766434052113], [0.2313627305927533, 0.3460259219866725, 0.09469646599723418, 0.010292915471741942], [0.07439645805778404, 0.6351968079770414, 0.0, 0.52383087152332], [0.06721052836524967, 0.0, 0.571414939153414, 0.0]]"
"[[['tanh', '', 'sin', ''], ['**0.043', '', '', ''], ['', '', '', ''], ['', '', 'log', 'log']]]","[[0.7260887330752585, 1.3724511171999982, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3068691253206736, 0.0, 0.0, 1.5352715630039433], [0.0, 0.0, 0.0, 1.6565797319209585]]","[[0.474287158397808, 0.36572293955380036, 0.0, 0.0], [0.0, 0.23835624796300595, 0.0, 0.0], [0.3093621505854394, 0.0, 0.03390557027422851, 0.08060020901098813], [0.0, 0.0, 0.0, 0.34248584757620987]]"
"[[['', '', '', ''], ['', '', '', ''], ['cos', '', 'tanh', ''], ['', '**0.171', '', '']]]","[[0.0, 0.0, 0.009235982178007694, 0.0], [0.0, 0.0, 0.0, 1.1160356379885017], [0.0, 0.0, -0.0023046677668599937, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.02478517966485051, 0.02575390973548642, 0.0], [0.03922077466114503, 0.0, 0.021539586387113795, 0.5753979629614462], [0.014543718582109661, 0.015450801257593716, 0.0, 0.00031924576862496924], [0.009342842723334601, 0.0, 0.007803601572823793, 0.0018195610028499025]]"
"[[['sigm', '', '', ''], ['', '', 'log', ''], ['', 'cos', '-0.019', ''], ['sin', '', '', '']]]","[[0.033376820154162545, 0.0, 0.0, 0.2477152661692984], [0.0, 0.0, 0.38120197152574925, 0.0], [0.0, 0.7959232609508038, 0.000768200341735198, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.00906707180833178, 0.0, 0.0, 0.2665515248396534], [0.0, 0.0, 0.220114419387776, 0.0], [0.0031264834658552114, 0.5090450197478673, 0.0, 0.001708858283768934], [0.0012729868180003235, 0.01927352749790003, 0.0, 0.0]]"
"[[['', 'sin', '', '-0.009'], ['sin', '', 'cos', ''], ['sin', '', '', ''], ['', '', '', '']]]","[[0.0, 0.1831850823755155, 0.18477370597199907, 0.0], [0.08049691905774861, 0.0, 0.0, 0.0], [0.0, 0.25268120158087126, 0.0, 0.0], [-0.0005871762011219611, 0.0, 0.0, 0.0]]","[[0.0, 0.1294072838700475, 0.20957449160100697, 0.0], [0.06580423806828098, 0.0, 0.032989490013744724, 0.019322744728344814], [0.0, 0.23478294371724176, 0.0, 0.004208291156443199], [0.010142752115849247, 0.04882171943771539, 0.015776660388493218, 0.0]]"
