,tickers,time_varying_di
0,AAPL,"[[0.0, 0.033827960991960754, 0.01807087194494149], [0.014889198668413912, 0.02318062751511611, 0.038120005106861116], [0.00035861660443422513, 0.01880855942812457, 0.017103387965803574], [0.016586112523376544, 0.0, 0.0], [0.014501500243007118, 0.026122181821948386, 0.0], [0.0, 0.018529932326665784, 0.0370350491491652], [0.0, 0.0, 0.0013723985595604745], [0.0, 0.01470015274193947, 0.00571225182739119], [0.0, 0.03820995831432096, 0.02486256670279433], [0.0, 0.0009244197899211725, 0.0036104023029147727], [0.0, 0.0657586297255106, 0.024412174993787932], [0.0060376235770309315, 0.0, 0.0021238747058682076], [0.030419437478889626, 0.03239283968437185, 0.021803457889461527], [0.0, 0.0, 0.0250589139023181], [0.013155489960805806, 0.027170785774854826, 0.004428916850563477], [0.0, 0.0, 0.001744029853245534], [0.09629738814157637, 0.0, 0.0321274534313822], [0.006805218593199021, 0.0, 0.011216069460238618], [0.012547209116738898, 0.0, 0.005025631491272121], [0.0, 0.0, 0.023045204952318214], [0.01757064994975658, 0.022358976617425027, 0.0018903166344792688], [0.0, 0.02206481879063444, 0.03519469825925306], [0.0, 0.03103288710130389, 0.010678242146813639], [0.06692916364058452, 0.020504606397375363, 0.0174834563049307], [0.0, 0.04028778658319309, 0.011308094544290147], [0.0011419127908729532, 0.004508767777498784, 0.022683466112690363], [0.012740903688183728, 0.004770712316648038, 0.01744568745840583], [0.02424108338095845, 0.015470256964730932, 0.024464731013593585], [0.0, 0.011926675663783535, 0.0], [0.025652289603619125, 0.048276032140181654, 0.010024556424859775], [0.0, 0.0, 0.05477652248774973], [0.0, 0.045392343300674175, 0.008025223987710217], [0.0, 0.0, 0.008090541351235547], [0.0, 0.019794217610199262, 0.0], [0.0, 0.05023735602446979, 0.04442291920852993], [0.0, 0.0, 0.0061700429204808735], [inf, inf, inf], [0.0, 0.0, 0.019964918835707304], [0.0, 0.06755860076170143, 0.027762813047740045], [inf, inf, 0.029725815219980106], [0.0, 0.03177433383206857, 0.01901961603696389], [0.003068461723882816, 0.02664477230916233, 0.006912263674126863], [0.0, 0.0, 0.037330850050470335], [0.0, 0.015110012437344361, 0.029512673930050415], [0.014461458264815128, 0.0021379808916291146, 0.027017720202133232], [0.020406840388245633, 0.024213391477974414, 0.028402615491694382], [0.02091968465537692, 0.0, 0.0], [0.016247102355307994, 0.035209440386304594, 0.056505280082323424], [0.0, 0.0, 0.0], [0.0, 0.05601392790437063, 0.020573013043366343], [0.0, 0.028490521335214868, 0.03461541545356882], [0.0022203116799305363, 0.0, 0.02744080238359751], [0.0, 0.0, 0.014920965999613798], [0.0, 0.031019348331644953, 0.01141509788474468], [0.02803677390698654, 0.0, 0.03966825758599845], [0.007176094463068473, 0.03647544810968135, 0.06166365471602273], [0.013355051932462149, 0.0514683839368559, 0.04576795210025749], [0.010046095618577985, 0.06881204751122952, 0.03167960075641561], [0.0, 0.02387342614905324, 0.012862268881784811], [0.0, 0.013679698638192876, 0.03297903362939573], [0.03260508060111096, 0.0468246399858832, 0.01086675625263904], [0.0, 0.0, 0.017791907126641728], [0.0, 0.0, 0.0019112250973595726], [0.03419581579664254, 0.015845711768952428, 0.017116484195683894], [0.0, 0.05175368096548363, 0.0], [0.0, 0.015594854271638453, 0.01741392598654841], [0.002809916289230734, 0.0, 0.0], [0.028809517934219597, 0.0, 0.011422171494261524], [0.01277568804293808, 0.0037644922299170185, 0.0358165619790463], [0.0, 0.0, 0.03544865522667614], [0.033716480569968336, 0.0, 0.015016137334142666], [0.0, 0.009698366283483148, 0.0005882072116467602], [0.0, 0.02116372497692136, 0.005756520947322925], [0.0, 0.006037207792637077, 0.011153619271905451], [0.09801329332666849, 0.04503515575783596, 0.006704805175643494], [0.0, 0.021160121679294375, 0.0504472914923844], [0.0, 0.0, 0.0], [0.0, 0.0067581853538579645, 0.004076326192888332], [0.023134374385177393, 0.0, 0.0], [0.002357989877735271, 0.025035358514275134, 0.0266022936188071], [0.014207801822114773, 0.0, 0.020860402723400725], [0.008304509085496648, 0.04840256774084354, 0.007663355645114241], [0.0, 0.006622328831271209, 0.04552827142966597], [0.03109743363252721, 0.0, 0.007710491866812693], [0.0, inf, inf], [0.0, 0.016102929148697664, 0.02279159819061386], [0.0793113169261857, 0.0, 0.03828163683544002], [0.002104594191605293, 0.029861422605157385, 0.045943346898243476], [0.0, 0.0006901716260517648, 0.005930947580434041], [0.0, 0.03220982945335067, 0.022306798025542515], [0.012008719471703089, 0.01632018809408766, 0.021139678779767905], [0.0, 0.021444419706263335, 0.0030361374488277345], [0.0, 0.0, 0.04808429787283329], [0.020566491659130274, 0.04182067278978724, 0.025494331284637788], [0.0, 0.01900994672650244, 0.01558537792674357], [0.01333302813029828, 0.07768228082397839, 0.05818770395140063], [0.0, 0.02693899766753154, 0.0], [0.0, 0.0, 0.023379023527231518], [0.0, 0.04255708871701503, 0.03800151473545046]]"
1,ABBV,"[[0.02187087911627511, 0.017190219131512106, 0.018808275539418016], [0.03710562420620899, 0.0, 0.0], [0.03677375260291997, 0.0, 0.0], [0.07089156380301036, 0.0, 0.0], [0.0, 0.008394536304278912, 0.016989375512853077], [0.0, 0.017602944581846303, 0.049068317912218884], [0.006504201525336762, 0.002792597385870955, 0.0], [0.033683950521072654, 0.0, 0.0124946657012582], [0.002081159467610616, 0.0, 0.006808141814316081], [0.016691813785863468, 0.04131677495654942, 0.0], [0.008395062123090822, 0.05261516927454851, 0.02802094227722646], [0.031485916480634396, 0.0, 0.012536577662539291], [0.009123413894515736, 0.005137224551143087, 0.0], [0.0, 0.02520740676090848, 0.008589123820949247], [0.022981745282054343, 0.0, 0.0], [0.023670349130540225, 0.0, 0.0], [0.08260073785482254, 0.0, 0.03171179941265578], [0.0033984780317684133, 0.0015758567807780052, 0.02816188305587998], [0.02433702453562537, 0.0, 0.0], [0.0, 0.0, 0.023244838550137946], [0.0, 0.01842910939341879, 0.0], [0.0004375775509135079, 0.0008491471489037611, 0.04701912220404898], [0.027974462487371028, 0.0, 0.0], [0.0694589699579031, 0.016878781920227858, 0.015651281252612368], [0.009763929572556682, 0.018681665869731887, 0.002366156061676565], [0.03017140201489004, 0.0, 0.021146129522430918], [0.007847278933289613, 0.0, 0.018998850431668622], [0.023953754972802967, 0.022598951447556186, 0.02988623949754774], [0.0, 0.02497733733962762, 0.0046745190682718485], [0.06724742379246235, 0.019004652623926147, 0.013968429897745951], [0.0, 0.0, 0.05143875744687751], [0.0, 0.0, 0.0], [0.007868349827487563, 0.0, 0.0049705721906753535], [0.016425997780367074, 0.0007398238100071991, 0.001571664212597239], [0.006334524553297518, 0.011765767849894504, 0.010606116482549872], [0.0, 0.0, 0.0], [inf, inf, inf], [0.0, 0.0, 0.0035450120442876293], [0.0, 0.009779400042479743, 0.013825034196500184], [inf, inf, 0.038125242565419104], [0.0, 0.04636879149014773, 0.01519594637063754], [0.0, 0.0, 0.02857557916583239], [0.0, 0.0335368406800145, 0.02134058493054515], [0.01062100276105828, 0.012616506732413655, 0.02337046965516555], [0.033822211344732005, 0.0, 0.047524947792619225], [0.0, 0.03358607791640101, 0.030269456333147312], [0.0017412545143513267, 0.0, 0.0], [0.018890594837766637, 0.04328512478982917, 0.042166207416423705], [0.007669780917492242, 0.0, 0.0], [0.0, 0.04229594274343977, 0.0], [0.0014400231424373184, 0.024433526294108898, 0.05304556801654739], [0.03724435603819092, 0.0, 0.038273893391352655], [0.0, 0.033007061505787104, 0.0], [0.017606710826553323, 0.021145371703845072, 0.01722090700875146], [0.01036939005531619, 0.0, 0.0], [0.009659929443231909, 0.022316753596378996, 0.025639793429506005], [0.024098825742260997, 0.02812256576433703, 0.05058602446197107], [0.0, 0.022667629884460323, 0.03567763367760999], [0.01694161725176678, 0.04001185861825386, 0.023505908076517982], [0.006015816910213415, 0.030175914511110073, 0.01114017807966703], [0.01753714243028841, 0.0413524190269981, 0.0], [0.025830632537312343, 0.0, 0.014930382198766877], [0.0089768648523352, 0.0, 0.0028190374925803337], [0.025836378341775827, 0.011224363393858319, 0.011817880248699226], [0.0, 0.006037667194467717, 0.0], [0.005469059873019422, 0.0, 0.022485215674402516], [0.0, 0.014469974381977585, 0.0], [0.06656883717619802, 0.04682220931721846, 0.0014187777347157617], [0.04077579876566528, 0.0, 0.04166195141920036], [0.0, 0.0, 0.024663182139094995], [0.04350167547529646, 0.0, 0.018091937169337557], [0.0, 0.0, 0.0], [0.031241943108001054, 0.023897180530218307, 0.007133593842473013], [0.0, 0.00388163970112709, 0.014189551161119472], [0.13901384951109513, 0.0, 0.0], [0.0, 0.0, 0.025082870948907317], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.03767243389831004, 0.0, 0.0], [0.0, 0.0, 0.0595028198602285], [0.0, 0.0, 0.03198973413895818], [0.01628865634684913, 0.034087560491404954, 0.010555496127717888], [0.003574456742515485, 0.004841728248797662, 0.04617357989299813], [0.0007000850698398462, 0.0, 0.0], [0.015347473664836015, inf, inf], [0.0, 0.0, 0.020301573715155053], [0.04160919171268889, 0.0, 0.023025024016741544], [0.0, 0.021208535718479977, 0.02827035446966331], [0.0, 0.005421882082478838, 0.0011561606532055374], [0.0021595182651348317, 0.08943019547797856, 0.027420708132587845], [0.0, 0.03504498882560568, 0.0], [0.04698502963051927, 0.0, 0.0], [0.0, 0.0, 0.0447751166936688], [0.03458140734199455, 0.00873825742898031, 0.015950943586291965], [0.04676001946955975, 0.0, 0.017353692243749722], [0.002438463345780306, 0.04989056996350837, 0.04975393464860753], [0.008689932511973681, 0.015302391385331673, 0.001049450979358111], [0.0023920775707924565, 0.0, 0.0031482160955691356], [0.0, 0.016127184550845813, 0.013758956180530009]]"
2,ABT,"[[0.015264225588077666, 0.0, 0.0300296540345286], [0.017943203179671855, 0.015173717801888672, 0.030691263529235242], [0.0, 0.03497548019077543, 0.03919031142432541], [0.07359936685596061, 0.0, 0.0065873527313941235], [0.036138066623611395, 0.014875046323406837, 0.029782644444768983], [0.0, 0.0, 0.05163768450892412], [0.0, 0.0, 0.0], [0.01723652023313278, 0.0, 0.006056609761379498], [0.01426329080084335, 0.0034618577239966908, 0.01640801749249477], [0.010541219513501423, 0.00228534071144863, 0.0038592925738511292], [0.020584067908932534, 0.025534049604464353, 0.018948801208668153], [0.02663176610447415, 0.0, 0.04036746138424117], [0.0028769061466236722, 0.0, 0.0], [0.0, 0.016727082278144303, 0.0072413069878577135], [0.016357754462157426, 0.028233323202555248, 0.0], [0.029785989406190164, 0.0, 0.017801304010371534], [0.06583690464483413, 0.0023852728053111107, 0.042270196021081036], [0.024327134094252967, 0.0, 0.017814962970930152], [0.04410780965796589, 0.0, 0.0], [0.0, 0.0, 0.01250281602241182], [0.005214314412397068, 0.031049356224185278, 0.007277343185236166], [0.006568427027601949, 0.0012432074791347723, 0.03996459007686575], [0.0, 0.0, 0.0], [0.06036495702018972, 0.030859017792222387, 0.029592661324291336], [0.0, 0.0, 0.01904882621881265], [0.018688115730424726, 0.0, 0.03705627886410954], [0.020082450632069135, 0.0, 0.007730307442896556], [0.0, 0.0, 0.03380296552554447], [0.0, 0.0, 0.0], [0.039163120388520004, 0.0, 0.03969538752086537], [0.0, 0.0, 0.039550330906327286], [0.003805065944244898, 0.0, 0.01782676311656996], [0.0, 0.0, 0.03994293797652567], [0.018735758397450397, 0.00456528631414635, 0.0071017517106580635], [0.0, 0.0, 0.05713009635403223], [0.0, 0.0, 0.010843053311157863], [inf, inf, inf], [0.013270325495927288, 0.0, 0.04249203188285291], [0.007117809510075868, 0.007365147190874544, 0.03809631004342235], [inf, inf, 0.027221566767803986], [0.0, 0.0013077934205388245, 0.029621911392983022], [0.0, 0.0, 0.014772196076989914], [0.0, 0.00952231501453824, 0.0448972720373787], [0.002294781639418048, 0.044373917595645025, 0.040088883336986514], [0.0, 0.0, 0.038186234292956873], [0.026919155631685586, 0.020512872800202503, 0.05201947475056628], [0.029539172296759824, 0.0, 0.013732445941759562], [0.02299028348589314, 0.00015677365221231126, 0.047026035702773715], [0.007704851724115327, 0.0, 0.010026752675101011], [0.0, 0.01772218649634383, 0.01255793400065173], [0.0, 0.0035760566553445115, 0.04576049566922427], [0.047299008099574144, 0.0, 0.05367553572661002], [0.0, 0.019415910955539906, 0.0], [0.0, 0.010616046972231154, 0.008764961622774847], [0.0021876974206003074, 0.0, 0.017638467996731733], [0.0, 0.0017334725283180078, 0.0633822595154351], [0.011679404443826534, 0.03445277575732284, 0.07122870532194969], [0.009021129511705445, 0.056292344516307685, 0.04036623541467923], [0.0, 0.0, 0.04056771563229611], [0.014553545067487185, 0.011961667798309174, 0.047475285346990574], [0.014401347136439077, 0.033091017934475664, 0.0], [0.031734699101754194, 0.0, 0.035648858453796665], [0.0, 0.0, 0.028178066839999853], [0.02336000064355729, 0.0005768330033824369, 0.04702942110017817], [0.03296771368786618, 0.02599985554145969, 0.0], [0.011251259684738777, 0.0, 0.0012274671526721177], [0.0, 0.03136098506871403, 0.0], [0.05789890842801691, 0.0, 0.0289374497114374], [0.03471977670751078, 0.0016446131475142754, 0.06315680603543117], [0.015663412572106506, 0.0, 0.031873184029224566], [0.004573230931968131, 0.0, 0.024200984659165446], [0.0, 0.0, 0.04649233873813936], [0.0, 0.0, 0.011057224079853854], [0.0, 0.0, 0.022942815262430364], [0.11992003472417308, 0.031123329741097785, 0.01497277797301022], [0.0, 0.0, 0.04999302318750843], [0.0, 0.0004247042121679943, 0.0], [0.0, 0.0, 0.021719393571373306], [0.0, 0.008304718325002309, 0.003769584616407542], [0.00022516307669563588, 0.0, 0.05269221060229098], [0.0, 0.0, 0.01024533271139276], [0.020146859509292788, 0.015256337799920592, 0.029979885879688747], [0.02160815724983558, 0.0, 0.060741278567335216], [0.03924584700195062, 0.0, 0.01494504273718129], [0.0, inf, inf], [0.0, 0.010138495097523686, 0.022864739973616013], [0.05014437518133723, 0.0, 0.019194139901507968], [0.0, 0.0, 0.04424511355422085], [0.0, 0.0, 0.0], [0.0, 0.029496851592804175, 0.02173159755332219], [0.0, 0.01743351786933165, 0.03908003217483093], [0.016397300196311193, 0.0, 0.0], [0.0, 0.0, 0.013066560787719067], [0.0, 0.010951659067495775, 0.023185358795417204], [0.02440799984033873, 0.007722512287010583, 0.03439535056442243], [0.018585614813466836, 0.06322853513652217, 0.048081979745120226], [0.0, 0.009840290164001286, 0.040639730340571216], [0.0009421900457982713, 0.0, 0.017351557047462187], [0.0, 0.015681110972270713, 0.025380953479041384]]"
3,ACN,"[[0.0, 0.0, 0.0], [0.0, 0.0022835188511162244, 0.01841751089926305], [0.0021593495737950233, 0.0, 0.002389399182919862], [0.0, 0.057161889897024455, 0.04167236282364881], [0.0, 0.03642523849788161, 0.02230964040095463], [0.0, 0.0, 0.030609324581077915], [0.0, 0.0, 0.0], [0.01979335120211484, 0.01728963686036928, 0.0077916302245460475], [0.004087193513974434, 0.0, 0.0], [0.004173180025031271, 0.007510889594838579, 0.0], [0.0, 0.05435221655188186, 0.03622086208327039], [0.0, 0.025979096930292805, 0.0], [0.0, 0.03364276730280804, 0.0], [0.0, 0.009919655444346804, 0.0], [0.006090756826142584, 0.01745120687170692, 0.0], [0.00862048482916177, 0.0, 0.012676481177335212], [0.06975663991076876, 0.0, 0.0], [0.03843615103878716, 0.0, 0.0], [0.0014314984758685492, 0.0, 0.0], [0.0014957237263837097, 0.0, 0.01941812314241758], [0.0059185528301957365, 0.014501185218205337, 0.0], [0.0, 0.01596773445261527, 0.04117069431271538], [0.0, 0.019108742422724943, 0.0], [0.048939384819900456, 0.00773913093715809, 0.0252655035424673], [0.0, 0.02476660525384326, 0.0], [0.0103508989367768, 0.0, 0.014073356539026558], [0.030813424019997072, 0.004965193014304439, 0.00190058437784661], [0.0, 0.0, 0.0], [0.0, 0.03442910513705646, 0.0], [0.043385225058038664, 0.024545572290887843, 0.0], [0.0, 0.0, 0.04205696444729495], [0.01631513836424186, 0.038185530423499, 0.012535224089614322], [0.022367583725895222, 0.0, 0.004334346618594742], [0.0032107287915187767, 0.01913588229937936, 0.0], [0.02618846420830047, 0.021389814218503864, 0.03049875366143775], [0.0, 0.014310802393528665, 0.0], [inf, inf, inf], [0.010566526165778878, 0.0, 0.01914519693469645], [0.0, 0.04087876753005712, 0.015769502767541337], [inf, inf, 0.017582556506864955], [0.0, 0.058929840503445005, 0.006405853094048972], [0.0, 0.005400382672213368, 0.0003324012640486848], [0.0, 0.023329123623033823, 0.012908952140073208], [0.0, 0.040239740915192015, 0.003450367367810023], [0.0022609482426834727, 0.003516144138683586, 0.020381881545546283], [0.0, 0.02246966575579729, 0.0057431615598682526], [0.02559016424874933, 0.0, 0.002434412994419364], [0.011652311615803051, 0.015022145983965342, 0.04664255203012092], [0.004339287733280147, 0.0, 0.0], [0.0, 0.033545488078144794, 0.011635164947516966], [0.0, 0.03417727310043263, 0.056153560705988204], [0.03793005179832391, 0.010695629452449552, 0.02131836875398902], [0.0, 0.003449173153009797, 0.0], [0.0, 0.012323927548499258, 0.007132876125567123], [0.0, 0.0, 0.005260997987343512], [0.0, 0.0, 0.03613665962067503], [0.02850221455762633, 0.044287488994244874, 0.0326659687338103], [0.0, 0.009975597688698165, 0.025294434344130194], [0.0, 0.01876787191003148, 0.011460323444068393], [0.0, 0.0, 0.029589630881313313], [0.007039677331043957, 0.0809582434150663, 0.009166183866596844], [0.022566319578363945, 0.0, 0.0], [0.0, 0.0, 0.008935483363394557], [0.00984190491538737, 0.0002856339578020406, 0.008278586840753948], [0.0, 0.04364467308765606, 0.0], [0.0, 0.025056643905634206, 0.020756594650120815], [0.0, 0.02733923569064632, 0.0], [0.048155873957213595, 0.0, 0.0], [0.002045498286630149, 0.031091585899318184, 0.03966181445046174], [0.0, 0.0, 0.023213473361300915], [0.017530928940245747, 0.030119355805707137, 0.009789545012247944], [0.009841431723682062, 0.0, 0.020100611895256124], [0.0, 0.013591213651754131, 0.0], [0.0, 0.0, 0.024450574840425305], [0.13918639258623833, 0.028558700474524554, 0.0], [0.0, 0.0, 0.046967340209141215], [0.0, 0.008947391298579792, 0.0], [0.0, 0.0, 0.006836449306963997], [0.0, 0.0, 0.0], [0.0033023103904050236, 0.0, 0.020432563351005368], [0.007660696508921024, 0.0, 0.0], [9.258641360729507e-05, 0.027327338427199702, 0.011361820770674328], [0.03524010194529979, 0.001036360830400711, 0.04061350339479658], [0.04177957229106426, 0.009069980902429126, 0.0], [0.0, inf, inf], [0.0, 0.02644375227627259, 0.023662401863705863], [0.05507102277823197, 0.0, 0.01642152051330042], [0.0, 0.02779341897699911, 0.012654411825662496], [0.0, 0.011990982973332662, 0.0], [0.0, 0.06791600079564299, 0.005950157236567834], [0.02004119768187384, 0.0, 0.03222501593731767], [0.07292331761397897, 0.04192917280301652, 0.0], [0.0, 0.0, 0.006791026387417431], [0.0, 0.0, 0.015412298504961508], [0.0, 0.005231078883093702, 0.0], [0.039123827407769096, 0.022766702266775445, 0.0566293782814813], [0.011282658302326292, 0.028044621472407102, 0.0], [0.0, 0.0, 0.005694367507067858], [0.018736216651974662, 0.0, 0.034310534464442564]]"
4,ADBE,"[[0.03981003438865451, 0.0, 0.020229504817949818], [0.0, 0.0, 0.03287364958444308], [0.03009504266018546, 0.0, 0.0023950991342692705], [0.05663169171725583, 0.0, 0.0], [0.008176986260971682, 0.0, 0.015537519006507206], [0.0, 0.0, 0.032214273871073784], [0.0, 0.012541014165422765, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.021318123623439114], [0.0, 0.0, 0.0], [0.010799204631151391, 0.05742519226795179, 0.04072952661625367], [0.028864235905097662, 0.0, 0.0], [0.02453184310992774, 0.03080411389186374, 0.005227676520028693], [0.0, 0.021966537388432444, 0.0197771027832788], [0.0, 0.01072133950886669, 0.004108426614503862], [0.0, 0.0, 0.01078192357320551], [0.05319102740347205, 0.0, 0.025075917730477747], [0.03294303549399646, 0.0, 0.02793762619268473], [0.016526403442946324, 0.0, 0.0], [0.0, 0.0, 0.013810110349676892], [0.005805615828415052, 0.01835063196326034, 0.012735270578896995], [0.0, 0.03269353030264881, 0.02854089868796548], [0.013240104747661643, 0.011733965001340578, 0.0], [0.050871949176601455, 0.019505480587814945, 0.020953232576284012], [0.0, 0.016221421388423692, 0.02113337556630045], [0.027173303207193866, 0.0, 0.010365194334453135], [0.014312378702868401, 0.0, 0.0], [0.0, 0.005808296833829344, 0.008544628494513451], [0.0, 0.033862186811276444, 0.003884075253254717], [0.02207021276464173, 0.05790820755747748, 0.01626529605204844], [0.0, 0.010602346461520125, 0.060668747811976224], [0.0033905216356012046, 0.023928188147374383, 0.0035061949032096184], [0.002380455057225484, 0.0, 0.0], [0.0, 0.0, 0.00010733733693157755], [0.006611213650934525, 0.04717900147286128, 0.03656224501587254], [0.0, 0.0, 0.0], [inf, inf, inf], [0.0, 0.021015534971368603, 0.016486624096876408], [0.033391480166789826, 0.0, 0.012192775721604428], [inf, inf, 0.04391442231431346], [0.0, 0.03316336692682702, 0.023150476697371216], [0.0, 0.007407443067562327, 0.0], [0.0, 0.020522914491620758, 0.011582142676174079], [0.0, 0.037747498271181575, 0.011347361345260572], [0.0, 0.0, 0.029002226547785212], [0.005939129831109292, 0.004054625413428181, 0.015759543088382552], [0.006488704508583878, 0.0, 0.0], [0.03632236316385505, 0.00809743129141718, 0.02090970178866434], [0.021352143690153202, 0.0, 0.0], [0.0, 0.041711274240914455, 0.01091991451058782], [0.0032398327564128436, 0.0, 0.03914895497671911], [0.02349665789692737, 0.001014555171329728, 0.03398519607467966], [0.0, 0.02418290166726141, 0.0], [0.0, 0.007410278485058505, 0.012009180355713613], [0.01091016971581527, 0.0, 0.0], [0.0, 0.003424100448860447, 0.046501769652029554], [0.017451405100217445, 0.05063882064797513, 0.033370304397284924], [0.0, 0.07857082521236658, 0.012925334094187967], [0.0, 0.05674615534982743, 0.019547854266652783], [0.0034346150590048017, 0.009802344332757607, 0.025824764088669912], [0.0037584767708858375, 0.05191173749560598, 0.0037075049091838687], [0.02444308046349241, 0.0, 0.020782493027483955], [0.0, 0.0, 0.002393078083063184], [0.028235081418552802, 0.013447286895213094, 0.027084532474756912], [0.00206993578787313, 0.04570570403753425, 0.006898165100888845], [0.016588126335006493, 0.0, 0.0], [0.009198977874317834, 0.024615309170855196, 0.0], [0.06296725140840863, 0.0, 0.0055007843922860785], [0.0, 0.02424551337269026, 0.07251570863300914], [0.0, 0.0, 0.0], [0.0, 0.0, 0.006868749374702825], [0.003911974398438225, 0.0, 0.0], [0.009190140246831291, 0.0024670093957355065, 0.0], [0.0, 0.0, 0.03380606205934711], [0.10269850372136717, 0.04276753837461611, 0.03311621851033622], [0.0, 0.0, 0.04609400229812027], [0.0, 0.0, 0.003437899059311749], [0.0, 0.0, 0.027015496786789037], [0.033048618982871966, 0.0, 0.0], [0.001718301282228282, 0.0, 0.04159682610156523], [0.0, 0.0, 0.01038411464863982], [0.0, 0.0, 0.0037051686776250307], [0.0, 0.02836999123763477, 0.03264539863064567], [0.045933019400204764, 0.0, 0.0], [0.0, inf, inf], [0.022695530651943636, 0.0, 0.02807804176760727], [0.055964828135020094, 0.0, 0.04460673482323112], [0.029922599572781268, 0.0, 0.026789596666462287], [0.0, 0.03962922820940308, 0.002658185077453897], [0.0, 0.031130969683195255, 0.00860901443746928], [0.0004922999520582072, 0.022654038767492547, 0.027680072943005996], [0.012981448063672135, 0.0005265008058048667, 0.0], [0.0, 0.0, 0.007953904756983014], [0.0, 0.0, 0.038323705340454414], [0.021349734028766307, 0.0, 0.005692549747710497], [0.0, 0.029390806045668707, 0.02845776069425002], [0.0, 0.01044596874453404, 0.005411778607481261], [0.0, 0.0, 0.021321816958987706], [0.013867561937792492, 0.03686405462007049, 0.019643390748937603]]"
