coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3254762269257707], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3073470678282478], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8658139507641351, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.0027892855469616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.3390845789273152, 0.0, 0.0, 1.81151889150503, -0.7836659584334902], [-2.149199761541826, 1.580370568639869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8889116073483745, 0.0, 0.0, 0.29901157023724056, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.9145839084714725, 0.0, 0.9912407219285667, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7076451609306333, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0963284903188513], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07534669763451618, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7606508564380273], [0.0, 0.0, 1.1390720492449757, 0.0, 0.0, 1.831114483209807, 0.0, 0.0], [0.12527341603414302, 0.10566358056354666, 0.0, 0.0, 0.0, 0.47982288769958875, 0.0, 0.0]]","[[0.0, 0.0051956453931814375, 0.0, 0.0, 0.7892795032275486, 0.0, 0.45257773068559415, 0.0], [0.012914547011340961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22888019601531132, 0.0], [0.015254137482776983, 0.0, 0.0, 0.0, 0.0004970765576474005, 0.0, 0.00025432238702944096, 0.25614318577214334], [0.01221129611126854, 3.6065543135295536e-05, 0.0, 0.006979784892124498, 0.0, 0.0, 0.0, 0.0], [0.03075003626856011, 0.0, 0.36797071324672614, 0.0, 0.0, 0.290944274650436, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.01877617901091158, 0.0, 0.0728050249658343], [0.0, 0.0, 1.0804334936319793, 0.0, 0.0, 1.091419512297575, 0.0, 0.0], [0.1472960254069761, 0.09933210529706696, 0.0, 0.0, 0.006932738089772878, 0.0, 0.0, 0.02229817298474643]]"
"[[[0.0, 1.040528246446816, 0.0, 0.0, 0.0, 0.33752774088901827, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.45342735400573003, 0.0, 0.0, 0.25452611046664275, 1.0990499495572887, 0.0, 0.782808851134253], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.4005375445236477, 0.0, 0.0], [0.0, 0.0, 0.0, -0.43192596010363854, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.36764682280324223, 0.0, 0.0, 0.10561560713425208, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2288215735502992, 0.0], [0.0, 0.0, 0.0, 0.03127202623451231, 0.0, 0.0, 0.0, 0.0], [0.048680558261196605, 0.0, 0.0, 0.41799871667178445, 0.0, 0.07875793426571094, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2077949533631338, 0.0, 0.0, 0.0, 0.0]]","[[0.003510268866510922, 0.005625883583308658, 0.013498074996921582, 0.019129830978404875, 0.0, 0.0, 0.039807768338215734, 0.00028672322346673336], [0.3051689012781607, 0.0, 0.0076231078107355, 0.04277546460833156, 0.0, 0.0, 0.05673980052588494, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015432257634786225, 0.0047843106591926475], [0.0, 0.0, 0.0, 0.0, 0.0, 0.001295738339223334, 0.2472041963044435, 0.0], [0.0014788624457668092, 0.0, 0.003529736351436975, 0.014430445543424455, 0.009145596835537534, 0.015631167639553033, 0.019081255292802683, 0.017044657490687964], [0.0, 0.002698087695290484, 0.012265341925958703, 0.2737107812433282, 0.0023056708418576436, 0.06743924470844406, 0.04461424733939142, 0.0], [0.0018540094368003817, 0.0058795283061546, 0.0, 0.03781957202493261, 0.0, 0.005424859804228783, 0.0, 0.003969836527080707], [0.0, 0.0, 0.0, 0.10320430905490229, 0.0, 0.0, 0.020828940541944386, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9327530699747398, 1.5175726549874413, 0.0, 1.501069465997984, 0.0, 0.0, -1.8027442406962064], [-1.6371366144196906, 0.0, -0.453492017396939, 0.25953649877321466, 0.0, 0.0, 0.0, -0.21462216417180988], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.6346342718185254, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.31237758612069133, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6042469508311449, 0.10422899584484653, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4076325774178764, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.2854116626868246, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7005990526186738, 0.02599219276174976, 0.0, 0.0, 0.0]]","[[0.0, 0.010533363421641254, 0.01975203216910018, 0.0, 0.30466340650163387, 0.025237789559012926, 0.0, 0.02548392656726019], [0.0, 0.0, 0.002841270985140581, 0.0, 0.005653360783620103, 0.0064168458091843775, 0.0, 0.0014029595447948868], [0.0, 0.009195471028282946, 0.0, 0.0, 0.02521158608253029, 0.0016363426745999495, 0.0, 0.030834016686036983], [0.0, 0.006640887898592537, 0.0014422472491122597, 0.0, 0.15035868222445664, 0.0034788225019442595, 0.0, 0.0], [0.0, 0.0006437387427282279, 0.022431669287806526, 0.466700260792943, 0.0, 0.0042897262861318905, 0.004735856112577365, 0.0015784773787703376], [0.012162909644406044, 0.0, 0.023740539580344125, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00413869610625244, 0.0, 0.008467777158095735, 0.0, 0.0, 0.02113396202156941, 0.0, 0.0014975549160513898], [0.021905792287014232, 0.0, 0.03895475902906276, 0.0, 0.0, 0.003319454339701184, 0.006947283823991264, 0.0]]"
"[[[-0.20207728977250977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.17035439291403898, -0.19115827655188278, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.34873043063483367, 1.2860373433382488, 0.0, 0.0, -0.6673845518853386, 0.3122990693391199, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.7305108188544396, 0.0, 0.0, 0.0]]]","[[0.0252192754818278, 0.0, 0.0, 0.0, 0.0, 0.04994877856939489, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6190292866976489, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017601900192566956, 0.0, 0.0, 0.0, 0.21490049985367873, 0.0, 0.1838150156112929], [0.0, 0.08460417790493362, 0.0, 0.0, 0.0, 0.1975345571934671, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.026318311794043713, 0.009150073740150722, 0.010438335085293337, 0.009868236428685295, 0.007920035218905937, 0.0, 0.03789497642285202, 0.014443074224863253], [0.0034687551551510426, 0.0, 0.0, 0.0066103258284517475, 0.029270798420878128, 0.42441056251847353, 0.04762997181057893, 0.0], [0.0006006301241994839, 0.0, 0.0, 0.0, 0.0, 0.025648828378393634, 0.018202804865003086, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014826005560707234, 0.0], [0.0, 0.03367833702955158, 0.0, 0.0454064888347799, 0.0, 0.0739477114421336, 0.033853373373199845, 0.17531349803728885], [0.0, 0.08406673803574975, 0.005406328134695487, 0.0011725021780397188, 0.0, 0.03617179330698612, 0.023423137821222188, 0.0], [0.0, 0.032448419419996294, 0.009488305426919152, 0.0035639521584186315, 0.001732899842856382, 0.0, 0.0, 0.005303483676729108], [0.0, 0.006396022285614033, 0.0, 0.0013297689094265448, 0.0, 0.003090177632767251, 0.043505071990868706, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.5871785437416694], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4907168766842288, 0.0, 0.0, 0.3328033119927941, -1.258908782518974, -1.1710940486001573], [0.0, 0.0, 0.0, 0.0, 0.6960084994040455, 0.0, 0.0, 0.0], [0.0, -0.3454833140782042, 1.040976343809564, 0.0, 0.6345942384663454, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.836623610032483, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.6870712845197655, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2979970602737182, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11772170294932509, 0.0, 0.35259611110101674, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34659134582083695, 0.28769625277820304, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15771940531791867, 0.0, 0.0, 0.0, 0.5060777587935034], [0.0, 0.0, 0.0, 1.0229819767919541, 0.0, 0.0, 0.6660842407168572, 0.0], [0.0, 1.0366699974709184, 0.0, 0.7811740818138284, 0.0, 0.0, 0.0, 0.0]]","[[0.02094845399223211, 0.0, 0.0, 0.0, 0.0002129362649168962, 0.0, 0.0, 0.0], [0.0, 0.0383414658879168, 0.0, 0.03488855715800748, 0.0, 0.07788321896529546, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.16247555814843884, 0.0, 0.0], [0.0, 0.0, 0.0, 0.23098665309325747, 0.0, 0.007890035915202822, 0.0, 0.0], [0.0, 0.0008658404733534676, 0.0, 0.0027159933893134524, 0.34692785690523037, 0.1048398252772027, 0.0, 0.014310896424923041], [0.0, 0.0, 0.009472012157346152, 0.015127188823280478, 0.0, 0.006148669507457077, 0.0, 0.4903260352435825], [0.0, 0.0, 0.0, 0.15481842127933212, 0.0, 0.0, 0.6743438261856628, 0.0], [0.0, 0.8895781016848054, 0.0030891547916332344, 0.18294790003334147, 0.0, 0.0029211170624557376, 0.003412349952121449, 0.03047521739818026]]"
"[[[-0.16314264761315425, 0.0, 0.749152205725512, 0.0, 0.0, 0.0, 0.8339619268595305, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.9462445303544728, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.03309452804884957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.24058932260688914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3270764980962716, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.40027587966476974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.08871999441933348, 0.009716249123051421, 0.0, 0.0, 0.017269580137445846, 0.0, 0.02088909529920975, 0.0], [0.0, 0.0, 0.010458133008755512, 0.0, 0.032370571960161104, 0.017037854280291913, 0.018268245683651624, 0.013271370024174509], [0.10373781174089396, 0.001598283074224074, 0.0, 0.0, 0.017596218351521597, 0.0, 0.33832732990591347, 0.0], [0.0, 0.00846415397882107, 0.006658600792904959, 0.0034184294395602564, 0.034242614111157435, 0.0022268959206481966, 0.031547913177768803, 0.0], [0.0, 0.017359019973134018, 0.001936279752664116, 0.0, 0.0, 0.0, 0.016646659212490394, 0.00980462883470879], [0.0, 0.0, 0.0, 0.0, 0.006894409393624759, 0.0, 0.013353238534232589, 0.0], [0.2510698179493918, 0.0, 0.0, 0.0, 0.014906349242087778, 0.0, 0.0, 0.004522992356172971], [0.0, 0.022026336945823906, 0.00040526938538863305, 0.0, 0.03928696367753527, 0.0, 0.028312489118323753, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.11633324204591486, -0.25248742707758465, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.15240535206176964, -0.20865682923199166, 0.0, 0.0, -0.20477291174198964, 0.37432393109750656, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.6597583275269379, 0.0, 0.9183204800395012, 0.0, -0.8219310871687711], [-0.153936981564314, -0.20414140313272278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24503965300946984], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.818514406838099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12265371204700111]]]","[[0.0, 0.0, 0.015594533104455395, 0.0, 0.0, 0.01777819826816166, 0.0, 0.0], [0.0, 0.0, 0.01648044977365299, 0.0, 0.0, 0.01332753022630318, 0.0, 0.7368020047827796], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.008334558792260981, 0.0, 0.0, 0.0, 0.17714702732778728, 0.0, 0.0, 0.0], [0.14017099568992994, 0.0, 0.09330295079641754, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07784067170725302, 0.0, 0.37182758239747205, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7086021149825777, 0.13003321869392462, 0.0, 0.035205571610879005]]","[[0.0, 0.04592777982493444, 0.008734043010676755, 0.013002745846983532, 0.019652973603056536, 0.02471460972291162, 0.0, 0.0], [0.02835759595916072, 0.0, 0.0, 0.0, 0.0, 0.02086532839674656, 0.0, 0.6249310431926529], [0.031109348079726096, 0.051147236635096016, 0.002532063931106135, 0.02110794161629432, 0.003879150686198363, 0.0075111381378343365, 0.0, 0.0], [0.035118211647626074, 0.028784682860413222, 0.0, 0.02108241537476213, 0.04014052085561366, 0.0, 0.0, 0.0], [0.16784151901820432, 0.01449479169014498, 0.1131614062367457, 0.0, 0.0, 0.0, 0.0, 0.0], [0.026604203155502947, 0.026609919471870074, 0.10554811808136563, 0.0, 0.06788238957329862, 0.0, 0.0, 0.0], [0.015497095487286772, 0.01921420257328766, 0.0, 0.0, 0.004069883096890119, 0.0, 0.0, 0.0], [0.0, 0.02763253016359487, 0.0, 0.0, 0.3628433337077957, 0.10116250011653945, 0.0, 0.013682540724732229]]"
"[[[0.0, 0.0, -0.17383884368958444, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.24924325415970158, 0.0, 0.0, -0.9685849258357783, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3446607873503266, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3540514541041766, 0.0, 0.0, 1.1612563022823847, 0.0, 0.0], [0.0, 0.0, -0.1925172438552559, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2.674520345656933, 0.0, 0.4263284177403152, -0.20992538294312266, 0.0, -0.5490242222686417], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0396518745088125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016494146520358962, 0.0, 0.0, 0.07757833765739164, 0.028145683523076323, 0.0, 1.1898455562821186, 0.0], [0.0, 0.6118428584046347, 0.14069475463057177, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08937401811905547, 0.0], [0.0, 0.0, 0.0, 0.40396830557847996, 0.0, 0.0, 0.019629676933374446, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15933099030498887, 0.0]]","[[0.0013467971585800552, 0.0, 0.0027192890622497238, 0.0, 0.0005041983353468669, 0.0, 0.0, 0.006043503995305884], [0.0, 0.0, 0.0, 0.0, 0.03286823718946577, 0.0, 0.08345910880992517, 0.011761145787029565], [0.03001924877787563, 0.0, 0.009282336137603537, 0.01038112480900592, 0.06235261053268025, 0.0, 0.780264363212681, 0.021870006811465694], [0.0, 0.5381795675630399, 0.12076192083278163, 0.01117436063309175, 0.03727483083209422, 0.0, 0.010048099259318596, 0.00780233978206484], [0.0, 0.001740423174098228, 0.0038137218615736743, 0.0, 0.0, 0.0, 0.0, 0.007955257286933297], [0.0, 0.006051611466745651, 0.0026185289636318416, 0.3283114728233622, 0.029740756218067207, 0.0, 0.0, 0.00946374753666731], [0.0, 0.02369064110070798, 0.0006544351175380944, 0.0, 0.015992103635156855, 0.0, 0.0, 0.0], [0.0, 0.014228690400011491, 0.0005908679170609375, 0.0, 0.01701651030435159, 0.0, 0.0, 0.0]]"
"[[[0.0, 1.0499109259152344, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8360845755804932], [0.0, 0.0, 0.0, -0.23334994541401624, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.7614937954898467, 0.0, 0.0, -1.0529682460795928, 0.0, 0.0, 0.0, 0.0], [0.0, 1.3483321720766444, 2.209031049430346, 0.0, -0.12142028202106879, 0.0, 0.0, 0.0], [0.564674971514001, 0.0, 0.0, 0.0, 0.6145384446638062, 0.0, 0.0, -1.4356395893529004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.5889780148313595, 0.0, 0.4048902612416442, 0.0, 0.0], [0.5767270388699722, 0.0, 0.0, 0.0, 0.7585071431005588, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9144354052413239, 0.0, 0.0, 0.0], [0.0, 0.3096605333504578, 0.0, 1.5047383270485872, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07729563023791176, 0.803811010068257, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2870573657388024, 0.0, 0.0, 0.0, 0.0, 0.6026912303265008, 0.0, 0.0]]","[[0.01568167820535825, 0.006953242305795978, 0.0, 0.41935832901594566, 0.000820863582429567, 0.20497726657174586, 0.0, 0.0], [0.3410948663964874, 0.08793582046551465, 0.0, 0.0, 0.19470700349121547, 0.0, 0.008870646319802002, 0.004399856926128425], [0.0, 0.0, 0.005399339999134682, 0.0, 0.3345419975500561, 0.0, 0.0, 0.0], [0.10432395845660235, 0.18734446951187875, 0.0, 0.8900099434414, 0.08065945235219378, 0.0232121864596765, 0.0, 0.0], [0.014205833349846946, 0.012631259453248453, 0.0, 0.0, 0.027247156442250745, 0.36423603097244184, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.012805290668411214, 0.04436605133704156, 0.0, 0.0], [0.0, 0.013109289882963296, 0.0, 0.0, 0.0, 0.0, 0.00619031535361458, 0.0034905735047413523], [0.09560315815519912, 0.008180136456666435, 0.0, 0.0, 0.0, 0.04971034342460158, 0.0020870552002805673, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 2.2407487182981862, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.13888822717257215, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.2891342253431291, 0.0, 0.0, 0.6188290583849819, 0.5150454482904607, -0.22021160166988052, 0.0], [0.0, -0.6676071783688662, 0.0, 0.0, -0.4456591870937263, 0.0, 0.0, 0.0], [-1.161971388297902, -0.2411050532087693, -0.7365535437787265, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.405282358685235], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05445129149570169, 0.21788154575961252, 0.03735800451425066], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1977204855048354], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012068376241893105, 0.0, 0.0, 0.17747928893973175, 0.08274370217660468, 0.0], [1.2880745660446145, 0.0, 0.0, 0.0, 0.0, 0.23939433388434783, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04568461514832254, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.11160928526847724, 0.0, 0.0025490442326033635, 0.0, 0.0, 0.0, 0.0, 1.004801504027384], [0.0, 0.0, 0.02631971724516134, 0.012408515977060471, 0.0, 0.06154369738750293, 0.19196406507420227, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01787694750176799, 0.0087986849508807, 0.016131930245140154, 0.0], [0.0, 0.018064988938254947, 0.00793509842586156, 0.0, 0.01185680414050013, 0.0, 0.006398862888112021, 0.0], [0.0, 0.0, 0.04844941466320477, 0.015573778182992255, 0.0, 0.14721500561853007, 0.048424271898197147, 0.0], [0.8957126083318432, 0.03416761476601875, 0.015170097171857789, 0.0, 0.003242454175434545, 0.14733244603077916, 0.012243866524801599, 0.08436757988280502], [0.0, 0.00031283529830254913, 0.02669621777500734, 0.0, 0.00376583173246348, 0.029590361130171102, 0.0, 0.0], [0.0, 0.0, 0.006700755783829105, 0.0, 0.0, 0.0, 0.013912369838500763, 0.06321773916090773]]"
"[[[0.0, 0.42435471914693657, 0.0, 0.0, 0.0, 0.0, 0.8579971018724901, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.34231592411684897, 0.0, -0.10601931492789336, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5288190581696622, 0.0, 0.0, 0.7150093928166398, 0.0, 0.2627008106705021, 0.0, 0.0], [-0.34513452044718734, 0.0, 0.0, 0.0, 1.2469064522452789, 0.7985663624165031, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3148695789340916, 0.18544496787910458], [0.08209066161247491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21303931593534145, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07760357531835693, 0.0, 0.0, 0.5704579883343228], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03736045686353964, 0.25988986508726275], [0.5182025959462057, 0.0, 0.0, 0.0, 0.023247782166468604, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.01147895930499128, 0.0, 0.0, 0.015157122194637744, 0.01013662019670848, 0.015228138902677591, 0.23235874428562273, 0.11563541504969964], [0.010379814511246645, 0.025884379529254608, 0.0, 0.03135962922920453, 0.0, 0.0, 0.025828499206598188, 0.0], [0.0, 0.0, 0.0, 0.02238688276761228, 0.0, 0.002708349203142903, 0.02627032678827593, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.005032500413762502, 0.12003943737871446, 0.0], [0.0, 0.0, 0.002813514482702186, 0.009578543973335142, 0.06394133089497671, 0.0017755661759807331, 0.026184599740052092, 0.3605214227760665], [0.0, 0.0, 0.0, 0.01311839797513958, 0.0, 0.0, 0.0392963483471995, 0.07931135857177689], [0.4498742767331842, 0.0, 0.0, 0.002089820029184696, 0.02767656329211403, 0.006189737334608948, 0.0, 0.0], [0.03372755252032224, 0.0, 0.0, 0.010530153863409622, 0.0, 0.0071754966529875884, 0.029361719151764002, 0.04000555056584615]]"
