coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['', 'sigm', '', '**0.007', '', '-0.117', ''], ['', '0.049', 'tanh', 'cos', '', '', ''], ['', '', '', '', '', '', 'sigm'], ['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', '', '', '', 'tanh', 'sigm', 'sigm'], ['', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.022979875686504767, 0.0019865446206786866, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22159569694906076, 0.0, 0.0, 0.0, 0.0, 0.0], [1.403367958264522, 0.006176993251226725, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.302755934011002, 0.0], [0.01064949228037475, 0.0, 0.0, 0.0, 0.0, 0.02037815537297533, 0.0], [0.0, 0.0, 0.02091796911303035, 0.0, 0.0, 0.01815465692217446, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1120740437252847, 0.0, 0.0, 0.0, 0.0, 0.0], [0.32344252337002494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14928643145494963, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12869208934174675, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3543388587028521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1831516243570724, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1799159536378786, 0.0, 0.0, 0.0, 0.0, 0.0], [0.39075848903334937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20549833212509988, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0123592061916234], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', '', '**0.059'], ['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', 'sin', '', '', '', '', ''], ['log', '', 'sigm', '', 'sin', 'cos', ''], ['', '', '', 'log', '', '', '**0.529'], ['', '', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.526911923637879, 0.0, 0.0], [0.0, 0.0, 0.0, 0.32499020586230504, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.028826776689058642, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.5796143422207907, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8437827248834391, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.045317944828877, 0.0, 0.0], [1.3184105095136531, 0.0, 0.0, 0.0, 0.0, 0.675142895648513, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.060146734730541496, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.32055095414074447, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5482444807419427, 0.0, 0.0], [0.14093586838449723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.012980400371328167, 0.0, 0.0], [0.0, 0.0, 0.0, 0.09770300255494502, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.36904999194604143, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5607583995437453, 0.0, 0.0], [0.2133463845680818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001200102204558929]]","[[0.0, 0.0, 0.0, 0.0, 0.07686945088363525, 0.0, 0.0], [0.0, 0.0, 0.0, 0.14021081504507144, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0064795359836607004, 0.0, 0.0, 0.0, 0.06332179122749626, 0.0], [0.0, 0.0, 0.0, 0.0, 0.41857720904787876, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6228669861468502, 0.0, 0.0], [0.26304973672906173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', 'tanh', '', '', '', '', ''], ['cos', '', 'tanh', '', '', '', ''], ['', 'log', 'sin', '', '', 'tanh', 'sin'], ['', '', 'tanh', '**0.635', 'tanh', '', '-0.253'], ['tanh', '', '', '**0.777', '', '', 'sin'], ['', '', '', 'tanh', '', '', ''], ['', '', '0.135', 'sin', '', 'tanh', 'cos']]]","[[0.0, 0.0910758594977901, 0.0, 0.0, 0.5927134043794332, 0.0, 0.0], [0.47101265243398327, 0.0, 1.586743611239299, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5006858980796667, 0.9772655005897015, 0.5145703783023787, 0.0, 0.0, 0.24575103455567807], [0.0, 0.0, 0.0, 0.23408827545538652, 0.43449398784478827, -2.3770826952793295e-05, 0.2973331350012647], [0.0, 0.0, 0.0, 0.011794911206324601, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1042821238460301, 0.0, 0.0, 0.0, 0.09062993824010557], [0.0, 0.0, 0.6828188879128662, 0.13471577920310807, 0.6980002464734661, 0.0, 0.2988892897898674]]","[[0.0, 0.0, 0.0, 0.0, 0.15142520052463898, 0.0, 0.0], [0.11713265638353618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08088189171475221, 0.050746548716063676, 0.10419133460352341, 0.0, 0.0, 0.010104851082537265], [0.0, 0.0, 0.0, 0.03518214860743021, 0.06477559519720877, 0.0, 0.028254467250617754], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0048564531451409905, 0.010543098810126848], [0.0, 0.0, 0.001493151554064278, 0.0034099808543965483, 0.1391046776885652, 0.0, 0.0656492087435299]]","[[0.0, 0.0, 0.0, 0.0, 0.19523337381754882, 0.0, 0.0], [0.14768335058094903, 0.0, 0.003682102123248681, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08972298329480836, 0.07443463127580086, 0.11522558526379063, 0.0, 0.0, 0.017277335199573137], [0.0, 0.0, 0.0, 0.042162287739710445, 0.08635024327972692, 0.0, 0.03813832108195594], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01227002580660435], [0.0, 0.0, 0.016608236089940356, 0.009937055720868901, 0.1817214424754928, 0.0, 0.07533764340095819]]","[[0.0, 0.0023302068928264153, 0.0, 0.0, 0.2522820771787114, 0.0, 0.0], [0.1900793036434977, 0.0, 0.06314622240035955, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12611289975173726, 0.0814013007493758, 0.15523113560272203, 0.0, 0.0, 0.06428657967456848], [0.0, 0.0, 0.0, 0.04121078307833904, 0.0913616053705598, 0.0, 0.059294842343667824], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.002832354381383941, 0.0, 0.0, 0.0, 0.0, 0.04438415190245411], [0.0, 0.0, 0.01758163939330863, 0.0, 0.22535220555738708, 0.0, 0.10383041012705801]]"
"[[['', '**0.783', '', '**0.687', 'sigm', '', '**0.515'], ['', 'sin', '', 'sin', '', '0.255', 'sin'], ['', '', 'sin', '', 'sin', '', 'sigm'], ['', '', '', 'sin', 'log', '-0.475', ''], ['sigm', 'cos', '', 'sigm', '**0.620', '', ''], ['', 'cos', '', '**0.757', '', '', 'sin'], ['', '**0.647', '', '', '', 'log', '']]]","[[0.0, 0.0, 0.0, 0.0, -0.0005718562768574464, 0.0, 0.0], [0.4958115293096107, 0.49797869914943393, 0.0, 0.0, 0.514845820632021, 0.4914135781387553, 0.3389390256097499], [0.0, 0.0, 0.3177752883467072, 0.0, 0.0, 0.0, 0.0], [0.279789947864346, 0.06423419982719066, 0.0, 0.04362316843384754, 0.016268745576238433, 0.339295109406159, 0.0], [0.004816072382477925, 0.0, 0.5987304926123612, 0.1267875215315229, 0.202189943927593, 0.0, 0.0], [0.0, 0.1239413116435798, 0.0, 0.36809949559848165, 0.0, 0.0, 0.9310307041894963], [0.7432971432302404, 0.514032056550226, 0.12348910105463588, 0.0, 0.0, 0.4980296281079834, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11274079353239685, 0.1149733567794194, 0.0, 0.0, 0.10106288501728078, 0.0662016863516068, 0.0926723531714988], [0.0, 0.0, 0.03423845261075783, 0.0, 0.0, 0.0, 0.0], [0.03503323778375606, 0.0, 0.0, 0.0002288390789022943, 0.0, 0.07881451065856494, 0.0], [0.0, 0.0, 0.15497672826765727, 0.003261826442726868, 0.02408229470266056, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07715542363448143, 0.0, 0.0, 0.2867561342342096], [0.09795260573178118, 0.10504239291385217, 0.0, 0.0, 0.0, 0.10610442459164876, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11305990405768367, 0.13481325434822217, 0.0, 0.0, 0.11292161133130814, 0.07459734720357114, 0.08673196005821603], [0.0, 0.0, 0.05036994594769101, 0.0, 0.0, 0.0, 0.0], [0.04715687917236734, 0.00104564686562965, 0.0, 0.004892128020815589, 0.0, 0.0853943797260586, 0.0], [0.0, 0.0, 0.1706210146976604, 0.0, 0.02299943707876368, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0806877543764221, 0.0, 0.0, 0.2950495493688127], [0.10924656946256295, 0.1436866492474265, 0.0, 0.0, 0.0, 0.1329664668433013, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15257404015457982, 0.16189420826856635, 0.0, 0.0, 0.14116861551350476, 0.11612139638075591, 0.09413871255626181], [0.0, 0.0, 0.07995998778073035, 0.0, 0.0, 0.0, 0.0], [0.08365426995857013, 0.013700680867566543, 0.0, 0.01089886663877516, 0.014576307174846101, 0.1299489940882642, 0.0], [0.0, 0.0, 0.22485007288501802, 0.02305370503442751, 0.04620749649323057, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11898093577790472, 0.0, 0.0, 0.3296395820298873], [0.13383791621905589, 0.1639647603680757, 0.0, 0.0, 0.0, 0.15821914502141005, 0.0]]"
"[[['tanh', '', '**0.555', '', '**0.756', 'log', ''], ['', '', '', '', '', '', ''], ['', 'tanh', '', '', '', '', ''], ['', 'sin', '', '', '**0.407', '0.133', ''], ['log', '', 'log', '', '', 'sin', ''], ['', 'log', 'sigm', '', '', 'sin', 'cos'], ['', '', '', '', '', '', '']]]","[[0.7468373193570537, 0.0, 0.0, 0.0, 1.4453843040254792, 0.0, 0.0], [0.0, 0.0, 0.34066109331178446, 0.3432130567173037, 0.0, 1.505549526209312, 0.0], [0.832596359629209, 0.0, 0.0, 0.0, 1.5349835593823038, 0.052273470602368005, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.5893770644803356, 0.0, 0.0, 1.2708011387725933, 0.0, 0.0, 0.0], [1.5346104608668618, 0.0, 0.0, 0.19986246819932715, 1.0765381562983305, 1.009910454442763, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.010324128568320915, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.2311085988398277, 0.0, 0.0], [0.0, 0.02475657785614294, 0.03787203692713577, 0.012788731042770118, 0.0, 0.0, 0.024693732929183483], [0.0, 0.010844467798720003, 0.002974847965129724, 0.0, 0.0, 0.0, 0.008713781541221578], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5639201280543077, 0.0, 0.0, 0.5695893123523033, 0.0, 0.0007626769057271836, 0.0], [0.3245648002265164, 0.0, 0.0, 0.0, 0.2538910989582315, 0.23444652947549902, 0.0], [0.0, 0.022016645724233515, 0.012553548457926582, 0.0, 0.0, 0.0, 0.025888102221090316]]","[[0.0, 0.0, 0.0, 0.0, 0.17399810388676626, 0.0, 0.0], [0.0, 0.012856973742706697, 0.03820513289615283, 0.012872385126244163, 0.0, 0.0, 0.011234552228840547], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002137305088825073], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5675023030162504, 0.0, 0.0, 0.6164834601958692, 0.0, 0.0, 0.0], [0.360979612045707, 0.0, 0.0, 0.0, 0.21953923046579374, 0.21658837376945725, 0.0], [0.0, 0.011328165727610598, 0.004493701753708751, 0.0, 0.0, 0.0, 0.018809560431997486]]","[[0.0, 0.0, 0.0, 0.0, 0.14590371413633904, 0.0, 0.0], [0.0, 0.009748377672313787, 0.05133415561604561, 0.03539928752471245, 0.0, 0.0, 0.0005046066236825529], [0.03925707303320858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006905573980286258], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6381993550447426, 0.0, 0.0, 0.6718616681262589, 0.0, 0.0, 0.0], [0.4350642932370462, 0.0, 0.0, 0.0, 0.1842735615567097, 0.18215628520087765, 0.0], [0.0, 9.702774190840764e-05, 0.0, 0.0, 0.0, 0.0, 0.0009072320780435422]]"
"[[['cos', 'sigm', 'sigm', '', '', 'sigm', ''], ['-0.210', '**0.954', '-0.015', '', '0.141', '', ''], ['', 'sigm', '', 'tanh', '', '', 'sin'], ['', 'log', '', 'cos', 'tanh', '', '-0.054'], ['', '', '', '', '', 'log', 'cos'], ['', '', '', '', '', '', ''], ['', 'sin', '', 'sigm', 'log', 'tanh', '']]]","[[0.7927345801177119, 0.09464954154440346, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0002908998694898291, 0.8380237882670989, 7.53911048970647e-05, 0.070274425757594, 0.0, 0.0, 0.7716635786969789], [0.10104440378006717, 0.0003342238393732546, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34818498533633585, 0.8521630704211144, 0.0, 0.0, 0.07918990617680914], [0.0, 0.17766155193407787, 0.0, 0.47778595555095615, 0.0, 0.0, 1.4222605667771138], [0.02711965894142807, 0.0, 0.0, 0.0, 1.523374727066183, 0.0, 0.3166910515645965], [0.0, 0.0, 0.9470359212236114, 0.04010303384583281, 0.9420060100024044, 0.0, 0.0]]","[[0.33282685925711525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.29308773577306235, 0.0, 0.0, 0.0, 0.0, 0.15723296430564423], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.017119316801878587, 0.2503301531315965, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07966918904564291, 0.0, 0.0, 0.5353988451518117], [0.00048510637609116343, 0.0, 0.0, 0.0, 0.0, 0.017520636579428685, 0.0], [0.0, 0.0, 0.34288378273694253, 0.0, 0.10849563547915543, 0.0, 0.0]]","[[0.39726408343477704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3572628511868937, 0.0, 0.0, 0.0, 0.0, 0.20210684421672592], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03614305232525187, 0.3279822483573593, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13239081116572576, 0.0, 0.0, 0.5798524253597619], [0.0, 0.0, 0.0, 0.0, 0.0, 0.003646384672131584, 0.0], [0.0, 0.0, 0.36462596995233076, 0.0, 0.10709241376931938, 0.0, 0.0]]","[[0.44743752714093643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4246404846294896, 0.0, 0.0, 0.0, 0.0, 0.26303560134485465], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05634239031429609, 0.3828596845978831, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13038385634307165, 0.0, 0.0, 0.6178102965954264], [0.0, 0.0, 0.0, 0.0, 0.0, 0.00862893013639462, 0.0], [0.0, 0.0, 0.4298158854486025, 0.0, 0.08537444881183641, 0.0, 0.0]]"
"[[['log', 'sin', '', 'tanh', 'sigm', '', ''], ['', 'cos', '', '', '', '-0.065', 'sigm'], ['log', '', '', 'log', '', 'cos', 'log'], ['sin', '', '', '', '-0.122', '', ''], ['cos', '0.030', 'cos', '', '', 'tanh', ''], ['', '', '0.070', 'cos', 'sin', '', ''], ['sigm', '', '', '-0.139', 'sigm', '', '']]]","[[0.3136932777742644, 0.0, 0.3011027696457435, 0.6562699132593341, 0.4216803038239324, 0.0, 0.017905191130098586], [0.2757720727318489, 0.503467296314519, 0.0, 0.0, 0.0009764172701823982, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8111722539255479, 0.04630138599490894, 0.0], [0.6019670212571799, 0.0, 1.4819719213029434, 0.0, 0.0, 0.22794179202827117, 0.03921693563165491], [0.15609423956965793, 0.0, 0.0, 0.05652974683674671, 0.0, 0.8698280216325667, 0.14089028228729444], [0.0, 0.0068807351414331116, 0.7330055844128914, 0.0, 0.4090691280004993, 0.0, 0.0], [0.0, 0.02633309917021238, 0.289074193210314, 0.0, 0.0, 0.0, 0.0]]","[[0.007069988982234741, 0.0, 0.0, 0.2375650636501213, 0.07452483595952242, 0.0, 0.0], [0.021199078397770785, 0.19745507364137121, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.36219869635229224, 0.0, 0.0], [0.17454306136103293, 0.0, 0.11073441930988324, 0.0, 0.0, 0.0, 0.0], [0.006944536490154279, 0.0, 0.0, 0.0, 0.0, 0.391180044495778, 0.018423534941771156], [0.0, 0.0, 0.016373498073095284, 0.0, 0.023140909181830215, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.02664026052313491, 0.0, 0.0, 0.2919544814044551, 0.10051848017314853, 0.0, 0.0], [0.034415834120306694, 0.24788516903533056, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3884244837306005, 0.0, 0.0], [0.21403483894814626, 0.0, 0.16799154898783358, 0.0, 0.0, 0.0, 0.0001637874871688402], [0.017366991185949605, 0.0, 0.0, 0.0, 0.0, 0.4418570453003534, 0.043988940690048994], [0.0, 0.0, 0.03841603010344308, 0.0, 0.04399917706339044, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.04451635651842879, 0.0, 0.0, 0.315116536836746, 0.11104511229996249, 0.0, 0.0], [0.05306951893089306, 0.2872405134067068, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.42925667950306995, 0.0, 0.0], [0.23546470890559068, 0.0, 0.21334042429937228, 0.0, 0.0, 0.011089258079849852, 0.0], [0.018515282133665777, 0.0, 0.0, 0.0, 0.0, 0.4698293471792818, 0.0668266369670972], [0.0, 0.0, 0.049756640135687154, 0.0, 0.0431256472613694, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', '', ''], ['', '', '', '', 'cos', '', 'sigm'], ['', '', '', '', 'log', '', ''], ['cos', '', '', '', '', '', 'cos'], ['', '', '', '', '', '', ''], ['-0.012', 'log', '', '', 'log', '', ''], ['', '**0.085', '-0.268', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.019501611999759343, 0.0, 5.8574435449977676e-05, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.16489648706008328, 0.002350344160524983], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.455659083880105], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.010566932476721053, 1.482868771208051, 0.0, 0.0, 1.5060253590718078, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017823757153702966, 0.0, 0.5484256101252432, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031424774414045696], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3254700321418569, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03609119887136162], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0003751141477844747, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.35933646191780316, 0.0, 0.0, 0.0]]","[[0.0, 0.001398790651835386, 0.0, 0.0, 0.002937141287239211, 0.0, 0.000624952571807166], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05264720239875902], [0.0, 0.0, 0.0, 0.0, 0.004409181065086215, 0.0, 0.0], [0.0, 0.0, 0.04654532615427317, 0.0, 0.0, 0.06054724315004977, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3912894760512264, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', '', ''], ['', '', '', '', '', '', ''], ['', '', 'sigm', '', '', '', ''], ['', '', 'sigm', '', '**0.319', '', ''], ['', '', 'sin', 'cos', '', '', ''], ['-0.005', 'tanh', 'log', '', 'cos', '', ''], ['sin', '', '**0.944', '', '', '0.132', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, -8.627343413979584e-05, 0.2987296190310579], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3445174205790321, 0.0], [0.0, 0.0, 0.040412544777685314, 0.031149522725759955, 0.25611165146740805, 0.9446575255677839, 0.3435579956131123], [0.0, 0.0, 0.0, 0.0, 0.6356513199122849, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7114620418895171, 0.0, 0.4913129509564536, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06585637614666491], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039114648720382984]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07917391489359997], [0.0, 0.0005077668588023641, 0.002840517170890242, 0.0, 0.0, 0.037801534388531795, 0.0], [0.0, 0.0, 0.0, 0.0, 0.050046625285376796, 0.148509206322171, 0.09015008214863686], [0.0, 0.0, 0.0, 0.0, 0.3655301448514811, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2674770907723347, 0.0, 0.12877638788808826, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0995162808333489], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05665018051334112, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07323948831606313, 0.19479830330585365, 0.11527124925913843], [0.0, 0.0, 0.0, 0.0, 0.4009202306457945, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3003947107322258, 0.0, 0.13882952123168843, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14118595766856928], [0.0008070297215316629, 0.0, 0.0, 0.0, 0.0, 0.10412628842296678, 0.0], [0.0, 0.0, 0.017995052698650295, 0.0014354401991592308, 0.09062878589351998, 0.27999052022606613, 0.14525717014106204], [0.0, 0.0, 0.0, 0.0, 0.4209081190282884, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3122031958823349, 0.0, 0.16205153990931193, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
