coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[['', '', '', 'sigm', '', ''], ['', 'cos', '', '', '', 'log'], ['-0.120', '', 'sigm', '', '', 'sin'], ['', '', '0.023', '', '', ''], ['', '', '**0.713', 'log', '', ''], ['cos', '0.052', '', '', '', '']]]","[[0.0, 0.0, 0.01149066547407435, 0.0, 0.0, 0.06803604611889351], [0.0, 0.3975011783813923, 0.0, 0.0, 0.0, 0.004821837599080549], [0.0, 0.0, 0.017270952800673815, -0.0003728368235216672, 0.2369343545736055, 0.0], [0.02977950546371694, 0.0, 0.0, 0.0, 1.513359953514275, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6775452164465615, 0.20962563868081402, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.01136875522985602], [0.0, 0.23146259141830325, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.016560456539522924, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.41741856430374563, 0.14041197789175744, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.00888825177597427, 0.0, 0.0947476319827092], [0.010738730456541118, 0.25222193593470227, 0.0, 0.0035690253712609456, 0.0, 0.0], [0.015391225512100188, 0.0, 0.0, 0.003852110381400033, 0.0, 0.0], [0.04248894437609216, 0.0, 0.0, 0.0, 0.1266314775768439, 0.0], [0.0, 0.0, 0.0, 0.00399945290365412, 0.0, 0.0], [0.004034162176857766, 0.4229163587912431, 0.12189497854698399, 0.013646802913809193, 0.0, 0.011733395850126118]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.011368755229856024], [0.0, 0.2314625914183032, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01656045653952293, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.41741856430374563, 0.1404119778917574, 0.0, 0.0, 0.0]]"
"[[['tanh', '', '', '', '', ''], ['', '', '', '', '', ''], ['sin', 'log', '', '', '**0.053', ''], ['', 'log', '', '**0.919', 'sigm', ''], ['tanh', '', 'cos', '', '-0.134', ''], ['', '', '', '', '', '']]]","[[0.668501437553538, 0.0, 0.7167446666805939, 0.0, 0.6677607836321656, 0.0], [0.0, 0.0, 1.443395110824606, 1.4375265772064012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.1258780870132234, 0.0], [0.0, 0.0, 0.0, 1.7034160162499605, 0.0, 0.0], [0.0, 0.0, 1.3833433504805581, 0.26128344509100687, 0.12154221007362571, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.13385747324060518, 0.0, 0.0, 0.0, 0.09126985354937545, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4679049125724895, 0.0], [0.0, 0.0, 0.0, 0.32967336886728693, 0.0, 0.0], [0.0, 0.0, 0.2093238688466919, 0.0, 0.0, 0.007962130981882596], [0.0, 0.009680631538753749, 0.0, 0.0, 0.0, 0.0]]","[[0.27387147740353884, 0.0, 0.0, 0.0, 0.09126985354937545, 0.008468974559513252], [0.0, 0.0, 0.0, 0.0, 0.0, 0.004509276428577835], [0.0, 0.0, 0.0, 0.0, 0.4679049125724895, 0.0], [0.0, 0.0, 0.0, 0.38513529342097697, 0.0, 0.0], [0.0, 0.0, 0.26305536426857973, 0.0, 0.0, 0.007962130981882596], [0.0, 0.009680631538753749, 0.0, 0.0, 0.0, 0.0]]","[[0.13385747324060518, 0.0, 0.0, 0.0, 0.09126985354937549, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4679049125724896, 0.0], [0.0, 0.0, 0.0, 0.3296733688672869, 0.0, 0.0], [0.0, 0.0, 0.20932386884669202, 0.0, 0.0, 0.007962130981882596], [0.0, 0.009680631538753749, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', 'sin', 'sigm'], ['', '', '', '', '', ''], ['', 'sigm', '', '', '', ''], ['', '', '', 'log', '', '-0.114'], ['cos', 'tanh', 'sigm', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.48725611325610924, 0.0], [0.0, 0.0, 0.02934642684130679, 0.0, 0.2821785248599085, 0.0], [0.0, 0.0, 0.0, 0.0, 0.022561728824654483, 0.0], [0.0, 0.0, 0.0, 1.6798101153336034, 0.0, 0.0], [0.3611723803765107, 0.0, 0.0, 0.0, 0.0, 0.0], [0.030501919172503958, 0.0, 0.0, 0.00787097964052418, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.35080206636288774, 0.01512182507500392], [0.0, 0.021040783976945303, 0.06020559233496972, 0.0, 0.14573740193975845, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.016068760649729445], [0.0, 0.0, 0.0, 1.1981804237681493, 0.0, 0.0], [0.23175902991055308, 0.0, 0.0, 0.0, 0.0, 2.928295783470362e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3701307805039008, 0.01512182507500392], [0.0, 0.00891334980725698, 0.06020559233496972, 0.0, 0.14459185763944943, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.016068760649729445], [0.0, 0.0, 0.0, 1.2929113642601415, 0.0, 0.0], [0.30428280435286226, 0.0, 0.0, 0.0, 0.0, 2.928295783470362e-05], [0.010954308108594922, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.35080206636288785, 0.01512182507500392], [0.0, 0.021040783976945303, 0.06020559233496972, 0.0, 0.14573740193975845, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.016068760649729445], [0.0, 0.0, 0.0, 1.1981804237681493, 0.0, 0.0], [0.2317590299105532, 0.0, 0.0, 0.0, 0.0, 2.928295783470362e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['sin', '', '**0.510', '', '', 'tanh'], ['', '', '', '-0.033', 'sigm', ''], ['', '', '', '', 'log', ''], ['', '', '', '', 'tanh', ''], ['', '', '', '', '', '']]]","[[0.0, 0.3706401828645155, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3663012094260553, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010631482363045477, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08811325274790467, 1.468058980270756, 0.6693849153588719, 0.0], [0.0, 0.3233058546853028, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.1591530999970546, 0.0, 0.0, 0.0, 0.0], [0.01795391021691354, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025913126841579783, 0.1084441423151818, 0.0, 0.0, 0.0, 0.0], [0.008672757714554913, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04695097109215265, 0.0, 0.02515999599727744, 0.4621254611769446, 0.3848639931493932, 0.0], [0.04400148815090581, 0.13188159366739236, 0.0, 0.0, 0.0, 0.0045965271063956]]","[[0.0, 0.1269501405072564, 0.0, 0.0, 0.0, 0.0], [0.01795391021691354, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025913126841579783, 0.10706159041270567, 0.022614134735137435, 0.0, 0.0, 0.0], [0.008672757714554913, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04695097109215265, 0.0, 0.06017475524075628, 0.4621254611769446, 0.5218660692881978, 0.0], [0.04400148815090581, 0.0925571780079171, 0.0, 0.0, 0.0, 0.0251952876350522]]","[[0.0, 0.15915309999705463, 0.0, 0.0, 0.0, 0.0], [0.01795391021691354, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025913126841579783, 0.10844414231518185, 0.0, 0.0, 0.0, 0.0], [0.008672757714554913, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04695097109215265, 0.0, 0.02515999599727744, 0.4621254611769446, 0.3848639931493931, 0.0], [0.04400148815090581, 0.13188159366739238, 0.0, 0.0, 0.0, 0.0045965271063956]]"
"[[['-0.141', '', '', '', '', ''], ['log', '', '', '', '', ''], ['', 'log', 'sin', '', '', ''], ['', '', 'sigm', '', '', ''], ['', '', '', '', '', ''], ['tanh', 'log', '', '', 'sin', '']]]","[[0.00787563211626885, 1.4900749922968513, 0.0, 0.0, 0.0, 0.3527316314718746], [0.0, 0.0, 0.916941696818173, 0.0, 0.0, 0.9520494813819362], [0.0, 0.0, 0.5521831843520045, 0.14477873951834452, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.36982721307615], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.002519163194438566, 0.23875627655354767, 0.0, 0.0, 0.015317590959986983, 0.0979876880442867], [0.0, 0.0, 0.6364978930179297, 0.0, 0.0, 0.5899350696783716], [0.0, 0.01668294440598199, 0.13401053503631724, 0.042047790475740886, 0.005589643918038152, 0.0], [0.01659429468302563, 0.0, 0.0, 0.0, 0.01471038501159035, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11716768882717254], [0.0, 0.00021973866207934822, 0.0, 0.0, 0.0, 0.0]]","[[0.002519163194438566, 0.23875627655354767, 0.0, 0.0, 0.015317590959986983, 0.0979876880442867], [0.0, 0.0, 0.6421299660503913, 0.0, 0.0, 0.4972384335227229], [0.0, 0.0, 0.14269993618314541, 0.12284774717620907, 0.005589643918038152, 0.0], [0.01659429468302563, 0.0, 0.0, 0.03959800180871845, 0.01471038501159035, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.08225671994632698], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.002519163194438566, 0.23875627655354767, 0.0, 0.0, 0.015317590959986983, 0.09798768804428665], [0.0, 0.0, 0.6364978930179299, 0.0, 0.0, 0.5899350696783716], [0.0, 0.01668294440598199, 0.13401053503631719, 0.042047790475740886, 0.005589643918038152, 0.0], [0.01659429468302563, 0.0, 0.0, 0.0, 0.01471038501159035, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11716768882717256], [0.0, 0.00021973866207934822, 0.0, 0.0, 0.0, 0.0]]"
"[[['log', 'log', '', '', '', 'log'], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', 'sigm', '', '', '**0.793'], ['', 'sigm', 'cos', '', '', '']]]","[[1.5590334661377396, 0.0, 0.0, 0.0, 0.0, 0.0], [1.466517226803903, 0.0, 0.0, 0.0, 0.0, 0.03225617106943139], [0.0, 0.0, 0.0, 0.0, 0.032709904680774095, 0.0150628466460862], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2173458984518724, 0.0, 0.0, 0.0, 0.27044067747419365, 0.0]]","[[0.26887757370317017, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.011868823585751804, 0.0, 0.05586135047977459], [0.0, 0.038608667154535356, 0.0059221128472774325, 0.01871525559367637, 0.0, 0.0], [0.0, 0.014448571225013494, 0.0, 0.0, 0.0, 0.0], [0.0, 0.029532416001652836, 0.0, 0.006147425145140141, 0.0, 0.0], [0.0, 0.01751461037589848, 0.001869769789917943, 0.0033085147695937037, 0.2291299458453931, 0.0]]","[[0.23859328666385726, 0.0, 0.0, 0.0, 0.0, 0.0], [0.009212950456539876, 0.0, 0.0, 0.011868823585751804, 0.0, 0.05586135047977459], [0.0, 0.038608667154535356, 0.0059221128472774325, 0.01871525559367637, 0.0, 0.05504712043734727], [0.0, 0.014448571225013494, 0.0, 0.0, 0.0, 0.028606819002993826], [0.0, 0.029532416001652836, 0.0, 0.006147425145140141, 0.001484980164876319, 0.019289270146398228], [0.0, 0.01751461037589848, 0.001869769789917943, 0.0033085147695937037, 0.2668489618113669, 0.0]]","[[0.2688775737031702, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.011868823585751804, 0.0, 0.05586135047977459], [0.0, 0.038608667154535356, 0.0059221128472774325, 0.01871525559367637, 0.0, 0.0], [0.0, 0.014448571225013494, 0.0, 0.0, 0.0, 0.0], [0.0, 0.029532416001652836, 0.0, 0.006147425145140141, 0.0, 0.0], [0.0, 0.01751461037589848, 0.001869769789917943, 0.0033085147695937037, 0.2291299458453931, 0.0]]"
"[[['', '', '**0.498', 'sin', '', '0.190'], ['sigm', 'log', '', '', '', 'cos'], ['', '', '**0.073', 'tanh', '', ''], ['-0.011', '', 'sin', '**0.694', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.018730537976660938, 0.0, 0.0002848147931687845, 0.0, 0.0], [0.0, 0.41105816011695157, 0.0, 0.0, 0.0, 0.0], [0.056569778961876864, 0.0, 0.00016741392175535975, 0.12280842702355783, 0.0, 0.0], [0.4878762578828127, 0.0, -0.00011919876207070706, 0.2073156644957646, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.018993467517645548, 0.011794416869287018, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.005967632671637196, 0.0], [0.0, 0.2545874101498207, 0.0, 0.0, 0.006561989193883351, 0.00479833010021051], [0.01708495081619209, 0.0, 0.0, 0.06959871728452684, 0.0, 0.0], [0.3041482955450626, 0.0, 0.0, 0.10520141865314861, 0.0, 0.007925441378556873], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.005967632671637196, 0.0], [0.0, 0.33734182518293404, 0.0, 0.0, 0.006561989193883351, 0.00479833010021051], [0.014436342041690994, 0.0, 0.0, 0.05223335157553838, 0.0, 0.0], [0.3403996831746744, 0.0, 0.0, 0.148570937769763, 0.0, 0.007925441378556873], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.005967632671637196, 0.0], [0.0, 0.2545874101498207, 0.0, 0.0, 0.006561989193883351, 0.00479833010021051], [0.017084950816192164, 0.0, 0.0, 0.06959871728452681, 0.0, 0.0], [0.3041482955450626, 0.0, 0.0, 0.10520141865314857, 0.0, 0.007925441378556873], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['sin', '', '', '', '', ''], ['', '0.089', '', 'tanh', '', 'tanh'], ['**0.457', '', '', '', 'sin', '-0.156'], ['', '', '-0.042', '', '', 'tanh'], ['', '', '0.065', 'sigm', 'sin', ''], ['', '0.051', '', '', '', '']]]","[[0.8216094879942569, 0.0, 1.1143837412758004, 0.0, 0.0, 0.0], [0.0, 0.010890514631305255, 0.0, 0.0, 0.0, 0.007409334989787234], [0.0, 0.0, 0.0, 0.012400398274296048, 0.022625958833447975, 0.0], [0.0, 0.45725602860892883, 0.0, 0.0, 0.04916356849265653, 0.0], [0.0, 0.0, 0.018699672993367167, 0.0, 0.016438735522909493, 0.0], [0.0, 0.3283355198306706, 0.012362420838994257, 0.3249081214548762, 0.0, 0.0]]","[[0.2491613940239388, 0.0, 0.2925954715235752, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.24953517188318317, 0.0, 0.0, 0.015356480016201638, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1451545308124557, 0.0, 0.1827548257049564, 0.0, 0.0]]","[[0.32770098707165707, 0.0, 0.3652524026754942, 0.0, 0.0, 0.025334138921984058], [0.0, 0.0, 0.0, 0.0, 0.0, 0.017351412137240826], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03278222883551889], [0.0, 0.3299979152614168, 0.0, 0.014726329974114265, 0.019284339380429956, 0.016883300647790832], [0.0, 0.0, 0.0, 0.0, 0.0, 0.018581580509912], [0.0, 0.21664953140266352, 0.0, 0.3279064532098776, 0.0, 0.0]]","[[0.24916139402393875, 0.0, 0.29259547152357523, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.249535171883183, 0.0, 0.0, 0.015356480016201638, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14515453081245563, 0.0, 0.18275482570495652, 0.0, 0.0]]"
"[[['', '-0.291', '', '', '0.112', ''], ['log', '', '', '', 'sigm', '**0.131'], ['', 'log', 'sigm', '', '', 'sin'], ['', '', '', '', '', ''], ['**0.617', '', '0.014', '', '', ''], ['', '', '', 'tanh', '**0.414', '']]]","[[0.0, 1.4857703199445438, 0.0, 0.0, 0.9267259417919198, 0.0], [0.6876107215759362, 0.0, 1.4475472012137514, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2568205472593147, 0.0, 0.003939474063710057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.291626487971592], [0.028794047629720324, 0.17058816288428827, 0.0, 0.0, 0.0, 1.1334499676220415], [0.0, 1.3264233615091177, 1.0146207068587214, 0.0, 0.0, 0.0]]","[[0.0, 0.05125266665823394, 0.0, 0.0038277863330494037, 0.4329532995551503, 0.0], [0.27859812980344517, 0.0, 0.5694967796695285, 0.009300848962860467, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022809191812043293], [0.0, 0.0, 0.0, 0.012700574355220247, 0.0, 0.5903261851504825], [0.0, 0.27397281787324923, 0.33968788334892613, 0.026460511210583636, 0.0, 0.0]]","[[0.0, 0.05847063815497266, 0.0, 0.0038277863330494037, 0.58724990496111, 0.0], [0.32492491655623934, 0.0, 0.613336076320707, 0.009300848962860467, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.12811053346229975], [0.0, 0.0, 0.0, 0.012700574355220247, 0.0, 0.7339967416464982], [0.0, 0.24245401075732856, 0.38130102306070646, 0.026460511210583636, 0.0, 0.0]]","[[0.0, 0.051252666658233845, 0.0, 0.0038277863330494037, 0.4329532995551504, 0.0], [0.27859812980344506, 0.0, 0.5694967796695284, 0.009300848962860467, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022809191812043276], [0.0, 0.0, 0.0, 0.012700574355220247, 0.0, 0.5903261851504826], [0.0, 0.2739728178732492, 0.339687883348926, 0.026460511210583636, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['sigm', 'cos', '', '', 'log', ''], ['cos', '', '', '', '', 'sigm'], ['**0.133', '', '', 'cos', '', ''], ['', '', '', '', '', ''], ['', '', '', 'sin', '', 'tanh']]]","[[0.0, 0.027165456783542416, 0.020349203415827806, 1.2042849079118028, 0.0, 0.0], [0.0, 1.0465776199691759, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7397662099284645, 0.0, 1.0093385056732138], [0.0, 1.5226473632822959, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.18436709701892126, 0.0, 0.0, 0.7150825351168926]]","[[0.044504703262771936, 0.0, 0.0, 0.5080544572598094, 0.0, 0.0], [0.0, 0.1798873574183814, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01955234170732005, 0.0], [0.0, 0.0, 0.0, 0.40929001269972715, 0.0, 0.7665208093644428], [0.0, 0.1362850777721059, 0.0, 0.0, 0.0027594017150227895, 0.0], [0.0, 0.0, 0.09381557897431923, 0.0, 0.0, 0.45750812362318805]]","[[0.044504703262771936, 0.0, 0.0, 0.5080544572598094, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01955234170732005, 0.0], [0.0, 0.0, 0.0, 0.40929001269972715, 0.0, 0.8317205034035974], [0.0, 0.1362850777721059, 0.0, 0.0, 0.0027594017150227895, 0.0], [0.0, 0.0, 0.13848771849458583, 0.0, 0.0, 0.5177141055271187]]","[[0.044504703262771936, 0.0, 0.0, 0.5080544572598094, 0.0, 0.0], [0.0, 0.1798873574183814, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01955234170732005, 0.0], [0.0, 0.0, 0.0, 0.40929001269972715, 0.0, 0.7665208093644428], [0.0, 0.1362850777721059, 0.0, 0.0, 0.0027594017150227895, 0.0], [0.0, 0.0, 0.09381557897431923, 0.0, 0.0, 0.45750812362318793]]"
"[[['', 'tanh', 'tanh', '', 'sigm', ''], ['', '', '', '', '', ''], ['-0.074', '', 'sin', 'sin', '', ''], ['', '', '', '', '', ''], ['', '', '', 'cos', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.017252834097983102, 0.0, 0.0, 0.0], [0.32490107802705426, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7673729008406495, 0.0, 0.8317232153111809, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36286912503940677, 0.0, 0.020548604903445407, 0.0], [0.009387539016013637, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.021829670874270055, 0.0, 0.0, 0.0, 0.007921212949226925], [0.19524829235359026, 0.0, 0.0, 0.010742763838612964, 0.0, 0.0], [0.42185687686243756, 0.0, 0.503095113370877, 0.01068641499423072, 0.0, 0.012599309433885176], [0.0, 0.0, 0.24521732485113587, 0.0, 0.012328220215538007, 0.010664638942412916], [0.0, 0.0051678712621849926, 0.0, 0.00034596857915886983, 0.0, 0.025682943651053128], [0.0, 0.010873435753487122, 0.0, 0.003860585002855636, 0.017556328007321837, 0.0]]","[[0.0, 0.021829670874270055, 0.0, 0.0, 0.0, 0.007921212949226925], [0.19524829235359026, 0.0, 0.0, 0.010742763838612964, 0.0, 0.0], [0.42185687686243756, 0.0, 0.503095113370877, 0.01068641499423072, 0.0, 0.012599309433885176], [0.0, 0.0, 0.24521732485113587, 0.0, 0.012328220215538007, 0.010664638942412916], [0.0, 0.0051678712621849926, 0.0, 0.00034596857915886983, 0.0, 0.025682943651053128], [0.0, 0.010873435753487122, 0.0, 0.003860585002855636, 0.017556328007321837, 0.0]]","[[0.0, 0.021829670874270055, 0.0, 0.0, 0.0, 0.007921212949226925], [0.19524829235359026, 0.0, 0.0, 0.010742763838612964, 0.0, 0.0], [0.42185687686243756, 0.0, 0.503095113370877, 0.01068641499423072, 0.0, 0.012599309433885176], [0.0, 0.0, 0.24521732485113587, 0.0, 0.012328220215538007, 0.010664638942412916], [0.0, 0.0051678712621849926, 0.0, 0.00034596857915886983, 0.0, 0.025682943651053128], [0.0, 0.010873435753487122, 0.0, 0.003860585002855636, 0.017556328007321837, 0.0]]"
"[[['', '', '-0.119', '', '', ''], ['cos', 'sigm', '', '', '', ''], ['tanh', '', 'sigm', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.016663955049608072, 0.28173157970026874, 0.0, 0.0, 0.0], [0.0, 0.014620233794451381, 0.0, 0.0, 0.0, 0.0], [0.013191220807070785, 0.0, 0.041660943421508057, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2735086686199027, 0.0, 0.025982139523452154, 0.0016743505554111377], [0.0, 0.02861700501390809, 0.0, 0.0, 0.034345528602965573, 0.0], [0.015214068517393506, 0.0, 0.008706969225940803, 0.0, 0.009836438446065144, 0.0], [0.0, 0.0, 0.0, 0.0, 0.052898502716286676, 0.04433695754071181], [0.0, 0.0, 0.0, 0.017723910833280346, 0.0, 0.0], [0.0, 0.0, 0.0, 0.021834258389088822, 0.021999198671029875, 0.0]]","[[0.0, 0.0, 0.2735086686199027, 0.0, 0.025982139523452154, 0.0016743505554111377], [0.018957584980258655, 0.06763900297933798, 0.0, 0.0, 0.034345528602965573, 0.0], [0.015214068517393506, 0.0, 0.008706969225940803, 0.0, 0.009836438446065144, 0.0], [0.0, 0.0, 0.0, 0.0, 0.052898502716286676, 0.04433695754071181], [0.008706782267531257, 0.0, 0.0, 0.017723910833280346, 0.0, 0.0], [0.029702606180571488, 0.0, 0.0, 0.021834258389088822, 0.021999198671029875, 0.0]]","[[0.0, 0.0, 0.2735086686199027, 0.0, 0.025982139523452154, 0.0016743505554111377], [0.0, 0.02861700501390809, 0.0, 0.0, 0.034345528602965573, 0.0], [0.015214068517393506, 0.0, 0.008706969225940803, 0.0, 0.009836438446065144, 0.0], [0.0, 0.0, 0.0, 0.0, 0.052898502716286676, 0.04433695754071181], [0.0, 0.0, 0.0, 0.017723910833280346, 0.0, 0.0], [0.0, 0.0, 0.0, 0.021834258389088822, 0.021999198671029875, 0.0]]"
"[[['cos', '', '', '', '-0.277', ''], ['', '', '', '', 'log', '-0.045'], ['sigm', '', '', '', 'log', 'tanh'], ['', '', '**0.140', '**0.389', 'tanh', ''], ['', 'sigm', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.26093951947688904, 0.0, 0.04756484880202667, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11794852556552649, 0.0], [0.0, 0.0, 0.0, 1.059478195071421, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0980376844658408, 0.0, 0.0], [0.041637489310907244, 1.4660074453717251, 1.4675684425150788, 0.37336845356037984, 0.0, 0.0], [0.0, -0.0013278323031488664, 0.3215728211667202, 0.0, 0.0, 0.0]]","[[0.1462709120886755, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11725044986907866, 0.0, 0.0], [0.0, 0.0, 0.0, 0.39522495913322264, 0.0, 0.0], [0.0, 0.15483922222713092, 0.1325249313410155, 0.09743992952509822, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.007960939632341672]]","[[0.21595821163266124, 0.0, 0.0, 0.0, 0.0, 0.020877594308265766], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10254698797722506, 0.0, 0.0], [0.0, 0.0, 0.0, 0.39522495913322264, 0.0, 0.0], [0.0239641379068903, 0.44921631694710445, 0.33679874222845047, 0.09731696956793508, 0.0, 0.011638299899539888], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.14627091208867535, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11725044986907862, 0.0, 0.0], [0.0, 0.0, 0.0, 0.39522495913322253, 0.0, 0.0], [0.0, 0.15483922222713092, 0.13252493134101537, 0.09743992952509811, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.00796093963234169]]"
